REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,91.48,4/1/2011
384,2,Í15,92.07,4/2/2011
384,3,Í15,92.10,4/3/2011
384,4,Í15,90.96,4/4/2011
384,5,Í15,91.69,4/5/2011
384,6,Í15,91.17,4/6/2011
384,7,Í15,91.18,4/7/2011
384,8,Í15,91.37,4/8/2011
384,9,Í15,92.36,4/9/2011
384,10,Í15,92.34,4/10/2011
384,11,Í15,92.17,4/11/2011
384,12,Í15,91.65,4/12/2011
384,13,Í15,92.63,4/13/2011
384,14,Í15,92.04,4/14/2011
384,15,Í15,92.19,4/15/2011
384,16,Í15,92.82,4/16/2011
384,17,Í15,92.87,4/17/2011
384,18,Í15,93.18,4/18/2011
384,19,Í15,93.34,4/19/2011
384,20,Í15,92.11,4/20/2011
384,21,Í15,91.10,4/21/2011
384,22,Í15,91.33,4/22/2011
384,23,Í15,92.02,4/23/2011
384,24,Í15,90.97,4/25/2011
384,25,Í15,90.83,4/26/2011
384,26,Í15,92.04,4/27/2011
384,27,Í15,92.28,4/28/2011
384,28,Í15,92.33,4/29/2011
384,29,Í15,92.84,4/30/2011
384,30,Í16.1,44.68,4/1/2011
384,31,Í16.1,44.40,4/2/2011
384,32,Í16.1,44.38,4/3/2011
384,33,Í16.1,43.92,4/4/2011
384,34,Í16.1,43.24,4/5/2011
384,35,Í16.1,44.36,4/6/2011
384,36,Í16.1,43.65,4/7/2011
384,37,Í16.1,43.67,4/8/2011
384,38,Í16.1,43.21,4/9/2011
384,39,Í16.1,43.18,4/10/2011
384,40,Í16.1,41.74,4/11/2011
384,41,Í16.1,43.16,4/12/2011
384,42,Í16.1,39.50,4/13/2011
384,43,Í16.1,39.52,4/14/2011
384,44,Í16.1,39.35,4/15/2011
384,45,Í16.1,39.07,4/16/2011
384,46,Í16.1,39.01,4/17/2011
384,47,Í16.1,39.56,4/18/2011
384,48,Í16.1,39.66,4/19/2011
384,49,Í16.1,39.25,4/20/2011
384,50,Í16.1,39.09,4/21/2011
384,51,Í16.1,37.92,4/22/2011
384,52,Í16.1,37.72,4/23/2011
384,53,Í16.1,37.46,4/25/2011
384,54,Í16.1,39.72,4/26/2011
384,55,Í16.1,31.34,4/27/2011
384,56,Í16.1,31.38,4/28/2011
384,57,Í16.1,32.31,4/29/2011
384,58,Í16.1,32.16,4/30/2011
558,1,Í1,9.58,4/1/2011
558,2,Í1,9.74,4/2/2011
558,3,Í1,9.73,4/3/2011
558,4,Í1,9.70,4/4/2011
