REGN,C1_5
1,6/2/2012
1,6/3/2012
1,6/10/2012
1,6/11/2012
1,6/12/2012
1,6/16/2012
1,6/17/2012
1,6/23/2012
1,6/24/2012
1,6/30/2012
18,6/3/2012
18,6/11/2012
18,6/12/2012
18,6/17/2012
18,6/24/2012
21,6/3/2012
21,6/10/2012
21,6/12/2012
21,6/17/2012
21,6/24/2012
23,6/2/2012
23,6/3/2012
23,6/10/2012
23,6/11/2012
23,6/12/2012
23,6/16/2012
23,6/17/2012
23,6/23/2012
23,6/24/2012
23,6/30/2012
65,6/11/2012
65,6/12/2012
67,6/2/2012
67,6/3/2012
67,6/10/2012
67,6/11/2012
67,6/12/2012
67,6/16/2012
67,6/17/2012
67,6/23/2012
67,6/24/2012
67,6/30/2012
77,6/2/2012
77,6/3/2012
77,6/10/2012
77,6/11/2012
77,6/12/2012
77,6/16/2012
77,6/17/2012
77,6/23/2012
77,6/24/2012
77,6/30/2012
84,6/3/2012
84,6/11/2012
84,6/12/2012
84,6/17/2012
84,6/24/2012
85,6/2/2012
85,6/3/2012
85,6/10/2012
85,6/11/2012
85,6/12/2012
85,6/16/2012
85,6/17/2012
85,6/23/2012
85,6/24/2012
85,6/30/2012
96,6/2/2012
96,6/3/2012
96,6/10/2012
96,6/11/2012
96,6/12/2012
96,6/16/2012
96,6/17/2012
96,6/23/2012
96,6/24/2012
96,6/30/2012
101,6/3/2012
101,6/10/2012
101,6/11/2012
101,6/12/2012
101,6/17/2012
101,6/24/2012
103,6/2/2012
103,6/3/2012
103,6/10/2012
103,6/11/2012
103,6/12/2012
103,6/16/2012
103,6/17/2012
103,6/23/2012
103,6/24/2012
103,6/30/2012
106,6/3/2012
106,6/10/2012
106,6/11/2012
106,6/12/2012
106,6/17/2012
106,6/24/2012
142,6/2/2012
142,6/3/2012
142,6/10/2012
142,6/11/2012
142,6/12/2012
142,6/16/2012
142,6/17/2012
142,6/23/2012
142,6/24/2012
142,6/30/2012
149,6/2/2012
149,6/3/2012
149,6/10/2012
149,6/11/2012
149,6/12/2012
149,6/16/2012
149,6/17/2012
149,6/23/2012
149,6/24/2012
149,6/30/2012
155,6/2/2012
155,6/3/2012
155,6/10/2012
155,6/11/2012
155,6/12/2012
155,6/16/2012
155,6/17/2012
155,6/23/2012
155,6/24/2012
155,6/30/2012
170,6/2/2012
170,6/3/2012
170,6/10/2012
170,6/11/2012
170,6/12/2012
170,6/16/2012
170,6/17/2012
170,6/23/2012
170,6/24/2012
170,6/30/2012
184,6/2/2012
184,6/3/2012
184,6/10/2012
184,6/11/2012
184,6/12/2012
184,6/16/2012
184,6/17/2012
184,6/23/2012
184,6/24/2012
184,6/30/2012
197,6/2/2012
197,6/3/2012
197,6/10/2012
197,6/11/2012
197,6/12/2012
197,6/16/2012
197,6/17/2012
197,6/23/2012
197,6/24/2012
197,6/30/2012
208,6/2/2012
208,6/3/2012
208,6/10/2012
208,6/11/2012
208,6/12/2012
208,6/16/2012
208,6/17/2012
208,6/23/2012
208,6/24/2012
208,6/30/2012
226,6/12/2012
232,6/2/2012
232,6/3/2012
232,6/10/2012
232,6/11/2012
232,6/12/2012
232,6/16/2012
232,6/17/2012
232,6/23/2012
232,6/24/2012
232,6/30/2012
236,6/2/2012
236,6/3/2012
236,6/10/2012
236,6/11/2012
236,6/12/2012
236,6/16/2012
236,6/17/2012
236,6/23/2012
236,6/24/2012
236,6/30/2012
249,6/3/2012
249,6/10/2012
249,6/11/2012
249,6/12/2012
249,6/17/2012
249,6/24/2012
256,6/2/2012
256,6/3/2012
256,6/10/2012
256,6/11/2012
256,6/12/2012
256,6/16/2012
256,6/17/2012
256,6/23/2012
256,6/24/2012
256,6/30/2012
272,6/2/2012
272,6/3/2012
272,6/10/2012
272,6/11/2012
272,6/12/2012
272,6/16/2012
272,6/17/2012
272,6/23/2012
272,6/24/2012
272,6/30/2012
282,6/2/2012
282,6/3/2012
282,6/10/2012
282,6/11/2012
282,6/12/2012
282,6/16/2012
282,6/17/2012
282,6/23/2012
282,6/24/2012
282,6/30/2012
286,6/2/2012
286,6/3/2012
286,6/10/2012
286,6/11/2012
286,6/12/2012
286,6/16/2012
286,6/17/2012
286,6/23/2012
286,6/24/2012
286,6/30/2012
312,6/3/2012
312,6/10/2012
312,6/11/2012
312,6/12/2012
312,6/17/2012
312,6/24/2012
324,6/2/2012
324,6/3/2012
324,6/10/2012
324,6/11/2012
324,6/12/2012
324,6/16/2012
324,6/17/2012
324,6/23/2012
324,6/24/2012
324,6/30/2012
330,6/2/2012
330,6/3/2012
330,6/10/2012
330,6/11/2012
330,6/12/2012
330,6/16/2012
330,6/17/2012
330,6/23/2012
330,6/24/2012
330,6/30/2012
347,6/2/2012
347,6/3/2012
347,6/10/2012
347,6/11/2012
347,6/12/2012
347,6/16/2012
347,6/17/2012
347,6/23/2012
347,6/24/2012
347,6/30/2012
356,6/2/2012
356,6/3/2012
356,6/10/2012
356,6/11/2012
356,6/12/2012
356,6/16/2012
356,6/17/2012
356,6/23/2012
356,6/24/2012
356,6/30/2012
370,6/2/2012
370,6/3/2012
370,6/10/2012
370,6/11/2012
370,6/12/2012
370,6/16/2012
370,6/17/2012
370,6/23/2012
370,6/24/2012
370,6/30/2012
384,6/12/2012
385,6/2/2012
385,6/3/2012
385,6/10/2012
385,6/11/2012
385,6/12/2012
385,6/16/2012
385,6/17/2012
385,6/23/2012
385,6/24/2012
385,6/30/2012
404,6/3/2012
404,6/12/2012
404,6/17/2012
404,6/24/2012
410,6/3/2012
410,6/10/2012
410,6/11/2012
410,6/12/2012
410,6/17/2012
410,6/24/2012
430,6/2/2012
430,6/3/2012
430,6/10/2012
430,6/11/2012
430,6/12/2012
430,6/16/2012
430,6/17/2012
430,6/23/2012
430,6/24/2012
430,6/30/2012
436,6/2/2012
436,6/3/2012
436,6/10/2012
436,6/11/2012
436,6/12/2012
436,6/16/2012
436,6/17/2012
436,6/23/2012
436,6/24/2012
436,6/30/2012
438,6/2/2012
438,6/3/2012
438,6/10/2012
438,6/11/2012
438,6/12/2012
438,6/16/2012
438,6/17/2012
438,6/23/2012
438,6/24/2012
438,6/30/2012
444,6/3/2012
444,6/11/2012
444,6/12/2012
444,6/17/2012
444,6/24/2012
456,6/3/2012
456,6/12/2012
456,6/24/2012
466,6/2/2012
466,6/3/2012
466,6/10/2012
466,6/11/2012
466,6/12/2012
466,6/16/2012
466,6/17/2012
466,6/23/2012
466,6/24/2012
466,6/30/2012
467,6/3/2012
467,6/10/2012
467,6/11/2012
467,6/12/2012
467,6/17/2012
467,6/24/2012
469,6/3/2012
469,6/11/2012
469,6/12/2012
469,6/17/2012
469,6/24/2012
474,6/3/2012
474,6/10/2012
474,6/11/2012
474,6/12/2012
474,6/17/2012
474,6/24/2012
478,6/2/2012
478,6/3/2012
478,6/10/2012
478,6/11/2012
478,6/12/2012
478,6/16/2012
478,6/17/2012
478,6/23/2012
478,6/24/2012
478,6/30/2012
480,6/3/2012
480,6/10/2012
480,6/11/2012
480,6/12/2012
480,6/17/2012
480,6/24/2012
481,6/2/2012
481,6/3/2012
481,6/10/2012
481,6/11/2012
481,6/12/2012
481,6/16/2012
481,6/17/2012
481,6/23/2012
481,6/24/2012
481,6/30/2012
485,6/12/2012
507,6/2/2012
507,6/3/2012
507,6/10/2012
507,6/11/2012
507,6/12/2012
507,6/16/2012
507,6/17/2012
507,6/23/2012
507,6/24/2012
507,6/30/2012
518,6/2/2012
518,6/3/2012
518,6/10/2012
518,6/11/2012
518,6/12/2012
518,6/16/2012
518,6/17/2012
518,6/23/2012
518,6/24/2012
518,6/30/2012
520,6/2/2012
520,6/3/2012
520,6/10/2012
520,6/11/2012
520,6/12/2012
520,6/16/2012
520,6/17/2012
520,6/23/2012
520,6/24/2012
520,6/30/2012
524,6/2/2012
524,6/3/2012
524,6/10/2012
524,6/11/2012
524,6/12/2012
524,6/16/2012
524,6/17/2012
524,6/23/2012
524,6/24/2012
524,6/30/2012
533,6/3/2012
533,6/10/2012
533,6/11/2012
533,6/12/2012
533,6/17/2012
533,6/24/2012
537,6/12/2012
538,6/3/2012
538,6/10/2012
538,6/12/2012
538,6/17/2012
538,6/24/2012
539,6/3/2012
539,6/12/2012
539,6/17/2012
539,6/24/2012
543,6/2/2012
543,6/3/2012
543,6/10/2012
543,6/11/2012
543,6/12/2012
543,6/16/2012
543,6/17/2012
543,6/23/2012
543,6/24/2012
543,6/30/2012
545,6/2/2012
545,6/3/2012
545,6/10/2012
545,6/11/2012
545,6/12/2012
545,6/16/2012
