REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,11.16,,
1,Í1.1,9.66,,
1,Í1.2,9.67,,
1,Í2,71.72,,
1,Í3,70.05,,
1,Í4,107.89,,
1,Í7,248.77,,
1,Í9.1,0.00,,
1,Í10.1,0.19,,
1,Í12,0.18,,
1,Í18,116.74,,
2,Í1.0,29.12,,
2,Í1.1,24.96,,
2,Í1.2,24.96,,
2,Í2,29.50,,
2,Í3,92.24,,
2,Í4,18.88,,
2,Í7,183.61,,
2,Í9.1,0.03,,
2,Í10.1,0.07,,
2,Í12,0.00,,
5,Í1.0,12.83,,
5,Í1.1,9.02,,
5,Í1.2,9.02,,
5,Í2,59.75,,
5,Í3,93.14,,
5,Í4,44.86,,
5,Í7,271.90,,
5,Í9.1,1.00,,
5,Í10.1,1.10,,
5,Í12,0.00,,
21,Í1.0,24.69,,
21,Í1.1,19.75,,
21,Í1.2,19.75,,
21,Í2,101.90,,
21,Í3,114.03,,
21,Í4,59.46,,
21,Í7,135.58,,
21,Í9.1,0.02,,
21,Í10.1,1.34,,
21,Í12,0.00,,
23,Í1.0,12.54,,
23,Í1.1,9.66,,
23,Í1.2,9.66,,
23,Í2,64.86,,
23,Í3,142.12,,
23,Í4,62.92,,
23,Í7,494.12,,
23,Í9.1,2.75,,
23,Í10.1,1.15,,
23,Í12,4.76,,
52,Í1.0,13.38,,
52,Í1.1,9.15,,
52,Í1.2,9.15,,
52,Í2,69.47,,
52,Í3,73.63,,
52,Í4,63.65,,
52,Í7,309.18,,
52,Í9.1,0.10,,
52,Í10.1,1.26,,
52,Í12,0.00,,
53,Í1.0,13.40,,
53,Í1.1,8.39,,
53,Í1.2,8.39,,
53,Í2,50.91,,
53,Í3,55.39,,
53,Í4,62.09,,
53,Í7,365.16,,
53,Í9.1,0.00,,
53,Í10.1,0.48,,
53,Í12,0.00,,
55,Í1.0,10.19,,
55,Í1.1,5.21,,
55,Í1.2,5.95,,
55,Í2,67.17,,
55,Í3,67.19,,
55,Í4,72.87,,
55,Í7,498.61,,
55,Í9.1,0.01,,
55,Í10.1,0.52,,
55,Í12,0.00,,
65,Í1.0,12.36,,
65,Í1.1,8.83,,
65,Í1.2,8.83,,
65,Í2,36.77,,
65,Í3,81.79,,
65,Í4,68.41,,
65,Í7,279.04,,
65,Í9.1,0.00,,
65,Í10.1,1.70,,
65,Í12,0.00,,
