REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,88.94,2/1/2011
384,2,Í15,88.92,2/2/2011
384,3,Í15,88.87,2/3/2011
384,4,Í15,89.41,2/4/2011
384,5,Í15,90.37,2/5/2011
384,6,Í15,90.47,2/6/2011
384,7,Í15,89.69,2/7/2011
384,8,Í15,89.78,2/8/2011
384,9,Í15,90.06,2/9/2011
384,10,Í15,89.75,2/10/2011
384,11,Í15,89.17,2/11/2011
384,12,Í15,90.26,2/12/2011
384,13,Í15,90.33,2/13/2011
384,14,Í15,89.27,2/14/2011
384,15,Í15,88.91,2/15/2011
384,16,Í15,89.45,2/16/2011
384,17,Í15,89.11,2/17/2011
384,18,Í15,89.16,2/18/2011
384,19,Í15,89.95,2/19/2011
384,20,Í15,90.06,2/20/2011
384,21,Í15,89.18,2/21/2011
384,22,Í15,89.32,2/22/2011
384,23,Í15,89.15,2/24/2011
384,24,Í15,88.11,2/25/2011
384,25,Í15,88.96,2/26/2011
384,26,Í15,89.00,2/27/2011
384,27,Í15,87.66,2/28/2011
384,28,Í16.1,58.37,2/1/2011
384,29,Í16.1,57.20,2/2/2011
384,30,Í16.1,56.69,2/3/2011
384,31,Í16.1,56.01,2/4/2011
384,32,Í16.1,55.51,2/5/2011
384,33,Í16.1,55.45,2/6/2011
384,34,Í16.1,54.91,2/7/2011
384,35,Í16.1,57.01,2/8/2011
384,36,Í16.1,57.74,2/9/2011
384,37,Í16.1,57.79,2/10/2011
384,38,Í16.1,57.42,2/11/2011
384,39,Í16.1,56.82,2/12/2011
384,40,Í16.1,56.78,2/13/2011
384,41,Í16.1,56.70,2/14/2011
384,42,Í16.1,56.01,2/15/2011
384,43,Í16.1,54.23,2/16/2011
384,44,Í16.1,56.16,2/17/2011
384,45,Í16.1,55.73,2/18/2011
384,46,Í16.1,55.36,2/19/2011
384,47,Í16.1,55.33,2/20/2011
384,48,Í16.1,56.55,2/21/2011
384,49,Í16.1,56.08,2/22/2011
384,50,Í16.1,56.02,2/24/2011
384,51,Í16.1,56.23,2/25/2011
384,52,Í16.1,55.87,2/26/2011
384,53,Í16.1,55.85,2/27/2011
384,54,Í16.1,48.38,2/28/2011
456,1,Í7,877.94,2/2/2011
654,1,Í3,45.73,2/28/2011
2235,1,Í1,-20.27,2/25/2011
2235,2,Í2,14.39,2/25/2011
2235,3,Í3,16.01,2/25/2011
2328,1,Í3,48.71,2/24/2011
2328,2,Í3,46.54,2/25/2011
2328,3,Í3,48.37,2/26/2011
2793,1,Í2,14.56,2/25/2011
2793,2,Í2,11.91,2/28/2011
3340,1,Í3,49.77,2/24/2011
3486,1,Í15,99.45,2/1/2011
