REGN,C1_5
1,8/4/2012
1,8/5/2012
1,8/11/2012
1,8/12/2012
1,8/18/2012
1,8/19/2012
1,8/25/2012
1,8/26/2012
18,8/4/2012
18,8/5/2012
18,8/11/2012
18,8/12/2012
18,8/18/2012
18,8/19/2012
18,8/25/2012
18,8/26/2012
21,8/5/2012
21,8/12/2012
21,8/19/2012
21,8/26/2012
23,8/4/2012
23,8/5/2012
23,8/11/2012
23,8/12/2012
23,8/18/2012
23,8/19/2012
23,8/25/2012
23,8/26/2012
67,8/4/2012
67,8/5/2012
67,8/11/2012
67,8/12/2012
67,8/18/2012
67,8/19/2012
67,8/25/2012
67,8/26/2012
67,8/30/2012
77,8/4/2012
77,8/5/2012
77,8/11/2012
77,8/12/2012
77,8/18/2012
77,8/19/2012
77,8/25/2012
77,8/26/2012
84,8/5/2012
84,8/12/2012
84,8/19/2012
84,8/26/2012
85,8/4/2012
85,8/5/2012
85,8/11/2012
85,8/12/2012
85,8/18/2012
85,8/19/2012
85,8/25/2012
85,8/26/2012
96,8/4/2012
96,8/5/2012
96,8/11/2012
96,8/12/2012
96,8/18/2012
96,8/19/2012
96,8/25/2012
96,8/26/2012
101,8/5/2012
101,8/12/2012
101,8/19/2012
101,8/26/2012
103,8/4/2012
103,8/5/2012
103,8/11/2012
103,8/12/2012
103,8/18/2012
103,8/19/2012
103,8/25/2012
103,8/26/2012
106,8/5/2012
106,8/12/2012
106,8/19/2012
106,8/26/2012
142,8/4/2012
142,8/5/2012
142,8/11/2012
142,8/12/2012
142,8/18/2012
142,8/19/2012
142,8/25/2012
142,8/26/2012
149,8/4/2012
149,8/5/2012
149,8/11/2012
149,8/12/2012
149,8/18/2012
149,8/19/2012
149,8/25/2012
149,8/26/2012
155,8/4/2012
155,8/5/2012
155,8/11/2012
155,8/12/2012
155,8/18/2012
155,8/19/2012
155,8/25/2012
155,8/26/2012
170,8/4/2012
170,8/5/2012
170,8/11/2012
170,8/12/2012
170,8/18/2012
170,8/19/2012
170,8/25/2012
170,8/26/2012
184,8/4/2012
184,8/5/2012
184,8/11/2012
184,8/12/2012
184,8/18/2012
184,8/19/2012
184,8/20/2012
184,8/25/2012
184,8/26/2012
197,8/4/2012
197,8/5/2012
197,8/11/2012
197,8/12/2012
197,8/18/2012
197,8/19/2012
197,8/25/2012
197,8/26/2012
208,8/4/2012
208,8/5/2012
208,8/11/2012
208,8/12/2012
208,8/18/2012
208,8/19/2012
208,8/25/2012
208,8/26/2012
232,8/4/2012
232,8/5/2012
232,8/11/2012
232,8/12/2012
232,8/18/2012
232,8/19/2012
232,8/25/2012
232,8/26/2012
236,8/4/2012
236,8/5/2012
236,8/11/2012
236,8/12/2012
236,8/18/2012
236,8/19/2012
236,8/25/2012
236,8/26/2012
249,8/5/2012
249,8/12/2012
249,8/19/2012
249,8/26/2012
256,8/4/2012
256,8/5/2012
256,8/11/2012
256,8/12/2012
256,8/18/2012
256,8/19/2012
256,8/25/2012
256,8/26/2012
272,8/4/2012
272,8/5/2012
272,8/11/2012
272,8/12/2012
272,8/18/2012
272,8/19/2012
272,8/25/2012
272,8/26/2012
282,8/4/2012
282,8/5/2012
282,8/11/2012
282,8/12/2012
282,8/18/2012
282,8/19/2012
282,8/25/2012
282,8/26/2012
286,8/4/2012
286,8/5/2012
286,8/11/2012
286,8/12/2012
286,8/18/2012
286,8/19/2012
286,8/25/2012
286,8/26/2012
312,8/5/2012
312,8/12/2012
312,8/19/2012
312,8/26/2012
324,8/4/2012
324,8/5/2012
324,8/11/2012
