REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,14.51,,
1,Í2,74.62,,
1,Í3,87.60,,
1,Í4,75.98,,
1,Í7,110.93,,
1,Í9.1,0.00,,
1,Í10.1,0.18,,
1,Í12,0.00,,
1,Í18,106.23,,
2,Í1,30.95,,
2,Í2,42.89,,
2,Í3,64.31,,
2,Í4,69.26,,
2,Í7,163.94,,
2,Í9.1,0.19,,
2,Í10.1,0.24,,
2,Í12,0.00,,
5,Í1,13.03,,
5,Í2,48.51,,
5,Í3,68.37,,
5,Í4,51.64,,
5,Í7,209.08,,
5,Í9.1,0.96,,
5,Í10.1,1.37,,
5,Í12,0.00,,
18,Í1,12.40,,
18,Í2,133.39,,
18,Í3,113.16,,
18,Í4,52.06,,
18,Í7,116.72,,
18,Í9.1,0.00,,
18,Í10.1,2.25,,
18,Í12,0.00,,
21,Í1,16.64,,
21,Í2,63.43,,
21,Í3,80.91,,
21,Í4,114.14,,
21,Í7,293.29,,
21,Í9.1,0.00,,
21,Í10.1,2.24,,
21,Í12,0.00,,
23,Í1,13.28,,
23,Í2,35.93,,
23,Í3,121.05,,
23,Í4,79.24,,
23,Í7,485.91,,
23,Í9.1,3.13,,
23,Í10.1,1.39,,
23,Í12,4.71,,
52,Í1,13.45,,
52,Í2,68.34,,
52,Í3,78.28,,
52,Í4,57.00,,
52,Í7,261.39,,
52,Í9.1,0.07,,
52,Í10.1,0.77,,
52,Í12,0.00,,
53,Í1,12.58,,
53,Í2,34.63,,
53,Í3,79.72,,
53,Í4,54.19,,
53,Í7,487.01,,
53,Í9.1,0.00,,
53,Í10.1,0.47,,
53,Í12,0.00,,
55,Í1,11.22,,
55,Í2,55.86,,
55,Í3,96.55,,
55,Í4,26.62,,
55,Í7,371.92,,
55,Í9.1,0.01,,
55,Í10.1,0.22,,
55,Í12,0.00,,
65,Í1,12.22,,
65,Í2,52.69,,
65,Í3,76.84,,
65,Í4,79.10,,
65,Í7,222.03,,
65,Í9.1,0.00,,
65,Í10.1,2.35,,
65,Í12,0.00,,
67,Í1,21.66,,
67,Í2,61.58,,
67,Í3,77.67,,
67,Í4,96.05,,
67,Í7,156.25,,
67,Í9.1,0.60,,
67,Í10.1,0.32,,
67,Í12,0.00,,
77,Í1,12.16,,
77,Í2,85.83,,
77,Í3,97.69,,
77,Í4,75.04,,
77,Í7,531.66,,
77,Í9.1,0.00,,
77,Í10.1,0.41,,
77,Í12,0.00,,
85,Í1,17.24,,
85,Í2,72.07,,
85,Í3,117.96,,
85,Í4,71.63,,
85,Í7,240.48,,
85,Í9.1,0.00,,
85,Í10.1,1.57,,
85,Í12,0.00,,
96,Í1,24.49,,
96,Í2,185.70,,
96,Í3,198.41,,
96,Í4,34.17,,
96,Í7,187.73,,
96,Í9.1,0.00,,
96,Í10.1,2.15,,
96,Í12,0.00,,
101,Í1,16.19,,
101,Í2,82.42,,
101,Í3,72.14,,
101,Í4,9.12,,
101,Í7,330.00,,
101,Í9.1,7.97,,
101,Í10.1,0.69,,
101,Í12,0.00,,
103,Í1,26.83,,
103,Í2,48.64,,
103,Í3,68.11,,
103,Í4,37.19,,
103,Í7,211.08,,
103,Í9.1,0.00,,
103,Í10.1,2.49,,
103,Í12,0.00,,
106,Í1,27.44,,
106,Í2,31.50,,
106,Í3,83.76,,
106,Í4,38.89,,
106,Í7,204.19,,
106,Í10.1,0.76,,
121,Í1,24.43,,
121,Í2,77.83,,
121,Í3,123.30,,
121,Í4,10.03,,
121,Í7,110.76,,
121,Í9.1,0.00,,
121,Í10.1,0.15,,
121,Í12,0.00,,
138,Í1,12.33,,
138,Í2,92.07,,
138,Í3,128.90,,
138,Í4,76.60,,
138,Í7,339.32,,
138,Í9.1,15.68,,
138,Í10.1,0.25,,
138,Í12,0.00,,
142,Í1,61.84,,
142,Í2,118.27,,
