REGN,C1_4
1,6/5/2010
1,6/6/2010
1,6/12/2010
1,6/13/2010
1,6/14/2010
1,6/19/2010
1,6/20/2010
1,6/26/2010
1,6/27/2010
55,6/6/2010
55,6/12/2010
55,6/13/2010
55,6/14/2010
55,6/20/2010
55,6/27/2010
67,6/5/2010
67,6/6/2010
67,6/12/2010
67,6/13/2010
67,6/14/2010
67,6/19/2010
67,6/20/2010
67,6/26/2010
67,6/27/2010
84,6/6/2010
84,6/13/2010
84,6/20/2010
84,6/27/2010
85,6/5/2010
85,6/6/2010
85,6/12/2010
85,6/13/2010
85,6/14/2010
85,6/19/2010
85,6/20/2010
85,6/26/2010
85,6/27/2010
96,6/5/2010
96,6/6/2010
96,6/12/2010
96,6/13/2010
96,6/14/2010
96,6/19/2010
96,6/20/2010
96,6/26/2010
96,6/27/2010
101,6/6/2010
101,6/12/2010
101,6/13/2010
101,6/14/2010
101,6/20/2010
101,6/27/2010
103,6/5/2010
103,6/6/2010
103,6/12/2010
103,6/13/2010
103,6/14/2010
103,6/19/2010
103,6/20/2010
103,6/26/2010
103,6/27/2010
106,6/6/2010
106,6/12/2010
106,6/13/2010
106,6/14/2010
106,6/20/2010
106,6/27/2010
142,6/5/2010
142,6/6/2010
142,6/12/2010
142,6/13/2010
142,6/14/2010
142,6/19/2010
142,6/20/2010
142,6/26/2010
142,6/27/2010
155,6/5/2010
155,6/6/2010
155,6/12/2010
155,6/13/2010
155,6/14/2010
155,6/19/2010
155,6/20/2010
155,6/26/2010
155,6/27/2010
197,6/5/2010
197,6/6/2010
197,6/12/2010
197,6/13/2010
197,6/14/2010
197,6/19/2010
197,6/20/2010
197,6/26/2010
197,6/27/2010
208,6/5/2010
208,6/6/2010
208,6/12/2010
208,6/13/2010
208,6/14/2010
208,6/19/2010
208,6/20/2010
208,6/26/2010
208,6/27/2010
210,6/6/2010
210,6/13/2010
210,6/14/2010
210,6/20/2010
210,6/27/2010
226,6/5/2010
226,6/6/2010
226,6/12/2010
226,6/13/2010
226,6/14/2010
226,6/19/2010
226,6/20/2010
226,6/26/2010
226,6/27/2010
232,6/5/2010
232,6/6/2010
232,6/12/2010
232,6/13/2010
232,6/14/2010
232,6/19/2010
232,6/20/2010
232,6/26/2010
232,6/27/2010
233,6/12/2010
236,6/5/2010
236,6/6/2010
236,6/12/2010
236,6/13/2010
236,6/14/2010
236,6/19/2010
236,6/20/2010
236,6/26/2010
236,6/27/2010
249,6/6/2010
249,6/12/2010
249,6/13/2010
249,6/14/2010
249,6/20/2010
249,6/27/2010
256,6/5/2010
256,6/6/2010
256,6/12/2010
256,6/13/2010
256,6/14/2010
256,6/19/2010
256,6/20/2010
256,6/26/2010
256,6/27/2010
272,6/5/2010
272,6/6/2010
272,6/12/2010
272,6/13/2010
272,6/14/2010
272,6/19/2010
272,6/20/2010
272,6/26/2010
272,6/27/2010
286,6/5/2010
286,6/6/2010
286,6/12/2010
286,6/13/2010
286,6/14/2010
286,6/19/2010
286,6/20/2010
286,6/26/2010
286,6/27/2010
324,6/5/2010
324,6/6/2010
324,6/12/2010
324,6/13/2010
324,6/14/2010
324,6/19/2010
324,6/20/2010
324,6/26/2010
324,6/27/2010
330,6/5/2010
330,6/6/2010
330,6/12/2010
330,6/13/2010
330,6/14/2010
330,6/19/2010
330,6/20/2010
330,6/26/2010
330,6/27/2010
347,6/5/2010
347,6/6/2010
347,6/12/2010
347,6/13/2010
347,6/14/2010
347,6/19/2010
347,6/20/2010
347,6/26/2010
347,6/27/2010
370,6/5/2010
370,6/6/2010
370,6/12/2010
370,6/13/2010
370,6/14/2010
370,6/19/2010
370,6/20/2010
370,6/26/2010
370,6/27/2010
383,6/5/2010
383,6/6/2010
383,6/12/2010
383,6/13/2010
383,6/14/2010
383,6/19/2010
383,6/20/2010
383,6/26/2010
383,6/27/2010
384,6/12/2010
385,6/5/2010
385,6/6/2010
385,6/12/2010
385,6/13/2010
385,6/14/2010
385,6/19/2010
385,6/20/2010
385,6/26/2010
385,6/27/2010
410,6/6/2010
410,6/12/2010
410,6/13/2010
410,6/14/2010
410,6/20/2010
410,6/27/2010
430,6/5/2010
430,6/6/2010
430,6/12/2010
430,6/13/2010
430,6/14/2010
430,6/19/2010
430,6/20/2010
430,6/26/2010
430,6/27/2010
435,6/5/2010
435,6/6/2010
435,6/12/2010
435,6/13/2010
435,6/14/2010
435,6/19/2010
435,6/20/2010
435,6/26/2010
435,6/27/2010
438,6/5/2010
438,6/6/2010
438,6/12/2010
438,6/13/2010
438,6/14/2010
438,6/19/2010
438,6/20/2010
438,6/26/2010
438,6/27/2010
444,6/6/2010
444,6/13/2010
444,6/14/2010
444,6/20/2010
444,6/27/2010
456,6/6/2010
456,6/13/2010
456,6/20/2010
456,6/27/2010
459,6/6/2010
459,6/12/2010
459,6/13/2010
459,6/20/2010
459,6/27/2010
466,6/5/2010
466,6/6/2010
466,6/12/2010
466,6/13/2010
466,6/14/2010
466,6/19/2010
466,6/20/2010
466,6/26/2010
466,6/27/2010
469,6/6/2010
469,6/13/2010
469,6/14/2010
469,6/20/2010
469,6/27/2010
474,6/6/2010
474,6/12/2010
474,6/13/2010
474,6/14/2010
474,6/20/2010
474,6/27/2010
481,6/5/2010
481,6/6/2010
481,6/12/2010
481,6/13/2010
481,6/14/2010
481,6/19/2010
481,6/20/2010
481,6/26/2010
481,6/27/2010
485,6/12/2010
507,6/5/2010
507,6/6/2010
507,6/12/2010
507,6/13/2010
507,6/14/2010
507,6/19/2010
507,6/20/2010
507,6/26/2010
507,6/27/2010
514,6/6/2010
514,6/12/2010
514,6/13/2010
514,6/14/2010
514,6/20/2010
514,6/27/2010
518,6/5/2010
518,6/6/2010
518,6/12/2010
518,6/13/2010
518,6/14/2010
518,6/19/2010
518,6/20/2010
518,6/26/2010
518,6/27/2010
520,6/5/2010
520,6/6/2010
520,6/12/2010
520,6/13/2010
520,6/14/2010
520,6/19/2010
520,6/20/2010
520,6/26/2010
520,6/27/2010
524,6/5/2010
524,6/6/2010
524,6/12/2010
524,6/13/2010
524,6/14/2010
524,6/19/2010
524,6/20/2010
