REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,91.85,1/3/2011
384,2,Í15,92.24,1/4/2011
384,3,Í15,92.58,1/5/2011
384,4,Í15,92.82,1/6/2011
384,5,Í15,93.11,1/8/2011
384,6,Í15,93.19,1/9/2011
384,7,Í15,93.44,1/10/2011
384,8,Í15,92.74,1/11/2011
384,9,Í15,92.68,1/12/2011
384,10,Í15,92.73,1/13/2011
384,11,Í15,91.33,1/14/2011
384,12,Í15,91.90,1/15/2011
384,13,Í15,91.93,1/16/2011
384,14,Í15,91.45,1/17/2011
384,15,Í15,91.66,1/18/2011
384,16,Í15,91.56,1/19/2011
384,17,Í15,91.50,1/20/2011
384,18,Í15,90.83,1/21/2011
384,19,Í15,91.37,1/22/2011
384,20,Í15,91.40,1/23/2011
384,21,Í15,90.75,1/24/2011
384,22,Í15,90.86,1/25/2011
384,23,Í15,90.79,1/26/2011
384,24,Í15,90.49,1/27/2011
384,25,Í15,88.74,1/28/2011
384,26,Í15,89.48,1/29/2011
384,27,Í15,89.50,1/30/2011
384,28,Í15,89.52,1/31/2011
384,29,Í16.1,58.34,1/3/2011
384,30,Í16.1,58.07,1/4/2011
384,31,Í16.1,57.81,1/5/2011
384,32,Í16.1,57.61,1/6/2011
384,33,Í16.1,57.37,1/8/2011
384,34,Í16.1,57.33,1/9/2011
384,35,Í16.1,57.09,1/10/2011
384,36,Í16.1,56.33,1/11/2011
384,37,Í16.1,55.69,1/12/2011
384,38,Í16.1,55.14,1/13/2011
384,39,Í16.1,57.15,1/14/2011
384,40,Í16.1,56.70,1/15/2011
384,41,Í16.1,56.68,1/16/2011
384,42,Í16.1,56.14,1/17/2011
384,43,Í16.1,56.48,1/18/2011
384,44,Í16.1,55.34,1/19/2011
384,45,Í16.1,54.90,1/20/2011
384,46,Í16.1,56.54,1/21/2011
384,47,Í16.1,56.21,1/22/2011
384,48,Í16.1,56.19,1/23/2011
384,49,Í16.1,55.78,1/24/2011
384,50,Í16.1,55.39,1/25/2011
384,51,Í16.1,54.98,1/26/2011
384,52,Í16.1,55.77,1/27/2011
384,53,Í16.1,55.36,1/28/2011
384,54,Í16.1,55.05,1/29/2011
384,55,Í16.1,55.04,1/30/2011
384,56,Í16.1,54.49,1/31/2011
2793,1,Í2,13.48,1/31/2011
