REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,13.25,,
1,Í1.1,11.75,,
1,Í1.2,11.77,,
1,Í2,80.05,,
1,Í3,87.14,,
1,Í4,83.82,,
1,Í7,144.73,,
1,Í9.1,0.00,,
1,Í10.1,0.18,,
1,Í12,0.19,,
1,Í18,101.14,,
2,Í1.0,29.67,,
2,Í1.1,25.82,,
2,Í1.2,25.82,,
2,Í2,26.54,,
2,Í3,79.95,,
2,Í4,65.45,,
2,Í7,177.92,,
2,Í9.1,0.15,,
2,Í10.1,0.15,,
2,Í12,0.00,,
5,Í1.0,12.15,,
5,Í1.1,9.07,,
5,Í1.2,9.07,,
5,Í2,59.83,,
5,Í3,73.45,,
5,Í4,39.99,,
5,Í7,255.64,,
5,Í9.1,1.69,,
5,Í10.1,2.02,,
5,Í12,0.00,,
21,Í1.0,23.87,,
21,Í1.1,18.78,,
21,Í1.2,18.78,,
21,Í2,110.88,,
21,Í3,135.03,,
21,Í4,70.02,,
21,Í7,136.69,,
21,Í9.1,0.00,,
21,Í10.1,1.76,,
21,Í12,0.00,,
23,Í1.0,12.75,,
23,Í1.1,9.86,,
23,Í1.2,9.86,,
23,Í2,32.38,,
23,Í3,101.78,,
23,Í4,75.91,,
23,Í7,494.59,,
23,Í9.1,2.70,,
23,Í10.1,0.87,,
23,Í12,4.68,,
52,Í1.0,13.20,,
52,Í1.1,9.36,,
52,Í1.2,9.36,,
52,Í2,74.04,,
52,Í3,89.51,,
52,Í4,56.80,,
52,Í7,254.27,,
52,Í9.1,0.08,,
52,Í10.1,0.97,,
52,Í12,0.00,,
53,Í1.0,14.81,,
53,Í1.1,7.56,,
53,Í1.2,7.56,,
53,Í2,58.70,,
53,Í3,82.82,,
53,Í4,78.78,,
53,Í7,361.87,,
53,Í9.1,0.00,,
53,Í10.1,0.47,,
53,Í12,0.00,,
55,Í1.0,11.54,,
55,Í1.1,6.44,,
55,Í1.2,6.92,,
55,Í2,65.77,,
55,Í3,81.01,,
55,Í4,37.40,,
55,Í7,351.03,,
55,Í9.1,0.04,,
55,Í10.1,0.55,,
55,Í12,0.00,,
65,Í1.0,10.69,,
65,Í1.1,8.52,,
65,Í1.2,9.18,,
65,Í2,34.89,,
65,Í3,75.37,,
65,Í4,78.81,,
65,Í7,274.35,,
65,Í9.1,0.00,,
65,Í10.1,2.30,,
65,Í12,0.00,,
67,Í1.0,19.32,,
67,Í1.1,16.78,,
67,Í1.2,16.78,,
67,Í2,58.93,,
67,Í3,68.17,,
67,Í4,100.84,,
67,Í7,191.28,,
67,Í9.1,0.13,,
67,Í10.1,0.25,,
67,Í12,0.00,,
77,Í1.0,12.01,,
77,Í1.1,8.68,,
77,Í1.2,8.68,,
77,Í2,31.71,,
77,Í3,70.18,,
77,Í4,102.73,,
77,Í7,475.88,,
77,Í9.1,0.00,,
77,Í10.1,0.52,,
77,Í12,0.00,,
85,Í1.0,18.28,,
85,Í1.1,17.95,,
85,Í1.2,17.95,,
85,Í2,49.07,,
85,Í3,83.44,,
85,Í4,84.44,,
85,Í7,232.38,,
85,Í9.1,0.15,,
85,Í10.1,1.30,,
85,Í12,0.00,,
96,Í1.0,22.92,,
96,Í1.1,17.65,,
96,Í1.2,17.65,,
96,Í2,122.83,,
96,Í3,138.21,,
96,Í4,42.40,,
96,Í7,201.61,,
96,Í9.1,0.00,,
96,Í10.1,1.67,,
96,Í12,0.00,,
101,Í1.0,18.58,,
101,Í1.1,18.58,,
101,Í1.2,18.58,,
101,Í2,46.91,,
101,Í3,70.60,,
101,Í4,23.32,,
101,Í7,253.60,,
101,Í9.1,1.45,,
101,Í10.1,0.71,,
101,Í12,0.00,,
103,Í1.0,25.02,,
103,Í1.1,23.77,,
103,Í1.2,23.77,,
103,Í2,64.66,,
103,Í3,110.43,,
103,Í4,47.33,,
103,Í7,187.67,,
103,Í9.1,0.00,,
103,Í10.1,2.39,,
103,Í12,0.00,,
106,Í1.0,28.52,,
106,Í1.1,26.57,,
106,Í1.2,26.57,,
106,Í2,59.99,,
106,Í3,106.75,,
106,Í4,42.27,,
106,Í7,203.46,,
106,Í10.1,0.61,,
121,Í1.0,27.95,,
121,Í1.1,24.20,,
121,Í1.2,24.20,,
121,Í2,204.13,,
121,Í3,168.85,,
121,Í4,12.36,,
121,Í7,76.19,,
121,Í9.1,0.00,,
121,Í10.1,0.08,,
121,Í12,0.00,,
138,Í1.0,11.24,,
138,Í1.1,6.54,,
138,Í1.2,6.54,,
138,Í2,85.84,,
138,Í3,121.53,,
138,Í4,73.77,,
138,Í7,396.96,,
138,Í9.1,16.63,,
138,Í10.1,0.22,,
142,Í1.0,71.81,,
142,Í1.1,71.80,,
142,Í1.2,71.81,,
142,Í2,149.67,,
142,Í3,155.20,,
142,Í4,25.05,,
142,Í7,52.68,,
142,Í9.1,0.00,,
142,Í10.1,1.08,,
142,Í12,0.00,,
149,Í1.0,79.03,,
149,Í1.1,54.19,,
149,Í1.2,54.19,,
149,Í2,160.08,,
149,Í3,258.66,,
149,Í4,43.09,,
149,Í7,13.77,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,15.06,,
153,Í1.1,10.48,,
153,Í1.2,10.49,,
153,Í2,106.70,,
153,Í3,220.55,,
153,Í4,38.19,,
153,Í7,228.69,,
153,Í9.1,0.00,,
153,Í10.1,0.71,,
153,Í12,0.00,,
170,Í1.0,54.94,,
170,Í1.1,54.94,,
170,Í1.2,54.94,,
170,Í2,1671.83,,
170,Í3,3156.43,,
170,Í4,21.72,,
170,Í7,85.79,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1.0,72.26,,
184,Í1.1,72.26,,
184,Í1.2,72.26,,
184,Í2,173.39,,
184,Í3,166.89,,
184,Í4,65.57,,
184,Í7,65.65,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.02,,
197,Í1.0,12.29,,
197,Í1.1,7.95,,
197,Í1.2,7.95,,
197,Í2,66.15,,
197,Í3,84.07,,
197,Í4,15.63,,
197,Í7,449.34,,
197,Í9.1,0.12,,
197,Í10.1,0.47,,
197,Í12,0.01,,
