REGN,C1_1,C2_1
1,8700.0,4759198
1,8700.1,4759198
1,8700.2,4759198
1,8702,69623
1,8703.0,19839900
1,8703.1,19839900
1,8703.2,19839900
1,8705,1
1,8706,23849836
1,8707.1,7246248
1,8707.0,7246248
1,8707.2,7246248
1,8708.2,14162493
1,8708.0,14162493
1,8708.1,14162493
1,8709.2,2657719
1,8709.0,2657719
1,8709.1,2657719
1,8710.0,118472664
1,8710.2,118472664
1,8710.1,118472664
1,8711.2,5125
1,8711.1,5125
1,8711.0,5125
1,8712.2,913378
1,8712.1,913378
1,8712.0,913378
1,8713.2,10567454
1,8713.0,10567454
1,8713.1,10567454
1,8801.0,7246248
1,8801.1,7246248
1,8801.2,7246248
1,8808.0,164791038
1,8808.1,164791038
1,8808.2,164791038
1,8809.0,176459327
1,8809.1,176459327
1,8809.2,176459327
1,8810,112999233
1,8811,40581838
1,8812.0,24705255
1,8812.1,24705255
1,8812.2,24705255
1,8813.0,151481121
1,8813.1,151481121
1,8813.2,151481121
1,8814.0,223184954
1,8814.1,223184954
1,8814.2,223184954
1,8815,9443358
1,8816,14165037
1,8817.0,18571679
1,8817.1,18571679
1,8817.2,18571679
1,8818.0,27387416
1,8818.1,27387416
1,8818.2,27387416
1,8821,577013
1,8822,822220
1,8825.0,253668
1,8825.1,253668
1,8825.2,253668
1,8826.0,380450
1,8826.1,380450
1,8826.2,380450
1,8827,58117
1,8828,87176
1,8829,368744
1,8830,533230
1,8831,9019397
1,8832,8368430
1,8833.0,504269
1,8833.1,504269
1,8833.2,504269
1,8834.0,713280
1,8834.1,713280
1,8834.2,713280
1,8846,176935
1,8847,31552
1,8848,2376262
1,8854,38995638
1,8855.0,1186631
1,8855.1,1186631
1,8855.2,1186631
1,8856.0,88778763
1,8856.1,88778763
1,8856.2,88778763
1,8857.0,81498057
1,8857.2,81498057
1,8857.1,81498057
1,8858,1931282
1,8858.1,3936281
1,8859,1885998
1,8859.1,3496803
1,8860,23881
1,8860.1,47293
1,8861,1553
1,8861.1,9098
1,8862,19107
1,8862.1,22890
1,8863,26790
1,8863.1,64667
1,8864,9736
1,8864.1,17312
1,8865,38745
1,8865.1,253128
1,8868,427177
1,8877,981921
1,8878.1,245480
1,8879,613700
1,8885,6075200
1,8902,10272376
1,8904,231464
1,8908,18105
1,8910,39399674
1,8911,63268
1,8912.0,14162493
1,8912.1,14162493
1,8912.2,14162493
1,8914,39368831
1,8918,202061010
1,8919,245480
1,8921,14162493
1,8922,77568656
1,8925,238044
1,8928,273401
1,8930,117530124
1,8933,6606268
1,8935,5112822
1,8938,265534
1,8939,30504
1,8941.1,2657719
1,8941.2,2657719
1,8941.0,2657719
1,8942,5506229
1,8945.0,31448759
1,8945.1,31448759
1,8945.2,31448759
1,8950,87359
1,8951,5055041
1,8953.0,118472664
1,8953.1,118472664
1,8953.2,118472664
1,8954.0,5125
1,8954.1,5125
1,8954.2,5125
1,8956.0,2900904
1,8956.1,2900904
1,8956.2,2900904
1,8957.0,3090886
1,8957.1,3090886
1,8957.2,3090886
1,8959.0,3017605
1,8959.1,3017605
1,8959.2,3017605
1,8960.0,913378
1,8960.2,913378
1,8960.1,913378
1,8961,984494
1,8962,9795043
1,8964.0,10567454
1,8964.1,10567454
1,8964.2,10567454
