REGN,C1_4,C2_4,C3_4,C4_4
532,1,Í4,141.48,1/16/2012
532,2,Í4,141.16,1/17/2012
532,3,Í4,139.77,1/18/2012
532,4,Í4,139.36,1/19/2012
532,5,Í4,133.12,1/20/2012
532,6,Í4,133.34,1/21/2012
532,7,Í4,133.41,1/22/2012
532,8,Í4,129.83,1/23/2012
532,9,Í4,133.05,1/24/2012
532,10,Í4,133.25,1/25/2012
532,11,Í4,134.06,1/26/2012
532,12,Í4,133.78,1/27/2012
532,13,Í4,133.81,1/28/2012
532,14,Í4,133.87,1/29/2012
532,15,Í4,136.74,1/30/2012
817,1,Í9.1,50.44,1/23/2012
1927,1,Í10.1,11.60,1/27/2012
1927,2,Í10.1,11.61,1/28/2012
1927,3,Í10.1,11.64,1/30/2012
1927,4,Í10.1,11.50,1/31/2012
2921,1,Í2,14.13,1/26/2012
3375,1,Í2,3.20,1/26/2012
3375,2,Í2,1.59,1/27/2012
3375,3,Í2,1.72,1/30/2012
3375,4,Í3,39.26,1/26/2012
3375,5,Í3,27.17,1/27/2012
3375,6,Í3,19.76,1/30/2012
