REGN,C1_4
1,10/2/2010
1,10/3/2010
1,10/9/2010
1,10/10/2010
1,10/16/2010
1,10/17/2010
1,10/23/2010
1,10/24/2010
1,10/30/2010
1,10/31/2010
23,10/2/2010
23,10/3/2010
23,10/9/2010
23,10/10/2010
23,10/16/2010
23,10/17/2010
23,10/23/2010
23,10/24/2010
23,10/30/2010
23,10/31/2010
55,10/3/2010
55,10/10/2010
55,10/17/2010
55,10/24/2010
67,10/2/2010
67,10/3/2010
67,10/9/2010
67,10/10/2010
67,10/16/2010
67,10/17/2010
67,10/23/2010
67,10/24/2010
67,10/30/2010
67,10/31/2010
84,10/3/2010
84,10/10/2010
84,10/17/2010
84,10/24/2010
85,10/2/2010
85,10/3/2010
85,10/9/2010
85,10/10/2010
85,10/16/2010
85,10/17/2010
85,10/23/2010
85,10/24/2010
85,10/30/2010
85,10/31/2010
96,10/2/2010
96,10/3/2010
96,10/9/2010
96,10/10/2010
96,10/16/2010
96,10/17/2010
96,10/23/2010
96,10/24/2010
96,10/30/2010
96,10/31/2010
101,10/2/2010
101,10/3/2010
101,10/9/2010
101,10/10/2010
101,10/16/2010
101,10/17/2010
101,10/23/2010
101,10/24/2010
101,10/30/2010
101,10/31/2010
103,10/2/2010
103,10/3/2010
103,10/9/2010
103,10/10/2010
103,10/16/2010
103,10/17/2010
103,10/23/2010
103,10/24/2010
103,10/30/2010
103,10/31/2010
106,10/3/2010
106,10/10/2010
106,10/17/2010
106,10/24/2010
142,10/2/2010
142,10/3/2010
142,10/9/2010
142,10/10/2010
142,10/16/2010
142,10/17/2010
142,10/23/2010
142,10/24/2010
142,10/30/2010
142,10/31/2010
155,10/2/2010
155,10/3/2010
155,10/9/2010
155,10/10/2010
155,10/16/2010
155,10/17/2010
155,10/23/2010
155,10/24/2010
155,10/30/2010
155,10/31/2010
170,10/2/2010
170,10/3/2010
170,10/9/2010
170,10/10/2010
170,10/16/2010
170,10/17/2010
170,10/23/2010
170,10/24/2010
170,10/30/2010
170,10/31/2010
197,10/2/2010
197,10/3/2010
197,10/9/2010
197,10/10/2010
197,10/16/2010
197,10/17/2010
197,10/23/2010
197,10/24/2010
197,10/30/2010
197,10/31/2010
208,10/2/2010
208,10/3/2010
208,10/9/2010
208,10/10/2010
208,10/16/2010
208,10/17/2010
208,10/23/2010
208,10/24/2010
208,10/30/2010
208,10/31/2010
210,10/3/2010
210,10/10/2010
210,10/17/2010
210,10/24/2010
210,10/31/2010
226,10/2/2010
226,10/3/2010
226,10/9/2010
226,10/10/2010
226,10/16/2010
226,10/17/2010
226,10/23/2010
226,10/24/2010
226,10/30/2010
226,10/31/2010
232,10/2/2010
232,10/3/2010
232,10/9/2010
232,10/10/2010
232,10/16/2010
232,10/17/2010
232,10/23/2010
232,10/24/2010
232,10/30/2010
232,10/31/2010
236,10/2/2010
236,10/3/2010
236,10/9/2010
236,10/10/2010
236,10/16/2010
236,10/17/2010
236,10/23/2010
236,10/24/2010
236,10/30/2010
236,10/31/2010
249,10/3/2010
249,10/10/2010
249,10/17/2010
249,10/24/2010
249,10/31/2010
256,10/2/2010
256,10/3/2010
256,10/9/2010
256,10/10/2010
256,10/16/2010
256,10/17/2010
256,10/23/2010
256,10/24/2010
256,10/30/2010
256,10/31/2010
272,10/2/2010
272,10/3/2010
272,10/9/2010
272,10/10/2010
272,10/16/2010
272,10/17/2010
272,10/23/2010
272,10/24/2010
272,10/30/2010
272,10/31/2010
286,10/2/2010
286,10/3/2010
286,10/9/2010
286,10/10/2010
286,10/16/2010
286,10/17/2010
286,10/23/2010
286,10/24/2010
286,10/30/2010
286,10/31/2010
324,10/2/2010
324,10/3/2010
324,10/9/2010
324,10/10/2010
324,10/16/2010
324,10/17/2010
324,10/23/2010
324,10/24/2010
324,10/30/2010
324,10/31/2010
330,10/2/2010
330,10/3/2010
330,10/9/2010
330,10/10/2010
330,10/16/2010
330,10/17/2010
330,10/23/2010
330,10/24/2010
330,10/30/2010
330,10/31/2010
347,10/2/2010
347,10/3/2010
347,10/9/2010
347,10/10/2010
347,10/16/2010
347,10/17/2010
347,10/23/2010
347,10/24/2010
