REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,12.81,,
1,Í2,74.58,,
1,Í3,72.89,,
1,Í4,94.09,,
1,Í7,163.55,,
1,Í9.1,0.00,,
1,Ò1,1272.00,,
1,Ò2,105.00,,
1,Í10.1,0.20,,
1,Í12,7.56,,
1,Í17,65.74,,
1,Í18,105.04,,
1,Í19,0.00,,
2,Í1,30.56,,
2,Í2,25.15,,
2,Í3,62.87,,
2,Í4,91.03,,
2,Í7,175.98,,
2,Í9.1,0.10,,
2,Í10.1,0.17,,
2,Í12,0.00,,
5,Í1,12.10,,
5,Í2,51.82,,
5,Í3,89.42,,
5,Í4,76.90,,
5,Í7,335.78,,
5,Í9.1,1.16,,
5,Í10.1,1.50,,
5,Í12,0.00,,
18,Í1,12.28,,
18,Í2,69.96,,
18,Í3,57.83,,
18,Í4,73.79,,
18,Í7,188.94,,
18,Í9.1,0.00,,
18,Í10.1,1.10,,
18,Í12,0.00,,
21,Í1,20.82,,
21,Í2,65.44,,
21,Í3,89.68,,
21,Í4,73.75,,
21,Í7,228.68,,
21,Í9.1,0.00,,
21,Í10.1,2.68,,
21,Í12,0.00,,
23,Í1,12.44,,
23,Í2,34.69,,
23,Í3,119.94,,
23,Í4,61.59,,
23,Í7,560.14,,
23,Í9.1,0.00,,
23,Í10.1,0.74,,
23,Í12,5.53,,
52,Í1,12.58,,
52,Í2,74.41,,
52,Í3,80.22,,
52,Í4,75.72,,
52,Í7,302.27,,
52,Í9.1,0.05,,
52,Í10.1,1.31,,
52,Í12,0.00,,
53,Í1,11.28,,
53,Í2,54.99,,
53,Í3,81.17,,
53,Í4,74.39,,
53,Í7,562.59,,
53,Í9.1,0.04,,
53,Í10.1,0.94,,
53,Í12,0.00,,
55,Í1,12.27,,
55,Í2,61.50,,
55,Í3,65.91,,
55,Í4,53.09,,
55,Í7,367.55,,
55,Í9.1,2.00,,
55,Í10.1,0.50,,
55,Í12,0.00,,
65,Í1,11.92,,
65,Í2,36.28,,
65,Í3,67.77,,
65,Í4,74.07,,
65,Í7,250.67,,
65,Í9.1,0.00,,
65,Í10.1,1.91,,
65,Í12,0.00,,
67,Í1,22.52,,
67,Í2,35.84,,
67,Í3,54.19,,
67,Í4,106.91,,
67,Í7,202.81,,
67,Í9.1,4.80,,
67,Í10.1,0.60,,
67,Í12,0.00,,
77,Í1,12.37,,
77,Í2,61.25,,
77,Í3,84.33,,
77,Í4,93.58,,
77,Í7,483.70,,
77,Í9.1,0.00,,
77,Í10.1,0.46,,
77,Í12,0.23,,
85,Í1,14.70,,
85,Í2,80.35,,
85,Í3,94.44,,
85,Í4,59.54,,
85,Í7,310.18,,
85,Í9.1,0.00,,
85,Í10.1,1.59,,
85,Í12,0.00,,
96,Í1,19.53,,
96,Í2,100.47,,
96,Í3,126.26,,
96,Í4,46.50,,
96,Í7,278.09,,
96,Í9.1,0.00,,
96,Í10.1,2.14,,
96,Í12,0.00,,
101,Í1,30.02,,
101,Í2,42.97,,
101,Í3,96.10,,
101,Í4,3.56,,
101,Í7,363.13,,
101,Í9.1,1.37,,
101,Í10.1,0.76,,
101,Í12,0.00,,
103,Í1,30.33,,
103,Í2,38.28,,
103,Í3,81.61,,
103,Í4,43.90,,
103,Í7,175.58,,
103,Í9.1,0.00,,
103,Í10.1,1.69,,
103,Í12,0.00,,
106,Í1,29.05,,
106,Í2,56.72,,
106,Í3,84.76,,
106,Í4,61.28,,
106,Í7,185.06,,
106,Í10.1,0.69,,
107,Í1,11.14,,
107,Í2,37.22,,
107,Í3,58.10,,
107,Í4,65.47,,
107,Í7,307.85,,
107,Í9.1,5.91,,
107,Í10.1,0.21,,
107,Í12,1.33,,
121,Í1,31.30,,
121,Í2,111.84,,
121,Í3,131.81,,
121,Í4,14.08,,
121,Í7,96.35,,
121,Í9.1,9.52,,
121,Í10.1,0.08,,
121,Í12,0.00,,
138,Í1,10.30,,
138,Í2,61.36,,
138,Í3,66.66,,
138,Í4,61.31,,
138,Í7,245.81,,
138,Í9.1,0.00,,
138,Í10.1,0.68,,
138,Í12,0.00,,
142,Í1,49.55,,
142,Í2,62.28,,
142,Í3,78.41,,
142,Í4,87.59,,
142,Í7,107.98,,
142,Í9.1,1.42,,
142,Í10.1,2.56,,
142,Í12,0.00,,
149,Í1,76.16,,
149,Í2,488.80,,
149,Í3,499.42,,
149,Í4,40.39,,
149,Í7,11.14,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1,16.94,,
153,Í2,131.89,,
153,Í3,147.41,,
153,Í4,45.42,,
153,Í7,236.07,,
153,Í9.1,0.00,,
153,Í10.1,1.31,,
153,Í12,0.00,,
155,Í1,31.52,,
155,Í2,16.79,,
155,Í3,137.97,,
155,Í4,10.89,,
155,Í7,121.12,,
155,Í9.1,0.00,,
155,Í10.1,0.00,,
155,Í12,0.00,,
170,Í1,133.79,,
170,Í2,2009.36,,
170,Í3,444.03,,
170,Í4,0.00,,
170,Í7,42.58,,
170,Í9.1,42.58,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1,54.83,,
184,Í2,287.70,,
184,Í3,288.07,,
184,Í4,11.19,,
184,Í7,67.31,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.01,,
197,Í1,12.42,,
197,Í2,37.70,,
197,Í3,54.42,,
197,Í4,54.99,,
197,Í7,423.74,,
197,Í9.1,0.05,,
197,Í10.1,0.65,,
197,Í12,0.01,,
208,Í1,33.78,,
208,Í2,52.00,,
208,Í3,77.66,,
208,Í4,39.24,,
208,Í7,131.96,,
208,Í9.1,0.00,,
208,Í10.1,0.73,,
208,Í12,0.00,,
210,Í1,13.32,,
210,Í2,30.72,,
210,Í3,52.48,,
210,Í4,106.32,,
210,Í7,217.89,,
210,Í9.1,1.13,,
210,Í10.1,2.43,,
210,Í12,0.00,,
212,Í1,11.20,,
212,Í2,119.19,,
212,Í3,130.65,,
212,Í4,38.27,,
212,Í7,443.88,,
212,Í9.1,0.18,,
212,Í10.1,0.52,,
212,Í12,0.00,,
226,Í1,14.73,,
226,Í2,108.47,,
226,Í3,99.88,,
226,Í4,54.85,,
226,Í7,268.71,,
226,Í9.1,0.01,,
226,Í10.1,0.26,,
226,Í12,0.00,,
232,Í1,12.94,,
232,Í2,46.56,,
232,Í3,79.72,,
232,Í4,75.09,,
232,Í7,352.06,,
232,Í9.1,0.00,,
232,Í10.1,1.74,,
232,Í12,0.00,,
236,Í1,49.42,,
236,Í2,88.62,,
236,Í3,94.17,,
236,Í4,46.37,,
236,Í7,86.88,,
236,Í9.1,2.36,,
236,Í10.1,2.41,,
236,Í12,0.00,,
249,Í1,12.74,,
249,Í2,34.15,,
249,Í3,75.35,,
249,Í4,94.01,,
249,Í7,206.67,,
249,Í9.1,3.23,,
249,Í10.1,1.03,,
249,Í12,3.23,,
254,Í1,12.79,,
254,Í2,27.76,,
254,Í3,67.01,,
254,Í4,90.49,,
254,Í7,275.56,,
254,Í9.1,0.00,,
254,Í10.1,1.85,,
254,Í12,0.00,,
256,Í1,17.49,,
256,Í2,58.12,,
256,Í3,94.05,,
256,Í4,82.58,,
256,Í7,311.82,,
256,Í9.1,0.00,,
256,Í10.1,0.92,,
256,Í12,0.00,,
272,Í1,26.60,,
272,Í2,51.91,,
272,Í3,87.42,,
272,Í4,0.12,,
272,Í7,203.12,,
272,Í9.1,0.00,,
272,Í10.1,1.14,,
272,Í12,0.00,,
282,Í1,11.10,,
282,Í2,72.14,,
282,Í3,77.51,,
282,Í4,63.42,,
282,Í7,364.60,,
282,Í9.1,0.99,,
282,Í10.1,2.38,,
282,Í12,0.00,,
286,Í1,23.90,,
286,Í2,92.54,,
286,Í3,110.07,,
286,Í4,2.45,,
286,Í7,314.05,,
286,Í9.1,0.00,,
286,Í10.1,0.00,,
286,Í12,0.00,,
312,Í1,11.64,,
312,Í2,76.70,,
312,Í3,125.97,,
312,Í4,56.05,,
312,Í7,366.64,,
312,Í9.1,14.44,,
312,Í10.1,1.30,,
312,Í12,4.66,,
316,Í1,12.88,,
316,Í2,112.15,,
316,Í3,139.98,,
316,Í4,82.18,,
316,Í7,42.49,,
316,Í9.1,1.65,,
316,Í10.1,0.50,,
316,Í12,0.00,,
323,Í1,11.12,,
323,Í2,66.27,,
323,Í3,93.81,,
323,Í4,66.84,,
323,Í7,195.38,,
323,Í9.1,0.04,,
323,Í10.1,1.36,,
323,Í12,0.33,,
324,Í1,37.04,,
324,Í2,54.59,,
324,Í3,100.49,,
324,Í4,53.46,,
324,Í7,90.32,,
324,Í9.1,0.00,,
324,Í10.1,1.54,,
324,Í12,0.91,,
328,Í1,11.80,,
328,Í2,64.83,,
328,Í3,75.04,,
328,Í4,54.42,,
328,Í7,525.82,,
328,Í9.1,0.87,,
328,Í10.1,0.40,,
328,Í12,6.46,,
330,Í1,29.63,,
330,Í2,122.84,,
330,Í3,197.29,,
330,Í4,37.69,,
330,Í7,162.07,,
330,Í9.1,0.28,,
330,Í10.1,0.48,,
330,Í12,0.00,,
347,Í1,66.75,,
347,Í2,127.82,,
347,Í3,129.63,,
347,Í4,30.97,,
347,Í7,16.92,,
347,Í9.1,0.00,,
347,Í10.1,0.37,,
347,Í12,0.00,,
356,Í1,11.03,,
356,Í2,67.18,,
356,Í3,109.88,,
356,Í4,70.44,,
356,Í7,438.94,,
356,Í9.1,0.00,,
356,Í10.1,2.07,,
356,Í12,3.58,,
370,Í1,24.73,,
370,Í2,76.98,,
370,Í3,85.96,,
370,Í4,52.26,,
370,Í7,94.83,,
370,Í9.1,0.01,,
370,Í10.1,1.95,,
370,Í12,0.00,,
384,Í1,15.14,,
384,Í10.1,0.00,,
384,Í12,0.00,,
384,Í15,100.14,,
384,Í16,0.00,,
384,Í16.1,0.00,,
384,Í16.2,0.00,,
385,Í1,20.61,,
385,Í2,48.85,,
385,Í3,56.61,,
385,Í4,73.35,,
385,Í7,193.28,,
385,Í9.1,0.00,,
385,Í10.1,0.77,,
385,Í12,0.05,,
391,Í1,10.38,,
391,Í2,42.64,,
391,Í3,52.45,,
391,Í4,113.59,,
391,Í7,517.09,,
391,Í9.1,0.00,,
391,Í10.1,0.97,,
391,Í12,0.00,,
404,Í1,12.37,,
404,Í2,133.36,,
404,Í3,133.10,,
404,Í4,64.72,,
404,Í7,491.79,,
404,Í9.1,0.00,,
404,Í10.1,1.69,,
410,Í1,18.13,,
410,Í2,28.56,,
410,Í3,70.30,,
410,Í4,35.01,,
410,Í7,193.73,,
410,Í10.1,0.53,,
429,Í1,10.53,,
429,Í2,72.78,,
429,Í3,55.60,,
429,Í4,69.26,,
429,Í7,406.40,,
429,Í9.1,0.26,,
429,Í10.1,0.52,,
429,Í12,0.00,,
430,Í1,31.32,,
430,Í2,125.71,,
430,Í3,149.77,,
430,Í4,86.52,,
430,Í7,20.87,,
430,Í9.1,2.84,,
430,Í10.1,0.47,,
430,Í12,0.00,,
435,Í1,36.76,,
435,Í2,61.14,,
435,Í3,171.25,,
435,Í4,35.82,,
435,Í7,160.98,,
435,Í9.1,45.69,,
435,Í10.1,0.12,,
435,Í12,13.55,,
436,Í1,11.32,,
436,Í2,35.39,,
436,Í3,67.11,,
436,Í4,91.01,,
436,Í7,399.89,,
436,Í9.1,0.02,,
436,Í10.1,0.90,,
436,Í12,5.25,,
438,Í1,14.28,,
438,Í2,52.34,,
438,Í3,83.58,,
438,Í4,114.91,,
438,Í7,107.87,,
438,Í9.1,0.68,,
438,Í10.1,1.02,,
438,Í12,0.00,,
444,Í1,40.91,,
444,Í2,72.18,,
444,Í3,103.60,,
444,Í4,32.11,,
444,Í7,143.62,,
444,Í9.1,33.40,,
444,Í10.1,2.16,,
444,Í12,0.00,,
456,Í1,14.03,,
456,Í2,112.52,,
456,Í3,111.11,,
456,Í4,101.85,,
456,Í7,348.30,,
456,Í9.1,22.03,,
456,Í10.1,1.46,,
466,Í1,68.91,,
466,Í2,103.83,,
466,Í3,110.75,,
466,Í4,6.53,,
466,Í7,39.45,,
466,Í9.1,0.00,,
466,Í10.1,0.00,,
466,Í12,0.00,,
467,Í1,12.42,,
467,Í2,37.23,,
467,Í3,67.87,,
467,Í4,62.56,,
467,Í7,521.86,,
467,Í9.1,0.00,,
467,Í10.1,0.78,,
467,Í12,0.00,,
469,Í1,22.39,,
469,Í2,53.12,,
469,Í3,111.00,,
469,Í4,20.05,,
469,Í7,344.86,,
469,Í9.1,0.00,,
469,Í10.1,0.02,,
469,Í12,0.00,,
474,Í1,14.96,,
474,Í2,64.11,,
474,Í3,64.36,,
474,Í4,93.55,,
474,Í7,213.23,,
474,Í9.1,0.00,,
474,Í10.1,1.66,,
474,Í12,0.00,,
478,Í1,33.18,,
478,Í2,95.55,,
478,Í3,89.29,,
478,Í4,53.88,,
478,Í7,153.61,,
478,Í10.1,1.84,,
480,Í1,19.58,,
480,Í2,58.67,,
480,Í3,58.47,,
480,Í4,88.31,,
480,Í7,276.44,,
480,Í9.1,15.56,,
480,Í10.1,0.83,,
480,Í12,0.00,,
481,Í1,29.35,,
481,Í2,136.60,,
481,Í3,207.77,,
481,Í4,35.88,,
481,Í7,136.72,,
481,Í9.1,0.00,,
481,Í10.1,0.14,,
481,Í12,0.00,,
485,Í1,17.94,,
485,Í2,51.50,,
485,Í3,84.02,,
485,Í4,81.70,,
485,Í7,94.07,,
485,Í9.1,0.00,,
485,Í10.1,1.19,,
485,Í12,0.00,,
492,Í1,15.07,,
492,Í2,51.65,,
492,Í3,62.44,,
492,Í4,51.75,,
492,Í7,332.49,,
492,Í9.1,0.11,,
492,Í10.1,0.84,,
492,Í12,0.00,,
493,Í1,18.29,,
493,Í2,81.73,,
493,Í3,97.80,,
493,Í4,41.45,,
493,Í7,105.73,,
493,Í9.1,0.31,,
493,Í10.1,1.58,,
493,Í12,0.00,,
503,Í1,16.61,,
503,Í2,58.12,,
503,Í3,56.09,,
503,Í4,48.07,,
503,Í7,199.26,,
503,Í9.1,0.00,,
503,Í10.1,0.52,,
503,Í12,6.00,,
507,Í1,26.87,,
507,Í2,90.04,,
507,Í3,81.67,,
507,Í4,61.74,,
507,Í7,195.69,,
507,Í9.1,0.00,,
507,Í10.1,1.05,,
507,Í12,0.00,,
518,Í1,11.82,,
518,Í2,93.63,,
518,Í3,115.05,,
518,Í4,79.03,,
518,Í7,46.81,,
518,Í9.1,0.00,,
518,Í10.1,1.31,,
518,Í12,2.40,,
520,Í1,14.95,,
520,Í2,80.48,,
520,Í3,72.97,,
520,Í4,108.52,,
520,Í7,243.23,,
520,Í9.1,1.18,,
520,Í10.1,2.03,,
520,Í12,0.00,,
524,Í1,18.96,,
524,Í2,42.16,,
524,Í3,67.37,,
524,Í4,42.86,,
524,Í7,257.88,,
524,Í9.1,0.02,,
524,Í10.1,1.25,,
524,Í12,0.00,,
533,Í1,39.30,,
533,Í2,83.77,,
533,Í3,86.31,,
533,Í4,22.58,,
533,Í7,90.93,,
533,Í9.1,0.00,,
533,Í10.1,0.42,,
533,Í12,0.00,,
537,Í1,17.74,,
537,Í2,83.46,,
537,Í3,120.58,,
537,Í4,77.75,,
537,Í7,289.60,,
537,Í9.1,0.00,,
537,Í10.1,2.08,,
537,Í12,0.00,,
538,Í1,55.37,,
538,Í2,18.42,,
538,Í3,121.28,,
538,Í4,13.40,,
538,Í7,83.56,,
538,Í9.1,0.00,,
538,Í10.1,0.52,,
538,Í12,0.00,,
539,Í1,15.73,,
539,Í2,52.13,,
539,Í3,77.91,,
539,Í4,71.82,,
539,Í7,209.51,,
539,Í9.1,0.00,,
539,Í10.1,1.53,,
539,Í12,20.06,,
543,Í1,38.12,,
543,Í2,50.65,,
543,Í3,80.60,,
543,Í4,5.26,,
543,Í7,0.00,,
543,Í9.1,0.00,,
543,Í10.1,0.00,,
543,Í12,0.00,,
545,Í1,22.16,,
545,Í2,59.64,,
545,Í3,77.12,,
545,Í4,71.42,,
545,Í7,288.99,,
545,Í9.1,0.09,,
545,Í10.1,1.57,,
545,Í12,0.00,,
546,Í1,41.22,,
546,Í2,46.85,,
546,Í3,52.59,,
546,Í4,23.69,,
546,Í7,31.68,,
546,Í9.1,21.78,,
546,Í10.1,0.00,,
546,Í12,0.00,,
548,Í1,13.17,,
548,Í2,35.08,,
548,Í3,152.18,,
548,Í4,35.95,,
548,Í7,410.31,,
548,Í9.1,10.04,,
548,Í10.1,1.48,,
548,Í12,19.38,,
554,Í1,12.12,,
554,Í2,47.56,,
554,Í3,66.09,,
554,Í4,83.83,,
554,Í7,420.36,,
554,Í9.1,0.06,,
554,Í10.1,0.98,,
554,Í12,0.00,,
558,Í1,12.76,,
558,Í2,64.92,,
558,Í3,75.72,,
558,Í4,106.34,,
558,Í7,100.25,,
558,Í9.1,1.24,,
558,Í10.1,2.57,,
558,Í12,0.00,,
567,Í1,12.00,,
567,Í2,43.27,,
567,Í3,82.11,,
567,Í4,89.36,,
567,Í7,324.48,,
567,Í9.1,0.00,,
567,Í10.1,1.78,,
567,Í12,0.00,,
568,Í1,19.20,,
568,Í2,56.89,,
568,Í3,71.08,,
568,Í4,81.57,,
568,Í7,280.25,,
568,Í9.1,0.89,,
568,Í10.1,2.27,,
568,Í12,0.00,,
570,Í1,52.29,,
570,Í2,99.64,,
570,Í3,157.07,,
570,Í4,4.53,,
570,Í7,39.24,,
570,Í9.1,0.00,,
570,Í10.1,0.08,,
570,Í12,0.00,,
574,Í1,36.34,,
574,Í2,105.07,,
574,Í3,112.54,,
574,Í4,22.35,,
574,Í7,120.46,,
574,Í9.1,0.00,,
574,Í10.1,0.55,,
574,Í12,0.00,,
575,Í1,48.46,,
575,Í2,92.71,,
575,Í3,276.44,,
575,Í4,2.89,,
575,Í7,55.94,,
575,Í9.1,0.00,,
575,Í10.1,0.03,,
575,Í12,0.00,,
588,Í1,18.37,,
588,Í2,108.76,,
