REGN,C1_2,C2_2
1,Н1,15.49
1,Н2,47.46
1,Н3,55.92
1,Н4,106.24
1,Н7,154.52
1,Н9.1,0.00
1,Н10.1,0.17
1,Н12,0.50
1,Ариск0,132361359.00
1,ЛАт,106661976.00
1,ОВм,116672682.00
2,Н1,38.05
2,Н2,29.79
2,Н3,63.02
2,Н4,113.08
2,Н7,181.30
2,Н9.1,0.00
2,Н10.1,0.03
2,Н12,0.00
2,Ариск0,51970.00
2,ЛАт,230254.00
2,ОВм,324090.00
23,Н1,16.36
23,Н2,42.03
23,Н3,103.11
23,Н4,53.95
23,Н7,419.17
23,Н9.1,0.03
23,Н10.1,0.65
23,Н12,0.00
23,Ариск0,788660.00
23,ЛАт,3690162.00
23,ОВм,2640988.00
52,Н1,14.80
52,Н2,73.16
52,Н3,74.64
52,Н4,17.56
52,Н7,388.62
52,Н9.1,0.06
52,Н10.1,1.51
52,Н12,0.00
52,Ариск0,1597736.00
52,ЛАт,3153636.00
52,ОВм,3858321.00
53,Н1,12.67
53,Н2,45.22
53,Н3,78.10
53,Н4,58.70
53,Н7,485.36
53,Н9.1,0.10
53,Н10.1,1.23
53,Н12,0.00
53,Ариск0,490860.00
53,ЛАт,2168716.00
53,ОВм,2414061.00
55,Н1,12.72
55,Н2,76.17
55,Н3,86.06
55,Н4,43.28
55,Н7,476.70
55,Н9.1,0.00
55,Н10.1,0.26
55,Н12,10.25
55,Ариск0,1303835.00
55,ЛАт,2096331.00
55,ОВм,2267256.00
67,Н1,24.77
67,Н2,30.32
67,Н3,58.84
67,Н4,105.20
67,Н7,224.62
67,Н9.1,0.00
67,Н10.1,0.16
67,Н12,0.00
67,Ариск0,911339.00
67,ЛАт,1778171.00
67,ОВм,2649134.00
84,Н1,11.03
84,Н2,35.34
84,Н3,99.08
84,Н4,89.96
84,Н7,96.44
84,Н9.1,0.00
84,Н10.1,1.65
84,Н12,0.00
84,Ариск0,3837606.00
84,ЛАт,5389588.00
84,ОВм,6480256.00
85,Н1,23.99
85,Н2,71.33
85,Н3,81.26
85,Н4,110.10
85,Н7,241.05
85,Н9.1,0.00
85,Н10.1,1.48
85,Н12,0.00
85,Ариск0,294694.00
85,ЛАт,399030.00
85,ОВм,425662.00
96,Н1,24.72
96,Н2,84.77
96,Н3,136.46
96,Н4,16.86
96,Н7,239.53
96,Н9.1,0.00
96,Н10.1,2.23
96,Н12,0.00
96,Ариск0,292467.00
96,ЛАт,331423.00
96,ОВм,234018.00
101,Н1,28.38
101,Н2,21.28
101,Н3,87.42
101,Н4,0.32
101,Н7,256.82
101,Н9.1,0.54
101,Н10.1,0.00
101,Н12,0.00
101,Ариск0,1778650.00
101,ЛАт,3312810.00
101,ОВм,3481168.00
103,Н1,42.36
103,Н2,71.38
103,Н3,88.86
103,Н4,22.05
103,Н7,109.20
103,Н9.1,0.00
103,Н10.1,0.65
103,Н12,0.00
103,Ариск0,761620.00
103,ЛАт,3377478.00
103,ОВм,3964282.00
106,Н1,32.59
106,Н2,75.21
106,Н3,88.11
106,Н4,42.05
106,Н7,199.13
106,Н10.1,1.68
106,Ариск0,73886.00
106,ЛАт,418116.00
106,ОВм,461177.00
121,Н1,35.79
121,Н2,33.12
121,Н3,72.38
121,Н4,10.73
121,Н7,144.20
121,Н9.1,0.00
121,Н10.1,0.25
121,Н12,0.02
121,Ариск0,41162075.00
121,ЛАт,48741554.00
121,ОВм,20386119.00
142,Н1,52.55
142,Н2,49.75
142,Н3,94.86
142,Н4,87.48
142,Н7,115.02
142,Н9.1,1.62
142,Н10.1,1.61
142,Н12,0.00
142,Ариск0,500105.00
142,ЛАт,534570.00
142,ОВм,262300.00
153,Н1,19.38
153,Н2,63.67
153,Н3,113.96
153,Н4,49.70
153,Н7,346.20
153,Н9.1,2.04
153,Н10.1,2.66
153,Н12,0.00
153,Ариск0,470583.00
153,ЛАт,947537.00
153,ОВм,867219.00
155,Н1,45.66
155,Н2,46.75
155,Н3,92.60
155,Н4,8.53
155,Н7,43.95
155,Н9.1,0.00
155,Н10.1,0.00
155,Н12,0.94
155,Ариск0,226104.00
155,ЛАт,446855.00
155,ОВм,476314.00
170,Н1,43.82
170,Н2,197.34
170,Н3,187.03
170,Н4,79.73
170,Н7,75.66
170,Н9.1,0.00
170,Н10.1,0.14
170,Н12,0.00
170,Ариск0,224601.00
170,ЛАт,393350.00
170,ОВм,163447.00
197,Н1,13.08
197,Н2,31.08
197,Н3,65.24
197,Н4,61.46
197,Н7,542.57
197,Н9.1,0.06
197,Н10.1,1.25
197,Н12,0.01
197,Ариск0,2550447.00
197,ЛАт,10814935.00
197,ОВм,13591994.00
208,Н1,32.50
208,Н2,61.28
208,Н3,80.90
208,Н4,41.04
208,Н7,164.42
208,Н9.1,4.70
208,Н10.1,0.40
208,Н12,0.00
208,Ариск0,218489.00
208,ЛАт,336047.00
208,ОВм,458750.00
210,Н1,17.26
210,Н2,29.03
210,Н3,69.25
210,Н4,83.34
210,Н7,413.05
210,Н9.1,0.00
210,Н10.1,0.97
210,Н12,0.00
210,Ариск0,225824.00
210,ЛАт,1223477.00
210,ОВм,1632887.00
226,Н1,39.62
226,Н2,115.54
226,Н3,116.68
226,Н4,60.49
226,Н7,116.93
226,Н9.1,0.17
226,Н10.1,0.66
226,Н12,0.00
226,Ариск0,30256.00
226,ЛАт,120573.00
226,ОВм,105766.00
232,Н1,19.76
232,Н2,52.56
232,Н3,89.56
232,Н4,36.94
232,Н7,269.63
232,Н9.1,0.00
232,Н10.1,0.49
232,Н12,0.00
232,Ариск0,669948.00
232,ЛАт,1136609.00
232,ОВм,1366220.00
233,Н1,31.21
233,Н2,136.30
233,Н3,124.90
233,Н4,71.77
233,Н7,134.36
233,Н9.1,0.00
233,Н10.1,0.73
233,Н12,0.00
233,Ариск0,283561.00
233,ЛАт,638120.00
233,ОВм,385633.00
236,Н1,73.41
236,Н2,68.57
236,Н3,92.08
236,Н4,25.26
236,Н7,77.46
236,Н9.1,0.00
236,Н10.1,0.22
236,Н12,0.00
236,Ариск0,58108.00
236,ЛАт,95314.00
236,ОВм,103081.00
249,Н1,14.33
249,Н2,75.53
249,Н3,150.43
249,Н4,53.93
249,Н7,194.60
249,Н9.1,0.00
249,Н10.1,1.35
249,Н12,0.00
249,Ариск0,846836.00
249,ЛАт,5028357.00
249,ОВм,3384386.00
254,Н1,14.34
254,Н2,36.05
254,Н3,96.61
254,Н4,63.41
254,Н7,268.98
254,Н9.1,0.00
254,Н10.1,1.58
254,Н12,0.00
