REGN,C1_4,C2_4,C3_4,C4_4
149,1,Í16.1,76.05,5/1/2015
149,2,Í16.1,76.04,5/2/2015
149,3,Í16.1,76.03,5/3/2015
149,4,Í16.1,76.03,5/4/2015
149,5,Í16.1,76.01,5/5/2015
149,6,Í16.1,76.57,5/6/2015
149,7,Í16.1,75.00,5/7/2015
149,8,Í16.1,72.87,5/8/2015
149,9,Í16.1,72.84,5/9/2015
149,10,Í16.1,72.83,5/10/2015
149,11,Í16.1,72.83,5/11/2015
149,12,Í16.1,72.60,5/12/2015
149,13,Í16.1,72.48,5/13/2015
149,14,Í16.1,70.46,5/14/2015
149,15,Í16.1,70.65,5/15/2015
149,16,Í16.1,70.64,5/16/2015
149,17,Í16.1,70.62,5/17/2015
149,18,Í16.1,70.62,5/18/2015
149,19,Í16.1,70.69,5/19/2015
149,20,Í16.1,69.60,5/20/2015
149,21,Í16.1,69.54,5/21/2015
149,22,Í16.1,68.87,5/22/2015
149,23,Í16.1,68.87,5/23/2015
149,24,Í16.1,68.86,5/24/2015
149,25,Í16.1,68.58,5/25/2015
149,26,Í16.1,68.53,5/26/2015
149,27,Í16.1,68.40,5/27/2015
149,28,Í16.1,68.31,5/28/2015
149,29,Í16.1,68.67,5/29/2015
149,30,Í16.1,68.60,5/30/2015
149,31,Í16.1,68.97,5/31/2015
520,1,Í1.0,0.00,5/1/2015
520,2,Í1.0,0.00,5/2/2015
520,3,Í1.0,0.00,5/3/2015
520,4,Í1.0,0.00,5/4/2015
520,5,Í1.0,0.00,5/5/2015
520,6,Í1.0,0.00,5/6/2015
520,7,Í1.0,0.00,5/7/2015
520,8,Í1.0,0.00,5/8/2015
520,9,Í1.0,0.00,5/9/2015
520,10,Í1.0,0.00,5/10/2015
520,11,Í1.0,0.00,5/11/2015
520,12,Í1.0,0.00,5/12/2015
520,13,Í1.0,0.00,5/13/2015
520,14,Í1.0,0.00,5/14/2015
520,15,Í1.0,0.00,5/15/2015
520,16,Í1.0,0.00,5/16/2015
520,17,Í1.0,0.00,5/17/2015
520,18,Í1.0,0.00,5/18/2015
520,19,Í1.0,0.00,5/19/2015
520,20,Í1.0,0.00,5/20/2015
520,21,Í1.0,0.00,5/21/2015
520,22,Í1.0,0.00,5/22/2015
520,23,Í1.0,0.00,5/23/2015
520,24,Í1.0,0.00,5/24/2015
520,25,Í1.0,0.00,5/25/2015
520,26,Í1.0,0.00,5/26/2015
520,27,Í1.0,0.00,5/27/2015
520,28,Í1.0,0.00,5/28/2015
520,29,Í1.0,0.00,5/29/2015
520,30,Í1.0,0.00,5/30/2015
520,31,Í1.0,0.00,5/31/2015
520,32,Í1.1,0.00,5/1/2015
520,33,Í1.1,0.00,5/2/2015
520,34,Í1.1,0.00,5/3/2015
520,35,Í1.1,0.00,5/4/2015
520,36,Í1.1,0.00,5/5/2015
520,37,Í1.1,0.00,5/6/2015
520,38,Í1.1,0.00,5/7/2015
520,39,Í1.1,0.00,5/8/2015
520,40,Í1.1,0.00,5/9/2015
520,41,Í1.1,0.00,5/10/2015
520,42,Í1.1,0.00,5/11/2015
520,43,Í1.1,0.00,5/12/2015
520,44,Í1.1,0.00,5/13/2015
520,45,Í1.1,0.00,5/14/2015
520,46,Í1.1,0.00,5/15/2015
520,47,Í1.1,0.00,5/16/2015
520,48,Í1.1,0.00,5/17/2015
520,49,Í1.1,0.00,5/18/2015
520,50,Í1.1,0.00,5/19/2015
520,51,Í1.1,0.00,5/20/2015
520,52,Í1.1,0.00,5/21/2015
520,53,Í1.1,0.00,5/22/2015
520,54,Í1.1,0.00,5/23/2015
520,55,Í1.1,0.00,5/24/2015
520,56,Í1.1,0.00,5/25/2015
520,57,Í1.1,0.00,5/26/2015
520,58,Í1.1,0.00,5/27/2015
520,59,Í1.1,0.00,5/28/2015
520,60,Í1.1,0.00,5/29/2015
520,61,Í1.1,0.00,5/30/2015
520,62,Í1.1,0.00,5/31/2015
520,63,Í1.2,0.00,5/1/2015
520,64,Í1.2,0.00,5/2/2015
520,65,Í1.2,0.00,5/3/2015
520,66,Í1.2,0.00,5/4/2015
520,67,Í1.2,0.00,5/5/2015
520,68,Í1.2,0.00,5/6/2015
520,69,Í1.2,0.00,5/7/2015
520,70,Í1.2,0.00,5/8/2015
520,71,Í1.2,0.00,5/9/2015
520,72,Í1.2,0.00,5/10/2015
520,73,Í1.2,0.00,5/11/2015
520,74,Í1.2,0.00,5/12/2015
520,75,Í1.2,0.00,5/13/2015
520,76,Í1.2,0.00,5/14/2015
520,77,Í1.2,0.00,5/15/2015
520,78,Í1.2,0.00,5/16/2015
520,79,Í1.2,0.00,5/17/2015
520,80,Í1.2,0.00,5/18/2015
520,81,Í1.2,0.00,5/19/2015
520,82,Í1.2,0.00,5/20/2015
520,83,Í1.2,0.00,5/21/2015
520,84,Í1.2,0.00,5/22/2015
520,85,Í1.2,0.00,5/23/2015
520,86,Í1.2,0.00,5/24/2015
520,87,Í1.2,0.00,5/25/2015
520,88,Í1.2,0.00,5/26/2015
520,89,Í1.2,0.00,5/27/2015
520,90,Í1.2,0.00,5/28/2015
520,91,Í1.2,0.00,5/29/2015
520,92,Í1.2,0.00,5/30/2015
520,93,Í1.2,0.00,5/31/2015
520,94,Í3,15.15,5/1/2015
520,95,Í3,15.07,5/2/2015
520,96,Í3,15.10,5/3/2015
520,97,Í3,15.35,5/4/2015
520,98,Í3,17.22,5/5/2015
520,99,Í3,14.59,5/6/2015
520,100,Í3,14.65,5/7/2015
520,101,Í3,13.57,5/8/2015
520,102,Í3,13.52,5/9/2015
520,103,Í3,13.54,5/10/2015
520,104,Í3,13.84,5/11/2015
520,105,Í3,14.82,5/12/2015
520,106,Í3,13.80,5/13/2015
520,107,Í3,14.05,5/14/2015
520,108,Í3,12.72,5/15/2015
520,109,Í3,12.89,5/16/2015
520,110,Í3,12.94,5/17/2015
520,111,Í3,12.95,5/18/2015
520,112,Í3,13.19,5/19/2015
520,113,Í3,14.15,5/20/2015
