REGN,C1_2,C2_2
1,юПХЯЙ0,152395668.00
1,кюР,137342973.00
1,нбЛ,138231226.00
1,оп,855894.41
1,ноп,458418.49
1,яоп,397475.92
1,тп,0.00
1,нтп,0.00
1,ятп,0.00
1,бп,7374101.18
1,пп,15933045.28
1,99,8.43
2,юПХЯЙ0,49016.00
2,кюР,221607.00
2,нбЛ,332141.00
2,оп,0.00
2,ноп,0.00
2,яоп,0.00
2,тп,0.00
2,нтп,0.00
2,ятп,0.00
2,бп,28851.80
2,пп,28851.80
2,99,0.00
5,юПХЯЙ0,1565417.00
5,кюР,2804619.00
5,нбЛ,2917864.00
5,оп,33886.57
5,ноп,22743.00
5,яоп,11143.57
5,тп,0.00
5,нтп,0.00
5,ятп,0.00
5,бп,0.00
5,пп,338865.70
5,99,25.76
18,юПХЯЙ0,7946776.00
18,кюР,4503365.00
18,нбЛ,5447139.00
18,оп,143976.59
18,ноп,23569.52
18,яоп,120407.07
18,тп,415534.05
18,нтп,277022.70
18,ятп,138511.35
18,бп,0.00
18,пп,5595106.40
18,99,24.84
21,юПХЯЙ0,403635.00
21,кюР,661434.00
21,нбЛ,644215.00
21,оп,0.00
21,ноп,0.00
21,яоп,0.00
21,тп,0.00
21,нтп,0.00
21,ятп,0.00
21,бп,13540.78
21,пп,13540.78
21,99,0.00
23,юПХЯЙ0,1127768.00
23,кюР,5416248.00
23,нбЛ,2905578.00
23,оп,0.00
23,ноп,0.00
23,яоп,0.00
23,тп,0.00
23,нтп,0.00
23,ятп,0.00
23,бп,0.00
23,пп,0.00
23,99,3.31
52,юПХЯЙ0,1025019.00
52,кюР,3640760.00
52,нбЛ,4937609.00
52,оп,36.00
52,ноп,1.00
52,яоп,35.00
52,тп,143.00
52,нтп,95.00
52,ятп,48.00
52,бп,0.00
52,пп,1790.00
52,99,0.01
53,юПХЯЙ0,2784037.00
53,кюР,4302720.00
53,нбЛ,4063208.00
53,оп,16817.29
53,ноп,10063.14
53,яоп,6754.15
53,тп,0.00
53,нтп,0.00
53,ятп,0.00
53,бп,0.00
53,пп,168172.90
53,99,3.47
55,юПХЯЙ0,1482083.00
55,кюР,2025688.00
55,нбЛ,2628043.00
55,оп,0.00
55,ноп,0.00
55,яоп,0.00
55,тп,0.00
55,нтп,0.00
55,ятп,0.00
55,бп,15822.68
55,пп,15822.68
55,99,1.17
65,юПХЯЙ0,1412098.00
65,кюР,4234960.00
65,нбЛ,5015332.00
65,оп,97933.55
65,ноп,8406.39
65,яоп,89527.16
65,тп,58702.99
65,нтп,39135.33
65,ятп,19567.66
65,бп,0.00
65,пп,1566365.40
65,99,6.48
67,юПХЯЙ0,1001971.00
67,кюР,1787054.00
67,нбЛ,2432983.00
67,оп,0.00
67,ноп,0.00
67,яоп,0.00
67,тп,0.00
67,нтп,0.00
67,ятп,0.00
67,бп,0.00
67,пп,0.00
67,99,3.38
77,юПХЯЙ0,1547397.00
77,кюР,4411253.00
77,нбЛ,5605681.00
77,оп,293140.35
77,ноп,57844.30
77,яоп,235296.05
77,тп,853.83
77,нтп,569.22
77,ятп,284.61
77,бп,0.00
77,пп,2939941.80
77,99,21.83
84,юПХЯЙ0,4351173.00
84,кюР,4763698.00
84,нбЛ,7315504.00
84,оп,14038.99
84,ноп,1131.76
84,яоп,12907.23
84,тп,0.63
84,нтп,0.42
84,ятп,0.21
84,бп,0.00
84,пп,140396.20
84,99,0.51
85,юПХЯЙ0,278632.00
85,кюР,416604.00
85,нбЛ,391042.00
85,оп,0.00
85,ноп,0.00
85,яоп,0.00
85,тп,0.00
85,нтп,0.00
85,ятп,0.00
85,бп,0.00
85,пп,0.00
85,99,0.00
96,юПХЯЙ0,419008.00
96,кюР,518036.00
96,нбЛ,282041.00
96,оп,0.00
96,ноп,0.00
96,яоп,0.00
96,тп,0.00
96,нтп,0.00
96,ятп,0.00
96,бп,0.00
96,пп,0.00
96,99,0.00
101,юПХЯЙ0,3781939.00
101,кюР,7299564.00
101,нбЛ,8540964.00
101,оп,457831.40
101,ноп,127154.13
101,яоп,330677.27
101,тп,28305.60
101,нтп,18870.40
101,ятп,9435.20
101,бп,0.00
101,пп,4861370.00
101,99,23.01
103,юПХЯЙ0,1515079.00
103,кюР,4098491.00
103,нбЛ,4835551.00
103,оп,12941.23
103,ноп,12941.23
103,яоп,0.00
103,тп,64.00
103,нтп,42.67
103,ятп,21.33
103,бп,0.00
103,пп,130052.30
103,99,4.02
106,юПХЯЙ0,71244.00
106,кюР,306955.00
106,нбЛ,437889.00
106,оп,0.00
106,ноп,0.00
106,яоп,0.00
106,тп,0.00
106,нтп,0.00
106,ятп,0.00
106,бп,0.00
106,пп,0.00
106,99,0.00
107,юПХЯЙ0,6498307.00
107,кюР,9534795.00
107,нбЛ,10419144.00
107,оп,238970.23
107,ноп,35276.23
107,яоп,203694.00
107,тп,247.08
107,нтп,0.00
107,ятп,247.08
107,бп,0.00
107,пп,2392173.10
107,99,6.87
121,юПХЯЙ0,16599813.00
121,кюР,21003094.00
121,нбЛ,6600652.00
121,оп,1487602.00
121,ноп,324888.00
121,яоп,1162714.00
121,тп,142818.00
121,нтп,95212.00
121,ятп,47606.00
121,бп,966214.00
121,пп,17270414.00
121,99,52.56
138,юПХЯЙ0,382685.00
138,кюР,778424.00
138,нбЛ,1067137.00
138,оп,6558.11
138,ноп,1712.27
138,яоп,4845.84
138,тп,0.00
138,нтп,0.00
138,ятп,0.00
138,бп,42984.19
138,пп,108565.29
138,99,1.31
142,юПХЯЙ0,155361.00
142,кюР,184306.00
142,нбЛ,199802.00
142,оп,0.00
142,ноп,0.00
142,яоп,0.00
142,тп,0.00
142,нтп,0.00
142,ятп,0.00
142,бп,0.00
142,пп,0.00
142,99,0.00
153,юПХЯЙ0,586976.00
153,кюР,1043906.00
153,нбЛ,1227866.00
153,оп,8342.00
153,ноп,5250.00
153,яоп,3092.00
153,тп,1707.00
153,нтп,1152.00
153,ятп,555.00
153,бп,0.00
153,пп,100490.00
153,99,13.22
155,юПХЯЙ0,218413.00
155,кюР,598487.00
155,нбЛ,589124.00
155,оп,0.00
155,ноп,0.00
155,яоп,0.00
155,тп,3261.24
155,нтп,0.00
155,ятп,3261.24
155,бп,17270.10
155,пп,49882.50
155,99,0.00
170,юПХЯЙ0,179498.00
170,кюР,319828.00
170,нбЛ,178630.00
170,оп,3729.51
170,ноп,3729.51
170,яоп,0.00
170,тп,0.00
170,нтп,0.00
170,ятп,0.00
170,бп,0.00
170,пп,37295.10
170,99,5.63
184,юПХЯЙ0,15040.00
184,кюР,14729.00
184,нбЛ,14112.00
184,оп,0.00
184,ноп,0.00
184,яоп,0.00
184,тп,0.00
184,нтп,0.00
184,ятп,0.00
184,бп,0.00
184,пп,0.00
184,99,0.00
197,юПХЯЙ0,2203659.00
197,кюР,11972307.00
197,нбЛ,17163192.00
197,оп,269765.39
197,ноп,15515.65
197,яоп,254249.74
197,тп,0.00
197,нтп,0.00
197,ятп,0.00
197,бп,476894.42
197,пп,3174548.32
197,99,7.34
208,юПХЯЙ0,151715.00
208,кюР,181491.00
208,нбЛ,300451.00
208,оп,2176.18
208,ноп,2176.18
208,яоп,0.00
208,тп,0.00
208,нтп,0.00
208,ятп,0.00
208,бп,0.00
208,пп,21761.80
208,99,11.11
210,юПХЯЙ0,257178.00
210,кюР,1097712.00
210,нбЛ,1679132.00
210,оп,96471.83
210,ноп,22555.52
210,яоп,73916.31
210,тп,3720.43
210,нтп,2783.09
210,ятп,937.34
210,бп,0.00
210,пп,1001922.60
210,99,29.59
212,юПХЯЙ0,1933061.00
212,кюР,2308546.00
212,нбЛ,2531238.00
212,оп,6758.72
212,ноп,3489.77
212,яоп,3268.95
212,тп,0.00
212,нтп,0.00
212,ятп,0.00
212,бп,0.00
212,пп,67587.20
212,99,6.66
226,юПХЯЙ0,1087586.00
226,кюР,1118265.00
226,нбЛ,1014665.00
226,оп,0.00
226,ноп,0.00
226,яоп,0.00
226,тп,0.00
226,нтп,0.00
226,ятп,0.00
226,бп,0.00
226,пп,0.00
226,99,0.00
232,юПХЯЙ0,506788.00
232,кюР,862677.00
232,нбЛ,1390338.00
232,оп,12359.82
232,ноп,1117.98
232,яоп,11241.84
232,тп,0.00
232,нтп,0.00
232,ятп,0.00
232,бп,0.00
232,пп,123598.20
232,99,4.33
236,юПХЯЙ0,62021.00
236,кюР,131236.00
236,нбЛ,103607.00
236,оп,0.00
236,ноп,0.00
236,яоп,0.00
236,тп,0.00
236,нтп,0.00
236,ятп,0.00
236,бп,30394.50
236,пп,30394.50
236,99,0.00
249,юПХЯЙ0,1315858.00
249,кюР,5287587.00
249,нбЛ,4269057.00
249,оп,132990.23
249,ноп,24915.53
249,яоп,108074.70
249,тп,345021.30
249,нтп,115007.10
249,ятп,230014.20
249,бп,0.00
249,пп,4780115.30
249,99,19.93
254,юПХЯЙ0,964168.00
254,кюР,2624881.00
254,нбЛ,2395924.00
254,оп,112805.00
254,ноп,27145.00
254,яоп,85660.00
254,тп,678.00
254,нтп,452.00
254,ятп,226.00
254,бп,0.00
254,пп,1134830.00
254,99,11.32
256,юПХЯЙ0,733093.00
256,кюР,4283979.00
256,нбЛ,3237245.00
256,оп,200384.41
256,ноп,36535.75
256,яоп,163848.66
256,тп,3498.85
256,нтп,2332.57
256,ятп,1166.28
256,бп,0.00
256,пп,2038832.60
256,99,11.48
272,юПХЯЙ0,113344.00
272,кюР,348254.00
272,нбЛ,600505.00
272,оп,0.00
272,ноп,0.00
272,яоп,0.00
272,тп,0.00
272,нтп,0.00
272,ятп,0.00
272,бп,26984.00
272,пп,26984.00
272,99,0.00
286,юПХЯЙ0,155594.00
286,кюР,254607.00
286,нбЛ,129131.00
286,оп,0.00
286,ноп,0.00
286,яоп,0.00
286,тп,0.00
286,нтп,0.00
286,ятп,0.00
286,бп,0.00
286,пп,0.00
286,99,0.00
312,юПХЯЙ0,906507.00
312,кюР,1642587.00
312,нбЛ,848409.00
312,оп,80268.84
312,ноп,21315.78
312,яоп,58953.06
312,тп,1641.87
312,нтп,1094.58
312,ятп,547.29
312,бп,0.00
312,пп,819107.10
312,99,31.67
316,юПХЯЙ0,4113301.00
316,кюР,25627847.00
316,нбЛ,9957276.00
316,оп,803119.10
316,ноп,145439.64
316,яоп,657679.46
316,тп,0.00
316,нтп,0.00
316,ятп,0.00
316,бп,1264469.32
316,пп,9295660.32
316,99,5.22
323,юПХЯЙ0,30151303.00
323,кюР,70216591.00
323,нбЛ,69273401.00
323,оп,1017874.00
323,ноп,385742.00
323,яоп,632132.00
323,тп,186789.00
323,нтп,124526.00
323,ятп,62263.00
323,бп,2389755.00
323,пп,14436385.00
323,99,2.44
324,юПХЯЙ0,2743164.00
324,кюР,4797329.00
324,нбЛ,1228837.00
324,оп,118143.00
324,ноп,28223.00
324,яоп,89920.00
324,тп,288526.00
324,нтп,197494.00
324,ятп,91032.00
324,бп,218053.00
324,пп,4284743.00
324,99,23.50
328,юПХЯЙ0,51606579.00
328,кюР,115918252.00
328,нбЛ,106976388.00
328,оп,1343552.73
328,ноп,470908.84
328,яоп,872643.89
328,тп,0.00
328,нтп,0.00
328,ятп,0.00
328,бп,0.00
328,пп,13435527.30
328,99,6.04
330,юПХЯЙ0,141726.00
330,кюР,621300.00
330,нбЛ,148744.00
330,оп,37395.38
330,ноп,7201.29
330,яоп,30194.09
330,тп,6846.00
330,нтп,4564.00
330,ятп,2282.00
330,бп,44916.74
330,пп,487330.54
330,99,30.55
347,юПХЯЙ0,127570.00
347,кюР,134619.00
347,нбЛ,126064.00
347,оп,0.00
347,ноп,0.00
347,яоп,0.00
347,тп,0.00
347,нтп,0.00
347,ятп,0.00
347,бп,0.00
347,пп,0.00
347,99,0.00
356,юПХЯЙ0,94824.00
356,кюР,597624.00
356,нбЛ,529865.00
356,оп,13485.10
356,ноп,978.43
356,яоп,12506.67
356,тп,0.00
356,нтп,0.00
356,ятп,0.00
356,бп,0.00
356,пп,134851.00
356,99,6.46
370,юПХЯЙ0,681104.00
370,кюР,1192830.00
370,нбЛ,1417713.00
370,оп,0.00
370,ноп,0.00
370,яоп,0.00
370,тп,3693.75
370,нтп,2462.50
370,ятп,1231.25
370,бп,0.00
370,пп,36937.50
370,99,1.24
384,юПХЯЙ0,70086.00
384,оп,0.00
384,ноп,0.00
384,яоп,0.00
384,тп,0.00
384,нтп,0.00
384,ятп,0.00
384,бп,562.71
384,пп,562.71
384,99,0.00
385,юПХЯЙ0,360900.00
385,кюР,1210352.00
