REGN,C1_6,C2_6
1,,19731612.00
23,5465.00,
65,302363.00,
77,373375.00,1277.00
121,297438.00,
210,214794.00,
316,497029.00,640395.00
323,2755102.00,866706.00
324,205964.00,
354,,27753572.00
356,27801.00,
415,267782.00,5919.00
429,5051945.00,352929.00
435,179566.00,
436,7946710.00,530910.00
548,76252.00,
606,69224.00,
654,94071.00,
702,223677.00,
705,204117.00,
901,666588.00,
912,258049.00,
970,89875.00,
1000,15586381.00,70802498.00
1073,410936.00,
1132,234133.00,
1284,75911.00,
1288,75381.00,
1326,13907020.00,8224341.00
1329,33614.00,
1411,201450.00,
1441,211460.00,
1460,6459940.00,
1470,1945632.00,
1481,60059825.00,50529927.00
1521,5603.00,
1555,108928.00,
1573,293548.00,
1623,15059545.00,156548.00
1697,71934.00,
1745,282044.00,
1776,887787.00,
1810,154645.00,20291.00
1942,60440.00,204.00
1971,1529213.00,7763672.00
1978,2626.00,220044.00
2048,19107.00,
2119,271009.00,
2136,29713.00,
2157,366776.00,
2170,45003.00,
2179,77330.00,629925.00
2209,,18472524.00
2210,443434.00,
2211,11976.00,
2268,761842.00,146506.00
2269,312921.00,
2275,,1033682.00
2306,1421684.00,153093.00
2307,869654.00,14684.00
2312,610636.00,14136.00
2402,1591046.00,628.00
2410,56108.00,
2412,,17286.00
2440,631926.00,
2443,240031.00,
2472,60.00,
2494,,717915.00
2495,2242067.00,10298493.00
2506,1886.00,
2537,21765.00,
2548,33151.00,
2557,5030399.00,8049290.00
2562,,36041.00
2590,,2831767.00
2593,165705.00,
2607,12088.00,
2617,521959.00,
2626,2434.00,
2649,13811.00,
2684,133207.00,
2707,1514567.00,
2738,786152.00,
2748,77681.00,720115.00
2755,66163.00,
2763,676383.00,
2766,256860.00,
2767,272196.00,
2768,2232704.00,
2782,21081.00,
2799,65247.00,
2807,70367.00,
2816,8041745.00,
2856,88667.00,
2863,12605.00,
2867,36642.00,
2879,1213620.00,
2880,230105.00,
2913,587519.00,
2919,130287.00,
2937,15382.00,
2997,362084.00,
2998,711699.00,
2999,1546170.00,
3013,65921.00,
3016,,560814.00
3038,2741114.00,18688.00
3058,714313.00,6855.00
3065,275768.00,
3068,128764.00,
3073,807155.00,
3077,182115.00,
3115,32871.00,
3123,447266.00,
3124,295214.00,
3137,1781039.00,
3174,10679.00,
3194,,20616.00
3229,45426.00,
3235,,36533.00
3255,1097047.00,235740.00
3256,62716.00,
3267,70722.00,
3275,381400.00,
3279,433526.00,2352769.00
3287,789982.00,11989.00
3290,3726759.00,
3292,225698.00,12875775.00
3311,28563.00,81744.00
3333,,532998.00
3349,,532856.00
3354,,935004.00
3367,17939.00,
3368,2520988.00,3039890.00
3393,88816.00,
3407,,8080671.00
3421,1521087.00,
3436,10318.00,
3456,335751.00,8638.00
3461,2680162.00,
3466,9441416.00,211442.00
