REGN,C1_2,C2_2
1,Ар,445841224.00
1,Ар1,0.00
1,Ар2,43283949.00
1,Ар3,0.00
1,Ар4,402557275.00
1,Ар5,0.00
1,Ариск0,56062405.00
1,К,112408430.00
1,Кф,1.00
1,Кинс,7742614.00
1,Крас,0.00
1,Крд,260394172.00
1,Крис,196571.00
1,КРС,13141994.00
1,КРВ,121459902.00
1,Кскр,168316719.00
1,ЛАм,66654216.00
1,ЛАт,328648511.00
1,ОД,97852859.00
1,ОР,4825523.00
1,ОВм,110472543.00
1,ОВт,434352119.00
1,ПК,174261922.00
1,Приз,3.00
1,И,3.00
1,РР,45230496.00
1,ПР,2914152.02
1,ОПР,1409369.01
1,СПР,1504783.01
1,ФР,929113.69
1,ОФР,619409.13
1,СФР,309704.56
1,ВР,6797839.14
1,99,6.08
2,Ар,326576.00
2,Ар1,0.00
2,Ар2,26785.00
2,Ар3,0.00
2,Ар4,299791.00
2,Ар5,0.00
2,Ариск0,117221.00
2,К,690130.00
2,Кф,0.70
2,Кинс,0.00
2,Крас,657.00
2,Крд,762030.00
2,Крис,917.00
2,КРВ,14152.00
2,Кскр,1282233.00
2,ЛАм,131932.00
2,ЛАт,278454.00
2,ОД,7174.00
2,ОР,28446.00
2,ОВм,467470.00
2,ОВт,470039.00
2,ПК,1183167.00
2,РР,48822.00
2,ПР,0.00
2,ОПР,0.00
2,СПР,0.00
2,ФР,0.00
2,ОФР,0.00
2,СФР,0.00
2,ВР,48822.04
2,99,0.00
5,Ар,5694087.00
5,Ар1,0.00
5,Ар2,289463.00
5,Ар3,0.00
5,Ар4,5404624.00
5,Ар5,0.00
5,Ариск0,2169715.00
5,К,835687.00
5,Кф,0.96
5,Кинс,0.00
5,Крас,8894.00
5,Крд,1485761.00
5,Крис,9955.00
5,КРС,0.00
5,КРВ,77599.00
5,Кскр,2605285.00
5,ЛАм,2386548.00
5,ЛАт,3341583.00
5,ОД,2080153.00
5,ОР,58659.00
5,ОВм,3705599.00
5,ОВт,3811278.00
5,ПК,255627.00
5,РР,99947.00
5,ПР,9994.72
5,ОПР,6781.86
5,СПР,3212.86
5,ФР,0.00
5,ОФР,0.00
5,СФР,0.00
5,ВР,0.00
5,99,9.41
18,Ар,8733596.00
18,Ар1,0.00
18,Ар2,544873.00
18,Ар3,5157.00
18,Ар4,8183566.00
18,Ар5,0.00
18,Ариск0,3709784.00
18,К,2459016.00
18,Кф,0.85
18,Кинс,0.00
18,Крас,0.00
18,Крд,5030342.00
18,Крис,63218.00
18,КРС,0.00
18,КРВ,2030052.00
18,Кскр,5310142.00
18,ЛАм,3751928.00
18,ЛАт,7411418.00
18,ОД,3295731.00
18,ОР,141717.00
18,ОВм,4030764.00
18,ОВт,6000330.00
18,ПК,10991627.00
18,РР,1233930.00
18,ПР,123393.00
18,ОПР,35853.00
18,СПР,87540.00
18,ФР,0.00
18,ОФР,0.00
18,СФР,0.00
18,ВР,0.00
18,99,0.00
21,Ар,302178.00
21,Ар1,0.00
21,Ар2,111742.00
21,Ар3,0.00
21,Ар4,190436.00
21,Ар5,0.00
21,Ариск0,213848.00
21,К,234551.00
21,Кф,0.82
21,Кинс,0.00
