REGN,C1_5
1,10/4/2014
1,10/5/2014
1,10/11/2014
1,10/12/2014
1,10/18/2014
1,10/19/2014
1,10/25/2014
1,10/26/2014
21,10/5/2014
21,10/12/2014
21,10/19/2014
21,10/26/2014
23,10/4/2014
23,10/5/2014
23,10/11/2014
23,10/12/2014
23,10/18/2014
23,10/19/2014
23,10/25/2014
23,10/26/2014
55,10/4/2014
55,10/5/2014
55,10/11/2014
55,10/12/2014
55,10/18/2014
55,10/19/2014
55,10/25/2014
55,10/26/2014
67,10/4/2014
67,10/5/2014
67,10/6/2014
67,10/11/2014
67,10/12/2014
67,10/18/2014
67,10/19/2014
67,10/25/2014
67,10/26/2014
77,10/4/2014
77,10/5/2014
77,10/11/2014
77,10/12/2014
77,10/18/2014
77,10/19/2014
77,10/25/2014
77,10/26/2014
85,10/4/2014
85,10/5/2014
85,10/11/2014
85,10/12/2014
85,10/18/2014
85,10/19/2014
85,10/25/2014
85,10/26/2014
96,10/5/2014
96,10/12/2014
96,10/19/2014
96,10/26/2014
103,10/4/2014
103,10/5/2014
103,10/11/2014
103,10/12/2014
103,10/18/2014
103,10/19/2014
103,10/25/2014
103,10/26/2014
106,10/5/2014
106,10/12/2014
106,10/19/2014
106,10/26/2014
142,10/4/2014
142,10/5/2014
142,10/11/2014
142,10/12/2014
142,10/18/2014
142,10/19/2014
142,10/25/2014
142,10/26/2014
149,10/4/2014
149,10/5/2014
149,10/11/2014
149,10/12/2014
149,10/18/2014
149,10/19/2014
149,10/25/2014
149,10/26/2014
153,10/4/2014
153,10/5/2014
153,10/11/2014
153,10/12/2014
153,10/18/2014
153,10/19/2014
153,10/25/2014
153,10/26/2014
170,10/4/2014
170,10/5/2014
170,10/11/2014
170,10/12/2014
170,10/18/2014
170,10/19/2014
170,10/25/2014
170,10/26/2014
197,10/4/2014
197,10/5/2014
197,10/11/2014
197,10/12/2014
197,10/18/2014
197,10/19/2014
197,10/25/2014
197,10/26/2014
208,10/4/2014
208,10/5/2014
208,10/11/2014
208,10/12/2014
208,10/18/2014
208,10/19/2014
208,10/25/2014
208,10/26/2014
232,10/5/2014
232,10/12/2014
232,10/19/2014
232,10/26/2014
236,10/5/2014
236,10/12/2014
236,10/19/2014
236,10/26/2014
249,10/5/2014
249,10/12/2014
249,10/19/2014
249,10/26/2014
256,10/4/2014
256,10/5/2014
256,10/11/2014
256,10/12/2014
256,10/18/2014
256,10/19/2014
256,10/25/2014
256,10/26/2014
272,10/4/2014
272,10/5/2014
272,10/11/2014
272,10/12/2014
272,10/18/2014
272,10/19/2014
272,10/25/2014
272,10/26/2014
312,10/5/2014
312,10/12/2014
312,10/19/2014
312,10/26/2014
324,10/5/2014
324,10/12/2014
324,10/19/2014
324,10/26/2014
330,10/4/2014
330,10/5/2014
330,10/11/2014
330,10/12/2014
330,10/18/2014
330,10/19/2014
330,10/25/2014
330,10/26/2014
354,10/4/2014
354,10/5/2014
354,10/11/2014
354,10/12/2014
354,10/18/2014
354,10/19/2014
354,10/25/2014
354,10/26/2014
356,10/4/2014
356,10/5/2014
356,10/11/2014
356,10/12/2014
356,10/18/2014
356,10/19/2014
356,10/25/2014
356,10/26/2014
370,10/4/2014
370,10/5/2014
370,10/11/2014
370,10/12/2014
370,10/18/2014
370,10/19/2014
370,10/25/2014
370,10/26/2014
384,10/5/2014
384,10/12/2014
384,10/19/2014
384,10/26/2014
385,10/4/2014
385,10/5/2014
385,10/11/2014
385,10/12/2014
385,10/18/2014
385,10/19/2014
385,10/25/2014
385,10/26/2014
430,10/4/2014
430,10/5/2014
430,10/11/2014
430,10/12/2014
430,10/18/2014
430,10/19/2014
430,10/25/2014
430,10/26/2014
436,10/4/2014
436,10/5/2014
436,10/11/2014
436,10/12/2014
436,10/18/2014
436,10/19/2014
436,10/25/2014
436,10/26/2014
438,10/4/2014
438,10/5/2014
438,10/11/2014
438,10/12/2014
438,10/18/2014
438,10/19/2014
438,10/25/2014
438,10/26/2014
444,10/5/2014
444,10/12/2014
444,10/19/2014
444,10/26/2014
467,10/5/2014
467,10/12/2014
467,10/19/2014
467,10/26/2014
469,10/5/2014
469,10/12/2014
469,10/19/2014
469,10/26/2014
474,10/5/2014
474,10/12/2014
474,10/19/2014
474,10/26/2014
478,10/4/2014
478,10/5/2014
478,10/11/2014
478,10/12/2014
478,10/18/2014
478,10/19/2014
478,10/25/2014
478,10/26/2014
480,10/5/2014
480,10/12/2014
480,10/19/2014
480,10/26/2014
481,10/5/2014
481,10/12/2014
481,10/19/2014
481,10/26/2014
507,10/4/2014
507,10/5/2014
507,10/11/2014
507,10/12/2014
507,10/18/2014
507,10/19/2014
507,10/25/2014
507,10/26/2014
518,10/4/2014
518,10/5/2014
518,10/11/2014
518,10/12/2014
518,10/18/2014
518,10/19/2014
518,10/25/2014
518,10/26/2014
533,10/5/2014
533,10/12/2014
533,10/19/2014
533,10/26/2014
545,10/4/2014
545,10/5/2014
545,10/11/2014
545,10/12/2014
545,10/18/2014
545,10/19/2014
545,10/25/2014
545,10/26/2014
548,10/5/2014
548,10/12/2014
548,10/19/2014
548,10/26/2014
567,10/5/2014
567,10/12/2014
567,10/19/2014
567,10/26/2014
568,10/5/2014
568,10/12/2014
568,10/19/2014
568,10/26/2014
574,10/5/2014
574,10/12/2014
574,10/19/2014
574,10/26/2014
575,10/5/2014
575,10/12/2014
575,10/19/2014
575,10/26/2014
598,10/4/2014
598,10/5/2014
598,10/11/2014
598,10/12/2014
598,10/18/2014
598,10/19/2014
598,10/25/2014
598,10/26/2014
606,10/5/2014
606,10/12/2014
606,10/19/2014
606,10/26/2014
608,10/4/2014
608,10/5/2014
608,10/11/2014
608,10/12/2014
608,10/18/2014
608,10/19/2014
608,10/25/2014
608,10/26/2014
655,10/4/2014
655,10/5/2014
655,10/11/2014
655,10/12/2014
655,10/18/2014
655,10/19/2014
655,10/25/2014
655,10/26/2014
665,10/4/2014
665,10/5/2014
665,10/11/2014
665,10/12/2014
665,10/18/2014
665,10/19/2014
665,10/25/2014
665,10/26/2014
680,10/5/2014
680,10/12/2014
680,10/19/2014
680,10/26/2014
684,10/4/2014
684,10/5/2014
684,10/11/2014
684,10/12/2014
684,10/18/2014
684,10/19/2014
684,10/25/2014
684,10/26/2014
685,10/5/2014
685,10/12/2014
685,10/19/2014
685,10/26/2014
695,10/4/2014
695,10/5/2014
695,10/11/2014
695,10/12/2014
695,10/18/2014
695,10/19/2014
695,10/25/2014
695,10/26/2014
696,10/4/2014
696,10/6/2014
696,10/11/2014
696,10/12/2014
696,10/18/2014
696,10/19/2014
696,10/25/2014
696,10/26/2014
702,10/5/2014
702,10/12/2014
702,10/19/2014
702,10/26/2014
704,10/5/2014
704,10/12/2014
704,10/19/2014
704,10/26/2014
705,10/19/2014
705,10/26/2014
708,10/4/2014
708,10/5/2014
708,10/11/2014
708,10/12/2014
708,10/18/2014
708,10/19/2014
708,10/25/2014
708,10/26/2014
728,10/5/2014
728,10/12/2014
728,10/19/2014
728,10/26/2014
732,10/4/2014
732,10/5/2014
732,10/11/2014
732,10/12/2014
732,10/18/2014
732,10/19/2014
732,10/25/2014
732,10/26/2014
735,10/5/2014
735,10/12/2014
735,10/19/2014
735,10/26/2014
752,10/4/2014
752,10/5/2014
752,10/11/2014
752,10/12/2014
752,10/18/2014
752,10/19/2014
752,10/25/2014
752,10/26/2014
766,10/5/2014
766,10/12/2014
766,10/19/2014
766,10/26/2014
779,10/5/2014
779,10/12/2014
779,10/19/2014
779,10/26/2014
783,10/5/2014
783,10/12/2014
783,10/19/2014
783,10/26/2014
784,10/4/2014
784,10/5/2014
784,10/11/2014
784,10/12/2014
784,10/18/2014
784,10/19/2014
784,10/25/2014
784,10/26/2014
790,10/19/2014
793,10/4/2014
793,10/5/2014
793,10/11/2014
793,10/12/2014
793,10/18/2014
793,10/19/2014
793,10/25/2014
793,10/26/2014
804,10/4/2014
804,10/5/2014
804,10/11/2014
804,10/12/2014
804,10/18/2014
804,10/19/2014
804,10/25/2014
804,10/26/2014
812,10/4/2014
812,10/5/2014
812,10/11/2014
812,10/12/2014
812,10/18/2014
812,10/19/2014
812,10/25/2014
812,10/26/2014
817,10/4/2014
817,10/5/2014
817,10/11/2014
817,10/12/2014
817,10/18/2014
817,10/19/2014
817,10/25/2014
817,10/26/2014
825,10/5/2014
825,10/12/2014
825,10/19/2014
825,10/26/2014
826,10/5/2014
826,10/12/2014
826,10/19/2014
826,10/26/2014
836,10/4/2014
836,10/5/2014
836,10/11/2014
836,10/12/2014
836,10/18/2014
836,10/19/2014
836,10/25/2014
836,10/26/2014
840,10/4/2014
840,10/5/2014
840,10/6/2014
840,10/11/2014
840,10/12/2014
840,10/18/2014
840,10/19/2014
840,10/25/2014
840,10/26/2014
841,10/5/2014
841,10/12/2014
841,10/19/2014
841,10/26/2014
842,10/5/2014
842,10/12/2014
842,10/19/2014
842,10/26/2014
843,10/5/2014
843,10/12/2014
843,10/19/2014
843,10/26/2014
857,10/4/2014
857,10/5/2014
857,10/11/2014
857,10/12/2014
857,10/18/2014
857,10/19/2014
857,10/25/2014
857,10/26/2014
874,10/4/2014
874,10/5/2014
874,10/11/2014
874,10/12/2014
874,10/18/2014
874,10/19/2014
874,10/25/2014
874,10/26/2014
875,10/4/2014
875,10/5/2014
875,10/11/2014
875,10/12/2014
875,10/18/2014
875,10/19/2014
875,10/25/2014
875,10/26/2014
889,10/4/2014
889,10/5/2014
889,10/6/2014
889,10/11/2014
889,10/12/2014
889,10/18/2014
889,10/19/2014
889,10/25/2014
889,10/26/2014
901,10/5/2014
901,10/12/2014
901,10/19/2014
901,10/26/2014
902,10/12/2014
903,10/5/2014
903,10/12/2014
903,10/19/2014
903,10/26/2014
917,10/4/2014
917,10/5/2014
917,10/11/2014
917,10/12/2014
917,10/18/2014
917,10/19/2014
917,10/25/2014
917,10/26/2014
927,10/4/2014
927,10/5/2014
927,10/11/2014
927,10/12/2014
927,10/18/2014
927,10/19/2014
927,10/25/2014
927,10/26/2014
930,10/4/2014
930,10/5/2014
930,10/11/2014
930,10/12/2014
930,10/18/2014
930,10/19/2014
930,10/25/2014
930,10/26/2014
931,10/4/2014
931,10/5/2014
931,10/11/2014
931,10/12/2014
931,10/18/2014
931,10/19/2014
931,10/25/2014
931,10/26/2014
933,10/5/2014
933,10/12/2014
933,10/19/2014
933,10/26/2014
937,10/4/2014
937,10/5/2014
937,10/11/2014
937,10/12/2014
937,10/18/2014
937,10/19/2014
937,10/25/2014
937,10/26/2014
948,10/5/2014
948,10/12/2014
948,10/19/2014
948,10/26/2014
969,10/4/2014
969,10/5/2014
969,10/11/2014
969,10/12/2014
969,10/18/2014
969,10/19/2014
969,10/25/2014
969,10/26/2014
970,10/5/2014
970,10/12/2014
970,10/19/2014
970,10/26/2014
990,10/4/2014
990,10/5/2014
990,10/11/2014
990,10/12/2014
990,10/18/2014
990,10/19/2014
990,10/25/2014
990,10/26/2014
992,10/4/2014
992,10/5/2014
992,10/11/2014
992,10/12/2014
992,10/18/2014
992,10/19/2014
992,10/25/2014
992,10/26/2014
1000,10/4/2014
1000,10/5/2014
1000,10/11/2014
1000,10/12/2014
1000,10/18/2014
1000,10/19/2014
1000,10/25/2014
1000,10/26/2014
1002,10/4/2014
1002,10/5/2014
1002,10/11/2014
1002,10/12/2014
1002,10/18/2014
1002,10/19/2014
1002,10/25/2014
1002,10/26/2014
1006,10/4/2014
1006,10/5/2014
1006,10/11/2014
1006,10/12/2014
1006,10/18/2014
1006,10/19/2014
1006,10/25/2014
1006,10/26/2014
1016,10/4/2014
1016,10/5/2014
1016,10/11/2014
1016,10/12/2014
1016,10/18/2014
1016,10/19/2014
1016,10/25/2014
1016,10/26/2014
1025,10/4/2014
1025,10/5/2014
1025,10/11/2014
1025,10/12/2014
1025,10/18/2014
1025,10/19/2014
1025,10/25/2014
1025,10/26/2014
1027,10/5/2014
1027,10/12/2014
1027,10/19/2014
1027,10/26/2014
1037,10/5/2014
1037,10/12/2014
1037,10/19/2014
1037,10/26/2014
1043,10/4/2014
1043,10/5/2014
1043,10/11/2014
1043,10/12/2014
1043,10/18/2014
1043,10/19/2014
1043,10/25/2014
1043,10/26/2014
1046,10/4/2014
1046,10/5/2014
1046,10/11/2014
