REGN,C1_2,C2_2
1,юП1.0,79919190.00
1,юП1.1,79919190.00
1,юП1.2,79919190.00
1,юП2.0,31648623.00
1,юП2.1,31648623.00
1,юП2.2,31648623.00
1,юП3.0,4105041.00
1,юП3.1,4105041.00
1,юП3.2,4105041.00
1,юП4.0,311306802.00
1,юП4.1,304269083.00
1,юП4.2,304278497.00
1,юП5.0,0.00
1,юП5.1,0.00
1,юП5.2,0.00
1,юПХЯЙ0,79919190.00
1,ай,32000.00
1,йТ,1.00
1,йХМЯ,245480.00
1,йПЮЯ,0.00
1,йПД,291032435.00
1,йПХЯ,222372.00
1,йпб,105498020.00
1,йЯЙП,145471948.00
1,кЮЛ,63111044.00
1,кЮР,239261122.00
1,нд,193329925.00
1,нбЛ,133726557.00
1,нбР,294777682.00
1,ой0,365953233.00
1,ой1,365953233.00
1,ой2,365953233.00
1,ойП,5573790.00
1,оп0,1112452.49
1,оп1,1112452.49
1,ноп1,955566.90
1,яоп1,156885.59
1,тп1,0.00
1,нтп1,0.00
1,ятп1,0.00
1,ноп0,955566.90
1,оп2,1112452.49
1,ноп2,955566.90
1,яоп2,156885.59
1,тп2,0.00
1,нтп2,0.00
1,ятп2,0.00
1,яоп0,156885.59
1,тп0,0.00
1,нтп0,0.00
1,ятп0,0.00
1,бп,8363493.10
2,юП1.0,77125.00
2,юП1.1,77125.00
2,юП1.2,77125.00
2,юП2.0,1765.00
2,юП2.1,1765.00
2,юП2.2,1765.00
2,юП4.0,351575.00
2,юП4.1,351585.00
2,юП4.2,351575.00
2,юПХЯЙ0,77125.00
2,йТ,0.65
2,йПЮЯ,8152.00
2,йПД,497566.00
2,йПХЯ,8493.00
2,йпб,50612.00
2,йЯЙП,1385262.00
2,кЮЛ,85276.00
2,кЮР,220148.00
2,нд,28339.00
2,нбЛ,288984.00
2,нбР,295957.00
2,ой0,1275858.00
2,ой1,1275858.00
2,ой2,1275858.00
2,ойП,4754.00
2,оп0,0.00
2,оп1,0.00
2,ноп1,0.00
2,яоп1,0.00
2,тп1,0.00
2,нтп1,0.00
2,ятп1,0.00
2,ноп0,0.00
2,оп2,0.00
2,ноп2,0.00
2,яоп2,0.00
2,тп2,0.00
2,нтп2,0.00
2,ятп2,0.00
2,яоп0,0.00
2,тп0,0.00
2,нтп0,0.00
2,ятп0,0.00
2,бп,63115.61
5,юП1.0,2426747.00
5,юП1.1,2426747.00
5,юП1.2,2426747.00
5,юП2.0,239984.00
5,юП2.1,239984.00
5,юП2.2,239984.00
5,юП3.0,9.00
5,юП3.1,9.00
5,юП3.2,9.00
5,юП4.0,5395508.00
5,юП4.1,5258578.00
5,юП4.2,5258578.00
5,юП5.0,0.00
5,юП5.1,0.00
5,юП5.2,0.00
5,юПХЯЙ0,2426747.00
5,ай,28840.00
5,йТ,0.94
5,йХМЯ,0.00
5,йПЮЯ,15214.00
5,йПД,1505761.00
5,йПХЯ,20427.00
5,йпб,56014.00
5,йЯЙП,2519698.00
5,кЮЛ,1661387.00
5,кЮР,2312148.00
5,нд,2504109.00
5,нбЛ,2606089.00
5,нбР,2787831.00
5,ой0,769517.00
5,ой1,769517.00
5,ой2,769517.00
5,ойП,632777.00
5,оп0,30914.53
5,оп1,30914.53
5,ноп1,24571.20
5,яоп1,6343.33
5,тп1,0.00
5,нтп1,0.00
5,ятп1,0.00
5,ноп0,24571.20
5,оп2,30914.53
5,ноп2,24571.20
5,яоп2,6343.33
5,тп2,0.00
5,нтп2,0.00
5,ятп2,0.00
5,яоп0,6343.33
5,тп0,0.00
5,нтп0,0.00
5,ятп0,0.00
5,бп,0.00
18,юП1.0,3091907.00
18,юП1.1,3091907.00
18,юП1.2,3091907.00
18,юП2.0,33567.00
18,юП2.1,33567.00
18,юП2.2,33567.00
18,юП3.0,0.00
18,юП3.1,0.00
18,юП3.2,0.00
18,юП4.0,6665080.00
18,юП4.1,6665080.00
18,юП4.2,6665080.00
18,юП5.0,0.00
18,юП5.1,0.00
18,юП5.2,0.00
18,юПХЯЙ0,3091907.00
18,ай,28840.00
18,йТ,1.13
18,йХМЯ,0.00
18,йПЮЯ,0.00
18,йПД,3530885.00
18,йПХЯ,15922.00
18,йпб,298805.00
18,йЯЙП,3791845.00
18,кЮЛ,966859.00
18,кЮР,2050125.00
18,нд,1927165.00
18,нбЛ,2302763.00
18,нбР,3507224.00
18,ой0,14122703.00
18,ой1,14122703.00
18,ой2,14122703.00
18,ойП,29347.00
18,оп0,45888.00
18,оп1,45888.00
18,ноп1,4329.00
18,яоп1,41559.00
18,тп1,1874.00
18,нтп1,1499.00
18,ятп1,375.00
18,ноп0,4329.00
18,оп2,45888.00
18,ноп2,4329.00
18,яоп2,41559.00
18,тп2,1874.00
18,нтп2,1499.00
18,ятп2,375.00
18,яоп0,41559.00
18,тп0,1874.00
18,нтп0,1499.00
18,ятп0,375.00
18,бп,0.00
21,юП1.0,212926.00
21,юП1.1,212926.00
