REGN,C1_4
1,11/4/2010
1,11/5/2010
1,11/6/2010
1,11/7/2010
1,11/14/2010
1,11/20/2010
1,11/21/2010
1,11/27/2010
1,11/28/2010
18,11/7/2010
18,11/21/2010
18,11/28/2010
21,11/4/2010
21,11/5/2010
21,11/7/2010
21,11/14/2010
21,11/21/2010
21,11/28/2010
23,11/4/2010
23,11/5/2010
23,11/6/2010
23,11/7/2010
23,11/14/2010
23,11/20/2010
23,11/21/2010
23,11/27/2010
23,11/28/2010
55,11/4/2010
55,11/7/2010
55,11/14/2010
55,11/21/2010
55,11/28/2010
65,11/4/2010
65,11/6/2010
65,11/7/2010
67,11/4/2010
67,11/5/2010
67,11/6/2010
67,11/7/2010
67,11/8/2010
67,11/14/2010
67,11/16/2010
67,11/20/2010
67,11/21/2010
67,11/27/2010
67,11/28/2010
77,11/4/2010
77,11/5/2010
77,11/6/2010
77,11/7/2010
77,11/14/2010
77,11/20/2010
77,11/21/2010
77,11/27/2010
77,11/28/2010
84,11/7/2010
84,11/21/2010
84,11/28/2010
85,11/4/2010
85,11/5/2010
85,11/6/2010
85,11/7/2010
85,11/14/2010
85,11/20/2010
85,11/21/2010
85,11/27/2010
85,11/28/2010
96,11/4/2010
96,11/5/2010
96,11/6/2010
96,11/7/2010
96,11/14/2010
96,11/20/2010
96,11/21/2010
96,11/27/2010
96,11/28/2010
101,11/4/2010
101,11/5/2010
101,11/6/2010
101,11/7/2010
101,11/14/2010
101,11/20/2010
101,11/21/2010
101,11/27/2010
101,11/28/2010
103,11/4/2010
103,11/5/2010
103,11/6/2010
103,11/7/2010
103,11/14/2010
103,11/20/2010
103,11/21/2010
103,11/27/2010
103,11/28/2010
106,11/4/2010
106,11/5/2010
106,11/6/2010
106,11/7/2010
106,11/14/2010
106,11/21/2010
106,11/28/2010
142,11/4/2010
142,11/5/2010
142,11/6/2010
142,11/7/2010
142,11/14/2010
142,11/20/2010
142,11/21/2010
142,11/27/2010
142,11/28/2010
155,11/4/2010
155,11/5/2010
155,11/6/2010
155,11/7/2010
155,11/13/2010
155,11/14/2010
155,11/20/2010
155,11/21/2010
155,11/27/2010
155,11/28/2010
170,11/4/2010
170,11/5/2010
170,11/6/2010
170,11/7/2010
170,11/14/2010
170,11/20/2010
170,11/21/2010
170,11/27/2010
170,11/28/2010
184,11/4/2010
184,11/5/2010
184,11/6/2010
184,11/7/2010
184,11/14/2010
184,11/15/2010
184,11/16/2010
184,11/21/2010
184,11/27/2010
184,11/28/2010
197,11/4/2010
197,11/5/2010
197,11/6/2010
197,11/7/2010
197,11/14/2010
197,11/20/2010
197,11/21/2010
197,11/27/2010
197,11/28/2010
208,11/4/2010
208,11/5/2010
208,11/6/2010
208,11/7/2010
208,11/14/2010
208,11/20/2010
208,11/21/2010
208,11/27/2010
208,11/28/2010
210,11/5/2010
210,11/6/2010
210,11/7/2010
210,11/14/2010
210,11/21/2010
210,11/28/2010
226,11/4/2010
226,11/5/2010
226,11/6/2010
226,11/7/2010
226,11/14/2010
226,11/20/2010
226,11/21/2010
226,11/27/2010
226,11/28/2010
232,11/4/2010
232,11/5/2010
232,11/6/2010
232,11/7/2010
232,11/14/2010
232,11/20/2010
232,11/21/2010
232,11/27/2010
232,11/28/2010
233,11/4/2010
236,11/4/2010
236,11/5/2010
236,11/6/2010
236,11/7/2010
236,11/14/2010
236,11/20/2010
236,11/21/2010
236,11/27/2010
236,11/28/2010
249,11/4/2010
249,11/5/2010
249,11/7/2010
249,11/14/2010
249,11/21/2010
249,11/28/2010
254,11/4/2010
256,11/4/2010
256,11/5/2010
256,11/6/2010
256,11/7/2010
256,11/14/2010
256,11/20/2010
256,11/21/2010
256,11/27/2010
256,11/28/2010
272,11/4/2010
272,11/5/2010
272,11/6/2010
272,11/7/2010
272,11/14/2010
272,11/20/2010
272,11/21/2010
272,11/27/2010
272,11/28/2010
286,11/4/2010
286,11/5/2010
286,11/6/2010
286,11/7/2010
286,11/14/2010
286,11/20/2010
286,11/21/2010
286,11/27/2010
286,11/28/2010
324,11/4/2010
324,11/5/2010
324,11/6/2010
324,11/7/2010
324,11/14/2010
324,11/20/2010
324,11/21/2010
324,11/27/2010
324,11/28/2010
330,11/4/2010
330,11/5/2010
330,11/6/2010
330,11/7/2010
330,11/14/2010
330,11/20/2010
330,11/21/2010
330,11/27/2010
330,11/28/2010
347,11/4/2010
347,11/5/2010
347,11/6/2010
347,11/7/2010
347,11/14/2010
347,11/15/2010
347,11/16/2010
347,11/21/2010
347,11/27/2010
347,11/28/2010
356,11/4/2010
356,11/5/2010
356,11/6/2010
356,11/7/2010
356,11/14/2010
356,11/20/2010
356,11/21/2010
356,11/27/2010
356,11/28/2010
370,11/4/2010
370,11/5/2010
370,11/6/2010
370,11/7/2010
370,11/14/2010
370,11/20/2010
370,11/21/2010
370,11/27/2010
370,11/28/2010
384,11/4/2010
385,11/4/2010
385,11/5/2010
385,11/6/2010
385,11/7/2010
385,11/14/2010
385,11/20/2010
385,11/21/2010
385,11/27/2010
385,11/28/2010
410,11/4/2010
410,11/5/2010
410,11/7/2010
410,11/14/2010
410,11/21/2010
410,11/28/2010
430,11/4/2010
430,11/5/2010
430,11/6/2010
430,11/7/2010
430,11/14/2010
430,11/20/2010
430,11/21/2010
430,11/27/2010
430,11/28/2010
435,11/4/2010
435,11/5/2010
435,11/6/2010
435,11/7/2010
435,11/14/2010
435,11/20/2010
435,11/21/2010
435,11/27/2010
435,11/28/2010
436,11/4/2010
436,11/5/2010
436,11/6/2010
436,11/7/2010
436,11/14/2010
436,11/20/2010
436,11/21/2010
436,11/27/2010
436,11/28/2010
438,11/4/2010
438,11/5/2010
438,11/6/2010
438,11/7/2010
438,11/14/2010
438,11/20/2010
438,11/21/2010
438,11/27/2010
438,11/28/2010
444,11/5/2010
444,11/6/2010
444,11/7/2010
444,11/21/2010
444,11/28/2010
456,11/7/2010
456,11/21/2010
456,11/28/2010
459,11/4/2010
459,11/5/2010
459,11/7/2010
459,11/14/2010
459,11/21/2010
459,11/28/2010
466,11/4/2010
466,11/5/2010
466,11/6/2010
466,11/7/2010
466,11/14/2010
466,11/20/2010
466,11/21/2010
466,11/27/2010
466,11/28/2010
467,11/4/2010
467,11/5/2010
467,11/6/2010
467,11/7/2010
467,11/14/2010
467,11/20/2010
467,11/21/2010
467,11/27/2010
467,11/28/2010
469,11/5/2010
469,11/6/2010
469,11/21/2010
469,11/28/2010
474,11/4/2010
474,11/5/2010
474,11/6/2010
474,11/7/2010
474,11/14/2010
474,11/21/2010
474,11/28/2010
478,11/4/2010
478,11/5/2010
478,11/6/2010
478,11/7/2010
478,11/14/2010
478,11/20/2010
478,11/21/2010
478,11/27/2010
478,11/28/2010
481,11/4/2010
481,11/5/2010
481,11/6/2010
481,11/7/2010
481,11/14/2010
481,11/20/2010
481,11/21/2010
481,11/27/2010
481,11/28/2010
485,11/4/2010
507,11/4/2010
507,11/5/2010
507,11/6/2010
507,11/7/2010
507,11/14/2010
507,11/20/2010
507,11/21/2010
507,11/27/2010
507,11/28/2010
514,11/4/2010
514,11/5/2010
514,11/6/2010
514,11/7/2010
514,11/14/2010
514,11/20/2010
514,11/21/2010
514,11/27/2010
514,11/28/2010
518,11/4/2010
518,11/5/2010
518,11/6/2010
518,11/7/2010
518,11/14/2010
518,11/20/2010
518,11/21/2010
518,11/27/2010
518,11/28/2010
520,11/4/2010
520,11/5/2010
520,11/6/2010
520,11/7/2010
520,11/14/2010
520,11/20/2010
520,11/21/2010
520,11/27/2010
520,11/28/2010
524,11/4/2010
524,11/5/2010
524,11/6/2010
524,11/7/2010
524,11/14/2010
524,11/20/2010
524,11/21/2010
524,11/27/2010
524,11/28/2010
531,11/4/2010
531,11/5/2010
531,11/6/2010
531,11/7/2010
531,11/14/2010
531,11/20/2010
531,11/21/2010
531,11/27/2010
531,11/28/2010
533,11/4/2010
533,11/5/2010
533,11/6/2010
533,11/7/2010
533,11/14/2010
533,11/20/2010
533,11/21/2010
533,11/27/2010
533,11/28/2010
537,11/4/2010
