REGN,C1_4,C2_4,C3_4,C4_4
282,1,Í2,14.39,10/28/2013
282,2,Í2,12.89,10/29/2013
282,3,Í2,12.29,10/30/2013
282,4,Í3,47.14,10/29/2013
282,5,Í3,46.12,10/30/2013
286,1,Í3,19.24,10/1/2013
286,2,Í3,19.19,10/2/2013
286,3,Í3,19.46,10/3/2013
286,4,Í3,19.38,10/4/2013
286,5,Í3,19.50,10/7/2013
286,6,Í3,21.76,10/8/2013
286,7,Í3,37.42,10/9/2013
1626,1,Í1,4.80,10/21/2013
1626,2,Í1,4.88,10/22/2013
1626,3,Í1,4.61,10/23/2013
1626,4,Í1,4.61,10/24/2013
1626,5,Í1,4.46,10/25/2013
1626,6,Í1,4.35,10/28/2013
1626,7,Í1,4.42,10/29/2013
1626,8,Í1,4.44,10/30/2013
1626,9,Í7,1269.50,10/21/2013
1626,10,Í7,1258.37,10/22/2013
1626,11,Í7,1335.35,10/23/2013
1626,12,Í7,1347.20,10/24/2013
1626,13,Í7,1426.04,10/28/2013
1626,14,Í7,1401.68,10/29/2013
1626,15,Í7,1397.79,10/30/2013
1626,16,Í10.1,3.34,10/21/2013
1626,17,Í10.1,3.33,10/22/2013
1626,18,Í10.1,3.50,10/23/2013
1626,19,Í10.1,3.53,10/24/2013
1626,20,Í10.1,3.64,10/25/2013
1626,21,Í10.1,3.76,10/28/2013
1626,22,Í10.1,3.71,10/29/2013
1626,23,Í10.1,3.70,10/30/2013
1991,1,Í3,48.59,10/24/2013
1991,2,Í3,49.51,10/25/2013
1991,3,Í3,49.09,10/26/2013
1991,4,Í3,49.09,10/28/2013
2098,1,Í10.1,6.28,10/1/2013
2098,2,Í10.1,6.28,10/2/2013
2098,3,Í10.1,6.31,10/3/2013
2098,4,Í10.1,6.31,10/4/2013
2098,5,Í10.1,6.31,10/7/2013
2098,6,Í10.1,6.31,10/8/2013
2098,7,Í10.1,6.33,10/9/2013
2098,8,Í10.1,6.34,10/10/2013
2098,9,Í10.1,6.34,10/11/2013
2098,10,Í10.1,6.34,10/12/2013
2098,11,Í10.1,6.34,10/16/2013
2098,12,Í10.1,6.34,10/17/2013
2098,13,Í10.1,4.99,10/18/2013
2098,14,Í10.1,4.99,10/21/2013
2098,15,Í10.1,4.99,10/22/2013
2098,16,Í10.1,4.99,10/23/2013
2098,17,Í10.1,4.99,10/24/2013
2098,18,Í10.1,4.99,10/25/2013
2098,19,Í10.1,6.23,10/28/2013
2098,20,Í10.1,6.23,10/29/2013
3000,1,Í10.1,3.56,10/1/2013
3000,2,Í10.1,3.59,10/2/2013
3000,3,Í10.1,3.59,10/3/2013
3000,4,Í10.1,3.58,10/4/2013
3000,5,Í10.1,3.58,10/7/2013
3000,6,Í10.1,3.59,10/8/2013
