REGN,C1_5
1,12/6/2014
1,12/7/2014
1,12/13/2014
1,12/14/2014
1,12/20/2014
1,12/21/2014
1,12/27/2014
1,12/28/2014
21,12/7/2014
21,12/14/2014
21,12/21/2014
21,12/28/2014
23,12/6/2014
23,12/7/2014
23,12/13/2014
23,12/14/2014
23,12/20/2014
23,12/21/2014
23,12/27/2014
23,12/28/2014
55,12/6/2014
55,12/7/2014
55,12/13/2014
55,12/14/2014
55,12/20/2014
55,12/21/2014
55,12/27/2014
55,12/28/2014
67,12/6/2014
67,12/7/2014
67,12/13/2014
67,12/14/2014
67,12/20/2014
67,12/21/2014
67,12/27/2014
67,12/28/2014
77,12/6/2014
77,12/7/2014
77,12/13/2014
77,12/14/2014
77,12/20/2014
77,12/21/2014
77,12/27/2014
77,12/28/2014
85,12/6/2014
85,12/7/2014
85,12/13/2014
85,12/14/2014
85,12/20/2014
85,12/21/2014
85,12/27/2014
85,12/28/2014
96,12/7/2014
96,12/14/2014
96,12/21/2014
96,12/28/2014
103,12/6/2014
103,12/7/2014
103,12/13/2014
103,12/14/2014
103,12/20/2014
103,12/21/2014
103,12/27/2014
103,12/28/2014
106,12/7/2014
106,12/14/2014
106,12/21/2014
106,12/28/2014
142,12/6/2014
142,12/7/2014
142,12/13/2014
142,12/14/2014
142,12/20/2014
142,12/21/2014
142,12/27/2014
142,12/28/2014
153,12/6/2014
153,12/7/2014
153,12/13/2014
153,12/14/2014
153,12/20/2014
153,12/21/2014
153,12/27/2014
153,12/28/2014
170,12/6/2014
170,12/7/2014
170,12/13/2014
170,12/14/2014
170,12/20/2014
170,12/21/2014
170,12/27/2014
170,12/28/2014
197,12/6/2014
197,12/7/2014
197,12/13/2014
197,12/14/2014
197,12/20/2014
197,12/21/2014
197,12/27/2014
197,12/28/2014
208,12/6/2014
208,12/7/2014
208,12/13/2014
208,12/14/2014
208,12/20/2014
208,12/21/2014
208,12/27/2014
208,12/28/2014
232,12/7/2014
232,12/14/2014
232,12/21/2014
232,12/28/2014
236,12/7/2014
236,12/14/2014
236,12/21/2014
236,12/28/2014
249,12/7/2014
249,12/14/2014
249,12/21/2014
249,12/28/2014
256,12/6/2014
256,12/7/2014
256,12/13/2014
256,12/14/2014
256,12/20/2014
256,12/21/2014
256,12/27/2014
256,12/28/2014
272,12/6/2014
272,12/7/2014
272,12/13/2014
272,12/14/2014
272,12/20/2014
272,12/21/2014
272,12/27/2014
272,12/28/2014
312,12/6/2014
312,12/7/2014
312,12/13/2014
312,12/14/2014
312,12/20/2014
312,12/21/2014
312,12/27/2014
312,12/28/2014
324,12/7/2014
324,12/14/2014
324,12/21/2014
324,12/28/2014
330,12/6/2014
330,12/7/2014
330,12/13/2014
330,12/14/2014
330,12/20/2014
330,12/21/2014
330,12/27/2014
330,12/28/2014
354,12/6/2014
354,12/7/2014
354,12/13/2014
354,12/14/2014
354,12/20/2014
354,12/21/2014
354,12/27/2014
354,12/28/2014
356,12/6/2014
356,12/7/2014
356,12/13/2014
356,12/14/2014
356,12/20/2014
356,12/21/2014
356,12/27/2014
356,12/28/2014
370,12/6/2014
370,12/7/2014
370,12/13/2014
370,12/14/2014
370,12/20/2014
370,12/21/2014
370,12/27/2014
370,12/28/2014
384,12/7/2014
384,12/14/2014
384,12/28/2014
385,12/6/2014
385,12/7/2014
385,12/13/2014
385,12/14/2014
385,12/20/2014
385,12/21/2014
385,12/27/2014
385,12/28/2014
430,12/6/2014
430,12/7/2014
430,12/13/2014
430,12/14/2014
430,12/20/2014
430,12/21/2014
430,12/27/2014
430,12/28/2014
436,12/6/2014
436,12/7/2014
436,12/13/2014
436,12/14/2014
436,12/20/2014
436,12/21/2014
436,12/27/2014
436,12/28/2014
438,12/6/2014
438,12/7/2014
438,12/13/2014
438,12/14/2014
438,12/20/2014
438,12/21/2014
438,12/27/2014
438,12/28/2014
444,12/7/2014
444,12/14/2014
444,12/21/2014
444,12/28/2014
467,12/7/2014
467,12/14/2014
467,12/21/2014
467,12/28/2014
469,12/7/2014
469,12/14/2014
469,12/21/2014
469,12/28/2014
474,12/7/2014
474,12/14/2014
474,12/21/2014
474,12/28/2014
478,12/6/2014
478,12/7/2014
478,12/13/2014
478,12/14/2014
478,12/20/2014
478,12/21/2014
478,12/27/2014
478,12/28/2014
480,12/7/2014
480,12/14/2014
480,12/21/2014
480,12/28/2014
507,12/6/2014
507,12/7/2014
507,12/13/2014
507,12/14/2014
507,12/20/2014
507,12/21/2014
507,12/27/2014
507,12/28/2014
518,12/6/2014
518,12/7/2014
518,12/13/2014
518,12/14/2014
518,12/20/2014
518,12/21/2014
518,12/27/2014
518,12/28/2014
533,12/7/2014
533,12/14/2014
533,12/21/2014
533,12/28/2014
545,12/6/2014
545,12/7/2014
545,12/13/2014
545,12/14/2014
545,12/21/2014
545,12/27/2014
545,12/28/2014
548,12/7/2014
548,12/14/2014
548,12/21/2014
548,12/28/2014
567,12/7/2014
567,12/14/2014
567,12/28/2014
568,12/6/2014
568,12/7/2014
568,12/13/2014
568,12/14/2014
568,12/20/2014
568,12/21/2014
568,12/27/2014
568,12/28/2014
574,12/1/2014
574,12/8/2014
574,12/15/2014
574,12/22/2014
574,12/29/2014
575,12/7/2014
575,12/14/2014
575,12/21/2014
575,12/28/2014
596,12/7/2014
598,12/6/2014
598,12/7/2014
598,12/13/2014
598,12/14/2014
598,12/20/2014
598,12/21/2014
598,12/27/2014
598,12/28/2014
606,12/7/2014
606,12/14/2014
606,12/21/2014
606,12/28/2014
608,12/6/2014
608,12/7/2014
608,12/13/2014
608,12/14/2014
608,12/20/2014
608,12/21/2014
608,12/27/2014
608,12/28/2014
622,12/7/2014
622,12/14/2014
622,12/21/2014
622,12/28/2014
655,12/6/2014
655,12/7/2014
655,12/13/2014
655,12/14/2014
655,12/20/2014
655,12/21/2014
655,12/27/2014
655,12/28/2014
665,12/6/2014
665,12/7/2014
665,12/13/2014
665,12/14/2014
665,12/20/2014
665,12/21/2014
665,12/27/2014
665,12/28/2014
680,12/7/2014
680,12/14/2014
680,12/21/2014
680,12/28/2014
684,12/6/2014
684,12/7/2014
684,12/13/2014
684,12/14/2014
684,12/20/2014
684,12/21/2014
684,12/27/2014
684,12/28/2014
685,12/7/2014
685,12/14/2014
685,12/21/2014
685,12/28/2014
695,12/6/2014
695,12/7/2014
695,12/13/2014
695,12/14/2014
695,12/20/2014
695,12/21/2014
695,12/27/2014
695,12/28/2014
702,12/7/2014
702,12/14/2014
702,12/21/2014
702,12/28/2014
708,12/6/2014
708,12/7/2014
708,12/13/2014
708,12/14/2014
708,12/20/2014
708,12/21/2014
708,12/27/2014
708,12/28/2014
728,12/7/2014
728,12/14/2014
728,12/21/2014
728,12/28/2014
732,12/6/2014
732,12/7/2014
732,12/13/2014
732,12/14/2014
732,12/20/2014
732,12/21/2014
732,12/27/2014
732,12/28/2014
735,12/7/2014
735,12/14/2014
735,12/21/2014
735,12/28/2014
752,12/6/2014
752,12/7/2014
752,12/13/2014
752,12/14/2014
752,12/20/2014
752,12/21/2014
752,12/27/2014
752,12/28/2014
766,12/7/2014
766,12/14/2014
766,12/21/2014
766,12/28/2014
779,12/7/2014
779,12/14/2014
779,12/21/2014
779,12/28/2014
783,12/7/2014
783,12/14/2014
783,12/21/2014
783,12/28/2014
784,12/6/2014
784,12/7/2014
784,12/13/2014
784,12/14/2014
784,12/20/2014
784,12/21/2014
784,12/27/2014
784,12/28/2014
