REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,12.54,,
1,Í1.1,10.84,,
1,Í1.2,10.84,,
1,Í2,149.21,,
1,Í3,132.13,,
1,Í4,76.21,,
1,Í7,236.12,,
1,Í9.1,0.00,,
1,Í10.1,0.19,,
1,Í12,0.36,,
1,Í18,102.18,,
2,Í1.0,23.24,,
2,Í1.1,19.33,,
2,Í1.2,19.33,,
2,Í2,34.23,,
2,Í3,66.47,,
2,Í4,24.15,,
2,Í7,157.83,,
2,Í9.1,0.93,,
2,Í10.1,0.97,,
2,Í12,0.00,,
5,Í1.0,12.14,,
5,Í1.1,8.22,,
5,Í1.2,8.22,,
5,Í2,65.55,,
5,Í3,130.62,,
5,Í4,69.31,,
5,Í7,307.68,,
5,Í9.1,1.39,,
5,Í10.1,1.53,,
5,Í12,0.00,,
21,Í1.0,28.89,,
21,Í1.1,15.76,,
21,Í1.2,15.76,,
21,Í2,95.39,,
21,Í3,103.19,,
21,Í4,46.28,,
21,Í7,146.39,,
21,Í9.1,0.02,,
21,Í10.1,1.05,,
21,Í12,0.00,,
23,Í1.0,12.10,,
23,Í1.1,8.99,,
23,Í1.2,8.99,,
23,Í2,217.48,,
23,Í3,309.98,,
23,Í4,20.50,,
23,Í7,494.97,,
23,Í9.1,2.86,,
23,Í10.1,1.06,,
23,Í12,4.96,,
52,Í1.0,14.46,,
52,Í1.1,10.00,,
52,Í1.2,10.00,,
52,Í2,80.01,,
52,Í3,83.67,,
52,Í4,35.48,,
52,Í7,269.73,,
52,Í9.1,0.10,,
52,Í10.1,1.23,,
52,Í12,0.00,,
53,Í1.0,14.20,,
53,Í1.1,9.15,,
53,Í1.2,9.15,,
53,Í2,91.50,,
53,Í3,84.87,,
53,Í4,61.54,,
53,Í7,339.37,,
53,Í9.1,0.03,,
53,Í10.1,0.46,,
53,Í12,0.00,,
55,Í1.0,10.51,,
55,Í1.1,5.27,,
55,Í1.2,6.03,,
55,Í2,97.18,,
55,Í3,74.76,,
55,Í4,80.86,,
55,Í7,527.73,,
55,Í9.1,1.12,,
55,Í10.1,0.53,,
55,Í12,0.00,,
65,Í1.0,10.88,,
65,Í1.1,7.75,,
65,Í1.2,7.75,,
65,Í2,31.23,,
65,Í3,79.58,,
65,Í4,65.30,,
65,Í7,344.63,,
65,Í9.1,0.00,,
65,Í10.1,1.36,,
65,Í12,0.00,,
67,Í1.0,16.76,,
67,Í1.1,12.75,,
67,Í1.2,12.75,,
67,Í2,52.08,,
