REGN,C1_4,C2_4,C3_4,C4_4
554,1,Í1,1.06,11/28/2013
554,2,Í1,1.43,11/29/2013
554,3,Í3,47.35,11/5/2013
554,4,Í3,44.42,11/6/2013
554,5,Í3,44.73,11/7/2013
554,6,Í3,43.39,11/8/2013
554,7,Í3,43.42,11/9/2013
554,8,Í3,43.47,11/10/2013
554,9,Í3,47.59,11/11/2013
554,10,Í3,43.53,11/12/2013
554,11,Í3,44.24,11/13/2013
554,12,Í3,41.50,11/14/2013
554,13,Í3,38.31,11/15/2013
554,14,Í3,38.09,11/16/2013
554,15,Í3,38.09,11/17/2013
554,16,Í3,37.42,11/18/2013
554,17,Í3,39.23,11/19/2013
554,18,Í3,37.41,11/20/2013
554,19,Í3,36.86,11/21/2013
554,20,Í3,34.64,11/22/2013
554,21,Í3,35.91,11/23/2013
554,22,Í3,35.89,11/24/2013
554,23,Í3,33.48,11/25/2013
554,24,Í3,32.90,11/26/2013
554,25,Í3,30.99,11/27/2013
554,26,Í3,23.72,11/28/2013
554,27,Í3,25.17,11/29/2013
554,28,Í4,210.95,11/28/2013
554,29,Í4,193.10,11/29/2013
554,30,Í7,55.74,11/28/2013
554,31,Í7,3842.55,11/29/2013
554,32,Í10.1,13.01,11/28/2013
554,33,Í10.1,52.65,11/29/2013
870,1,Í1,5.29,11/19/2013
870,2,Í1,5.46,11/20/2013
870,3,Í1,5.41,11/21/2013
870,4,Í1,9.07,11/22/2013
870,5,Í7,1002.05,11/19/2013
870,6,Í7,952.77,11/20/2013
870,7,Í7,970.82,11/21/2013
1991,1,Í3,48.81,11/6/2013
1991,2,Í3,46.64,11/7/2013
2029,1,Í1,9.92,11/26/2013
2029,2,Í1,9.66,11/27/2013
2029,3,Í1,9.41,11/28/2013
2029,4,Í1,8.32,11/29/2013
2029,5,Í1,8.26,11/30/2013
2029,6,Í2,11.99,11/26/2013
2029,7,Í2,11.79,11/27/2013
2029,8,Í2,14.92,11/28/2013
2029,9,Í2,6.44,11/29/2013
2029,10,Í2,6.49,11/30/2013
2029,11,Í3,42.01,11/26/2013
2029,12,Í3,43.05,11/27/2013
2029,13,Í3,43.31,11/28/2013
2029,14,Í3,28.41,11/29/2013
2029,15,Í3,31.13,11/30/2013
2029,16,Í9.1,10.13,11/29/2013
2029,17,Í9.1,10.20,11/30/2013
2029,18,Í10.1,9.94,11/29/2013
2029,19,Í10.1,10.00,11/30/2013
2428,1,Í1,7.76,11/20/2013
2428,2,Í2,8.47,11/21/2013
2428,3,Í2,6.29,11/22/2013
2428,4,Í2,7.03,11/26/2013
2428,5,Í2,7.00,11/27/2013
2428,6,Í3,35.59,11/21/2013
2428,7,Í3,18.84,11/22/2013
2428,8,Í3,18.25,11/26/2013
2428,9,Í3,19.40,11/27/2013
