REGN,C1_2,C2_2
1,Н1,16.32
1,Н2,103.12
1,Н3,69.84
1,Н4,94.84
1,Н7,143.32
1,Н9.1,0.00
1,Н10.1,0.15
1,Н12,0.44
1,Ариск0,192337755.00
1,ЛАт,164748804.00
1,ОВм,93610327.00
2,Н1,36.90
2,Н2,73.77
2,Н3,70.25
2,Н4,117.16
2,Н7,182.10
2,Н9.1,0.00
2,Н10.1,0.10
2,Н12,0.00
2,Ариск0,65130.00
2,ЛАт,235953.00
2,ОВм,310098.00
5,Н1,13.48
5,Н2,82.53
5,Н3,109.15
5,Н4,86.00
5,Н7,336.39
5,Н9.1,2.12
5,Н10.1,1.62
5,Н12,0.00
5,Ариск0,1816335.00
5,ЛАт,3273425.00
5,ОВм,2839105.00
18,Н1,21.97
18,Н2,30.86
18,Н3,63.74
18,Н4,56.05
18,Н7,197.55
18,Н9.1,0.00
18,Н10.1,0.80
18,Н12,0.00
18,Ариск0,6785395.00
18,ЛАт,4309423.00
18,ОВм,4592268.00
21,Н1,23.45
21,Н2,91.74
21,Н3,99.57
21,Н4,99.95
21,Н7,242.16
21,Н9.1,0.00
21,Н10.1,0.64
21,Н12,0.00
21,Ариск0,161094.00
21,ЛАт,548174.00
21,ОВм,538847.00
23,Н1,16.11
23,Н2,57.74
23,Н3,116.29
23,Н4,74.67
23,Н7,452.97
23,Н9.1,0.02
23,Н10.1,0.50
23,Н12,0.00
23,Ариск0,1170281.00
23,ЛАт,4435089.00
23,ОВм,2883629.00
52,Н1,13.40
52,Н2,64.29
52,Н3,68.72
52,Н4,37.77
52,Н7,411.85
52,Н9.1,0.12
52,Н10.1,1.30
52,Н12,0.00
52,Ариск0,898707.00
52,ЛАт,3000460.00
52,ОВм,4138635.00
53,Н1,11.92
53,Н2,51.38
53,Н3,96.44
53,Н4,65.83
53,Н7,530.18
53,Н9.1,0.05
53,Н10.1,1.37
53,Н12,0.00
53,Ариск0,1897029.00
53,ЛАт,3783690.00
53,ОВм,3469137.00
55,Н1,13.89
55,Н2,85.43
55,Н3,89.91
55,Н4,73.62
55,Н7,392.14
