REGN,C1_5
1,7/5/2014
1,7/6/2014
1,7/12/2014
1,7/13/2014
1,7/19/2014
1,7/20/2014
1,7/26/2014
1,7/27/2014
21,7/6/2014
21,7/13/2014
21,7/20/2014
21,7/27/2014
23,7/5/2014
23,7/6/2014
23,7/12/2014
23,7/13/2014
23,7/19/2014
23,7/20/2014
23,7/26/2014
23,7/27/2014
55,7/5/2014
55,7/6/2014
55,7/12/2014
55,7/13/2014
55,7/19/2014
55,7/20/2014
55,7/26/2014
55,7/27/2014
67,7/5/2014
67,7/6/2014
67,7/12/2014
67,7/13/2014
67,7/19/2014
67,7/20/2014
67,7/26/2014
67,7/27/2014
67,7/28/2014
77,7/5/2014
77,7/6/2014
77,7/12/2014
77,7/13/2014
77,7/19/2014
77,7/20/2014
77,7/26/2014
77,7/27/2014
85,7/5/2014
85,7/6/2014
85,7/12/2014
85,7/13/2014
85,7/19/2014
85,7/20/2014
85,7/26/2014
85,7/27/2014
96,7/6/2014
96,7/13/2014
96,7/20/2014
96,7/27/2014
103,7/5/2014
103,7/6/2014
103,7/12/2014
103,7/13/2014
103,7/19/2014
103,7/20/2014
103,7/26/2014
103,7/27/2014
106,7/6/2014
106,7/13/2014
106,7/20/2014
106,7/27/2014
142,7/5/2014
142,7/6/2014
142,7/12/2014
142,7/13/2014
142,7/19/2014
142,7/20/2014
142,7/26/2014
142,7/27/2014
149,7/5/2014
149,7/6/2014
149,7/12/2014
149,7/13/2014
149,7/19/2014
149,7/20/2014
149,7/26/2014
149,7/27/2014
153,7/6/2014
153,7/13/2014
153,7/20/2014
153,7/27/2014
170,7/5/2014
170,7/6/2014
170,7/12/2014
170,7/13/2014
170,7/19/2014
170,7/20/2014
170,7/26/2014
170,7/27/2014
184,7/5/2014
184,7/6/2014
184,7/12/2014
184,7/13/2014
184,7/19/2014
184,7/20/2014
184,7/26/2014
184,7/27/2014
184,7/28/2014
184,7/29/2014
197,7/5/2014
197,7/6/2014
197,7/12/2014
197,7/13/2014
197,7/19/2014
197,7/20/2014
197,7/26/2014
197,7/27/2014
208,7/5/2014
208,7/6/2014
208,7/12/2014
208,7/13/2014
208,7/19/2014
208,7/20/2014
208,7/26/2014
208,7/27/2014
232,7/6/2014
232,7/13/2014
232,7/20/2014
232,7/27/2014
236,7/6/2014
236,7/13/2014
236,7/20/2014
236,7/27/2014
249,7/6/2014
249,7/13/2014
249,7/20/2014
249,7/27/2014
256,7/5/2014
256,7/6/2014
256,7/12/2014
256,7/13/2014
256,7/19/2014
256,7/20/2014
256,7/26/2014
256,7/27/2014
272,7/5/2014
272,7/6/2014
272,7/12/2014
272,7/13/2014
272,7/19/2014
272,7/20/2014
272,7/26/2014
272,7/27/2014
286,7/5/2014
