REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,14.53,,
1,Í2,160.88,,
1,Í3,97.27,,
1,Í4,82.77,,
1,Í7,102.25,,
1,Í9.1,0.00,,
1,Í10.1,0.15,,
1,Í12,0.00,,
1,Í18,113.71,,
2,Í1,30.16,,
2,Í2,32.88,,
2,Í3,66.95,,
2,Í4,93.88,,
2,Í7,174.06,,
2,Í9.1,0.10,,
2,Í10.1,0.17,,
2,Í12,0.00,,
5,Í1,11.95,,
5,Í2,38.92,,
5,Í3,62.52,,
5,Í4,57.09,,
5,Í7,288.15,,
5,Í9.1,0.98,,
5,Í10.1,1.71,,
5,Í12,0.00,,
18,Í1,12.17,,
18,Í2,89.08,,
18,Í3,71.36,,
18,Í4,46.13,,
18,Í7,119.40,,
18,Í9.1,0.00,,
18,Í10.1,2.38,,
18,Í12,0.00,,
21,Í1,20.48,,
21,Í2,70.20,,
21,Í3,98.32,,
21,Í4,111.84,,
21,Í7,229.56,,
21,Í9.1,0.00,,
21,Í10.1,2.20,,
21,Í12,0.00,,
23,Í1,12.37,,
23,Í2,21.47,,
23,Í3,69.29,,
23,Í4,73.43,,
23,Í7,524.78,,
23,Í9.1,2.87,,
23,Í10.1,1.05,,
23,Í12,4.95,,
52,Í1,12.25,,
52,Í2,45.42,,
52,Í3,63.37,,
52,Í4,59.74,,
52,Í7,350.31,,
52,Í9.1,0.10,,
52,Í10.1,1.07,,
52,Í12,0.00,,
53,Í1,12.18,,
53,Í2,68.68,,
53,Í3,84.60,,
53,Í4,55.90,,
53,Í7,510.69,,
53,Í9.1,0.00,,
53,Í10.1,0.54,,
53,Í12,0.00,,
55,Í1,11.16,,
55,Í2,77.20,,
55,Í3,108.03,,
55,Í4,24.07,,
55,Í7,347.07,,
55,Í9.1,0.01,,
55,Í10.1,0.23,,
55,Í12,0.00,,
65,Í1,11.70,,
65,Í2,36.42,,
65,Í3,75.65,,
65,Í4,82.07,,
65,Í7,232.73,,
65,Í9.1,0.00,,
65,Í10.1,2.48,,
65,Í12,0.00,,
67,Í1,21.05,,
67,Í2,48.20,,
67,Í3,82.38,,
67,Í4,104.31,,
67,Í7,188.59,,
67,Í9.1,0.29,,
67,Í10.1,0.29,,
67,Í12,0.00,,
77,Í1,11.80,,
77,Í2,39.22,,
77,Í3,63.94,,
77,Í4,89.96,,
77,Í7,540.05,,
77,Í9.1,0.00,,
77,Í10.1,0.41,,
77,Í12,0.00,,
85,Í1,16.93,,
85,Í2,73.61,,
85,Í3,98.82,,
85,Í4,73.60,,
85,Í7,271.38,,
85,Í9.1,0.00,,
85,Í10.1,2.67,,
85,Í12,0.00,,
96,Í1,24.93,,
96,Í2,135.37,,
96,Í3,178.07,,
96,Í4,38.82,,
96,Í7,187.41,,
96,Í9.1,0.00,,
96,Í10.1,2.18,,
96,Í12,0.00,,
101,Í1,15.83,,
101,Í2,73.82,,
101,Í3,71.80,,
101,Í4,9.98,,
101,Í7,365.27,,
101,Í9.1,5.45,,
101,Í10.1,0.75,,
101,Í12,0.00,,
103,Í1,27.29,,
103,Í2,43.21,,
103,Í3,62.55,,
103,Í4,41.12,,
103,Í7,188.27,,
103,Í9.1,0.00,,
103,Í10.1,2.48,,
103,Í12,0.00,,
106,Í1,28.52,,
106,Í2,48.18,,
106,Í3,86.40,,
106,Í4,42.60,,
106,Í7,206.89,,
106,Í10.1,0.88,,
107,Í1,10.39,,
107,Í2,19.53,,
107,Í3,54.21,,
107,Í4,110.20,,
107,Í7,262.91,,
107,Í9.1,5.00,,
107,Í10.1,0.20,,
107,Í12,1.00,,
121,Í1,24.21,,
121,Í2,98.05,,
121,Í3,83.65,,
121,Í4,12.62,,
121,Í7,129.32,,
121,Í9.1,12.82,,
121,Í10.1,0.05,,
121,Í12,0.00,,
138,Í1,11.10,,
138,Í2,82.57,,
138,Í3,139.89,,
138,Í4,43.83,,
138,Í7,277.02,,
138,Í9.1,0.00,,
