REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,88.92,3/1/2011
384,2,Í15,88.92,3/2/2011
384,3,Í15,88.04,3/3/2011
384,4,Í15,89.10,3/4/2011
384,5,Í15,89.20,3/5/2011
384,6,Í15,89.58,3/6/2011
384,7,Í15,89.65,3/7/2011
384,8,Í15,89.65,3/9/2011
384,9,Í15,89.72,3/10/2011
384,10,Í15,90.19,3/11/2011
384,11,Í15,91.27,3/12/2011
384,12,Í15,91.35,3/13/2011
384,13,Í15,89.33,3/14/2011
384,14,Í15,49.46,3/15/2011
384,15,Í15,59.38,3/16/2011
384,16,Í15,89.92,3/17/2011
384,17,Í15,59.81,3/18/2011
384,18,Í15,90.74,3/19/2011
384,19,Í15,90.79,3/20/2011
384,20,Í15,91.29,3/21/2011
384,21,Í15,91.55,3/22/2011
384,22,Í15,90.94,3/23/2011
384,23,Í15,92.10,3/24/2011
384,24,Í15,91.41,3/25/2011
384,25,Í15,91.81,3/26/2011
384,26,Í15,91.83,3/27/2011
384,27,Í15,91.38,3/28/2011
384,28,Í15,91.20,3/29/2011
384,29,Í15,89.43,3/30/2011
384,30,Í15,90.76,3/31/2011
384,31,Í16.1,48.03,3/1/2011
384,32,Í16.1,47.65,3/2/2011
384,33,Í16.1,47.17,3/3/2011
384,34,Í16.1,46.76,3/4/2011
384,35,Í16.1,46.32,3/5/2011
384,36,Í16.1,46.20,3/6/2011
384,37,Í16.1,46.20,3/7/2011
384,38,Í16.1,47.99,3/9/2011
384,39,Í16.1,45.82,3/10/2011
384,40,Í16.1,45.19,3/11/2011
384,41,Í16.1,44.68,3/12/2011
384,42,Í16.1,44.63,3/13/2011
384,43,Í16.1,46.59,3/14/2011
384,44,Í16.1,45.92,3/15/2011
384,45,Í16.1,45.28,3/16/2011
384,46,Í16.1,44.32,3/17/2011
384,47,Í16.1,43.82,3/18/2011
384,48,Í16.1,43.51,3/19/2011
384,49,Í16.1,43.49,3/20/2011
384,50,Í16.1,44.70,3/21/2011
384,51,Í16.1,46.48,3/22/2011
384,52,Í16.1,46.71,3/23/2011
384,53,Í16.1,46.47,3/24/2011
384,54,Í16.1,46.10,3/25/2011
384,55,Í16.1,45.93,3/26/2011
384,56,Í16.1,45.92,3/27/2011
384,57,Í16.1,45.59,3/28/2011
384,58,Í16.1,46.12,3/29/2011
384,59,Í16.1,45.81,3/30/2011
384,60,Í16.1,44.87,3/31/2011
558,1,Í1,9.93,3/17/2011
558,2,Í1,9.88,3/18/2011
558,3,Í1,9.87,3/19/2011
558,4,Í1,9.87,3/20/2011
558,5,Í1,9.82,3/21/2011
558,6,Í1,9.83,3/22/2011
558,7,Í1,9.80,3/23/2011
558,8,Í1,9.81,3/24/2011
558,9,Í1,9.74,3/25/2011
558,10,Í1,9.72,3/26/2011
558,11,Í1,9.70,3/27/2011
558,12,Í1,9.66,3/28/2011
558,13,Í1,9.64,3/29/2011
558,14,Í1,9.64,3/30/2011
558,15,Í1,9.58,3/31/2011
596,1,Í1,8.50,3/17/2011
596,2,Í1,8.58,3/18/2011
596,3,Í1,8.57,3/19/2011
596,4,Í1,8.57,3/20/2011
596,5,Í1,6.44,3/21/2011
914,1,Í3,43.68,3/16/2011
914,2,Í3,43.56,3/18/2011
914,3,Í3,41.17,3/19/2011
914,4,Í3,35.46,3/22/2011
914,5,Í3,28.76,3/23/2011
914,6,Í3,27.81,3/24/2011
914,7,Í3,29.87,3/25/2011
914,8,Í3,31.36,3/26/2011
914,9,Í3,35.11,3/29/2011
914,10,Í3,41.29,3/30/2011
914,11,Í3,37.57,3/31/2011
1300,1,Í1,6.71,3/29/2011
1300,2,Í1,6.61,3/30/2011
1300,3,Í1,6.42,3/31/2011
1300,4,Í7,1154.99,3/29/2011
1300,5,Í7,1146.02,3/30/2011
1300,6,Í7,1260.84,3/31/2011
1300,7,Í10.1,4.02,3/29/2011
1300,8,Í10.1,4.07,3/30/2011
1300,9,Í10.1,4.10,3/31/2011
2156,1,Í2,13.10,3/16/2011
2174,1,Í3,49.36,3/11/2011
2586,1,Í10.1,3.40,3/1/2011
2586,2,Í10.1,3.39,3/2/2011
2586,3,Í10.1,3.37,3/3/2011
2586,4,Í10.1,3.40,3/4/2011
2586,5,Í10.1,3.39,3/5/2011
2586,6,Í10.1,3.39,3/6/2011
2586,7,Í10.1,3.39,3/7/2011
2586,8,Í10.1,3.39,3/8/2011
2586,9,Í10.1,3.37,3/9/2011
2586,10,Í10.1,3.37,3/10/2011
2586,11,Í10.1,3.40,3/11/2011
2586,12,Í10.1,3.40,3/12/2011
2586,13,Í10.1,3.40,3/13/2011
2586,14,Í10.1,3.41,3/14/2011
2586,15,Í10.1,3.36,3/15/2011
2586,16,Í10.1,3.37,3/16/2011
2586,17,Í10.1,3.37,3/17/2011
2586,18,Í10.1,3.35,3/18/2011
2586,19,Í10.1,3.35,3/19/2011
2586,20,Í10.1,3.35,3/20/2011
2598,1,Í7,1205.70,3/29/2011
2598,2,Í7,1268.03,3/30/2011
2598,3,Í7,1280.76,3/31/2011
2672,1,Í3,41.73,3/18/2011
2672,2,Í3,44.80,3/21/2011
2672,3,Í3,45.25,3/22/2011
2672,4,Í3,42.58,3/23/2011
2672,5,Í3,45.80,3/24/2011
2672,6,Í3,44.61,3/25/2011
2672,7,Í3,46.07,3/28/2011
2672,8,Í3,38.20,3/29/2011
2672,9,Í3,42.77,3/30/2011
2672,10,Í3,46.06,3/31/2011
2793,1,Í2,9.12,3/30/2011
2793,2,Í2,1.72,3/31/2011
3316,1,Í3,46.20,3/29/2011
3316,2,Í3,45.23,3/30/2011
