REGN,C1_2,C2_2
1,юП1.0,70342717.00
1,юП1.1,70342717.00
1,юП1.2,70342717.00
1,юП2.0,34966800.00
1,юП2.1,34966800.00
1,юП2.2,34966800.00
1,юП3.0,4944499.00
1,юП3.1,4944499.00
1,юП3.2,4944499.00
1,юП4.0,446410701.00
1,юП4.1,440431744.00
1,юП4.2,439449823.00
1,юП5.0,0.00
1,юП5.1,0.00
1,юП5.2,0.00
1,юПХЯЙ0,70342717.00
1,ай,613700.00
1,йТ,1.00
1,йХМЯ,245480.00
1,йПЮЯ,0.00
1,йПД,469404822.00
1,йПХЯ,248703.00
1,йпб0,127662881.00
1,йпб1,127662881.00
1,йпб2,127662881.00
1,йЯЙП,300092532.00
1,кЮЛ,103888687.00
1,кЮР,206583279.00
1,нд,308910946.00
1,нбЛ,148340090.00
1,нбР,350676798.00
1,ой0,319858305.00
1,ой1,319858305.00
1,ой2,319858305.00
1,ойП,9833915.00
1,оп0,2632315.55
1,оп1,2632315.55
1,ноп1,2573866.72
1,яоп1,58448.83
1,тп1,0.00
1,нтп1,0.00
1,ятп1,0.00
1,ноп0,2573866.72
1,оп2,2632315.55
1,ноп2,2573866.72
1,яоп2,58448.83
1,тп2,0.00
1,нтп2,0.00
1,ятп2,0.00
1,яоп0,58448.83
1,тп0,0.00
1,нтп0,0.00
1,ятп0,0.00
1,бп,7893625.18
2,юП1.0,108519.00
2,юП1.1,108519.00
2,юП1.2,108519.00
2,юП2.0,9105.00
2,юП2.1,9105.00
2,юП2.2,9105.00
2,юП4.0,369512.00
2,юП4.1,369522.00
2,юП4.2,369512.00
2,юПХЯЙ0,108519.00
2,йТ,0.69
2,йПЮЯ,227.00
2,йПД,140576.00
2,йПХЯ,508.00
2,йпб0,35303.00
2,йпб1,35303.00
2,йпб2,35303.00
2,йЯЙП,1302727.00
2,кЮЛ,149428.00
2,кЮР,431578.00
2,нд,25094.00
2,нбЛ,372331.00
2,нбР,388961.00
2,ой0,1202182.00
2,ой1,1202182.00
2,ой2,1202182.00
2,ойП,6810.00
2,оп0,0.00
2,оп1,0.00
2,ноп1,0.00
2,яоп1,0.00
2,тп1,0.00
2,нтп1,0.00
2,ятп1,0.00
2,ноп0,0.00
2,оп2,0.00
2,ноп2,0.00
2,яоп2,0.00
2,тп2,0.00
2,нтп2,0.00
2,ятп2,0.00
2,яоп0,0.00
2,тп0,0.00
2,нтп0,0.00
2,ятп0,0.00
2,бп,72404.28
5,юП1.0,4277469.00
5,юП1.1,4277469.00
5,юП1.2,4277469.00
5,юП2.0,92714.00
5,юП2.1,92714.00
5,юП2.2,92714.00
5,юП3.0,1833.00
5,юП3.1,1833.00
5,юП3.2,1833.00
5,юП4.0,5124709.00
5,юП4.1,5031707.00
5,юП4.2,5031707.00
5,юП5.0,0.00
5,юП5.1,0.00
5,юП5.2,0.00
5,юПХЯЙ0,4277469.00
5,ай,2965.00
5,йТ,0.90
5,йХМЯ,0.00
5,йПЮЯ,11508.00
5,йПД,1485763.00
5,йПХЯ,12335.00
5,йпб0,36628.00
5,йпб1,36628.00
5,йпб2,36628.00
5,йЯЙП,2874074.00
5,кЮЛ,1662301.00
5,кЮР,2165682.00
5,нд,2240408.00
5,нбЛ,3236950.00
5,нбР,2491746.00
5,ой0,851818.00
5,ой1,851818.00
5,ой2,851818.00
5,ойП,753081.00
5,оп0,2200.16
5,оп1,2200.16
5,ноп1,972.61
5,яоп1,1227.55
5,тп1,0.00
5,нтп1,0.00
5,ятп1,0.00
5,ноп0,972.61
5,оп2,2200.16
5,ноп2,972.61
5,яоп2,1227.55
5,тп2,0.00
5,нтп2,0.00
5,ятп2,0.00
5,яоп0,1227.55
5,тп0,0.00
5,нтп0,0.00
5,ятп0,0.00
5,бп,0.00
21,юП1.0,275343.00
21,юП1.1,275343.00
21,юП1.2,275343.00
21,юП2.0,76400.00
21,юП2.1,76400.00
21,юП2.2,76400.00
21,юП3.0,0.00
21,юП3.1,0.00
21,юП3.2,0.00
21,юП4.0,225221.00
21,юП4.1,225221.00
21,юП4.2,225221.00
21,юП5.0,0.00
21,юП5.1,0.00
21,юП5.2,0.00
21,юПХЯЙ0,275343.00
21,ай,0.00
21,йТ,0.78
21,йХМЯ,0.00
21,йПЮЯ,0.00
21,йПД,291043.00
21,йПХЯ,7409.00
21,йпб0,10683.00
21,йпб1,10683.00
21,йпб2,10683.00
21,йЯЙП,392543.00
21,кЮЛ,742984.00
21,кЮР,799419.00
21,нд,175044.00
21,нбЛ,687388.00
21,нбР,737598.00
21,ой0,523387.00
21,ой1,523387.00
21,ой2,523387.00
21,ойП,0.00
21,оп0,0.00
21,оп1,0.00
21,ноп1,0.00
21,яоп1,0.00
21,тп1,0.00
21,нтп1,0.00
21,ятп1,0.00
21,ноп0,0.00
21,оп2,0.00
21,ноп2,0.00
21,яоп2,0.00
21,тп2,0.00
21,нтп2,0.00
21,ятп2,0.00
21,яоп0,0.00
21,тп0,0.00
21,нтп0,0.00
21,ятп0,0.00
21,бп,14101.88
23,юП1.0,2169742.00
23,юП1.1,2169742.00
23,юП1.2,2169742.00
23,юП2.0,62894.00
23,юП2.1,62894.00
23,юП2.2,62894.00
23,юП3.0,424542.00
23,юП3.1,424542.00
23,юП3.2,424542.00
23,юП4.0,24383105.00
23,юП4.1,24122314.00
23,юП4.2,24122314.00
23,юПХЯЙ0,2169742.00
23,йТ,0.88
23,йХМЯ,172533.00
23,йПЮЯ,99588.00
23,йПД,10259056.00
23,йПХЯ,41907.00
23,йпб0,313759.00
23,йпб1,313759.00
23,йпб2,313759.00
23,йЯЙП,18123892.00
23,кЮЛ,2094891.00
23,кЮР,5909829.00
23,нд,3814946.00
23,нбЛ,4183507.00
23,нбР,6324607.00
23,ой0,1634659.00
23,ой1,1634659.00
23,ой2,1634659.00
23,ойП,27604.00
23,оп0,0.00
23,оп1,0.00
23,ноп1,0.00
23,яоп1,0.00
23,тп1,0.00
23,нтп1,0.00
23,ятп1,0.00
23,ноп0,0.00
23,оп2,0.00
23,ноп2,0.00
23,яоп2,0.00
23,тп2,0.00
23,нтп2,0.00
23,ятп2,0.00
23,яоп0,0.00
23,тп0,0.00
23,нтп0,0.00
23,ятп0,0.00
23,бп,0.00
52,юП1.0,2210583.00
52,юП1.1,2210583.00
52,юП1.2,2210583.00
52,юП2.0,356044.00
52,юП2.1,356044.00
52,юП2.2,356044.00
52,юП3.0,44.00
52,юП3.1,44.00
52,юП3.2,44.00
52,юП4.0,5320834.00
52,юП4.1,5247002.00
52,юП4.2,5247002.00
52,юПХЯЙ0,2210583.00
52,йТ,0.96
52,йПЮЯ,1331.00
52,йПД,1009033.00
