REGN,C1_4,C2_4,C3_4,C4_4
226,1,Í1.1,5.34,6/1/2014
226,2,Í1.1,5.25,6/2/2014
226,3,Í1.1,5.29,6/3/2014
226,4,Í1.1,5.23,6/4/2014
226,5,Í1.1,5.21,6/5/2014
226,6,Í1.1,5.21,6/6/2014
226,7,Í1.1,5.21,6/7/2014
226,8,Í1.1,5.21,6/8/2014
226,9,Í1.1,5.35,6/9/2014
226,10,Í1.1,5.33,6/10/2014
226,11,Í1.1,5.33,6/11/2014
226,12,Í1.1,5.33,6/12/2014
226,13,Í1.1,5.33,6/13/2014
226,14,Í1.1,5.34,6/14/2014
226,15,Í1.1,5.34,6/15/2014
226,16,Í1.1,5.30,6/16/2014
226,17,Í1.1,5.27,6/17/2014
226,18,Í1.1,5.25,6/18/2014
226,19,Í1.1,5.25,6/19/2014
226,20,Í1.1,5.27,6/20/2014
226,21,Í1.1,5.26,6/21/2014
226,22,Í1.1,5.26,6/22/2014
226,23,Í1.1,5.28,6/23/2014
226,24,Í1.1,5.33,6/24/2014
226,25,Í1.1,5.22,6/25/2014
226,26,Í1.1,5.23,6/26/2014
226,27,Í1.1,5.25,6/27/2014
226,28,Í1.1,5.25,6/28/2014
226,29,Í1.1,5.27,6/29/2014
226,30,Í1.1,5.30,6/30/2014
518,1,Í1.1,5.35,6/1/2014
518,2,Í1.1,5.24,6/2/2014
518,3,Í1.1,5.25,6/3/2014
518,4,Í1.1,5.26,6/4/2014
518,5,Í1.1,5.27,6/5/2014
518,6,Í1.1,5.27,6/6/2014
518,7,Í1.1,5.27,6/7/2014
518,8,Í1.1,5.27,6/8/2014
518,9,Í1.1,5.26,6/9/2014
518,10,Í1.1,5.24,6/10/2014
518,11,Í1.1,5.27,6/11/2014
518,12,Í1.1,5.28,6/14/2014
518,13,Í1.1,5.28,6/15/2014
518,14,Í1.1,5.28,6/16/2014
518,15,Í1.1,5.28,6/17/2014
518,16,Í1.1,5.29,6/18/2014
518,17,Í1.1,5.31,6/19/2014
518,18,Í1.1,5.42,6/20/2014
518,19,Í1.1,5.43,6/21/2014
518,20,Í1.1,5.43,6/22/2014
520,1,Í3,48.38,6/6/2014
520,2,Í3,48.45,6/7/2014
520,3,Í3,48.40,6/8/2014
520,4,Í3,47.36,6/9/2014
520,5,Í3,49.06,6/11/2014
520,6,Í3,48.99,6/12/2014
520,7,Í3,49.13,6/13/2014
520,8,Í3,48.99,6/14/2014
520,9,Í3,48.97,6/15/2014
520,10,Í3,46.54,6/16/2014
1751,1,Í1.0,5.95,6/1/2014
1751,2,Í1.0,6.47,6/2/2014
1751,3,Í1.0,6.48,6/3/2014
1751,4,Í1.0,7.12,6/4/2014
1751,5,Í1.0,7.13,6/5/2014
1751,6,Í1.0,7.12,6/6/2014
1751,7,Í1.0,7.12,6/9/2014
1751,8,Í1.0,6.99,6/10/2014
1751,9,Í1.0,5.86,6/11/2014
1751,10,Í1.0,5.44,6/16/2014
1751,11,Í1.0,5.58,6/17/2014
1751,12,Í1.0,5.74,6/18/2014
1751,13,Í1.0,5.76,6/19/2014
1751,14,Í1.0,5.48,6/20/2014
1751,15,Í1.0,5.14,6/23/2014
1751,16,Í1.0,5.05,6/24/2014
1751,17,Í1.0,4.12,6/25/2014
1751,18,Í1.0,4.09,6/26/2014
1751,19,Í1.0,3.76,6/27/2014
1751,20,Í1.0,3.41,6/30/2014
1751,21,Í1.1,3.85,6/1/2014
1751,22,Í1.1,3.84,6/2/2014
1751,23,Í1.1,3.84,6/3/2014
1751,24,Í1.1,4.22,6/4/2014
1751,25,Í1.1,4.23,6/5/2014
1751,26,Í1.1,4.22,6/6/2014
1751,27,Í1.1,4.22,6/9/2014
1751,28,Í1.1,4.11,6/10/2014
1751,29,Í1.1,3.38,6/11/2014
1751,30,Í1.1,3.11,6/16/2014
1751,31,Í1.1,4.07,6/25/2014
1751,32,Í1.1,4.00,6/26/2014
1751,33,Í1.1,3.67,6/27/2014
1751,34,Í1.1,3.33,6/30/2014
1751,35,Í1.2,3.93,6/1/2014
1751,36,Í1.2,3.92,6/2/2014
1751,37,Í1.2,3.92,6/3/2014
1751,38,Í1.2,4.31,6/4/2014
