REGN,C1_5
1,7/4/2015
1,7/5/2015
1,7/11/2015
1,7/12/2015
1,7/18/2015
1,7/19/2015
1,7/25/2015
1,7/26/2015
21,7/5/2015
21,7/12/2015
21,7/19/2015
21,7/26/2015
55,7/4/2015
55,7/5/2015
55,7/11/2015
55,7/12/2015
55,7/18/2015
55,7/19/2015
55,7/25/2015
55,7/26/2015
67,7/4/2015
67,7/5/2015
67,7/11/2015
67,7/12/2015
67,7/17/2015
67,7/18/2015
67,7/19/2015
67,7/25/2015
67,7/26/2015
77,7/4/2015
77,7/5/2015
77,7/11/2015
77,7/12/2015
77,7/18/2015
77,7/19/2015
77,7/25/2015
77,7/26/2015
85,7/4/2015
85,7/5/2015
85,7/11/2015
85,7/12/2015
85,7/18/2015
85,7/19/2015
85,7/25/2015
85,7/26/2015
96,7/4/2015
96,7/5/2015
96,7/11/2015
96,7/12/2015
96,7/18/2015
96,7/19/2015
96,7/25/2015
96,7/26/2015
103,7/4/2015
103,7/5/2015
103,7/11/2015
103,7/12/2015
103,7/18/2015
103,7/19/2015
103,7/25/2015
103,7/26/2015
106,7/5/2015
106,7/12/2015
106,7/19/2015
106,7/26/2015
153,7/4/2015
153,7/5/2015
153,7/11/2015
153,7/12/2015
153,7/18/2015
153,7/19/2015
153,7/25/2015
153,7/26/2015
170,7/4/2015
170,7/5/2015
170,7/11/2015
170,7/12/2015
170,7/18/2015
170,7/19/2015
170,7/25/2015
170,7/26/2015
197,7/4/2015
197,7/5/2015
197,7/11/2015
197,7/12/2015
197,7/18/2015
197,7/19/2015
197,7/25/2015
197,7/26/2015
208,7/4/2015
208,7/5/2015
208,7/11/2015
208,7/12/2015
208,7/18/2015
208,7/19/2015
208,7/25/2015
208,7/26/2015
232,7/5/2015
232,7/12/2015
232,7/19/2015
232,7/26/2015
236,7/5/2015
236,7/12/2015
236,7/19/2015
236,7/26/2015
249,7/5/2015
249,7/12/2015
249,7/19/2015
249,7/26/2015
256,7/4/2015
256,7/5/2015
256,7/11/2015
256,7/12/2015
256,7/18/2015
256,7/19/2015
256,7/25/2015
256,7/26/2015
272,7/4/2015
272,7/5/2015
272,7/11/2015
272,7/12/2015
272,7/18/2015
272,7/19/2015
272,7/25/2015
272,7/26/2015
312,7/4/2015
312,7/5/2015
312,7/11/2015
312,7/12/2015
312,7/18/2015
312,7/19/2015
312,7/25/2015
312,7/26/2015
330,7/4/2015
330,7/5/2015
330,7/11/2015
330,7/12/2015
330,7/18/2015
330,7/19/2015
330,7/25/2015
330,7/26/2015
354,7/4/2015
354,7/5/2015
354,7/11/2015
354,7/12/2015
354,7/18/2015
354,7/19/2015
354,7/25/2015
354,7/26/2015
356,7/4/2015
356,7/5/2015
356,7/11/2015
356,7/12/2015
356,7/18/2015
356,7/19/2015
356,7/25/2015
356,7/26/2015
370,7/4/2015
370,7/5/2015
370,7/11/2015
370,7/12/2015
370,7/18/2015
370,7/19/2015
370,7/25/2015
370,7/26/2015
384,7/5/2015
384,7/12/2015
384,7/19/2015
384,7/26/2015
430,7/5/2015
430,7/12/2015
430,7/19/2015
430,7/26/2015
436,7/4/2015
436,7/5/2015
436,7/11/2015
436,7/12/2015
436,7/18/2015
436,7/19/2015
436,7/25/2015
436,7/26/2015
438,7/4/2015
438,7/5/2015
438,7/11/2015
438,7/12/2015
438,7/17/2015
438,7/18/2015
438,7/19/2015
438,7/25/2015
438,7/26/2015
444,7/5/2015
444,7/12/2015
444,7/19/2015
444,7/26/2015
467,7/5/2015
467,7/12/2015
467,7/19/2015
467,7/26/2015
469,7/5/2015
469,7/12/2015
469,7/19/2015
469,7/26/2015
478,7/5/2015
478,7/12/2015
478,7/19/2015
478,7/26/2015
480,7/5/2015
480,7/12/2015
480,7/19/2015
480,7/26/2015
507,7/4/2015
507,7/5/2015
507,7/11/2015
507,7/12/2015
507,7/18/2015
507,7/19/2015
507,7/25/2015
507,7/26/2015
533,7/5/2015
533,7/12/2015
533,7/19/2015
533,7/26/2015
545,7/5/2015
545,7/11/2015
545,7/12/2015
545,7/18/2015
545,7/19/2015
545,7/25/2015
545,7/26/2015
548,7/5/2015
548,7/12/2015
548,7/19/2015
548,7/26/2015
567,7/5/2015
567,7/12/2015
567,7/19/2015
567,7/26/2015
574,7/5/2015
574,7/12/2015
574,7/19/2015
574,7/26/2015
575,7/5/2015
575,7/12/2015
575,7/19/2015
575,7/26/2015
598,7/4/2015
598,7/5/2015
598,7/11/2015
598,7/12/2015
598,7/18/2015
598,7/19/2015
598,7/25/2015
598,7/26/2015
608,7/4/2015
608,7/5/2015
608,7/11/2015
608,7/12/2015
608,7/18/2015
608,7/19/2015
608,7/25/2015
608,7/26/2015
665,7/4/2015
665,7/5/2015
665,7/11/2015
665,7/12/2015
665,7/18/2015
665,7/19/2015
665,7/25/2015
665,7/26/2015
680,7/5/2015
680,7/12/2015
680,7/19/2015
680,7/26/2015
685,7/5/2015
685,7/12/2015
685,7/19/2015
685,7/26/2015
695,7/4/2015
695,7/5/2015
695,7/11/2015
695,7/12/2015
695,7/18/2015
695,7/19/2015
695,7/25/2015
695,7/26/2015
702,7/5/2015
702,7/12/2015
702,7/19/2015
702,7/26/2015
705,7/12/2015
708,7/4/2015
708,7/5/2015
708,7/11/2015
708,7/12/2015
708,7/18/2015
708,7/19/2015
708,7/25/2015
708,7/26/2015
728,7/5/2015
728,7/12/2015
728,7/17/2015
728,7/19/2015
728,7/26/2015
732,7/4/2015
732,7/5/2015
732,7/11/2015
732,7/12/2015
732,7/18/2015
732,7/19/2015
732,7/25/2015
732,7/26/2015
735,7/5/2015
735,7/12/2015
735,7/19/2015
735,7/26/2015
752,7/4/2015
752,7/5/2015
752,7/11/2015
752,7/12/2015
752,7/18/2015
752,7/19/2015
752,7/25/2015
752,7/26/2015
766,7/5/2015
766,7/12/2015
766,7/19/2015
766,7/26/2015
777,7/5/2015
777,7/12/2015
777,7/19/2015
777,7/26/2015
779,7/5/2015
779,7/12/2015
779,7/19/2015
779,7/26/2015
783,7/5/2015
783,7/12/2015
783,7/19/2015
783,7/26/2015
784,7/4/2015
784,7/5/2015
784,7/11/2015
784,7/12/2015
784,7/18/2015
784,7/19/2015
784,7/25/2015
784,7/26/2015
793,7/4/2015
793,7/5/2015
793,7/11/2015
793,7/12/2015
793,7/18/2015
793,7/19/2015
793,7/25/2015
793,7/26/2015
793,7/27/2015
804,7/4/2015
804,7/5/2015
804,7/11/2015
804,7/12/2015
804,7/18/2015
804,7/19/2015
804,7/25/2015
804,7/26/2015
812,7/4/2015
812,7/5/2015
812,7/11/2015
812,7/12/2015
812,7/18/2015
812,7/19/2015
812,7/25/2015
812,7/26/2015
817,7/4/2015
817,7/5/2015
817,7/11/2015
817,7/12/2015
817,7/18/2015
817,7/19/2015
817,7/25/2015
817,7/26/2015
825,7/5/2015
825,7/12/2015
825,7/19/2015
825,7/26/2015
826,7/5/2015
826,7/12/2015
826,7/19/2015
826,7/26/2015
836,7/4/2015
836,7/5/2015
836,7/11/2015
836,7/12/2015
836,7/18/2015
836,7/19/2015
836,7/25/2015
836,7/26/2015
840,7/4/2015
840,7/5/2015
840,7/11/2015
840,7/12/2015
840,7/17/2015
840,7/18/2015
840,7/19/2015
840,7/25/2015
840,7/26/2015
841,7/5/2015
841,7/12/2015
841,7/19/2015
841,7/26/2015
842,7/5/2015
842,7/12/2015
842,7/19/2015
842,7/26/2015
843,7/5/2015
843,7/12/2015
843,7/19/2015
843,7/26/2015
857,7/4/2015
857,7/5/2015
857,7/11/2015
857,7/12/2015
857,7/18/2015
857,7/19/2015
857,7/25/2015
857,7/26/2015
874,7/4/2015
874,7/5/2015
874,7/11/2015
874,7/12/2015
874,7/17/2015
874,7/18/2015
874,7/19/2015
874,7/25/2015
874,7/26/2015
875,7/4/2015
875,7/5/2015
875,7/11/2015
875,7/12/2015
875,7/18/2015
875,7/19/2015
875,7/25/2015
875,7/26/2015
889,7/4/2015
889,7/5/2015
889,7/11/2015
889,7/12/2015
889,7/17/2015
889,7/18/2015
889,7/19/2015
889,7/25/2015
889,7/26/2015
901,7/5/2015
901,7/12/2015
901,7/19/2015
901,7/26/2015
902,7/12/2015
903,7/5/2015
903,7/12/2015
903,7/19/2015
903,7/26/2015
927,7/4/2015
927,7/5/2015
927,7/11/2015
927,7/12/2015
927,7/18/2015
927,7/19/2015
927,7/25/2015
927,7/26/2015
930,7/4/2015
930,7/5/2015
930,7/11/2015
930,7/12/2015
930,7/18/2015
930,7/19/2015
930,7/25/2015
930,7/26/2015
931,7/4/2015
931,7/5/2015
931,7/11/2015
931,7/12/2015
931,7/18/2015
931,7/19/2015
931,7/25/2015
931,7/26/2015
933,7/5/2015
933,7/12/2015
933,7/19/2015
933,7/26/2015
937,7/4/2015
937,7/5/2015
937,7/11/2015
937,7/12/2015
937,7/18/2015
937,7/19/2015
937,7/25/2015
937,7/26/2015
969,7/5/2015
969,7/12/2015
969,7/19/2015
969,7/26/2015
970,7/5/2015
970,7/12/2015
970,7/19/2015
970,7/26/2015
990,7/4/2015
990,7/5/2015
990,7/11/2015
990,7/12/2015
990,7/18/2015
990,7/19/2015
990,7/25/2015
990,7/26/2015
992,7/5/2015
992,7/12/2015
992,7/19/2015
992,7/26/2015
1000,7/4/2015
1000,7/5/2015
1000,7/11/2015
1000,7/12/2015
1000,7/18/2015
1000,7/19/2015
1000,7/25/2015
1000,7/26/2015
1006,7/4/2015
1006,7/5/2015
1006,7/11/2015
1006,7/12/2015
1006,7/18/2015
1006,7/19/2015
1006,7/25/2015
1006,7/26/2015
1016,7/4/2015
1016,7/5/2015
1016,7/11/2015
1016,7/12/2015
1016,7/18/2015
1016,7/19/2015
1016,7/25/2015
1016,7/26/2015
1025,7/4/2015
1025,7/5/2015
1025,7/11/2015
1025,7/12/2015
1025,7/18/2015
1025,7/19/2015
1025,7/25/2015
1025,7/26/2015
1027,7/5/2015
1027,7/12/2015
1027,7/19/2015
1027,7/26/2015
1037,7/4/2015
1037,7/5/2015
1037,7/11/2015
1037,7/12/2015
1037,7/18/2015
1037,7/19/2015
1037,7/25/2015
1037,7/26/2015
1046,7/1/2015
1046,7/2/2015
1046,7/4/2015
1046,7/5/2015
1046,7/11/2015
1046,7/12/2015
1046,7/18/2015
1046,7/19/2015
1046,7/25/2015
1046,7/26/2015
1050,7/4/2015
1050,7/5/2015
1050,7/11/2015
1050,7/12/2015
1050,7/18/2015
1050,7/19/2015
1050,7/25/2015
1050,7/26/2015
1052,7/4/2015
1052,7/5/2015
1052,7/11/2015
1052,7/12/2015
1052,7/18/2015
1052,7/19/2015
1052,7/25/2015
1052,7/26/2015
1059,7/5/2015
1059,7/12/2015
1059,7/19/2015
1059,7/26/2015
1060,7/5/2015
1060,7/12/2015
1060,7/19/2015
1060,7/26/2015
1067,7/4/2015
1067,7/5/2015
1067,7/11/2015
1067,7/12/2015
1067,7/18/2015
1067,7/19/2015
1067,7/25/2015
1067,7/26/2015
1068,7/5/2015
1068,7/12/2015
1068,7/19/2015
1068,7/26/2015
1084,7/4/2015
1084,7/5/2015
1084,7/11/2015
1084,7/12/2015
1084,7/18/2015
1084,7/19/2015
1084,7/25/2015
1084,7/26/2015
1093,7/5/2015
1105,7/4/2015
1105,7/5/2015
1105,7/11/2015
1105,7/12/2015
1105,7/18/2015
1105,7/19/2015
1105,7/25/2015
1105,7/26/2015
1114,7/4/2015
1114,7/5/2015
1114,7/11/2015
1114,7/12/2015
1114,7/18/2015
1114,7/19/2015
1114,7/25/2015
1114,7/26/2015
1115,7/4/2015
1115,7/5/2015
1115,7/11/2015
