REGN,C1_1,C2_1
1,8700.1,8755006
1,8700.2,8755006
1,8700.0,8755006
1,8701,70050
1,8702,70050
1,8703.2,16658845
1,8703.0,16658845
1,8703.1,16658845
1,8704.2,1942749
1,8704.0,1942749
1,8704.1,1942749
1,8705,1
1,8707.1,7273530
1,8707.2,7273530
1,8707.0,7273530
1,8708.2,13324645
1,8708.1,13324645
1,8708.0,13324645
1,8709.0,2913523
1,8709.1,2913523
1,8709.2,2913523
1,8710.2,141145641
1,8710.0,141145641
1,8710.1,141145641
1,8712.0,936551
1,8712.1,936551
1,8712.2,936551
1,8713.0,12030060
1,8713.1,12030060
1,8713.2,12030060
1,8715,270376
1,8718,-270376
1,8730,5894251
1,8731,8841377
1,8801.0,7273530
1,8801.1,7273530
1,8801.2,7273530
1,8808.0,160199421
1,8808.1,160199421
1,8808.2,160199421
1,8809.0,171189844
1,8809.1,171189844
1,8809.2,171189844
1,8810,105498020
1,8811,39528357
1,8812.1,22269149
1,8812.0,22269149
1,8812.2,22269149
1,8813.1,151089294
1,8813.0,151089294
1,8813.2,151089294
1,8814.0,222727552
1,8814.1,222727552
1,8814.2,222727552
1,8815,6189092
1,8816,9283638
1,8817.0,18799156
1,8817.1,18799156
1,8817.2,18799156
1,8818.0,27692886
1,8818.1,27692886
1,8818.2,27692886
1,8821,660594
1,8822,960442
1,8825.0,4707
1,8825.1,9414
1,8826.0,7061
1,8826.1,7061
1,8826.2,7061
1,8827,59647
1,8828,89471
1,8829,440357
1,8830,641808
1,8831,9475875
1,8832,8990716
1,8833.0,507282
1,8833.1,507282
1,8833.2,507282
1,8834.0,744283
1,8834.1,744283
1,8834.2,744283
1,8846,175978
1,8847,31355
1,8854,50375323
1,8855.0,46850
1,8855.1,46850
1,8855.2,46850
1,8856.1,85215845
1,8856.0,85215845
1,8856.2,85215845
1,8857.0,77448045
1,8857.1,77448045
1,8857.2,77448045
1,8858,2757975
1,8858.1,2778922
1,8859,2826622
1,8859.1,2327619
1,8860,36132
1,8860.1,33990
1,8861,2558
1,8861.1,6500
1,8862,3716
1,8862.1,26449
1,8863,40137
1,8863.1,97443
1,8864,14333
1,8864.1,16057
1,8865,59864
1,8865.1,219950
1,8868,5943626
1,8878.1,12800
1,8879,32000
1,8902,8220788
1,8904,200838
1,8908,601904
1,8910,23408366
1,8911,65713
1,8912.0,13324645
1,8912.1,13324645
1,8912.2,13324645
1,8914,48309419
1,8918,193329925
1,8919,245480
1,8921,13324645
1,8922,76492066
1,8925,222372
1,8928,399591
1,8930,113994102
1,8933,5943626
1,8935,5372029
1,8938,916023
1,8939,102502
1,8941.0,2913523
1,8941.1,2913523
1,8941.2,2913523
1,8942,4951625
1,8945.0,40915499
1,8945.1,40915499
1,8945.2,40915499
1,8950,573205
1,8951,5190959
1,8953.1,141145641
1,8953.0,141145641
1,8953.2,141145641
1,8956.1,220269
1,8956.0,220269
1,8956.2,220269
1,8957.0,283393
1,8957.1,283393
1,8957.2,283393
1,8959.0,1953054
1,8959.2,1953054
1,8959.1,1953054
1,8960.0,936551
1,8960.2,936551
1,8960.1,936551
1,8962,8236535
1,8964.1,12030060
1,8964.0,12030060
1,8964.2,12030060
1,8972,17540204
1,8973,438538
1,8974.0,2329775
1,8974.1,2329775
1,8974.2,2329775
1,8976,891141
1,8978,161981712
1,8987,32962333
1,8989,129823789
1,8991,56223778
1,8993,55774
1,8994,137183
1,8995,126133
1,8996,291032435
1,8998,145471948
2,8702,1600
2,8703.0,83286
2,8703.1,83286
2,8703.2,83286
2,8704.0,2253
2,8704.1,2253
2,8704.2,2253
2,8705,1
2,8708.0,28802
2,8708.1,28802
2,8708.2,28802
2,8710.0,3367
2,8710.1,3367
2,8710.2,3367
2,8713.0,5457
