REGN,C1_5
1,5/1/2015
1,5/2/2015
1,5/3/2015
1,5/4/2015
1,5/9/2015
1,5/10/2015
1,5/11/2015
1,5/17/2015
1,5/23/2015
1,5/24/2015
1,5/26/2015
1,5/30/2015
1,5/31/2015
5,5/1/2015
5,5/2/2015
5,5/3/2015
5,5/4/2015
5,5/9/2015
5,5/10/2015
5,5/11/2015
21,5/1/2015
21,5/3/2015
21,5/4/2015
21,5/9/2015
21,5/10/2015
21,5/17/2015
21,5/24/2015
21,5/31/2015
23,5/1/2015
23,5/2/2015
23,5/3/2015
23,5/4/2015
23,5/9/2015
23,5/10/2015
23,5/11/2015
23,5/16/2015
23,5/17/2015
23,5/23/2015
23,5/24/2015
23,5/31/2015
55,5/1/2015
55,5/2/2015
55,5/3/2015
55,5/4/2015
55,5/9/2015
55,5/10/2015
55,5/11/2015
55,5/16/2015
55,5/17/2015
55,5/23/2015
55,5/24/2015
55,5/31/2015
65,5/1/2015
65,5/2/2015
65,5/3/2015
65,5/4/2015
65,5/9/2015
65,5/10/2015
65,5/11/2015
67,5/1/2015
67,5/2/2015
67,5/3/2015
67,5/4/2015
67,5/9/2015
67,5/10/2015
67,5/11/2015
67,5/16/2015
67,5/17/2015
67,5/23/2015
67,5/24/2015
67,5/30/2015
67,5/31/2015
77,5/1/2015
77,5/2/2015
77,5/3/2015
77,5/4/2015
77,5/9/2015
77,5/10/2015
77,5/11/2015
77,5/16/2015
77,5/17/2015
77,5/23/2015
77,5/24/2015
77,5/30/2015
77,5/31/2015
85,5/1/2015
85,5/2/2015
85,5/3/2015
85,5/4/2015
85,5/9/2015
85,5/10/2015
85,5/11/2015
85,5/16/2015
85,5/17/2015
85,5/23/2015
85,5/24/2015
85,5/30/2015
85,5/31/2015
96,5/1/2015
96,5/2/2015
96,5/3/2015
96,5/4/2015
96,5/9/2015
96,5/10/2015
96,5/11/2015
96,5/16/2015
96,5/17/2015
96,5/23/2015
96,5/24/2015
96,5/30/2015
96,5/31/2015
103,5/1/2015
103,5/2/2015
103,5/3/2015
103,5/4/2015
103,5/9/2015
103,5/10/2015
103,5/11/2015
103,5/16/2015
103,5/17/2015
103,5/23/2015
103,5/24/2015
103,5/30/2015
103,5/31/2015
106,5/1/2015
106,5/2/2015
106,5/3/2015
106,5/4/2015
106,5/9/2015
106,5/10/2015
106,5/11/2015
106,5/17/2015
106,5/24/2015
153,5/1/2015
153,5/2/2015
153,5/3/2015
153,5/4/2015
153,5/9/2015
153,5/10/2015
153,5/11/2015
153,5/16/2015
153,5/17/2015
153,5/23/2015
153,5/24/2015
153,5/30/2015
153,5/31/2015
170,5/1/2015
170,5/2/2015
170,5/3/2015
170,5/4/2015
170,5/9/2015
170,5/10/2015
170,5/11/2015
170,5/16/2015
170,5/17/2015
170,5/23/2015
170,5/24/2015
170,5/30/2015
170,5/31/2015
197,5/1/2015
197,5/2/2015
197,5/3/2015
197,5/4/2015
197,5/8/2015
197,5/9/2015
197,5/10/2015
197,5/16/2015
197,5/17/2015
197,5/23/2015
197,5/24/2015
197,5/30/2015
197,5/31/2015
208,5/1/2015
208,5/2/2015
208,5/3/2015
208,5/4/2015
208,5/9/2015
208,5/10/2015
208,5/11/2015
208,5/16/2015
208,5/17/2015
208,5/23/2015
208,5/24/2015
208,5/30/2015
208,5/31/2015
232,5/2/2015
232,5/3/2015
232,5/4/2015
232,5/11/2015
232,5/17/2015
232,5/24/2015
232,5/31/2015
236,5/1/2015
236,5/2/2015
236,5/3/2015
236,5/4/2015
236,5/10/2015
236,5/11/2015
236,5/17/2015
236,5/24/2015
236,5/31/2015
249,5/1/2015
249,5/2/2015
249,5/3/2015
249,5/4/2015
249,5/9/2015
249,5/10/2015
249,5/11/2015
249,5/17/2015
249,5/24/2015
249,5/31/2015
256,5/1/2015
256,5/2/2015
256,5/3/2015
256,5/4/2015
256,5/9/2015
256,5/10/2015
256,5/11/2015
256,5/16/2015
256,5/17/2015
256,5/23/2015
256,5/24/2015
256,5/30/2015
256,5/31/2015
272,5/1/2015
272,5/2/2015
272,5/3/2015
272,5/4/2015
272,5/9/2015
272,5/10/2015
272,5/11/2015
272,5/16/2015
272,5/17/2015
272,5/23/2015
272,5/24/2015
272,5/30/2015
272,5/31/2015
312,5/1/2015
312,5/2/2015
312,5/3/2015
312,5/4/2015
312,5/9/2015
312,5/10/2015
312,5/11/2015
312,5/16/2015
312,5/17/2015
312,5/23/2015
312,5/24/2015
312,5/30/2015
