REGN,C1_3,C2_3,C3_3,C4_3
384,1,Í15,67.30,10/1/2010
384,2,Í15,68.00,10/2/2010
384,3,Í15,69.60,10/3/2010
384,4,Í15,67.00,10/4/2010
384,5,Í15,68.10,10/5/2010
384,6,Í15,66.60,10/6/2010
384,7,Í15,65.80,10/7/2010
384,8,Í15,67.50,10/8/2010
384,9,Í15,70.90,10/9/2010
384,10,Í15,71.00,10/10/2010
384,11,Í15,66.20,10/11/2010
384,12,Í15,68.90,10/12/2010
384,13,Í15,66.80,10/13/2010
384,14,Í15,66.30,10/14/2010
384,15,Í15,65.30,10/15/2010
384,16,Í15,68.00,10/16/2010
384,17,Í15,68.20,10/17/2010
384,18,Í15,89.00,10/18/2010
384,19,Í15,86.40,10/19/2010
384,20,Í15,89.20,10/20/2010
384,21,Í15,89.00,10/21/2010
384,22,Í15,88.70,10/22/2010
384,23,Í15,89.30,10/23/2010
384,24,Í15,89.40,10/24/2010
384,25,Í15,87.90,10/25/2010
384,26,Í15,87.70,10/26/2010
384,27,Í15,87.40,10/27/2010
384,28,Í15,86.90,10/28/2010
384,29,Í15,86.30,10/29/2010
384,30,Í15,87.20,10/30/2010
384,31,Í15,87.30,10/31/2010
384,32,Í16.1,249.20,10/1/2010
384,33,Í16.1,249.30,10/2/2010
384,34,Í16.1,247.60,10/3/2010
384,35,Í16.1,246.70,10/4/2010
384,36,Í16.1,254.30,10/5/2010
384,37,Í16.1,251.00,10/6/2010
384,38,Í16.1,247.00,10/7/2010
384,39,Í16.1,242.40,10/8/2010
384,40,Í16.1,239.50,10/9/2010
384,41,Í16.1,239.40,10/10/2010
384,42,Í16.1,254.30,10/11/2010
384,43,Í16.1,250.80,10/12/2010
384,44,Í16.1,247.80,10/13/2010
384,45,Í16.1,244.90,10/14/2010
384,46,Í16.1,259.90,10/15/2010
384,47,Í16.1,257.60,10/16/2010
384,48,Í16.1,257.50,10/17/2010
384,49,Í16.1,103.80,10/18/2010
384,50,Í16.1,103.70,10/19/2010
384,51,Í16.1,80.10,10/20/2010
384,52,Í16.1,80.90,10/21/2010
384,53,Í16.1,80.30,10/22/2010
384,54,Í16.1,80.00,10/23/2010
384,55,Í16.1,79.90,10/24/2010
384,56,Í16.1,81.10,10/25/2010
384,57,Í16.1,81.60,10/26/2010
384,58,Í16.1,81.80,10/27/2010
384,59,Í16.1,85.10,10/28/2010
384,60,Í16.1,92.70,10/29/2010
384,61,Í16.1,92.20,10/30/2010
