REGN,C1_5
1,11/2/2013
1,11/3/2013
1,11/4/2013
1,11/9/2013
1,11/10/2013
1,11/16/2013
1,11/17/2013
1,11/23/2013
1,11/24/2013
1,11/30/2013
18,11/3/2013
18,11/4/2013
18,11/10/2013
18,11/17/2013
18,11/24/2013
21,11/3/2013
21,11/4/2013
21,11/10/2013
21,11/17/2013
21,11/24/2013
23,11/2/2013
23,11/3/2013
23,11/4/2013
23,11/9/2013
23,11/10/2013
23,11/16/2013
23,11/17/2013
23,11/23/2013
23,11/24/2013
23,11/30/2013
65,11/4/2013
67,11/2/2013
67,11/3/2013
67,11/4/2013
67,11/6/2013
67,11/9/2013
67,11/10/2013
67,11/16/2013
67,11/17/2013
67,11/23/2013
67,11/24/2013
67,11/30/2013
77,11/2/2013
77,11/3/2013
77,11/4/2013
77,11/9/2013
77,11/10/2013
77,11/16/2013
77,11/17/2013
77,11/23/2013
77,11/24/2013
77,11/30/2013
85,11/2/2013
85,11/3/2013
85,11/4/2013
85,11/9/2013
85,11/10/2013
85,11/16/2013
85,11/17/2013
85,11/23/2013
85,11/24/2013
85,11/30/2013
96,11/3/2013
96,11/4/2013
96,11/10/2013
96,11/17/2013
96,11/24/2013
103,11/2/2013
103,11/3/2013
103,11/4/2013
103,11/9/2013
103,11/10/2013
103,11/16/2013
103,11/17/2013
103,11/23/2013
103,11/24/2013
103,11/30/2013
106,11/3/2013
106,11/4/2013
106,11/10/2013
106,11/17/2013
106,11/24/2013
142,11/2/2013
142,11/3/2013
142,11/4/2013
142,11/9/2013
142,11/10/2013
142,11/16/2013
142,11/17/2013
142,11/23/2013
142,11/24/2013
142,11/30/2013
149,11/2/2013
149,11/3/2013
149,11/4/2013
149,11/9/2013
149,11/10/2013
149,11/16/2013
149,11/17/2013
149,11/23/2013
149,11/24/2013
149,11/30/2013
153,11/3/2013
153,11/4/2013
153,11/10/2013
153,11/17/2013
153,11/24/2013
170,11/2/2013
170,11/3/2013
170,11/4/2013
170,11/9/2013
170,11/10/2013
170,11/16/2013
170,11/17/2013
