REGN,C1_4,C2_4,C3_4,C4_4
2156,1,Í2,14.81,3/28/2013
2696,1,Í3,48.70,3/29/2013
3000,1,Í10.1,4.22,3/1/2013
3000,2,Í10.1,4.25,3/4/2013
3000,3,Í10.1,4.25,3/5/2013
3000,4,Í10.1,4.23,3/6/2013
3000,5,Í10.1,4.22,3/7/2013
3000,6,Í10.1,4.23,3/11/2013
3000,7,Í10.1,4.24,3/12/2013
3000,8,Í10.1,3.12,3/13/2013
3000,9,Í10.1,3.03,3/14/2013
3000,10,Í10.1,3.05,3/15/2013
3000,11,Í10.1,3.06,3/18/2013
3000,12,Í10.1,3.06,3/19/2013
3000,13,Í10.1,3.06,3/20/2013
3000,14,Í10.1,3.06,3/21/2013
3000,15,Í10.1,3.08,3/22/2013
3000,16,Í10.1,3.06,3/25/2013
3315,1,Í1,7.08,3/29/2013
3408,1,Í1,7.77,3/1/2013
3408,2,Í1,7.81,3/2/2013
3408,3,Í1,7.85,3/3/2013
3408,4,Í1,7.84,3/4/2013
3408,5,Í1,7.93,3/5/2013
3408,6,Í7,804.59,3/1/2013
