REGN,C1_5
1,1/1/2011
1,1/2/2011
1,1/3/2011
1,1/4/2011
1,1/5/2011
1,1/6/2011
1,1/7/2011
1,1/8/2011
1,1/9/2011
1,1/10/2011
1,1/15/2011
1,1/16/2011
1,1/22/2011
1,1/23/2011
1,1/29/2011
1,1/30/2011
18,1/2/2011
18,1/3/2011
18,1/4/2011
18,1/5/2011
18,1/6/2011
18,1/7/2011
18,1/8/2011
18,1/9/2011
18,1/10/2011
18,1/16/2011
18,1/23/2011
18,1/30/2011
21,1/1/2011
21,1/2/2011
21,1/3/2011
21,1/4/2011
21,1/5/2011
21,1/7/2011
21,1/9/2011
21,1/16/2011
21,1/23/2011
21,1/30/2011
23,1/1/2011
23,1/2/2011
23,1/3/2011
23,1/4/2011
23,1/5/2011
23,1/6/2011
23,1/7/2011
23,1/8/2011
23,1/9/2011
23,1/10/2011
23,1/15/2011
23,1/16/2011
23,1/22/2011
23,1/23/2011
23,1/29/2011
23,1/30/2011
53,1/1/2011
55,1/1/2011
55,1/2/2011
55,1/3/2011
55,1/4/2011
55,1/6/2011
55,1/7/2011
55,1/9/2011
55,1/16/2011
55,1/23/2011
55,1/30/2011
65,1/1/2011
65,1/2/2011
65,1/7/2011
65,1/8/2011
65,1/9/2011
65,1/10/2011
67,1/1/2011
67,1/2/2011
67,1/3/2011
67,1/4/2011
67,1/5/2011
67,1/6/2011
67,1/7/2011
67,1/8/2011
67,1/9/2011
67,1/10/2011
67,1/15/2011
67,1/16/2011
67,1/22/2011
67,1/23/2011
67,1/29/2011
67,1/30/2011
77,1/1/2011
77,1/2/2011
77,1/3/2011
77,1/4/2011
77,1/5/2011
77,1/6/2011
77,1/7/2011
77,1/8/2011
77,1/9/2011
77,1/10/2011
77,1/15/2011
77,1/16/2011
77,1/22/2011
77,1/23/2011
77,1/29/2011
77,1/30/2011
84,1/1/2011
84,1/2/2011
84,1/3/2011
84,1/4/2011
84,1/7/2011
84,1/8/2011
84,1/9/2011
84,1/10/2011
84,1/16/2011
84,1/23/2011
84,1/30/2011
85,1/1/2011
85,1/2/2011
85,1/3/2011
85,1/4/2011
85,1/5/2011
85,1/6/2011
85,1/7/2011
85,1/8/2011
85,1/9/2011
85,1/10/2011
85,1/15/2011
85,1/16/2011
85,1/22/2011
85,1/23/2011
85,1/29/2011
85,1/30/2011
96,1/1/2011
96,1/2/2011
96,1/3/2011
96,1/4/2011
96,1/5/2011
96,1/6/2011
96,1/7/2011
96,1/8/2011
96,1/9/2011
96,1/15/2011
96,1/16/2011
96,1/22/2011
96,1/23/2011
96,1/29/2011
96,1/30/2011
101,1/1/2011
101,1/2/2011
101,1/3/2011
101,1/4/2011
101,1/5/2011
101,1/6/2011
101,1/7/2011
101,1/8/2011
101,1/9/2011
101,1/10/2011
101,1/16/2011
101,1/23/2011
101,1/30/2011
103,1/1/2011
103,1/2/2011
103,1/3/2011
103,1/4/2011
103,1/5/2011
103,1/6/2011
103,1/7/2011
103,1/8/2011
103,1/9/2011
103,1/10/2011
103,1/15/2011
103,1/16/2011
103,1/22/2011
103,1/23/2011
103,1/29/2011
103,1/30/2011
106,1/2/2011
106,1/3/2011
106,1/4/2011
106,1/5/2011
106,1/7/2011
106,1/8/2011
106,1/9/2011
106,1/10/2011
106,1/16/2011
106,1/23/2011
106,1/30/2011
142,1/1/2011
142,1/2/2011
142,1/3/2011
142,1/4/2011
142,1/5/2011
142,1/6/2011
142,1/7/2011
142,1/8/2011
142,1/9/2011
142,1/10/2011
142,1/15/2011
142,1/16/2011
142,1/22/2011
142,1/23/2011
142,1/29/2011
142,1/30/2011
153,1/1/2011
153,1/2/2011
153,1/3/2011
153,1/4/2011
155,1/1/2011
155,1/2/2011
155,1/3/2011
155,1/4/2011
155,1/5/2011
155,1/6/2011
155,1/7/2011
155,1/8/2011
155,1/9/2011
155,1/10/2011
155,1/15/2011
155,1/16/2011
155,1/22/2011
155,1/23/2011
155,1/29/2011
155,1/30/2011
170,1/1/2011
170,1/2/2011
170,1/3/2011
170,1/4/2011
170,1/5/2011
170,1/6/2011
170,1/7/2011
170,1/8/2011
170,1/9/2011
170,1/10/2011
170,1/15/2011
170,1/16/2011
170,1/22/2011
170,1/23/2011
170,1/29/2011
170,1/30/2011
184,1/1/2011
184,1/2/2011
184,1/3/2011
184,1/4/2011
184,1/5/2011
184,1/6/2011
184,1/7/2011
184,1/8/2011
184,1/9/2011
184,1/10/2011
184,1/15/2011
184,1/16/2011
184,1/22/2011
184,1/23/2011
184,1/29/2011
