REGN,C1_4
1,8/1/2010
1,8/7/2010
1,8/8/2010
1,8/14/2010
1,8/15/2010
1,8/21/2010
1,8/22/2010
1,8/28/2010
1,8/29/2010
23,8/1/2010
23,8/7/2010
23,8/8/2010
23,8/14/2010
23,8/15/2010
23,8/21/2010
23,8/22/2010
23,8/28/2010
23,8/29/2010
55,8/1/2010
55,8/8/2010
55,8/15/2010
55,8/22/2010
55,8/29/2010
67,8/1/2010
67,8/7/2010
67,8/8/2010
67,8/14/2010
67,8/15/2010
67,8/21/2010
67,8/22/2010
67,8/28/2010
67,8/29/2010
67,8/30/2010
84,8/1/2010
84,8/8/2010
84,8/15/2010
84,8/22/2010
84,8/29/2010
85,8/1/2010
85,8/7/2010
85,8/8/2010
85,8/14/2010
85,8/15/2010
85,8/21/2010
85,8/22/2010
85,8/28/2010
85,8/29/2010
96,8/1/2010
96,8/7/2010
96,8/8/2010
96,8/14/2010
96,8/15/2010
96,8/21/2010
96,8/22/2010
96,8/28/2010
96,8/29/2010
101,8/1/2010
101,8/8/2010
101,8/15/2010
101,8/22/2010
101,8/29/2010
103,8/1/2010
103,8/7/2010
103,8/8/2010
103,8/14/2010
103,8/15/2010
103,8/21/2010
103,8/22/2010
103,8/28/2010
103,8/29/2010
106,8/1/2010
106,8/8/2010
106,8/15/2010
106,8/22/2010
106,8/29/2010
142,8/1/2010
142,8/7/2010
142,8/8/2010
142,8/14/2010
142,8/15/2010
142,8/21/2010
142,8/22/2010
142,8/28/2010
142,8/29/2010
155,8/1/2010
155,8/7/2010
155,8/8/2010
155,8/14/2010
155,8/15/2010
155,8/21/2010
155,8/22/2010
155,8/28/2010
155,8/29/2010
170,8/1/2010
170,8/7/2010
170,8/8/2010
170,8/14/2010
170,8/15/2010
170,8/21/2010
170,8/22/2010
170,8/28/2010
170,8/29/2010
197,8/1/2010
197,8/7/2010
197,8/8/2010
197,8/14/2010
197,8/15/2010
197,8/21/2010
197,8/22/2010
197,8/28/2010
197,8/29/2010
208,8/1/2010
208,8/7/2010
208,8/8/2010
208,8/14/2010
208,8/15/2010
208,8/21/2010
208,8/22/2010
208,8/28/2010
208,8/29/2010
210,8/1/2010
210,8/8/2010
210,8/15/2010
210,8/22/2010
210,8/29/2010
226,8/1/2010
226,8/7/2010
226,8/8/2010
226,8/14/2010
226,8/15/2010
226,8/21/2010
226,8/22/2010
226,8/28/2010
226,8/29/2010
232,8/1/2010
232,8/7/2010
232,8/8/2010
232,8/14/2010
232,8/15/2010
232,8/21/2010
232,8/22/2010
232,8/28/2010
232,8/29/2010
236,8/1/2010
236,8/7/2010
236,8/8/2010
236,8/14/2010
236,8/15/2010
236,8/21/2010
236,8/22/2010
236,8/28/2010
236,8/29/2010
249,8/1/2010
249,8/8/2010
249,8/15/2010
249,8/22/2010
249,8/29/2010
256,8/1/2010
256,8/7/2010
256,8/8/2010
256,8/14/2010
256,8/15/2010
256,8/21/2010
256,8/22/2010
256,8/28/2010
256,8/29/2010
272,8/1/2010
272,8/7/2010
272,8/8/2010
272,8/14/2010
272,8/15/2010
272,8/21/2010
272,8/22/2010
272,8/28/2010
272,8/29/2010
286,8/1/2010
286,8/7/2010
286,8/8/2010
286,8/14/2010
286,8/15/2010
286,8/21/2010
286,8/22/2010
286,8/28/2010
286,8/29/2010
324,8/1/2010
324,8/7/2010
324,8/8/2010
324,8/14/2010
324,8/15/2010
324,8/21/2010
324,8/22/2010
324,8/28/2010
324,8/29/2010
330,8/1/2010
330,8/7/2010
330,8/8/2010
330,8/14/2010
330,8/15/2010
330,8/21/2010
330,8/22/2010
330,8/28/2010
330,8/29/2010
347,8/1/2010
347,8/7/2010
347,8/8/2010
347,8/14/2010
347,8/15/2010
347,8/21/2010
347,8/22/2010
347,8/28/2010
347,8/29/2010
370,8/1/2010
370,8/7/2010
370,8/8/2010
370,8/14/2010
370,8/15/2010
370,8/21/2010
370,8/22/2010
370,8/28/2010
370,8/29/2010
383,8/1/2010
383,8/7/2010
383,8/8/2010
383,8/14/2010
383,8/15/2010
383,8/21/2010
383,8/22/2010
383,8/28/2010
383,8/29/2010
385,8/1/2010
385,8/7/2010
385,8/8/2010
385,8/14/2010
385,8/15/2010
385,8/21/2010
385,8/22/2010
385,8/28/2010
385,8/29/2010
410,8/1/2010
410,8/8/2010
410,8/15/2010
410,8/22/2010
410,8/29/2010
430,8/1/2010
430,8/7/2010
430,8/8/2010
430,8/14/2010
430,8/15/2010
430,8/21/2010
430,8/22/2010
430,8/28/2010
430,8/29/2010
435,8/1/2010
435,8/7/2010
435,8/8/2010
435,8/14/2010
435,8/15/2010
435,8/21/2010
435,8/22/2010
435,8/28/2010
435,8/29/2010
438,8/1/2010
438,8/7/2010
438,8/8/2010
438,8/14/2010
438,8/15/2010
438,8/21/2010
438,8/22/2010
438,8/28/2010
438,8/29/2010
444,8/1/2010
444,8/8/2010
444,8/15/2010
444,8/22/2010
444,8/29/2010
456,8/1/2010
456,8/8/2010
456,8/15/2010
456,8/22/2010
456,8/29/2010
459,8/1/2010
459,8/8/2010
459,8/15/2010
459,8/22/2010
459,8/29/2010
466,8/1/2010
466,8/7/2010
466,8/8/2010
466,8/14/2010
466,8/15/2010
466,8/21/2010
466,8/22/2010
466,8/28/2010
466,8/29/2010
469,8/1/2010
469,8/22/2010
469,8/29/2010
474,8/1/2010
474,8/8/2010
474,8/15/2010
474,8/22/2010
474,8/29/2010
481,8/1/2010
481,8/7/2010
481,8/8/2010
481,8/14/2010
481,8/15/2010
481,8/21/2010
481,8/22/2010
481,8/28/2010
481,8/29/2010
507,8/1/2010
507,8/7/2010
507,8/8/2010
507,8/14/2010
507,8/15/2010
507,8/21/2010
507,8/22/2010
507,8/28/2010
507,8/29/2010
514,8/1/2010
514,8/7/2010
514,8/8/2010
514,8/14/2010
514,8/15/2010
514,8/21/2010
514,8/22/2010
514,8/28/2010
514,8/29/2010
518,8/1/2010
518,8/7/2010
518,8/8/2010
518,8/14/2010
518,8/15/2010
518,8/21/2010
518,8/22/2010
518,8/28/2010
518,8/29/2010
520,8/1/2010
520,8/7/2010
520,8/8/2010
520,8/14/2010
520,8/15/2010
520,8/21/2010
520,8/22/2010
520,8/28/2010
520,8/29/2010
524,8/1/2010
524,8/7/2010
524,8/8/2010
524,8/14/2010
524,8/15/2010
524,8/21/2010
524,8/22/2010
524,8/28/2010
524,8/29/2010
531,8/1/2010
531,8/7/2010
531,8/8/2010
531,8/14/2010
531,8/15/2010
531,8/21/2010
531,8/22/2010
531,8/28/2010
531,8/29/2010
533,8/1/2010
533,8/7/2010
533,8/8/2010
533,8/14/2010
533,8/15/2010
533,8/21/2010
533,8/22/2010
533,8/28/2010
533,8/29/2010
538,8/1/2010
538,8/8/2010
538,8/15/2010
538,8/22/2010
538,8/29/2010
543,8/1/2010
543,8/7/2010
543,8/8/2010
543,8/14/2010
543,8/15/2010
543,8/21/2010
543,8/22/2010
543,8/28/2010
543,8/29/2010
545,8/1/2010
545,8/7/2010
545,8/8/2010
545,8/14/2010
545,8/15/2010
545,8/21/2010
545,8/22/2010
545,8/28/2010
545,8/29/2010
546,8/8/2010
546,8/15/2010
546,8/22/2010
546,8/29/2010
548,8/1/2010
548,8/7/2010
548,8/8/2010
548,8/14/2010
548,8/15/2010
548,8/21/2010
548,8/22/2010
548,8/28/2010
548,8/29/2010
568,8/1/2010
568,8/7/2010
568,8/8/2010
568,8/14/2010
568,8/15/2010
568,8/21/2010
568,8/22/2010
568,8/28/2010
568,8/29/2010
574,8/1/2010
574,8/8/2010
574,8/15/2010
574,8/22/2010
574,8/29/2010
575,8/1/2010
575,8/8/2010
575,8/15/2010
575,8/22/2010
575,8/29/2010
594,8/1/2010
594,8/7/2010
594,8/8/2010
594,8/14/2010
594,8/15/2010
594,8/21/2010
594,8/22/2010
594,8/28/2010
594,8/29/2010
598,8/1/2010
598,8/7/2010
598,8/8/2010
598,8/14/2010
598,8/15/2010
598,8/21/2010
598,8/22/2010
598,8/28/2010
598,8/29/2010
606,8/1/2010
606,8/8/2010
606,8/15/2010
606,8/22/2010
606,8/29/2010
608,8/1/2010
608,8/7/2010
608,8/8/2010
608,8/14/2010
608,8/15/2010
608,8/21/2010
608,8/22/2010
608,8/28/2010
608,8/29/2010
622,8/1/2010
622,8/7/2010
622,8/8/2010
622,8/14/2010
622,8/15/2010
622,8/21/2010
622,8/22/2010
622,8/28/2010
622,8/29/2010
625,8/1/2010
625,8/7/2010
625,8/8/2010
625,8/14/2010
625,8/15/2010
625,8/21/2010
625,8/22/2010
625,8/28/2010
625,8/29/2010
637,8/1/2010
637,8/7/2010
637,8/8/2010
637,8/14/2010
637,8/15/2010
637,8/21/2010
637,8/22/2010
637,8/28/2010
637,8/29/2010
654,8/1/2010
654,8/7/2010
654,8/8/2010
654,8/14/2010
654,8/15/2010
654,8/21/2010
654,8/22/2010
654,8/28/2010
654,8/29/2010
655,8/1/2010
655,8/7/2010
655,8/8/2010
655,8/14/2010
655,8/15/2010
655,8/21/2010
655,8/22/2010
655,8/28/2010
655,8/29/2010
665,8/1/2010
665,8/7/2010
665,8/8/2010
665,8/14/2010
665,8/15/2010
665,8/21/2010
665,8/22/2010
665,8/28/2010
665,8/29/2010
671,8/1/2010
671,8/7/2010
671,8/8/2010
671,8/14/2010
671,8/15/2010
671,8/21/2010
671,8/22/2010
671,8/28/2010
671,8/29/2010
684,8/1/2010
684,8/7/2010
684,8/8/2010
684,8/14/2010
684,8/15/2010
684,8/21/2010
684,8/22/2010
684,8/28/2010
684,8/29/2010
685,8/1/2010
685,8/8/2010
685,8/15/2010
685,8/22/2010
685,8/29/2010
695,8/7/2010
695,8/8/2010
695,8/14/2010
695,8/15/2010
695,8/21/2010
695,8/22/2010
695,8/28/2010
695,8/29/2010
702,8/1/2010
702,8/8/2010
702,8/15/2010
702,8/22/2010
702,8/29/2010
704,8/1/2010
704,8/8/2010
704,8/15/2010
704,8/22/2010
704,8/29/2010
705,8/8/2010
708,8/1/2010
708,8/7/2010
708,8/8/2010
708,8/14/2010
708,8/15/2010
708,8/21/2010
708,8/22/2010
708,8/28/2010
708,8/29/2010
708,8/30/2010
709,8/1/2010
709,8/7/2010
709,8/8/2010
709,8/14/2010
709,8/15/2010
709,8/21/2010
709,8/22/2010
709,8/28/2010
709,8/29/2010
728,8/1/2010
728,8/8/2010
728,8/15/2010
728,8/22/2010
728,8/29/2010
728,8/30/2010
732,8/1/2010
732,8/7/2010
732,8/8/2010
732,8/14/2010
732,8/15/2010
732,8/21/2010
732,8/22/2010
732,8/28/2010
732,8/29/2010
752,8/1/2010
752,8/7/2010
752,8/8/2010
752,8/14/2010
752,8/15/2010
752,8/21/2010
752,8/22/2010
752,8/28/2010
752,8/29/2010
766,8/1/2010
766,8/8/2010
766,8/15/2010
766,8/22/2010
766,8/29/2010
779,8/1/2010
779,8/8/2010
779,8/15/2010
779,8/22/2010
779,8/29/2010
783,8/1/2010
783,8/8/2010
783,8/15/2010
