REGN,C1_1,C2_1
1,8700.2,5736538
1,8700.0,5736538
1,8700.1,5736538
1,8702,41929
1,8703.0,55919253
1,8703.2,55919253
1,8703.1,55919253
1,8704.1,912611
1,8704.2,912611
1,8704.0,912611
1,8705,1
1,8707.1,4647556
1,8707.2,4647556
1,8707.0,4647556
1,8708.0,18016177
1,8708.2,18016177
1,8708.1,18016177
1,8709.2,267008
1,8709.0,267008
1,8709.1,267008
1,8710.2,202489103
1,8710.0,202489103
1,8710.1,202489103
1,8711.0,1533
1,8711.1,1533
1,8711.2,1533
1,8712.2,12499038
1,8712.0,12499038
1,8712.1,12499038
1,8713.2,40146191
1,8713.0,40146191
1,8713.1,40146191
1,8734,995836
1,8735,494162
1,8736,1857108
1,8737,2044207
1,8801.0,4647556
1,8801.1,4647556
1,8801.2,4647556
1,8806,5883218
1,8807,4078742
1,8810.1,96456381
1,8810.0,96456381
1,8810.2,96456381
1,8811,58213019
1,8812.0,84744030
1,8812.1,84744030
1,8812.2,84744030
1,8813.0,11068874
1,8813.1,11068874
1,8813.2,11068874
1,8814.1,14294991
1,8814.0,14294991
1,8814.2,14294991
1,8817.0,35021866
1,8817.1,35021866
1,8817.2,35021866
1,8818.0,47051364
1,8818.1,47051364
1,8818.2,47051364
1,8821,557546
1,8822,768279
1,8825.0,4707
1,8825.2,4707
1,8825.1,4707
1,8826.0,7061
1,8826.1,7061
1,8826.2,7061
1,8827.1,53147
1,8827.0,53147
1,8827.2,53147
1,8828.2,79721
1,8828.0,79721
1,8828.1,79721
1,8829.1,536597
1,8829.0,536597
1,8829.2,536597
1,8830.1,740574
1,8830.0,740574
1,8830.2,740574
1,8831,10304114
1,8832,8661432
1,8833.0,393263
1,8833.1,393263
1,8833.2,393263
1,8834.0,493544
1,8834.2,493544
1,8834.1,493544
1,8839,97024
1,8840,274210
1,8846,6073540
1,8847,542107
1,8848,5988536
1,8853,9130821
1,8854,9887929
1,8855.1,2885951
1,8855.0,2885951
1,8855.2,2885951
1,8856.0,1253389
1,8856.1,1253389
1,8856.2,1253389
1,8857.0,4000949
1,8857.1,4000949
1,8857.2,4000949
1,8858,107
1,8858.1,85396
1,8860,130
1,8860.1,86788
1,8861,9
1,8861.1,12419
1,8862.1,565
1,8863,2
1,8863.1,48309
1,8863.3,9786
1,8863.2,3434
1,8864.1,13022
1,8865,4
1,8865.1,93084
1,8866,73272377
1,8868,4358268
1,8869,9454297
1,8870,2897133
1,8877,736441
1,8878.1,490960
1,8879,1227400
1,8902,32572643
1,8904,686224
1,8908,1025792
1,8909,28516454
1,8910,25036362
1,8911,187428
1,8912.0,18016177
1,8912.2,18016177
1,8912.1,18016177
1,8914,480426
1,8918,361899598
1,8919,490960
1,8921,18016177
1,8922,114379724
1,8925,276968
1,8928,404182
1,8930,216109589
1,8933,20727009
1,8935,9559714
1,8938,438998
1,8941.0,267008
1,8941.1,267008
1,8941.2,267008
1,8942,8170634
1,8950,91661
1,8951,9109841
1,8953.0,202489103
1,8953.1,202489103
1,8953.2,202489103
1,8954.0,1533
1,8954.2,1533
1,8954.1,1533
1,8956.0,16336436
1,8956.1,16336436
1,8956.2,16336436
1,8957.0,19635079
1,8957.1,19635079
1,8957.2,19635079
1,8959.0,91813086
1,8959.2,91813086
1,8959.1,91813086
1,8960.0,12499038
1,8960.2,12499038
1,8960.1,12499038
1,8961,1103242
1,8962,13897013
1,8964.0,31089706
1,8964.1,31089706
1,8964.2,31089706
1,8972,20015549
1,8973,423746
1,8978,287279331
1,8982,6726
1,8987,4726629
1,8989,124937990
1,8991,72096029
1,8993,388570
1,8994,187392
1,8996,579824302
1,8998,440781107
2,8702,1800
2,8703.0,68174
2,8703.1,68174
2,8703.2,68174
2,8704.1,17
2,8704.0,17
2,8704.2,17
2,8705,1
2,8708.0,32211
2,8708.1,32211
2,8708.2,32211
2,8710.0,30375
2,8710.1,30375
2,8710.2,30375
2,8711.1,9
2,8711.0,9
2,8711.2,9
2,8713.0,6175
2,8713.1,6175
2,8713.2,6175
2,8810.0,38194
2,8810.1,38194
2,8810.2,38194
2,8811,2453
2,8812.0,64866
2,8812.2,64866
2,8812.1,64866
2,8813.0,332944
2,8813.1,332944
2,8813.2,332944
2,8814.1,279015
2,8814.0,279015
2,8814.2,279015
2,8821,52129
2,8822,35186
2,8827.0,660126
2,8827.1,660126
2,8827.2,660126
2,8828.1,990189
2,8828.0,990189
2,8828.2,990189
2,8831,101264
2,8832,108535
2,8839,2210
2,8840,4650
2,8846,92320
2,8847,17619
2,8848,88097
2,8855.0,140980
2,8855.2,140980
2,8855.1,140980
2,8857.0,163869
2,8857.1,163869
2,8857.2,163869
2,8858.1,352
2,8862.1,2004
2,8863.1,934
2,8863.2,22564
2,8863.3,33846
2,8865.1,5322
2,8874,4
2,8877,5
2,8884,20051
2,8910,72600
2,8912.0,32211
2,8912.2,32211
2,8912.1,32211
2,8914,5507
2,8918,70407
2,8921,32211
2,8925,5413
2,8926,5310
2,8942,33711
2,8950,180
2,8953.0,30375
2,8953.1,30375
2,8953.2,30375
2,8954.0,9
2,8954.1,9
2,8954.2,9
2,8956.0,485728
2,8956.2,485728
2,8956.1,485728
2,8957.0,384799
2,8957.1,384799
2,8957.2,384799
2,8962,190079
2,8964.0,6175
2,8964.1,6175
2,8964.2,6175
2,8989,93685
2,8991,2737
2,8994,12
2,8996,27594
2,8998,668477
5,8702,13427
5,8703.0,420541
5,8703.1,420541
5,8703.2,420541
5,8704.0,40
5,8704.1,40
5,8704.2,40
5,8705,1
5,8708.0,271047
5,8708.1,271047
5,8708.2,271047
5,8709.0,608454
5,8709.1,608454
5,8709.2,608454
5,8710.0,526418
5,8710.1,526418
5,8710.2,526418
5,8713.0,25045
5,8713.1,25045
5,8713.2,25045
5,8808.1,131093
5,8808.0,131093
5,8808.2,131093
5,8809.0,144202
5,8809.1,144202
5,8809.2,144202
5,8810.0,337199
5,8810.1,337199
5,8810.2,337199
5,8811,91473
5,8812.0,75533
5,8812.1,75533
5,8812.2,75533
5,8813.1,14637
5,8813.0,14637
5,8813.2,14637
5,8814.1,20891
5,8814.0,20891
5,8814.2,20891
5,8821,35693
5,8822,45950
5,8827.0,326242
5,8827.1,326242
5,8827.2,326242
5,8828.1,489363
5,8828.0,489363
5,8828.2,489363
5,8829.1,13749
5,8829.0,13749
5,8829.2,13749
5,8830.1,10313
5,8830.0,10313
5,8830.2,10313
5,8831,17218
5,8832,22875
5,8846,3782
5,8847,756
5,8848,546111
5,8854,1484625
5,8855.0,1583
5,8855.1,1583
5,8855.2,1583
5,8857.0,1236
5,8857.1,1236
5,8857.2,1236
5,8858,25098
5,8858.1,93610
5,8860,26492
5,8860.1,117820
5,8861,5884
5,8862,1520
5,8866,103902
5,8878.2,3416
5,8879,8539
5,8902,19931
5,8910,635171
5,8911,4
5,8912.0,271047
5,8912.1,271047
5,8912.2,271047
5,8914,671428
5,8916,50
5,8918,1011680
5,8921,271047
5,8925,17936
5,8926,11897
5,8933,39188
