REGN,C1_5
1,9/1/2013
1,9/7/2013
1,9/8/2013
1,9/14/2013
1,9/15/2013
1,9/21/2013
1,9/22/2013
1,9/28/2013
1,9/29/2013
18,9/1/2013
18,9/8/2013
18,9/15/2013
18,9/22/2013
18,9/29/2013
21,9/1/2013
21,9/8/2013
21,9/15/2013
21,9/22/2013
21,9/29/2013
23,9/1/2013
23,9/7/2013
23,9/8/2013
23,9/14/2013
23,9/15/2013
23,9/21/2013
23,9/22/2013
23,9/28/2013
23,9/29/2013
67,9/1/2013
67,9/7/2013
67,9/8/2013
67,9/14/2013
67,9/15/2013
67,9/21/2013
67,9/22/2013
67,9/28/2013
67,9/29/2013
77,9/1/2013
77,9/7/2013
77,9/8/2013
77,9/14/2013
77,9/15/2013
77,9/21/2013
77,9/22/2013
77,9/28/2013
77,9/29/2013
85,9/1/2013
85,9/7/2013
85,9/8/2013
85,9/14/2013
85,9/15/2013
85,9/21/2013
85,9/22/2013
85,9/28/2013
85,9/29/2013
96,9/1/2013
96,9/8/2013
96,9/15/2013
96,9/22/2013
96,9/29/2013
103,9/1/2013
103,9/7/2013
103,9/8/2013
103,9/14/2013
103,9/15/2013
103,9/21/2013
103,9/22/2013
103,9/28/2013
103,9/29/2013
106,9/1/2013
106,9/8/2013
106,9/14/2013
106,9/15/2013
106,9/22/2013
106,9/29/2013
142,9/1/2013
142,9/7/2013
142,9/8/2013
142,9/14/2013
142,9/15/2013
142,9/21/2013
142,9/22/2013
142,9/28/2013
142,9/29/2013
149,9/1/2013
149,9/7/2013
149,9/8/2013
149,9/14/2013
149,9/15/2013
149,9/21/2013
149,9/22/2013
149,9/28/2013
149,9/29/2013
153,9/1/2013
153,9/7/2013
153,9/8/2013
153,9/14/2013
153,9/15/2013
153,9/22/2013
153,9/29/2013
155,9/1/2013
155,9/7/2013
155,9/8/2013
155,9/14/2013
155,9/15/2013
155,9/21/2013
155,9/22/2013
155,9/28/2013
155,9/29/2013
170,9/1/2013
170,9/7/2013
170,9/8/2013
170,9/14/2013
170,9/15/2013
170,9/21/2013
170,9/22/2013
170,9/28/2013
170,9/29/2013
184,9/1/2013
184,9/7/2013
184,9/8/2013
184,9/14/2013
184,9/15/2013
184,9/16/2013
184,9/21/2013
184,9/22/2013
184,9/28/2013
184,9/29/2013
197,9/1/2013
197,9/7/2013
197,9/8/2013
197,9/14/2013
197,9/15/2013
197,9/21/2013
197,9/22/2013
197,9/28/2013
197,9/29/2013
208,9/1/2013
208,9/8/2013
208,9/15/2013
208,9/22/2013
208,9/29/2013
232,9/1/2013
232,9/8/2013
232,9/15/2013
232,9/22/2013
232,9/29/2013
236,9/1/2013
236,9/7/2013
236,9/8/2013
236,9/14/2013
236,9/15/2013
236,9/21/2013
236,9/22/2013
236,9/28/2013
236,9/29/2013
249,9/1/2013
249,9/8/2013
249,9/15/2013
249,9/22/2013
249,9/29/2013
