REGN,C1_4,C2_4,C3_4,C4_4
554,1,Í1,1.13,12/1/2013
554,2,Í1,1.14,12/2/2013
554,3,Í1,1.16,12/3/2013
554,4,Í3,25.45,12/1/2013
554,5,Í4,204.06,12/1/2013
554,6,Í7,4960.22,12/1/2013
554,7,Í7,4948.26,12/2/2013
554,8,Í7,4883.06,12/3/2013
554,9,Í9.1,61.74,12/1/2013
554,10,Í9.1,61.68,12/2/2013
554,11,Í9.1,59.28,12/3/2013
554,12,Í10.1,66.80,12/1/2013
554,13,Í10.1,66.73,12/2/2013
554,14,Í10.1,64.13,12/3/2013
1002,1,Í2,12.66,12/26/2013
1002,2,Í2,9.99,12/31/2013
1002,3,Í3,48.87,12/12/2013
1121,1,Í2,14.53,12/4/2013
1121,2,Í2,9.00,12/5/2013
1121,3,Í2,8.00,12/6/2013
1121,4,Í2,7.26,12/9/2013
1121,5,Í2,3.46,12/10/2013
1121,6,Í2,2.38,12/11/2013
1121,7,Í2,2.60,12/12/2013
1121,8,Í2,2.19,12/13/2013
1121,9,Í2,1.39,12/16/2013
1121,10,Í2,1.34,12/17/2013
1121,11,Í2,1.26,12/18/2013
1121,12,Í2,2.50,12/19/2013
1121,13,Í2,4.37,12/20/2013
1121,14,Í2,3.50,12/23/2013
1121,15,Í2,6.50,12/24/2013
1121,16,Í2,8.74,12/25/2013
1121,17,Í2,9.31,12/26/2013
1121,18,Í2,12.22,12/27/2013
1121,19,Í2,12.23,12/30/2013
1121,20,Í3,46.02,12/2/2013
1121,21,Í3,42.48,12/3/2013
1121,22,Í3,41.61,12/4/2013
1121,23,Í3,37.25,12/5/2013
1121,24,Í3,37.15,12/6/2013
1121,25,Í3,37.31,12/9/2013
1121,26,Í3,34.46,12/10/2013
1121,27,Í3,27.53,12/11/2013
1121,28,Í3,34.10,12/12/2013
1121,29,Í3,34.50,12/13/2013
1121,30,Í3,34.52,12/16/2013
1121,31,Í3,35.40,12/17/2013
1121,32,Í3,37.07,12/18/2013
1121,33,Í3,40.92,12/19/2013
1121,34,Í3,43.71,12/20/2013
1121,35,Í3,46.15,12/23/2013
2098,1,Í2,6.62,12/20/2013
2098,2,Í2,3.69,12/23/2013
2098,3,Í2,3.99,12/24/2013
2098,4,Í2,6.69,12/25/2013
2098,5,Í2,7.16,12/26/2013
2098,6,Í2,9.48,12/29/2013
2098,7,Í2,9.35,12/30/2013
2098,8,Í2,9.54,12/31/2013
2939,1,Í2,10.53,12/9/2013
2939,2,Í2,9.95,12/10/2013
2939,3,Í2,8.37,12/11/2013
2939,4,Í2,7.92,12/12/2013
2939,5,Í2,11.89,12/13/2013
2939,6,Í2,11.52,12/14/2013
2939,7,Í2,11.60,12/15/2013
2939,8,Í2,9.50,12/16/2013
2939,9,Í2,6.76,12/17/2013
2939,10,Í2,7.19,12/18/2013
2939,11,Í2,6.34,12/19/2013
2939,12,Í2,8.02,12/20/2013
2939,13,Í2,7.80,12/21/2013
2939,14,Í2,7.78,12/22/2013
2939,15,Í2,7.16,12/23/2013
2939,16,Í2,6.84,12/24/2013
2939,17,Í2,5.82,12/25/2013
2939,18,Í2,5.25,12/26/2013
2939,19,Í2,5.46,12/27/2013
2939,20,Í2,23.32,12/28/2013
2939,21,Í2,5.47,12/29/2013
2939,22,Í2,5.73,12/30/2013
2939,23,Í3,24.19,12/25/2013
2939,24,Í3,23.21,12/26/2013
2939,25,Í3,23.32,12/27/2013
2939,26,Í3,23.32,12/29/2013
2939,27,Í3,23.80,12/30/2013
3477,1,Í3,49.49,12/25/2013
3477,2,Í3,45.15,12/26/2013
3477,3,Í3,42.50,12/27/2013
3477,4,Í3,40.87,12/30/2013
