REGN,C1_3,C2_3
1,Í1,14.68
1,Í2,90.58
1,Í3,61.43
1,Í4,92.97
1,Í7,145.89
1,Í9.1,0.00
1,Í10.1,0.22
1,Í12,16.91
2,Í1,36.35
2,Í2,30.51
2,Í3,68.00
2,Í4,97.81
2,Í7,177.97
2,Í9.1,0.00
2,Í10.1,0.01
2,Í12,0.00
5,Í1,13.48
5,Í2,71.61
5,Í3,87.63
5,Í4,77.41
5,Í7,320.72
5,Í9.1,1.50
5,Í10.1,2.39
5,Í12,0.00
18,Í1,17.14
18,Í2,36.94
18,Í3,61.14
18,Í4,37.75
18,Í7,279.67
18,Í9.1,0.00
18,Í10.1,1.12
18,Í12,0.00
21,Í1,19.52
21,Í2,84.59
21,Í3,114.72
21,Í4,86.67
21,Í7,257.58
21,Í9.1,0.00
21,Í10.1,2.19
21,Í12,0.00
23,Í1,13.82
23,Í2,47.74
23,Í3,139.37
23,Í4,69.48
23,Í7,533.24
23,Í9.1,0.02
23,Í10.1,0.57
23,Í12,0.00
52,Í1,12.30
52,Í2,68.85
52,Í3,77.64
52,Í4,37.41
52,Í7,413.70
52,Í9.1,2.98
52,Í10.1,0.12
52,Í12,0.00
53,Í1,12.55
53,Í2,64.40
53,Í3,84.05
53,Í4,71.62
53,Í7,492.51
53,Í9.1,0.04
53,Í10.1,1.05
53,Í12,0.00
55,Í1,13.79
55,Í2,50.65
55,Í3,53.48
55,Í4,84.88
55,Í7,373.42
55,Í9.1,10.05
55,Í10.1,0.62
55,Í12,0.00
65,Í1,13.74
65,Í2,59.50
65,Í3,75.10
65,Í4,89.14
65,Í7,356.03
65,Í9.1,0.00
65,Í10.1,2.37
65,Í12,0.00
67,Í1,22.63
67,Í2,36.28
67,Í3,54.89
67,Í4,117.00
67,Í7,231.71
67,Í9.1,0.00
67,Í10.1,0.18
67,Í12,0.00
77,Í1,12.32
77,Í2,31.29
77,Í3,54.94
77,Í4,62.94
77,Í7,563.73
77,Í9.1,0.00
77,Í10.1,0.84
77,Í12,0.00
84,Í1,13.82
84,Í2,51.48
84,Í3,64.79
84,Í4,103.89
84,Í7,67.87
84,Í9.1,3.64
84,Í10.1,2.08
84,Í12,0.00
85,Í1,18.13
85,Í2,71.96
85,Í3,101.10
85,Í4,78.92
85,Í7,320.68
85,Í9.1,0.00
85,Í10.1,2.09
85,Í12,0.00
96,Í1,20.81
96,Í2,80.40
96,Í3,125.82
96,Í4,34.31
96,Í7,295.03
96,Í9.1,0.00
96,Í10.1,2.59
96,Í12,0.00
101,Í1,23.83
101,Í2,34.77
101,Í3,70.07
101,Í4,0.93
101,Í7,325.90
101,Í9.1,0.47
101,Í10.1,0.74
101,Í12,0.00
103,Í1,34.90
103,Í2,66.26
103,Í3,74.95
103,Í4,30.40
103,Í7,138.84
103,Í9.1,0.00
103,Í10.1,2.57
103,Í12,0.00
106,Í1,29.98
106,Í2,29.07
106,Í3,78.59
106,Í4,64.65
106,Í7,212.03
106,Í9.1,12.14
106,Í10.1,1.57
107,Í1,11.78
107,Í2,37.95
107,Í3,74.52
107,Í4,94.18
107,Í7,542.12
107,Í9.1,7.75
107,Í10.1,0.34
107,Í12,1.84
121,Í1,51.38
121,Í2,174.89
121,Í3,171.88
121,Í4,8.64
121,Í7,87.19
121,Í9.1,0.00
121,Í10.1,0.04
121,Í12,0.02
138,Í1,12.79
138,Í2,53.89
138,Í3,58.43
138,Í4,64.73
138,Í7,275.30
138,Í9.1,0.00
138,Í10.1,1.72
138,Í12,0.00
142,Í1,57.80
142,Í2,80.36
142,Í3,96.86
142,Í4,67.96
142,Í7,76.81
142,Í9.1,5.44
142,Í10.1,0.78
142,Í12,0.00
149,Í1,64.47
149,Í2,113.61
149,Í3,120.70
149,Í4,85.27
149,Í7,24.91
149,Í9.1,0.00
149,Í10.1,0.00
149,Í12,0.00
153,Í1,19.83
153,Í2,49.66
153,Í3,71.34
153,Í4,66.05
153,Í7,303.47
153,Í9.1,2.47
153,Í10.1,1.18
153,Í12,0.00
155,Í1,37.89
155,Í2,45.31
155,Í3,114.71
155,Í4,6.82
155,Í7,41.71
155,Í9.1,0.00
155,Í10.1,0.00
155,Í12,0.00
170,Í1,41.50
170,Í2,94.51
170,Í3,123.52
170,Í4,87.13
170,Í7,74.63
170,Í9.1,0.00
170,Í10.1,0.24
170,Í12,0.00
184,Í1,62.13
184,Í2,142.52
184,Í3,145.36
184,Í4,22.73
184,Í7,77.27
184,Í9.1,0.00
184,Í10.1,0.00
184,Í12,0.02
197,Í1,11.89
197,Í2,32.04
197,Í3,59.97
197,Í4,75.98
197,Í7,543.82
197,Í9.1,0.06
197,Í10.1,1.07
197,Í12,0.01
208,Í1,36.25
208,Í2,58.01
208,Í3,103.52
208,Í4,29.44
208,Í7,109.45
208,Í9.1,0.01
208,Í10.1,0.21
208,Í12,0.00
210,Í1,12.86
210,Í2,38.23
210,Í3,55.49
210,Í4,99.83
210,Í7,530.26
210,Í9.1,0.00
210,Í10.1,0.28
210,Í12,0.00
212,Í1,10.82
212,Í2,110.65
212,Í3,100.42
212,Í4,55.85
212,Í7,526.85
212,Í9.1,0.02
212,Í10.1,0.31
212,Í12,0.00
226,Í1,27.33
226,Í2,131.59
226,Í3,129.41
