REGN,C1_4,C2_4,C3_4,C4_4
653,1,Í10.1,6.46,7/31/2012
1618,1,Í16.1,89.24,7/2/2012
1618,2,Í16.1,88.43,7/3/2012
1618,3,Í16.1,87.80,7/4/2012
1618,4,Í16.1,87.78,7/5/2012
1618,5,Í16.1,87.64,7/6/2012
1618,6,Í16.1,87.33,7/9/2012
1618,7,Í16.1,87.12,7/10/2012
1618,8,Í16.1,86.57,7/11/2012
1618,9,Í16.1,86.86,7/12/2012
1618,10,Í16.1,86.50,7/13/2012
1618,11,Í16.1,85.96,7/16/2012
1618,12,Í16.1,85.56,7/17/2012
1618,13,Í16.1,85.65,7/18/2012
1618,14,Í16.1,85.95,7/19/2012
1618,15,Í16.1,85.96,7/20/2012
1618,16,Í16.1,85.72,7/23/2012
1618,17,Í16.1,86.02,7/24/2012
1618,18,Í16.1,85.49,7/25/2012
1618,19,Í16.1,85.66,7/26/2012
1618,20,Í16.1,85.33,7/27/2012
1618,21,Í16.1,85.72,7/30/2012
1618,22,Í16.1,85.39,7/31/2012
2590,1,Í3,43.15,7/12/2012
2590,2,Í3,44.94,7/26/2012
2590,3,Í3,45.60,7/30/2012
2966,1,Í2,10.57,7/25/2012
2966,2,Í2,11.60,7/26/2012
2966,3,Í2,13.20,7/27/2012
2966,4,Í2,10.21,7/31/2012
2966,5,Í3,15.72,7/24/2012
2966,6,Í3,11.52,7/25/2012
2966,7,Í3,12.67,7/26/2012
2966,8,Í3,14.14,7/27/2012
2966,9,Í3,13.93,7/31/2012
3489,1,Í10.1,5.86,7/26/2012
3489,2,Í10.1,5.84,7/27/2012
3489,3,Í10.1,5.84,7/30/2012
3489,4,Í10.1,5.76,7/31/2012
