REGN,C1_4
1,12/4/2010
1,12/5/2010
1,12/11/2010
1,12/12/2010
1,12/18/2010
1,12/19/2010
1,12/25/2010
1,12/26/2010
18,12/5/2010
18,12/12/2010
18,12/19/2010
18,12/26/2010
21,12/5/2010
21,12/12/2010
21,12/19/2010
21,12/26/2010
23,12/4/2010
23,12/5/2010
23,12/11/2010
23,12/12/2010
23,12/18/2010
23,12/19/2010
23,12/25/2010
23,12/26/2010
55,12/5/2010
55,12/12/2010
55,12/19/2010
55,12/26/2010
67,12/4/2010
67,12/5/2010
67,12/11/2010
67,12/12/2010
67,12/18/2010
67,12/19/2010
67,12/25/2010
67,12/26/2010
77,12/4/2010
77,12/5/2010
77,12/11/2010
77,12/12/2010
77,12/18/2010
77,12/19/2010
77,12/25/2010
77,12/26/2010
84,12/12/2010
84,12/19/2010
84,12/26/2010
85,12/4/2010
85,12/5/2010
85,12/11/2010
85,12/12/2010
85,12/18/2010
85,12/19/2010
85,12/25/2010
85,12/26/2010
96,12/4/2010
96,12/5/2010
96,12/11/2010
96,12/12/2010
96,12/18/2010
96,12/19/2010
96,12/25/2010
96,12/26/2010
101,12/5/2010
101,12/12/2010
101,12/19/2010
101,12/26/2010
103,12/4/2010
103,12/5/2010
103,12/11/2010
103,12/12/2010
103,12/18/2010
103,12/19/2010
103,12/25/2010
103,12/26/2010
106,12/5/2010
106,12/12/2010
106,12/19/2010
106,12/26/2010
142,12/4/2010
142,12/5/2010
142,12/11/2010
142,12/12/2010
142,12/18/2010
142,12/19/2010
142,12/25/2010
142,12/26/2010
155,12/4/2010
155,12/5/2010
155,12/11/2010
155,12/12/2010
155,12/18/2010
155,12/19/2010
155,12/25/2010
155,12/26/2010
170,12/4/2010
170,12/5/2010
170,12/11/2010
170,12/12/2010
170,12/18/2010
170,12/19/2010
170,12/25/2010
170,12/26/2010
184,12/4/2010
184,12/5/2010
184,12/11/2010
184,12/12/2010
184,12/18/2010
184,12/19/2010
184,12/25/2010
