REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,14.99,,
1,Í1.1,11.33,,
1,Í1.2,11.34,,
1,Í2,212.15,,
1,Í3,170.01,,
1,Í4,67.32,,
1,Í7,148.27,,
1,Í9.1,0.00,,
1,Í10.1,0.15,,
1,Í12,0.30,,
1,Í18,102.37,,
2,Í1.0,23.58,,
2,Í1.1,19.60,,
2,Í1.2,19.60,,
2,Í2,38.72,,
2,Í3,76.13,,
2,Í4,23.97,,
2,Í7,152.16,,
2,Í9.1,1.52,,
2,Í10.1,1.56,,
2,Í12,0.00,,
5,Í1.0,12.06,,
5,Í1.1,7.84,,
5,Í1.2,7.84,,
5,Í2,48.81,,
5,Í3,152.72,,
5,Í4,74.23,,
5,Í7,357.50,,
5,Í9.1,1.23,,
5,Í10.1,1.43,,
5,Í12,0.00,,
21,Í1.0,29.14,,
21,Í1.1,16.40,,
21,Í1.2,16.40,,
21,Í2,95.18,,
21,Í3,97.85,,
21,Í4,48.45,,
21,Í7,149.27,,
21,Í9.1,0.02,,
21,Í10.1,0.99,,
21,Í12,0.00,,
23,Í1.0,10.88,,
23,Í1.1,7.83,,
23,Í1.2,7.83,,
23,Í2,278.77,,
23,Í3,461.74,,
23,Í4,18.18,,
23,Í7,551.92,,
23,Í9.1,3.15,,
23,Í10.1,1.26,,
23,Í12,16.61,,
52,Í1.0,15.17,,
52,Í1.1,10.47,,
52,Í1.2,10.47,,
52,Í2,84.29,,
52,Í3,92.51,,
52,Í4,24.80,,
52,Í7,261.49,,
52,Í9.1,0.10,,
52,Í10.1,1.18,,
52,Í12,0.00,,
53,Í1.0,14.08,,
53,Í1.1,9.05,,
53,Í1.2,9.05,,
53,Í2,74.81,,
53,Í3,70.95,,
53,Í4,69.41,,
53,Í7,349.92,,
53,Í9.1,0.01,,
53,Í10.1,0.47,,
53,Í12,0.00,,
55,Í1.0,12.50,,
55,Í1.1,7.68,,
55,Í1.2,8.39,,
55,Í2,87.88,,
55,Í3,86.03,,
55,Í4,55.77,,
55,Í7,319.25,,
55,Í9.1,0.88,,
55,Í10.1,0.40,,
55,Í12,0.00,,
65,Í1.0,14.32,,
65,Í1.1,7.74,,
65,Í1.2,7.74,,
65,Í2,25.66,,
65,Í3,84.97,,
65,Í4,68.76,,
65,Í7,250.40,,
65,Í9.1,0.00,,
65,Í10.1,1.20,,
65,Í12,0.00,,
67,Í1.0,19.77,,
67,Í1.1,14.99,,
67,Í1.2,15.02,,
67,Í2,91.09,,
67,Í3,88.03,,
67,Í4,97.72,,
67,Í7,211.87,,
67,Í9.1,0.13,,
67,Í10.1,0.45,,
67,Í12,0.00,,
77,Í1.0,13.05,,
77,Í1.1,7.79,,
77,Í1.2,7.79,,
77,Í2,75.06,,
77,Í3,80.50,,
77,Í4,43.52,,
77,Í7,419.58,,
77,Í9.1,0.00,,
77,Í10.1,0.40,,
77,Í12,0.00,,
85,Í1.0,26.85,,
85,Í1.1,15.35,,
85,Í1.2,15.35,,
85,Í2,153.35,,
85,Í3,174.19,,
85,Í4,56.73,,
85,Í7,155.10,,
85,Í9.1,0.00,,
85,Í10.1,2.56,,
85,Í12,0.00,,
96,Í1.0,24.16,,
96,Í1.1,19.86,,
96,Í1.2,19.86,,
96,Í2,101.84,,
96,Í3,160.27,,
96,Í4,56.14,,
96,Í7,203.46,,
96,Í9.1,0.00,,
96,Í10.1,1.24,,
96,Í12,0.00,,
101,Í1.0,12.87,,
101,Í1.1,10.53,,
101,Í1.2,10.53,,
101,Í2,64.72,,
101,Í3,71.81,,
101,Í4,53.54,,
101,Í7,384.84,,
101,Í9.1,0.64,,
101,Í10.1,0.46,,
101,Í12,0.00,,
103,Í1.0,26.47,,
103,Í1.1,21.97,,
103,Í1.2,21.97,,
103,Í2,207.55,,
103,Í3,279.50,,
103,Í4,40.00,,
103,Í7,122.41,,
103,Í9.1,0.00,,
103,Í10.1,2.07,,
103,Í12,0.00,,
106,Í1.0,27.96,,
106,Í1.1,23.58,,
106,Í1.2,23.58,,
106,Í2,69.90,,
106,Í3,103.78,,
106,Í4,49.72,,
106,Í7,161.49,,
106,Í9.1,0.61,,
106,Í10.1,1.27,,
121,Í1.0,27.28,,
121,Í1.1,17.88,,
121,Í1.2,17.88,,
121,Í2,156.92,,
121,Í3,112.50,,
121,Í4,9.27,,
121,Í7,125.56,,
121,Í9.1,0.00,,
121,Í10.1,0.08,,
121,Í12,0.00,,
138,Í1.0,10.69,,
138,Í1.1,7.18,,
138,Í1.2,7.18,,
138,Í2,55.41,,
138,Í3,125.38,,
138,Í4,69.32,,
138,Í7,458.95,,
138,Í9.1,21.08,,
138,Í10.1,0.14,,
142,Í1.0,62.55,,
142,Í1.1,61.08,,
142,Í1.2,61.09,,
142,Í2,143.35,,
142,Í3,118.10,,
142,Í4,59.90,,
142,Í7,71.40,,
142,Í9.1,0.26,,
142,Í10.1,1.11,,
142,Í12,0.00,,
149,Í1.0,85.31,,
149,Í10.1,0.00,,
149,Í12,0.00,,
149,Í15,213.60,,
149,Í16.1,74.89,,
149,Í16.2,0.00,,
153,Í1.0,32.91,,
153,Í1.1,26.65,,
153,Í1.2,26.69,,
153,Í2,433.33,,
153,Í3,788.93,,
153,Í4,14.31,,
153,Í7,73.17,,
153,Í9.1,0.00,,
153,Í10.1,0.62,,
153,Í12,0.00,,
170,Í1.0,28.00,,
170,Í1.1,28.00,,
170,Í1.2,28.00,,
170,Í2,552.16,,
170,Í3,95.86,,
170,Í4,90.95,,
170,Í7,32.54,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
197,Í1.0,24.54,,
197,Í1.1,6.05,,
197,Í1.2,6.05,,
197,Í2,105.45,,
197,Í3,110.60,,
197,Í4,35.33,,
197,Í7,306.08,,
197,Í9.1,0.12,,
197,Í10.1,0.16,,
197,Í12,0.00,,
208,Í1.0,14.71,,
208,Í1.1,12.31,,
208,Í1.2,12.31,,
208,Í2,224.42,,
208,Í3,273.48,,
208,Í4,60.52,,
208,Í7,144.33,,
208,Í9.1,0.00,,
208,Í10.1,1.19,,
208,Í12,4.77,,
210,Í1.0,11.00,,
210,Í1.1,7.52,,
210,Í1.2,7.52,,
210,Í2,48.38,,
210,Í3,76.97,,
210,Í4,78.65,,
210,Í7,564.09,,
210,Í9.1,1.28,,
210,Í10.1,2.16,,
210,Í12,0.00,,
212,Í1.0,11.32,,
212,Í1.1,9.29,,
212,Í1.2,9.29,,
212,Í2,437.66,,
212,Í3,512.78,,
212,Í4,27.73,,
212,Í7,449.50,,
212,Í9.1,0.58,,
212,Í10.1,1.17,,
212,Í12,4.81,,
226,Í1.0,11.78,,
226,Í1.1,7.02,,
226,Í1.2,7.43,,
226,Í2,117.97,,
226,Í3,263.29,,
226,Í4,103.57,,
226,Í7,511.12,,
226,Í9.1,4.94,,
226,Í10.1,1.62,,
226,Í12,23.45,,
232,Í1.0,15.74,,
232,Í1.1,11.76,,
232,Í1.2,11.76,,
232,Í2,408.15,,
232,Í3,1722.47,,
232,Í4,23.02,,
232,Í7,241.74,,
232,Í9.1,0.00,,
232,Í10.1,1.71,,
232,Í12,12.15,,
236,Í1.0,41.89,,
236,Í1.1,23.83,,
236,Í1.2,23.83,,
236,Í2,144.90,,
236,Í3,107.23,,
236,Í4,39.72,,
236,Í7,49.09,,
236,Í9.1,0.00,,
236,Í10.1,0.00,,
236,Í12,0.00,,
249,Í1.0,11.48,,
249,Í1.1,9.38,,
249,Í1.2,9.38,,
249,Í2,296.25,,
249,Í3,175.86,,
249,Í4,74.24,,
249,Í7,199.50,,
249,Í9.1,3.12,,
249,Í10.1,2.41,,
249,Í12,3.12,,
254,Í1.0,13.75,,
254,Í1.1,11.16,,
254,Í1.2,11.16,,
254,Í2,42.34,,
254,Í3,103.68,,
254,Í4,71.89,,
254,Í7,208.98,,
254,Í9.1,0.00,,
254,Í10.1,1.06,,
254,Í12,0.00,,
256,Í1.0,24.31,,
256,Í1.1,23.92,,
256,Í1.2,23.92,,
256,Í2,67.48,,
256,Í3,79.50,,
256,Í4,72.69,,
256,Í7,175.94,,
256,Í9.1,0.00,,
256,Í10.1,1.62,,
256,Í12,0.00,,
272,Í1.0,47.18,,
272,Í1.1,44.20,,
272,Í1.2,44.20,,
272,Í2,58.03,,
272,Í3,110.13,,
272,Í4,0.00,,
272,Í7,127.39,,
272,Í9.1,0.00,,
272,Í10.1,0.46,,
272,Í12,0.00,,
312,Í1.0,13.54,,
312,Í1.1,7.79,,
312,Í1.2,7.79,,
312,Í2,123.11,,
312,Í3,158.36,,
312,Í4,58.39,,
312,Í7,190.39,,
312,Í9.1,0.00,,
312,Í10.1,1.20,,
312,Í12,0.39,,
316,Í1.0,13.90,,
316,Í1.1,8.42,,
316,Í1.2,8.42,,
316,Í2,473.16,,
316,Í3,353.35,,
316,Í4,35.21,,
316,Í7,59.97,,
316,Í9.1,23.37,,
316,Í10.1,0.80,,
316,Í12,1.22,,
323,Í1.0,11.09,,
323,Í1.1,8.92,,
323,Í1.2,8.92,,
323,Í2,92.08,,
323,Í3,110.79,,
323,Í4,106.17,,
323,Í7,371.55,,
323,Í9.1,1.56,,
323,Í10.1,0.55,,
323,Í12,5.90,,
324,Í1.0,12.12,,
324,Í1.1,8.86,,
324,Í1.2,8.86,,
324,Í2,27.59,,
324,Í3,56.22,,
324,Í4,91.72,,
324,Í7,396.32,,
324,Í9.1,0.00,,
324,Í10.1,1.27,,
324,Í12,0.00,,
328,Í1.0,12.05,,
328,Í1.1,8.52,,
328,Í1.2,8.52,,
328,Í2,65.93,,
328,Í3,115.72,,
328,Í4,50.13,,
328,Í7,525.10,,
328,Í9.1,0.00,,
328,Í10.1,0.46,,
328,Í12,23.53,,
330,Í1.0,34.30,,
330,Í1.1,16.93,,
330,Í1.2,18.42,,
330,Í2,55.19,,
330,Í3,142.92,,
330,Í4,64.80,,
330,Í7,172.62,,
330,Í9.1,0.00,,
330,Í10.1,0.62,,
330,Í12,0.00,,
354,Í1.0,11.42,,
354,Í1.1,7.72,,
354,Í1.2,7.99,,
354,Í2,61.96,,
354,Í3,161.77,,
354,Í4,58.45,,
354,Í7,405.12,,
354,Í9.1,20.39,,
354,Í10.1,0.39,,
354,Í12,18.10,,
354,Í18,103.01,,
356,Í1.0,14.21,,
356,Í1.1,7.62,,
356,Í1.2,7.62,,
356,Í2,50.62,,
356,Í3,68.04,,
356,Í4,107.32,,
356,Í7,289.28,,
356,Í9.1,0.00,,
356,Í10.1,1.32,,
356,Í12,5.18,,
370,Í1.0,20.10,,
370,Í1.1,14.62,,
370,Í1.2,14.62,,
370,Í2,65.77,,
370,Í3,79.13,,
370,Í4,85.24,,
370,Í7,154.25,,
370,Í9.1,0.02,,
370,Í10.1,1.89,,
370,Í12,0.00,,
384,Í1.0,18.56,,
384,Í10.1,0.00,,
384,Í12,0.00,,
384,Í15,111.16,,
384,Í16,0.00,,
384,Í16.1,0.00,,
384,Í16.2,0.00,,
385,Í1.0,18.17,,
385,Í1.1,14.10,,
385,Í1.2,14.10,,
385,Í2,97.21,,
385,Í3,78.45,,
385,Í4,45.99,,
385,Í7,121.29,,
385,Í9.1,0.00,,
385,Í10.1,2.20,,
385,Í12,0.00,,
415,Í1.0,53.28,,
415,Í1.1,51.39,,
415,Í1.2,51.39,,
415,Í2,97.27,,
415,Í3,248.58,,
415,Í4,31.84,,
415,Í7,58.51,,
415,Í9.1,0.03,,
415,Í10.1,0.29,,
415,Í12,0.00,,
429,Í1.0,11.97,,
429,Í1.1,6.05,,
429,Í1.2,6.05,,
429,Í2,100.27,,
429,Í3,61.52,,
429,Í4,39.15,,
429,Í7,490.98,,
429,Í9.1,0.16,,
429,Í10.1,0.57,,
429,Í12,0.00,,
430,Í1.0,13.61,,
430,Í1.1,8.99,,
430,Í1.2,8.99,,
430,Í2,43.88,,
430,Í3,136.63,,
430,Í4,76.68,,
430,Í7,13.45,,
430,Í9.1,4.88,,
430,Í10.1,1.11,,
430,Í12,0.00,,
435,Í1.0,40.92,,
435,Í1.1,40.40,,
435,Í1.2,40.40,,
435,Í2,40.99,,
435,Í3,116.65,,
435,Í4,0.00,,
