REGN,C1_3,C2_3,C3_3,C4_3
1,Í1,13.64,,
1,Í2,69.94,,
1,Í3,73.06,,
1,Í4,100.51,,
1,Í7,160.63,,
1,Í9.1,0.00,,
1,Ò1,0.00,,
1,Ò2,114.00,,
1,Í10.1,0.18,,
1,Í12,6.92,,
1,Í17,0.00,,
1,Í18,113.62,,
1,Í19,0.00,,
2,Í1,30.04,,
2,Í2,29.65,,
2,Í3,64.54,,
2,Í4,98.04,,
2,Í7,176.29,,
2,Í9.1,0.10,,
2,Í10.1,0.15,,
2,Í12,0.00,,
5,Í1,12.32,,
5,Í2,54.18,,
5,Í3,76.38,,
5,Í4,57.01,,
5,Í7,312.46,,
5,Í9.1,1.27,,
5,Í10.1,1.41,,
5,Í12,0.00,,
18,Í1,9.34,,
18,Í2,108.63,,
18,Í3,70.34,,
18,Í4,68.73,,
18,Í7,279.26,,
18,Í9.1,0.00,,
18,Í10.1,1.42,,
18,Í12,0.00,,
21,Í1,19.53,,
21,Í2,54.56,,
21,Í3,89.97,,
21,Í4,99.61,,
21,Í7,254.54,,
21,Í9.1,0.00,,
21,Í10.1,2.49,,
21,Í12,0.00,,
23,Í1,12.25,,
23,Í2,37.42,,
23,Í3,91.40,,
23,Í4,64.21,,
23,Í7,569.92,,
23,Í9.1,0.02,,
23,Í10.1,0.77,,
23,Í12,5.54,,
52,Í1,11.73,,
52,Í2,75.83,,
52,Í3,79.41,,
52,Í4,67.76,,
52,Í7,365.32,,
52,Í9.1,0.07,,
52,Í10.1,2.41,,
52,Í12,0.00,,
53,Í1,11.33,,
53,Í2,40.97,,
53,Í3,74.77,,
53,Í4,64.72,,
53,Í7,574.72,,
53,Í9.1,0.04,,
53,Í10.1,0.83,,
53,Í12,0.00,,
55,Í1,11.08,,
55,Í2,123.03,,
55,Í3,118.42,,
55,Í4,56.44,,
55,Í7,417.22,,
55,Í9.1,1.98,,
55,Í10.1,0.38,,
55,Í12,0.00,,
65,Í1,11.76,,
65,Í2,37.59,,
65,Í3,77.08,,
65,Í4,73.24,,
65,Í7,243.91,,
65,Í9.1,0.00,,
65,Í10.1,2.10,,
65,Í12,0.00,,
67,Í1,23.32,,
67,Í2,30.81,,
67,Í3,55.80,,
67,Í4,100.79,,
67,Í7,225.29,,
67,Í9.1,4.64,,
67,Í10.1,0.55,,
67,Í12,0.00,,
77,Í1,12.25,,
77,Í2,44.99,,
77,Í3,55.97,,
77,Í4,70.21,,
77,Í7,551.55,,
77,Í9.1,0.00,,
77,Í10.1,0.44,,
77,Í12,0.70,,
85,Í1,16.06,,
85,Í2,54.91,,
85,Í3,101.67,,
85,Í4,61.44,,
85,Í7,268.51,,
85,Í9.1,0.00,,
85,Í10.1,2.28,,
85,Í12,0.00,,
96,Í1,19.38,,
96,Í2,81.57,,
96,Í3,148.47,,
96,Í4,43.35,,
96,Í7,265.22,,
96,Í9.1,0.00,,
96,Í10.1,2.28,,
96,Í12,0.00,,
101,Í1,21.92,,
101,Í2,43.82,,
101,Í3,60.75,,
101,Í4,4.46,,
101,Í7,527.54,,
101,Í9.1,9.05,,
101,Í10.1,0.92,,
101,Í12,0.00,,
103,Í1,29.93,,
103,Í2,53.09,,
103,Í3,106.30,,
103,Í4,45.97,,
103,Í7,180.00,,
103,Í9.1,0.00,,
103,Í10.1,2.76,,
103,Í12,0.00,,
106,Í1,30.36,,
106,Í2,58.00,,
106,Í3,72.14,,
106,Í4,60.64,,
106,Í7,191.41,,
106,Í10.1,0.52,,
107,Í1,10.38,,
107,Í2,34.81,,
107,Í3,58.03,,
107,Í4,67.17,,
107,Í7,325.18,,
107,Í9.1,5.88,,
107,Í10.1,0.19,,
107,Í12,1.31,,
121,Í1,33.33,,
121,Í2,76.33,,
121,Í3,153.09,,
121,Í4,18.63,,
121,Í7,88.35,,
121,Í9.1,0.00,,
121,Í10.1,0.07,,
121,Í12,0.00,,
138,Í1,11.61,,
138,Í2,99.25,,
138,Í3,87.80,,
138,Í4,35.28,,
138,Í7,191.33,,
138,Í9.1,0.00,,
138,Í10.1,0.58,,
138,Í12,0.00,,
142,Í1,50.00,,
142,Í2,57.55,,
142,Í3,71.39,,
142,Í4,77.13,,
142,Í7,100.86,,
142,Í9.1,1.20,,
142,Í10.1,2.44,,
142,Í12,0.00,,
149,Í1,74.73,,
149,Í2,260.05,,
149,Í3,510.76,,
149,Í4,40.51,,
149,Í7,11.02,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1,15.41,,
153,Í2,151.37,,
153,Í3,183.22,,
153,Í4,44.40,,
153,Í7,278.56,,
153,Í9.1,0.00,,
153,Í10.1,1.19,,
153,Í12,0.00,,
155,Í1,23.51,,
155,Í2,15.66,,
155,Í3,88.02,,
155,Í4,13.52,,
155,Í7,128.76,,
155,Í9.1,0.00,,
155,Í10.1,0.00,,
155,Í12,0.00,,
170,Í1,136.77,,
170,Í2,1097.55,,
170,Í3,484.23,,
170,Í4,0.00,,
170,Í7,43.14,,
170,Í9.1,43.14,,
170,Í10.1,0.00,,
170,Í12,0.00,,
184,Í1,46.21,,
184,Í2,175.37,,
184,Í3,93.34,,
184,Í4,14.93,,
184,Í7,67.43,,
184,Í9.1,0.00,,
184,Í10.1,0.00,,
184,Í12,0.02,,
197,Í1,11.41,,
197,Í2,45.88,,
197,Í3,63.03,,
197,Í4,67.85,,
197,Í7,494.95,,
197,Í9.1,0.11,,
197,Í10.1,0.69,,
197,Í12,0.01,,
