REGN,C1_1,C2_1
1,8808,162270671
1,8809,174577155
1,8810,98459452
1,8811,11104425
1,8812,29684557
1,8813,160711790
1,8814,236435300
1,8817,19388039
1,8818,28646053
1,8821,480184
1,8822,596866
1,8825,7578
1,8826,11144
1,8827,64235
1,8828,96352
1,8829,185696
1,8830,278544
1,8831,9723503
1,8832,9679557
1,8833,575526
1,8834,839702
1,8854,21745894
1,8855,38095
1,8856,85621425
1,8857,77512891
1,8902,7197703
1,8904,97883
1,8909,2456416
1,8910,100006419
1,8911,78618
1,8912,19128446
1,8913,942596
1,8914,11951974
1,8918,138960862
1,8919,7742614
1,8921,19128446
1,8922,71047473
1,8925,188081
1,8928,98275
1,8930,101947454
1,8933,6228804
1,8934,1391482
1,8935,5696621
1,8938,1269363
1,8941,2192439
1,8942,4825523
1,8945,12706222
1,8950,137843
1,8951,5053918
1,8953,129773630
1,8954,873465
1,8956,178434
1,8957,229145
1,8959,1808168
1,8960,229488
1,8962,7757769
1,8964,14464506
1,8966,737023
1,8972,8012196
1,8973,391182
1,8974,606745
1,8976,2762802
1,8978,142415904
1,8987,23995060
1,8989,104175078
1,8991,46042427
1,8992,92800
1,8993,91710
1,8994,134957
1,8995,111089
1,8996,266316685
1,8998,143864369
2,8810,46953
2,8812,29903
2,8813,992696
2,8814,1169289
2,8821,13435
2,8822,15968
2,8827,342
2,8828,411
2,8846,8069
2,8847,1614
2,8855,722448
2,8857,705896
2,8909,8069
2,8910,35352
2,8912,41869
2,8914,3088
2,8918,52016
2,8921,41869
2,8925,1667
2,8926,671
2,8938,2081
2,8942,28446
2,8945,10500
2,8953,5944
2,8956,1022512
2,8957,1045793
2,8962,31421
2,8964,8055
2,8989,139829
2,8994,233
2,8996,754552
2,8998,1257627
5,8801,136429
5,8808,37739
5,8809,41513
5,8810,50976
5,8812,137099
5,8813,118347
5,8814,177521
5,8821,25798
5,8822,38697
5,8827,91471
5,8828,137207
5,8829,10999
5,8830,16499
5,8831,12922
5,8832,19383
5,8835,110655
5,8836,165983
5,8848,36829
5,8855,1534
5,8856,1770
5,8857,1180
5,8901,144360
5,8910,843188
5,8912,297643
5,8914,377434
5,8916,221
5,8918,2319885
5,8921,247773
5,8925,13485
5,8926,9727
5,8933,152351
5,8941,67760
5,8942,58659
5,8945,453353
5,8953,816817
5,8956,17463
5,8957,22556
5,8962,104894
5,8964,346776
5,8972,144360
5,8989,598500
5,8991,405281
5,8994,849
5,8996,1575610
5,8998,2726533
18,8801,536656
18,8810,1484718
18,8812,1259963
18,8813,394433
18,8814,590053
18,8815,31374
18,8821,338129
18,8822,358547
18,8823,7255319
18,8824,10882979
18,8825,15
18,8826,23
18,8829,2923
18,8830,4384
18,8831,4806
18,8832,6510
18,8851,4500
18,8852,45005
18,8855,92173
18,8857,71619
18,8902,424944
18,8909,151628
18,8910,841052
18,8912,341544
18,8913,61304
18,8914,111
18,8918,3275270
18,8919,7576
18,8920,7576
18,8921,341544
18,8925,75880
18,8928,1140
18,8933,119
18,8934,1420
18,8939,411843
18,8940,13073
18,8941,156874
18,8942,141717
18,8945,1870408
18,8950,3432
18,8953,604939
18,8956,255701
18,8957,233804
18,8962,887661
18,8964,364760
18,8989,1515840
18,8991,1263734
18,8993,11
18,8994,34
18,8996,4019113
18,8998,4825968
21,8808,427475
21,8809,387072
21,8810,30274
21,8812,14046
21,8821,71914
21,8822,96884
21,8831,1607
21,8832,1904
21,8856,65116
21,8857,65158
21,8910,270822
21,8912,89827
21,8914,1241
21,8918,46313
21,8921,89827
21,8925,3951
21,8941,2438
21,8942,22987
21,8953,2203
21,8955,100
21,8956,4115
21,8957,5110
21,8962,78928
21,8964,300471
21,8965,100
21,8989,151721
21,8991,24159
21,8994,17
21,8996,229033
21,8998,267718
23,8808,120
23,8809,131
23,8810,95091
23,8813,661495
23,8814,740990
23,8823,495316
23,8824,587807
23,8825,173614
23,8826,260106
23,8829,23721
23,8830,33385
23,8831,126
23,8832,188
23,8833,150000
23,8834,225000
23,8851,2514
23,8852,25140
23,8853,1042521
23,8854,1042521
23,8855,152
23,8857,118
23,8901,13
23,8902,434442
23,8904,65711
23,8909,1872
23,8910,1252314
23,8912,230237
23,8914,912447
23,8918,2594710
23,8919,172533
23,8921,230237
23,8922,1145865
23,8925,28996
23,8926,653
23,8928,2105
23,8930,2241737
23,8933,577246
23,8940,22627
23,8941,4430
23,8942,141727
23,8945,9800
23,8953,990594
23,8956,29192
23,8957,37695
23,8960,225325
23,8962,730570
23,8964,247715
23,8966,13440
23,8972,5729
23,8973,98560
23,8977,51326
23,8978,14761869
23,8989,1931880
23,8991,1867419
23,8994,130
23,8996,9122827
23,8998,16991994
52,8808,1692
52,8809,1861
52,8810,669172
52,8813,188980
52,8814,217470
52,8815,150366
52,8816,146607
52,8821,305709
52,8822,357753
52,8829,76455
52,8830,103076
52,8831,43378
52,8832,1536
52,8833,127721
52,8834,169383
52,8855,19874
52,8857,15288
52,8909,175615
52,8910,4302517
52,8912,358035
52,8914,1697
52,8918,2248879
52,8921,358035
52,8925,42437
52,8926,907
52,8933,132935
52,8940,6
52,8941,175634
52,8942,131810
52,8953,3769343
52,8954,26639
52,8956,246236
52,8957,310656
52,8962,730262
52,8964,244591
52,8973,21692
52,8989,447791
52,8991,363242
52,8993,191
52,8994,3551
52,8996,1989700
52,8998,5756818
53,8806,15852
53,8807,11096
53,8808,380665
53,8809,363305
53,8810,1115779
53,8812,43566
53,8813,413579
53,8814,606897
53,8821,191393
53,8822,107728
53,8827,22697
53,8828,34046
53,8829,39631
53,8830,49566
53,8831,86364
53,8832,123867
53,8833,220942
53,8834,259291
53,8848,140901
53,8855,155
53,8856,74644
53,8857,95820
53,8909,10014
53,8910,2643860
53,8912,284494
53,8916,28
53,8918,438358
53,8921,284494
53,8925,10995
53,8926,116
53,8933,102304
53,8940,333
53,8941,151439
53,8942,80250
53,8945,43
53,8950,32659
53,8953,483850
53,8956,11096
53,8957,14231
53,8962,229820
53,8964,3389166
53,8967,97
53,8972,8795
53,8981,1830
53,8989,562402
53,8991,515936
53,8993,4
53,8996,1460639
53,8998,8102184
55,8808,1672408
55,8809,1636168
55,8810,382602
55,8812,206298
55,8813,329444
55,8814,433401
55,8817,258696
55,8818,334460
55,8821,319158
55,8822,453522
55,8823,53853
55,8824,53642
55,8825,4342
55,8826,6513
55,8827,49560
55,8828,59472
55,8829,52025
55,8830,62430
55,8831,332675
55,8832,435827
55,8833,183432
