REGN,C1_5
1,7/2/2011
1,7/3/2011
1,7/9/2011
1,7/10/2011
1,7/16/2011
1,7/17/2011
1,7/23/2011
1,7/24/2011
1,7/30/2011
1,7/31/2011
18,7/3/2011
18,7/10/2011
18,7/17/2011
18,7/24/2011
18,7/31/2011
21,7/3/2011
21,7/10/2011
21,7/17/2011
21,7/24/2011
21,7/31/2011
23,7/2/2011
23,7/3/2011
23,7/9/2011
23,7/10/2011
23,7/16/2011
23,7/17/2011
23,7/23/2011
23,7/24/2011
23,7/30/2011
23,7/31/2011
67,7/2/2011
67,7/3/2011
67,7/9/2011
67,7/10/2011
67,7/16/2011
67,7/17/2011
67,7/23/2011
67,7/24/2011
67,7/30/2011
67,7/31/2011
77,7/2/2011
77,7/3/2011
77,7/9/2011
77,7/10/2011
77,7/16/2011
77,7/17/2011
77,7/23/2011
77,7/24/2011
77,7/30/2011
77,7/31/2011
84,7/3/2011
84,7/10/2011
84,7/17/2011
84,7/24/2011
85,7/2/2011
85,7/3/2011
85,7/9/2011
85,7/10/2011
85,7/16/2011
85,7/17/2011
85,7/23/2011
85,7/24/2011
85,7/30/2011
85,7/31/2011
96,7/2/2011
96,7/3/2011
96,7/9/2011
96,7/10/2011
96,7/16/2011
96,7/17/2011
96,7/23/2011
96,7/24/2011
96,7/30/2011
96,7/31/2011
101,7/3/2011
101,7/10/2011
101,7/17/2011
101,7/24/2011
101,7/31/2011
103,7/2/2011
103,7/3/2011
103,7/9/2011
103,7/10/2011
103,7/16/2011
103,7/17/2011
103,7/23/2011
103,7/24/2011
103,7/30/2011
103,7/31/2011
106,7/3/2011
106,7/10/2011
106,7/17/2011
106,7/24/2011
142,7/2/2011
142,7/3/2011
142,7/9/2011
142,7/10/2011
142,7/16/2011
142,7/17/2011
142,7/23/2011
142,7/24/2011
142,7/30/2011
142,7/31/2011
149,7/2/2011
149,7/3/2011
149,7/9/2011
149,7/10/2011
149,7/16/2011
149,7/17/2011
149,7/23/2011
149,7/24/2011
149,7/30/2011
149,7/31/2011
155,7/2/2011
155,7/3/2011
155,7/9/2011
155,7/10/2011
155,7/16/2011
155,7/17/2011
155,7/23/2011
155,7/24/2011
155,7/30/2011
155,7/31/2011
170,7/2/2011
170,7/3/2011
170,7/9/2011
170,7/10/2011
170,7/16/2011
170,7/17/2011
170,7/23/2011
170,7/24/2011
170,7/30/2011
170,7/31/2011
184,7/2/2011
184,7/3/2011
184,7/9/2011
184,7/10/2011
184,7/16/2011
184,7/17/2011
184,7/23/2011
184,7/24/2011
184,7/30/2011
184,7/31/2011
197,7/2/2011
197,7/3/2011
197,7/9/2011
197,7/10/2011
197,7/16/2011
197,7/17/2011
197,7/23/2011
197,7/24/2011
197,7/30/2011
197,7/31/2011
208,7/2/2011
208,7/3/2011
208,7/9/2011
208,7/10/2011
208,7/16/2011
208,7/17/2011
208,7/23/2011
208,7/24/2011
208,7/30/2011
208,7/31/2011
232,7/2/2011
232,7/3/2011
232,7/9/2011
232,7/10/2011
232,7/16/2011
232,7/17/2011
232,7/23/2011
232,7/24/2011
232,7/30/2011
232,7/31/2011
236,7/2/2011
236,7/3/2011
236,7/9/2011
236,7/10/2011
236,7/16/2011
236,7/17/2011
236,7/23/2011
236,7/24/2011
236,7/30/2011
236,7/31/2011
249,7/3/2011
249,7/10/2011
249,7/17/2011
249,7/24/2011
249,7/31/2011
256,7/2/2011
256,7/3/2011
256,7/9/2011
256,7/10/2011
256,7/16/2011
256,7/17/2011
256,7/23/2011
256,7/24/2011
256,7/30/2011
256,7/31/2011
272,7/2/2011
272,7/3/2011
272,7/9/2011
272,7/10/2011
272,7/16/2011
272,7/17/2011
272,7/23/2011
272,7/24/2011
272,7/30/2011
272,7/31/2011
286,7/2/2011
286,7/3/2011
286,7/9/2011
286,7/10/2011
286,7/16/2011
286,7/17/2011
286,7/23/2011
286,7/24/2011
286,7/30/2011
286,7/31/2011
312,7/3/2011
312,7/10/2011
312,7/17/2011
312,7/24/2011
312,7/31/2011
324,7/2/2011
324,7/3/2011
324,7/9/2011
324,7/10/2011
324,7/16/2011
324,7/17/2011
324,7/23/2011
324,7/24/2011
324,7/30/2011
324,7/31/2011
330,7/2/2011
330,7/3/2011
330,7/9/2011
330,7/10/2011
330,7/16/2011
330,7/17/2011
330,7/24/2011
330,7/30/2011
330,7/31/2011
347,7/2/2011
347,7/3/2011
347,7/9/2011
347,7/10/2011
347,7/16/2011
347,7/17/2011
347,7/23/2011
347,7/24/2011
347,7/26/2011
347,7/30/2011
347,7/31/2011
356,7/2/2011
356,7/3/2011
356,7/9/2011
356,7/10/2011
356,7/16/2011
356,7/17/2011
356,7/23/2011
356,7/24/2011
356,7/30/2011
356,7/31/2011
370,7/2/2011
370,7/3/2011
370,7/9/2011
370,7/10/2011
370,7/16/2011
370,7/17/2011
370,7/23/2011
370,7/24/2011
370,7/30/2011
370,7/31/2011
385,7/2/2011
385,7/3/2011
385,7/9/2011
385,7/10/2011
385,7/16/2011
385,7/17/2011
385,7/23/2011
385,7/24/2011
385,7/30/2011
385,7/31/2011
404,7/3/2011
404,7/10/2011
404,7/17/2011
404,7/24/2011
404,7/31/2011
410,7/3/2011
410,7/10/2011
410,7/17/2011
410,7/24/2011
410,7/31/2011
430,7/2/2011
430,7/3/2011
430,7/9/2011
430,7/10/2011
430,7/16/2011
430,7/17/2011
430,7/23/2011
430,7/24/2011
430,7/30/2011
430,7/31/2011
435,7/2/2011
435,7/3/2011
435,7/9/2011
435,7/10/2011
435,7/16/2011
435,7/17/2011
435,7/23/2011
435,7/24/2011
435,7/30/2011
435,7/31/2011
436,7/2/2011
436,7/3/2011
436,7/9/2011
436,7/10/2011
436,7/16/2011
436,7/17/2011
436,7/23/2011
436,7/24/2011
436,7/30/2011
436,7/31/2011
438,7/2/2011
438,7/3/2011
438,7/9/2011
438,7/10/2011
438,7/16/2011
438,7/17/2011
438,7/23/2011
438,7/24/2011
438,7/30/2011
438,7/31/2011
444,7/3/2011
444,7/10/2011
444,7/17/2011
444,7/24/2011
444,7/31/2011
456,7/3/2011
456,7/10/2011
456,7/17/2011
456,7/24/2011
459,7/3/2011
459,7/10/2011
459,7/17/2011
459,7/24/2011
466,7/2/2011
466,7/3/2011
466,7/9/2011
466,7/10/2011
466,7/16/2011
466,7/17/2011
466,7/23/2011
466,7/24/2011
466,7/30/2011
466,7/31/2011
467,7/2/2011
467,7/3/2011
467,7/9/2011
467,7/10/2011
467,7/16/2011
467,7/17/2011
467,7/23/2011
467,7/24/2011
467,7/30/2011
467,7/31/2011
469,7/3/2011
469,7/10/2011
469,7/17/2011
469,7/31/2011
474,7/3/2011
474,7/10/2011
474,7/17/2011
474,7/24/2011
474,7/31/2011
478,7/2/2011
478,7/3/2011
478,7/9/2011
478,7/10/2011
478,7/16/2011
478,7/17/2011
478,7/23/2011
478,7/24/2011
478,7/30/2011
478,7/31/2011
480,7/3/2011
480,7/10/2011
480,7/17/2011
480,7/24/2011
480,7/31/2011
481,7/2/2011
481,7/3/2011
481,7/9/2011
481,7/10/2011
481,7/16/2011
481,7/17/2011
481,7/23/2011
481,7/24/2011
481,7/30/2011
481,7/31/2011
503,7/3/2011
503,7/10/2011
503,7/17/2011
503,7/24/2011
503,7/31/2011
507,7/2/2011
507,7/3/2011
507,7/9/2011
507,7/10/2011
507,7/16/2011
507,7/17/2011
507,7/23/2011
507,7/24/2011
507,7/30/2011
507,7/31/2011
514,7/2/2011
514,7/3/2011
514,7/9/2011
514,7/10/2011
514,7/16/2011
514,7/17/2011
514,7/23/2011
514,7/24/2011
514,7/30/2011
518,7/2/2011
518,7/3/2011
518,7/9/2011
518,7/10/2011
518,7/16/2011
518,7/17/2011
518,7/23/2011
518,7/24/2011
518,7/30/2011
518,7/31/2011
520,7/2/2011
520,7/3/2011
520,7/9/2011
520,7/10/2011
520,7/16/2011
520,7/17/2011
520,7/23/2011
520,7/24/2011
520,7/30/2011
520,7/31/2011
524,7/2/2011
524,7/3/2011
524,7/9/2011
524,7/10/2011
524,7/16/2011
524,7/17/2011
524,7/23/2011
524,7/24/2011
524,7/30/2011
524,7/31/2011
531,7/2/2011
531,7/3/2011
531,7/9/2011
531,7/10/2011
531,7/16/2011
531,7/17/2011
531,7/23/2011
531,7/24/2011
531,7/30/2011
531,7/31/2011
533,7/2/2011
533,7/3/2011
533,7/9/2011
533,7/10/2011
533,7/16/2011
533,7/17/2011
533,7/23/2011
533,7/24/2011
533,7/30/2011
533,7/31/2011
538,7/3/2011
538,7/10/2011
538,7/17/2011
538,7/24/2011
538,7/31/2011
539,7/3/2011
539,7/10/2011
539,7/17/2011
539,7/24/2011
543,7/2/2011
543,7/3/2011
543,7/9/2011
543,7/10/2011
543,7/16/2011
543,7/17/2011
543,7/23/2011
543,7/24/2011
543,7/26/2011
543,7/30/2011
543,7/31/2011
545,7/2/2011
545,7/3/2011
545,7/9/2011
545,7/10/2011
545,7/16/2011
545,7/17/2011
545,7/23/2011
545,7/24/2011
545,7/30/2011
545,7/31/2011
546,7/3/2011
546,7/10/2011
546,7/17/2011
546,7/24/2011
546,7/31/2011
548,7/2/2011
548,7/3/2011
548,7/9/2011
548,7/10/2011
548,7/16/2011
548,7/17/2011
548,7/23/2011
548,7/24/2011
548,7/30/2011
548,7/31/2011
554,7/3/2011
554,7/10/2011
554,7/17/2011
554,7/24/2011
