REGN,C1_5
1,10/1/2011
1,10/2/2011
1,10/8/2011
1,10/9/2011
1,10/15/2011
1,10/16/2011
1,10/22/2011
1,10/23/2011
1,10/29/2011
1,10/30/2011
18,10/2/2011
18,10/9/2011
18,10/16/2011
18,10/23/2011
18,10/30/2011
21,10/2/2011
21,10/9/2011
21,10/16/2011
21,10/23/2011
21,10/30/2011
23,10/1/2011
23,10/2/2011
23,10/8/2011
23,10/9/2011
23,10/15/2011
23,10/16/2011
23,10/22/2011
23,10/23/2011
23,10/29/2011
23,10/30/2011
67,10/1/2011
67,10/2/2011
67,10/8/2011
67,10/9/2011
67,10/15/2011
67,10/16/2011
67,10/22/2011
67,10/23/2011
67,10/29/2011
67,10/30/2011
77,10/1/2011
77,10/2/2011
77,10/8/2011
77,10/9/2011
77,10/15/2011
77,10/16/2011
77,10/22/2011
77,10/23/2011
77,10/29/2011
77,10/30/2011
84,10/2/2011
84,10/9/2011
84,10/16/2011
84,10/23/2011
84,10/30/2011
85,10/1/2011
85,10/2/2011
85,10/8/2011
85,10/9/2011
85,10/15/2011
85,10/16/2011
85,10/22/2011
85,10/23/2011
85,10/29/2011
85,10/30/2011
96,10/1/2011
96,10/2/2011
96,10/8/2011
96,10/9/2011
96,10/15/2011
96,10/16/2011
96,10/22/2011
96,10/23/2011
96,10/29/2011
96,10/30/2011
101,10/2/2011
101,10/9/2011
101,10/16/2011
101,10/23/2011
101,10/30/2011
103,10/1/2011
103,10/2/2011
103,10/8/2011
103,10/9/2011
103,10/15/2011
103,10/16/2011
103,10/22/2011
103,10/23/2011
103,10/29/2011
103,10/30/2011
106,10/2/2011
106,10/9/2011
106,10/16/2011
106,10/23/2011
106,10/30/2011
142,10/1/2011
142,10/2/2011
142,10/8/2011
142,10/9/2011
142,10/15/2011
142,10/16/2011
142,10/22/2011
142,10/23/2011
142,10/29/2011
142,10/30/2011
149,10/1/2011
149,10/2/2011
149,10/8/2011
149,10/9/2011
149,10/15/2011
149,10/16/2011
149,10/22/2011
149,10/23/2011
149,10/29/2011
149,10/30/2011
155,10/1/2011
155,10/2/2011
155,10/8/2011
155,10/9/2011
155,10/15/2011
155,10/16/2011
155,10/22/2011
155,10/23/2011
155,10/29/2011
155,10/30/2011
170,10/1/2011
170,10/2/2011
170,10/8/2011
170,10/9/2011
170,10/15/2011
170,10/16/2011
170,10/22/2011
170,10/23/2011
170,10/29/2011
170,10/30/2011
184,10/1/2011
184,10/2/2011
184,10/8/2011
184,10/9/2011
184,10/15/2011
184,10/16/2011
184,10/22/2011
184,10/23/2011
184,10/29/2011
184,10/30/2011
197,10/1/2011
197,10/2/2011
