REGN,C1_3,C2_3,C3_3,C4_3
1,Í1.0,13.06,,
1,Í1.1,11.53,,
1,Í1.2,11.54,,
1,Í2,49.17,,
1,Í3,82.98,,
1,Í4,108.76,,
1,Í7,186.63,,
1,Í9.1,0.00,,
1,Í10.1,0.17,,
1,Í12,0.18,,
1,Í18,111.14,,
2,Í1.0,28.46,,
2,Í1.1,24.19,,
2,Í1.2,24.19,,
2,Í2,81.44,,
2,Í3,106.86,,
2,Í4,15.91,,
2,Í7,173.62,,
2,Í9.1,0.00,,
2,Í10.1,0.04,,
2,Í12,0.00,,
5,Í1.0,12.81,,
5,Í1.1,9.07,,
5,Í1.2,9.07,,
5,Í2,39.18,,
5,Í3,85.43,,
5,Í4,40.16,,
5,Í7,259.97,,
5,Í9.1,0.92,,
5,Í10.1,0.96,,
5,Í12,0.00,,
21,Í1.0,22.51,,
21,Í1.1,17.85,,
21,Í1.2,17.85,,
21,Í2,106.90,,
21,Í3,107.58,,
21,Í4,73.85,,
21,Í7,156.36,,
21,Í9.1,0.00,,
21,Í10.1,1.45,,
21,Í12,0.00,,
23,Í1.0,12.39,,
23,Í1.1,9.51,,
23,Í1.2,9.51,,
23,Í2,59.85,,
23,Í3,102.31,,
23,Í4,64.00,,
23,Í7,496.22,,
23,Í9.1,3.19,,
23,Í10.1,1.35,,
23,Í12,4.81,,
52,Í1.0,13.58,,
52,Í1.1,9.59,,
52,Í1.2,9.59,,
52,Í2,89.61,,
52,Í3,98.48,,
52,Í4,58.14,,
52,Í7,292.76,,
52,Í9.1,0.07,,
52,Í10.1,1.27,,
52,Í12,0.00,,
53,Í1.0,13.31,,
53,Í1.1,8.36,,
53,Í1.2,8.36,,
53,Í2,58.82,,
53,Í3,66.21,,
53,Í4,66.67,,
53,Í7,373.24,,
53,Í9.1,0.05,,
53,Í10.1,0.57,,
53,Í12,0.00,,
55,Í1.0,10.30,,
55,Í1.1,5.36,,
55,Í1.2,5.83,,
55,Í2,52.55,,
55,Í3,52.12,,
55,Í4,58.26,,
55,Í7,450.87,,
55,Í9.1,0.01,,
55,Í10.1,0.46,,
55,Í12,0.00,,
65,Í1.0,12.12,,
65,Í1.1,8.71,,
65,Í1.2,8.71,,
65,Í2,30.31,,
65,Í3,76.60,,
65,Í4,74.16,,
65,Í7,263.80,,
65,Í9.1,0.00,,
65,Í10.1,1.95,,
65,Í12,0.00,,
67,Í1.0,18.70,,
67,Í1.1,15.89,,
67,Í1.2,15.89,,
67,Í2,50.01,,
67,Í3,76.14,,
67,Í4,95.56,,
67,Í7,209.78,,
67,Í9.1,0.19,,
67,Í10.1,0.28,,
67,Í12,0.00,,
77,Í1.0,11.55,,
77,Í1.1,8.89,,
77,Í1.2,8.89,,
77,Í2,39.09,,
77,Í3,74.29,,
77,Í4,98.40,,
77,Í7,443.95,,
77,Í9.1,0.00,,
77,Í10.1,0.49,,
77,Í12,0.00,,
85,Í1.0,17.00,,
85,Í1.1,16.21,,
85,Í1.2,16.21,,
85,Í2,68.28,,
85,Í3,81.89,,
85,Í4,83.52,,
85,Í7,256.99,,
85,Í9.1,0.00,,
85,Í10.1,2.48,,
85,Í12,0.00,,
96,Í1.0,27.01,,
96,Í1.1,21.47,,
96,Í1.2,21.47,,
96,Í2,132.53,,
96,Í3,147.83,,
96,Í4,38.33,,
96,Í7,160.74,,
96,Í9.1,0.00,,
96,Í10.1,1.55,,
96,Í12,0.00,,
101,Í1.0,12.80,,
101,Í1.1,12.02,,
101,Í1.2,12.02,,
101,Í2,50.42,,
101,Í3,66.25,,
101,Í4,53.08,,
101,Í7,272.31,,
101,Í9.1,4.28,,
101,Í10.1,0.57,,
101,Í12,0.00,,
103,Í1.0,26.80,,
103,Í1.1,23.32,,
103,Í1.2,23.32,,
103,Í2,62.66,,
103,Í3,110.33,,
103,Í4,44.45,,
103,Í7,166.04,,
103,Í9.1,0.00,,
103,Í10.1,2.17,,
103,Í12,0.00,,
106,Í1.0,26.02,,
106,Í1.1,24.34,,
106,Í1.2,24.34,,
106,Í2,58.73,,
106,Í3,102.65,,
106,Í4,50.44,,
106,Í7,231.41,,
106,Í10.1,0.65,,
121,Í1.0,20.24,,
121,Í1.1,18.88,,
121,Í1.2,18.88,,
121,Í2,262.42,,
121,Í3,132.15,,
121,Í4,14.83,,
121,Í7,112.16,,
121,Í9.1,0.00,,
121,Í10.1,0.09,,
121,Í12,0.00,,
138,Í1.0,10.58,,
138,Í1.1,8.36,,
138,Í1.2,8.36,,
138,Í2,64.53,,
138,Í3,126.79,,
138,Í4,65.73,,
138,Í7,408.28,,
138,Í9.1,16.75,,
138,Í10.1,0.15,,
142,Í1.0,64.80,,
142,Í1.1,64.79,,
142,Í1.2,64.80,,
142,Í2,122.36,,
142,Í3,134.66,,
142,Í4,39.13,,
142,Í7,60.96,,
142,Í9.1,0.25,,
142,Í10.1,1.02,,
142,Í12,0.00,,
149,Í1.0,83.73,,
149,Í1.1,56.45,,
149,Í1.2,56.45,,
149,Í2,172.88,,
149,Í3,328.50,,
149,Í4,51.84,,
149,Í7,27.40,,
149,Í9.1,0.00,,
149,Í10.1,0.00,,
149,Í12,0.00,,
153,Í1.0,16.31,,
153,Í1.1,11.35,,
153,Í1.2,11.37,,
153,Í2,77.37,,
153,Í3,149.64,,
153,Í4,27.99,,
153,Í7,205.66,,
153,Í9.1,0.00,,
153,Í10.1,0.66,,
153,Í12,0.00,,
170,Í1.0,37.86,,
170,Í1.1,37.86,,
170,Í1.2,37.86,,
170,Í2,42.49,,
170,Í3,182.48,,
170,Í4,80.03,,
170,Í7,79.71,,
170,Í9.1,0.00,,
170,Í10.1,0.00,,
170,Í12,0.00,,
197,Í1.0,14.91,,
197,Í1.1,8.96,,
197,Í1.2,8.96,,
197,Í2,87.52,,
197,Í3,91.92,,
197,Í4,37.17,,
197,Í7,419.34,,
197,Í9.1,0.12,,
197,Í10.1,0.29,,
197,Í12,0.01,,
208,Í1.0,12.07,,
208,Í1.1,10.52,,
208,Í1.2,10.52,,
208,Í2,32.50,,
208,Í3,56.20,,
208,Í4,86.00,,
208,Í7,117.71,,
208,Í9.1,0.00,,
208,Í10.1,0.78,,
208,Í12,4.13,,
210,Í1.0,11.66,,
210,Í1.1,7.76,,
210,Í1.2,7.76,,
210,Í2,50.40,,
210,Í3,64.39,,
210,Í4,60.82,,
210,Í7,508.17,,
210,Í9.1,1.11,,
210,Í10.1,1.26,,
210,Í12,0.00,,
212,Í1.0,11.21,,
212,Í1.1,9.70,,
212,Í1.2,9.70,,
212,Í2,120.70,,
212,Í3,118.21,,
212,Í4,44.90,,
212,Í7,431.83,,
212,Í9.1,0.02,,
212,Í10.1,1.09,,
212,Í12,5.28,,
226,Í1.0,11.43,,
226,Í1.1,5.34,,
226,Í1.2,6.13,,
226,Í2,50.35,,
226,Í3,128.93,,
226,Í4,71.58,,
226,Í7,572.88,,
226,Í9.1,0.10,,
226,Í10.1,1.22,,
226,Í12,7.75,,
232,Í1.0,12.58,,
232,Í1.1,9.30,,
232,Í1.2,9.30,,
232,Í2,72.31,,
232,Í3,97.52,,
232,Í4,49.29,,
232,Í7,241.01,,
232,Í9.1,0.00,,
232,Í10.1,1.00,,
232,Í12,12.28,,
236,Í1.0,48.59,,
236,Í1.1,30.50,,
236,Í1.2,30.50,,
236,Í2,213.46,,
236,Í3,150.79,,
236,Í4,20.33,,
236,Í7,63.80,,
236,Í9.1,0.00,,
236,Í10.1,0.00,,
236,Í12,0.00,,
249,Í1.0,12.29,,
249,Í1.1,10.19,,
249,Í1.2,10.19,,
249,Í2,84.80,,
249,Í3,77.60,,
249,Í4,94.84,,
249,Í7,151.52,,
249,Í9.1,2.93,,
249,Í10.1,2.37,,
249,Í12,2.93,,
254,Í1.0,13.15,,
254,Í1.1,11.47,,
254,Í1.2,11.47,,
254,Í2,51.27,,
254,Í3,118.35,,
254,Í4,60.33,,
254,Í7,166.72,,
254,Í9.1,0.00,,
254,Í10.1,1.06,,
254,Í12,0.00,,
256,Í1.0,20.90,,
256,Í1.1,20.93,,
256,Í1.2,20.93,,
256,Í2,64.69,,
256,Í3,81.48,,
256,Í4,78.69,,
256,Í7,199.37,,
256,Í9.1,0.00,,
256,Í10.1,1.40,,
256,Í12,0.00,,
272,Í1.0,41.16,,
272,Í1.1,37.73,,
272,Í1.2,37.73,,
272,Í2,115.87,,
272,Í3,131.49,,
272,Í4,0.00,,
272,Í7,130.89,,
272,Í9.1,0.00,,
272,Í10.1,0.75,,
272,Í12,0.00,,
312,Í1.0,11.44,,
312,Í1.1,7.93,,
312,Í1.2,7.93,,
312,Í2,76.45,,
312,Í3,115.50,,
312,Í4,89.36,,
312,Í7,259.65,,
312,Í9.1,0.00,,
312,Í10.1,1.62,,
312,Í12,0.31,,
316,Í1.0,13.63,,
316,Í1.1,8.97,,
316,Í1.2,8.97,,
316,Í2,125.36,,
316,Í3,300.90,,
316,Í4,60.71,,
316,Í7,61.58,,
316,Í9.1,7.32,,
316,Í10.1,0.74,,
316,Í12,0.63,,
323,Í1.0,11.43,,
323,Í1.1,9.54,,
323,Í1.2,9.54,,
323,Í2,55.27,,
323,Í3,85.77,,
323,Í4,97.25,,
323,Í7,253.14,,
323,Í9.1,0.73,,
323,Í10.1,0.59,,
323,Í12,3.18,,
324,Í1.0,11.01,,
324,Í1.1,8.09,,
324,Í1.2,8.09,,
324,Í2,21.92,,
324,Í3,52.18,,
324,Í4,92.05,,
324,Í7,516.06,,
324,Í9.1,0.00,,
324,Í10.1,2.59,,
324,Í12,0.00,,
328,Í1.0,10.59,,
328,Í1.1,6.28,,
328,Í1.2,6.28,,
328,Í2,24.03,,
328,Í3,64.44,,
328,Í4,103.58,,
328,Í7,666.24,,
328,Í9.1,0.00,,
328,Í10.1,0.55,,
328,Í12,14.92,,
330,Í1.0,38.90,,
330,Í1.1,18.19,,
330,Í1.2,20.27,,
330,Í2,66.77,,
330,Í3,168.73,,
330,Í4,61.87,,
330,Í7,171.44,,
330,Í9.1,0.00,,
330,Í10.1,0.34,,
330,Í12,0.00,,
354,Í1.0,11.11,,
354,Í1.1,6.95,,
354,Í1.2,7.27,,
354,Í2,36.83,,
354,Í3,80.33,,
354,Í4,96.39,,
354,Í7,453.72,,
354,Í9.1,13.15,,
354,Í10.1,0.35,,
354,Í12,17.66,,
356,Í1.0,14.12,,
356,Í1.1,8.15,,
356,Í1.2,8.15,,
356,Í2,20.73,,
356,Í3,71.39,,
356,Í4,88.91,,
356,Í7,285.10,,
356,Í9.1,0.00,,
356,Í10.1,0.69,,
356,Í12,5.42,,
370,Í1.0,19.61,,
370,Í1.1,14.73,,
370,Í1.2,14.73,,
370,Í2,61.50,,
370,Í3,78.37,,
370,Í4,77.18,,
370,Í7,149.87,,
370,Í9.1,0.02,,
370,Í10.1,1.86,,
370,Í12,0.00,,
384,Í1.0,16.45,,
384,Í10.1,0.00,,
384,Í12,0.00,,
384,Í15,114.13,,
384,Í16,0.00,,
384,Í16.1,0.00,,
384,Í16.2,0.00,,
385,Í1.0,18.79,,
385,Í1.1,14.07,,
385,Í1.2,14.07,,
385,Í2,55.33,,
385,Í3,78.33,,
385,Í4,50.69,,
385,Í7,167.67,,
385,Í9.1,0.00,,
385,Í10.1,1.90,,
385,Í12,0.00,,
415,Í1.0,47.20,,
415,Í1.1,43.35,,
415,Í1.2,43.35,,
415,Í2,51.01,,
415,Í3,119.38,,
415,Í4,30.42,,
415,Í7,71.36,,
415,Í9.1,0.03,,
415,Í10.1,0.22,,
415,Í12,0.00,,
429,Í1.0,10.52,,
429,Í1.1,6.18,,
429,Í1.2,6.18,,
429,Í2,67.69,,
429,Í3,60.19,,
429,Í4,71.49,,
429,Í7,423.34,,
429,Í9.1,0.20,,
429,Í10.1,0.66,,
429,Í12,0.00,,
430,Í1.0,12.64,,
430,Í1.1,8.13,,
430,Í1.2,8.13,,
430,Í2,82.72,,
430,Í3,98.90,,
430,Í4,109.99,,
430,Í7,23.90,,
430,Í9.1,14.15,,
430,Í10.1,1.32,,
430,Í12,0.00,,
435,Í1.0,25.79,,
435,Í1.1,25.68,,
435,Í1.2,25.68,,
435,Í2,59.26,,
435,Í3,102.13,,
435,Í4,0.00,,
435,Í7,278.94,,
435,Í9.1,39.86,,
435,Í10.1,0.00,,
435,Í12,0.00,,
436,Í1.0,13.09,,
436,Í1.1,9.14,,
436,Í1.2,9.14,,
436,Í2,45.14,,
436,Í3,76.18,,
436,Í4,83.02,,
436,Í7,235.21,,
436,Í9.1,0.02,,
436,Í10.1,0.67,,
436,Í12,2.62,,
438,Í1.0,14.46,,
438,Í1.1,10.58,,
438,Í1.2,10.58,,
438,Í2,68.36,,
438,Í3,105.42,,
438,Í4,92.11,,
438,Í7,52.21,,
438,Í9.1,0.26,,
438,Í10.1,0.83,,
438,Í12,0.00,,
444,Í1.0,46.28,,
444,Í1.1,37.12,,
444,Í1.2,37.12,,
444,Í2,86.60,,
444,Í3,111.83,,
444,Í4,36.52,,
444,Í7,75.56,,
444,Í9.1,3.53,,
444,Í10.1,1.87,,
444,Í12,0.00,,
456,Í1.0,14.21,,
456,Í1.1,8.21,,
456,Í1.2,8.60,,
456,Í2,133.47,,
456,Í3,148.54,,
456,Í4,54.74,,
456,Í7,326.80,,
456,Í9.1,6.62,,
456,Í10.1,0.37,,
466,Í1.0,53.93,,
466,Í1.1,39.51,,
466,Í1.2,39.51,,
466,Í2,123.95,,
466,Í3,124.87,,
466,Í4,24.58,,
466,Í7,44.96,,
466,Í9.1,0.00,,
466,Í10.1,0.00,,
466,Í12,0.00,,
467,Í1.0,11.58,,
467,Í1.1,5.73,,
467,Í1.2,5.73,,
467,Í2,76.68,,
467,Í3,141.23,,
467,Í4,59.74,,
467,Í7,438.50,,
467,Í9.1,0.00,,
467,Í10.1,0.70,,
467,Í12,0.00,,
469,Í1.0,30.63,,
469,Í1.1,19.00,,
469,Í1.2,19.00,,
469,Í2,159.40,,
469,Í3,230.13,,
469,Í4,51.12,,
469,Í7,214.35,,
469,Í9.1,0.00,,
469,Í10.1,0.00,,
469,Í12,0.00,,
474,Í1.0,12.27,,
474,Í1.1,5.83,,
474,Í1.2,5.83,,
474,Í2,66.64,,
474,Í3,61.30,,
474,Í4,75.15,,
474,Í7,225.31,,
474,Í9.1,0.00,,
474,Í10.1,0.80,,
474,Í12,0.00,,
478,Í1.0,50.45,,
478,Í1.1,24.88,,
478,Í1.2,24.88,,
478,Í2,151.85,,
478,Í3,185.32,,
478,Í4,7.72,,
478,Í7,105.14,,
478,Í9.1,0.00,,
478,Í10.1,1.04,,
478,Í12,0.00,,
480,Í1.0,16.36,,
480,Í1.1,14.10,,
480,Í1.2,14.10,,
480,Í2,39.86,,
480,Í3,96.50,,
480,Í4,72.28,,
480,Í7,365.72,,
480,Í9.1,1.79,,
480,Í10.1,1.16,,
480,Í12,0.00,,
481,Í1.0,31.08,,
481,Í1.1,21.17,,
481,Í1.2,21.17,,
481,Í2,61.15,,
481,Í3,67.28,,
481,Í4,45.99,,
481,Í7,95.90,,
481,Í9.1,1.35,,
481,Í10.1,2.99,,
481,Í12,0.00,,
485,Í1.0,17.21,,
485,Í1.1,10.79,,
485,Í1.2,10.79,,
485,Í2,72.04,,
485,Í3,96.09,,
485,Í4,100.08,,
485,Í7,70.75,,
485,Í9.1,0.00,,
485,Í10.1,1.21,,
485,Í12,0.00,,
492,Í1.0,12.14,,
492,Í1.1,9.35,,
492,Í1.2,9.35,,
492,Í2,37.47,,
492,Í3,78.29,,
492,Í4,52.18,,
492,Í7,478.68,,
492,Í9.1,0.00,,
492,Í10.1,0.76,,
492,Í12,0.00,,
493,Í1.0,16.94,,
493,Í1.1,12.42,,
493,Í1.2,12.42,,
493,Í2,98.98,,
493,Í3,116.15,,
493,Í4,41.79,,
493,Í7,128.48,,
493,Í9.1,0.10,,
493,Í10.1,1.41,,
493,Í12,0.00,,
503,Í1.0,16.17,,
503,Í1.1,10.56,,
503,Í1.2,10.56,,
503,Í2,69.87,,
503,Í3,71.75,,
503,Í4,71.21,,
503,Í7,299.62,,
503,Í9.1,0.00,,
503,Í10.1,1.64,,
503,Í12,8.54,,
507,Í1.0,41.01,,
507,Í1.1,31.69,,
507,Í1.2,31.69,,
507,Í2,91.04,,
507,Í3,76.43,,
507,Í4,43.86,,
507,Í7,39.21,,
507,Í9.1,0.96,,
507,Í10.1,1.79,,
507,Í12,0.00,,
518,Í1.0,11.12,,
518,Í1.1,6.12,,
518,Í1.2,6.12,,
518,Í2,106.82,,
518,Í3,117.38,,
518,Í4,55.60,,
518,Í7,38.94,,
518,Í9.1,0.00,,
518,Í10.1,1.48,,
518,Í12,2.64,,
520,Í1.0,34.48,,
520,Í1.1,26.99,,
520,Í1.2,26.99,,
520,Í2,52.59,,
520,Í3,36.49,,
520,Í4,32.18,,
520,Í7,0.00,,
520,Í9.1,0.00,,
520,Í10.1,0.99,,
520,Í12,0.00,,
524,Í1.0,18.21,,
524,Í1.1,12.73,,
524,Í1.2,12.73,,
524,Í2,46.98,,
524,Í3,61.12,,
524,Í4,59.57,,
524,Í7,283.02,,
524,Í9.1,0.40,,
524,Í10.1,1.84,,
524,Í12,0.00,,
533,Í1.0,38.66,,
533,Í1.1,23.28,,
533,Í1.2,23.28,,
533,Í2,93.50,,
533,Í3,80.43,,
533,Í4,38.82,,
533,Í7,65.99,,
533,Í9.1,0.00,,
533,Í10.1,0.05,,
533,Í12,0.00,,
537,Í1.0,14.23,,
537,Í1.1,7.87,,
537,Í1.2,7.87,,
537,Í2,46.35,,
537,Í3,70.94,,
537,Í4,89.67,,
537,Í7,294.21,,
537,Í9.1,0.11,,
537,Í10.1,1.13,,
537,Í12,0.00,,
538,Í1.0,29.14,,
538,Í1.1,28.47,,
538,Í1.2,28.47,,
538,Í2,51.10,,
538,Í3,126.36,,
538,Í4,63.59,,
538,Í7,184.79,,
538,Í9.1,0.00,,
538,Í10.1,0.40,,
538,Í12,0.00,,
545,Í1.0,23.67,,
545,Í1.1,22.39,,
545,Í1.2,22.39,,
545,Í2,62.69,,
545,Í3,102.36,,
545,Í4,37.12,,
545,Í7,207.94,,
545,Í9.1,0.00,,
545,Í10.1,0.76,,
545,Í12,0.00,,
548,Í1.0,10.50,,
548,Í1.1,6.63,,
548,Í1.2,6.63,,
548,Í2,103.28,,
548,Í3,187.45,,
548,Í4,42.80,,
548,Í7,438.08,,
548,Í9.1,7.61,,
548,Í10.1,0.76,,
548,Í12,24.55,,
554,Í1.0,13.04,,
554,Í1.1,11.95,,
554,Í1.2,12.07,,
554,Í2,33.48,,
554,Í3,165.19,,
554,Í4,30.21,,
554,Í7,245.29,,
554,Í9.1,0.00,,
554,Í10.1,0.43,,
554,Í12,0.00,,
558,Í1.0,10.15,,
558,Í1.1,9.95,,
558,Í1.2,9.95,,
558,Í2,126.06,,
558,Í3,114.48,,
558,Í4,75.18,,
558,Í7,225.44,,
558,Í9.1,1.24,,
558,Í10.1,2.61,,
558,Í12,0.00,,
567,Í1.0,12.80,,
567,Í1.1,9.14,,
567,Í1.2,9.14,,
567,Í2,94.66,,
567,Í3,118.92,,
567,Í4,74.64,,
567,Í7,252.39,,
567,Í9.1,0.00,,
567,Í10.1,0.94,,
567,Í12,0.00,,
568,Í1.0,16.48,,
568,Í1.1,16.48,,
568,Í1.2,16.48,,
568,Í2,60.16,,
568,Í3,69.39,,
568,Í4,78.76,,
568,Í7,299.52,,
568,Í9.1,0.69,,
568,Í10.1,1.69,,
568,Í12,0.00,,
574,Í1.0,45.38,,
574,Í1.1,40.77,,
574,Í1.2,40.77,,
574,Í2,181.00,,
574,Í3,213.22,,
574,Í4,30.45,,
574,Í7,105.99,,
574,Í9.1,0.00,,
574,Í10.1,0.91,,
574,Í12,0.00,,
575,Í1.0,61.07,,
575,Í1.1,48.46,,
575,Í1.2,48.46,,
575,Í2,166.54,,
575,Í3,511.52,,
575,Í4,0.00,,
575,Í7,46.95,,
575,Í9.1,0.00,,
575,Í10.1,0.00,,
575,Í12,0.00,,
588,Í1.0,11.56,,
588,Í1.1,7.90,,
588,Í1.2,7.90,,
588,Í2,103.31,,
588,Í3,115.03,,
588,Í4,74.37,,
588,Í7,391.43,,
588,Í9.1,1.36,,
588,Í10.1,0.98,,
588,Í12,0.00,,
596,Í1.0,11.94,,
596,Í1.1,5.50,,
596,Í1.2,6.03,,
596,Í2,121.19,,
596,Í3,127.61,,
596,Í4,78.43,,
596,Í7,292.70,,
596,Í9.1,6.55,,
596,Í10.1,0.74,,
596,Í12,0.00,,
598,Í1.0,30.24,,
598,Í1.1,30.01,,
598,Í1.2,30.01,,
598,Í2,140.30,,
598,Í3,216.95,,
598,Í4,63.05,,
598,Í7,73.62,,
598,Í9.1,0.00,,
598,Í10.1,1.32,,
598,Í12,0.00,,
600,Í1.0,12.40,,
600,Í1.1,8.05,,
600,Í1.2,8.70,,
600,Í2,48.82,,
600,Í3,89.50,,
600,Í4,32.32,,
600,Í7,540.93,,
600,Í9.1,0.00,,
600,Í10.1,0.63,,
600,Í12,0.00,,
604,Í1.0,20.84,,
604,Í1.1,16.63,,
604,Í1.2,16.63,,
604,Í2,46.26,,
604,Í3,65.72,,
604,Í4,63.28,,
604,Í7,263.68,,
604,Í9.1,0.00,,
604,Í10.1,0.04,,
604,Í12,0.00,,
606,Í1.0,15.29,,
606,Í1.1,9.50,,
606,Í1.2,9.50,,
606,Í2,52.40,,
606,Í3,88.71,,
606,Í4,20.35,,
606,Í7,344.14,,
