REGN,C1_5
1,10/3/2015
1,10/4/2015
1,10/10/2015
1,10/11/2015
1,10/17/2015
1,10/18/2015
1,10/24/2015
1,10/25/2015
1,10/31/2015
21,10/4/2015
21,10/11/2015
21,10/18/2015
21,10/25/2015
55,10/3/2015
55,10/4/2015
55,10/10/2015
55,10/11/2015
55,10/17/2015
55,10/18/2015
55,10/24/2015
55,10/25/2015
67,10/3/2015
67,10/4/2015
67,10/10/2015
67,10/11/2015
67,10/17/2015
67,10/18/2015
67,10/24/2015
67,10/25/2015
67,10/31/2015
77,10/3/2015
77,10/4/2015
77,10/10/2015
77,10/11/2015
77,10/17/2015
77,10/18/2015
77,10/24/2015
77,10/25/2015
77,10/31/2015
85,10/3/2015
85,10/4/2015
85,10/10/2015
85,10/11/2015
85,10/17/2015
85,10/18/2015
85,10/24/2015
85,10/25/2015
85,10/31/2015
96,10/3/2015
96,10/4/2015
96,10/10/2015
96,10/11/2015
96,10/17/2015
96,10/18/2015
96,10/24/2015
96,10/25/2015
96,10/31/2015
103,10/3/2015
103,10/4/2015
103,10/10/2015
103,10/11/2015
103,10/17/2015
103,10/18/2015
103,10/24/2015
103,10/25/2015
103,10/31/2015
106,10/4/2015
106,10/11/2015
106,10/18/2015
106,10/25/2015
153,10/3/2015
153,10/4/2015
153,10/10/2015
153,10/11/2015
153,10/17/2015
153,10/18/2015
153,10/24/2015
153,10/25/2015
153,10/31/2015
170,10/3/2015
170,10/4/2015
170,10/10/2015
170,10/11/2015
170,10/17/2015
170,10/18/2015
170,10/24/2015
170,10/25/2015
170,10/31/2015
197,10/3/2015
197,10/4/2015
197,10/10/2015
197,10/11/2015
197,10/17/2015
197,10/18/2015
197,10/24/2015
197,10/25/2015
197,10/31/2015
208,10/3/2015
208,10/4/2015
208,10/10/2015
208,10/11/2015
208,10/17/2015
208,10/18/2015
208,10/24/2015
208,10/25/2015
208,10/31/2015
232,10/4/2015
232,10/11/2015
232,10/18/2015
232,10/25/2015
236,10/4/2015
236,10/11/2015
236,10/18/2015
236,10/25/2015
249,10/4/2015
249,10/11/2015
249,10/18/2015
249,10/25/2015
256,10/3/2015
256,10/4/2015
256,10/10/2015
256,10/11/2015
256,10/17/2015
256,10/18/2015
256,10/24/2015
256,10/25/2015
256,10/31/2015
272,10/3/2015
272,10/4/2015
272,10/10/2015
272,10/11/2015
272,10/17/2015
272,10/18/2015
272,10/24/2015
272,10/25/2015
272,10/31/2015
312,10/4/2015
312,10/11/2015
312,10/18/2015
312,10/25/2015
330,10/3/2015
330,10/4/2015
330,10/10/2015
330,10/11/2015
330,10/17/2015
330,10/18/2015
330,10/24/2015
330,10/25/2015
330,10/31/2015
354,10/3/2015
354,10/4/2015
354,10/10/2015
354,10/11/2015
354,10/17/2015
354,10/18/2015
354,10/24/2015
354,10/25/2015
354,10/31/2015
356,10/3/2015
356,10/4/2015
356,10/10/2015
356,10/11/2015
356,10/17/2015
356,10/18/2015
356,10/24/2015
356,10/25/2015
356,10/31/2015
370,10/3/2015
370,10/4/2015
370,10/10/2015
370,10/11/2015
370,10/17/2015
370,10/18/2015
370,10/24/2015
370,10/25/2015
370,10/31/2015
384,10/4/2015
384,10/11/2015
384,10/18/2015
384,10/25/2015
436,10/3/2015
436,10/4/2015
436,10/10/2015
436,10/11/2015
436,10/17/2015
436,10/18/2015
436,10/24/2015
436,10/25/2015
436,10/31/2015
438,10/3/2015
438,10/4/2015
438,10/10/2015
438,10/11/2015
438,10/17/2015
438,10/18/2015
438,10/24/2015
438,10/25/2015
438,10/31/2015
444,10/4/2015
444,10/11/2015
444,10/18/2015
444,10/25/2015
467,10/4/2015
467,10/11/2015
467,10/18/2015
467,10/25/2015
469,10/4/2015
469,10/11/2015
469,10/18/2015
469,10/25/2015
478,10/3/2015
478,10/4/2015
478,10/10/2015
478,10/11/2015
478,10/17/2015
478,10/18/2015
478,10/24/2015
478,10/25/2015
480,10/4/2015
480,10/11/2015
480,10/18/2015
480,10/25/2015
507,10/3/2015
507,10/4/2015
507,10/10/2015
507,10/11/2015
507,10/17/2015
507,10/18/2015
507,10/24/2015
507,10/25/2015
507,10/31/2015
533,10/4/2015
533,10/11/2015
533,10/18/2015
533,10/25/2015
545,10/3/2015
545,10/4/2015
545,10/10/2015
545,10/11/2015
545,10/17/2015
545,10/18/2015
545,10/24/2015
545,10/25/2015
545,10/31/2015
548,10/4/2015
548,10/11/2015
548,10/18/2015
548,10/25/2015
567,10/4/2015
567,10/11/2015
567,10/18/2015
567,10/25/2015
568,10/17/2015
568,10/18/2015
568,10/24/2015
568,10/25/2015
568,10/31/2015
574,10/4/2015
574,10/11/2015
574,10/18/2015
574,10/25/2015
575,10/4/2015
575,10/11/2015
575,10/18/2015
575,10/25/2015
596,10/4/2015
598,10/3/2015
598,10/4/2015
598,10/10/2015
598,10/11/2015
598,10/17/2015
598,10/18/2015
598,10/24/2015
598,10/25/2015
598,10/31/2015
608,10/3/2015
608,10/4/2015
608,10/10/2015
608,10/11/2015
608,10/17/2015
608,10/18/2015
608,10/24/2015
608,10/25/2015
665,10/3/2015
665,10/4/2015
665,10/10/2015
665,10/11/2015
665,10/17/2015
665,10/18/2015
665,10/24/2015
665,10/25/2015
665,10/31/2015
680,10/4/2015
680,10/11/2015
680,10/18/2015
680,10/25/2015
685,10/4/2015
685,10/11/2015
685,10/18/2015
685,10/25/2015
695,10/3/2015
695,10/4/2015
695,10/10/2015
695,10/11/2015
695,10/17/2015
695,10/18/2015
695,10/24/2015
695,10/25/2015
695,10/31/2015
702,10/4/2015
702,10/11/2015
702,10/18/2015
702,10/25/2015
708,10/3/2015
708,10/4/2015
708,10/10/2015
708,10/11/2015
708,10/17/2015
708,10/18/2015
708,10/24/2015
708,10/25/2015
708,10/31/2015
728,10/4/2015
728,10/11/2015
728,10/18/2015
728,10/25/2015
732,10/3/2015
732,10/4/2015
732,10/10/2015
732,10/11/2015
732,10/17/2015
732,10/18/2015
732,10/24/2015
732,10/25/2015
732,10/31/2015
735,10/4/2015
735,10/11/2015
735,10/18/2015
735,10/25/2015
752,10/3/2015
752,10/4/2015
752,10/10/2015
752,10/11/2015
752,10/17/2015
752,10/18/2015
752,10/24/2015
752,10/25/2015
752,10/31/2015
766,10/4/2015
766,10/11/2015
766,10/18/2015
766,10/25/2015
777,10/4/2015
777,10/11/2015
777,10/17/2015
777,10/18/2015
777,10/25/2015
779,10/4/2015
779,10/11/2015
779,10/18/2015
779,10/25/2015
783,10/4/2015
783,10/11/2015
783,10/18/2015
783,10/25/2015
784,10/3/2015
784,10/4/2015
784,10/10/2015
784,10/11/2015
784,10/17/2015
784,10/18/2015
784,10/24/2015
784,10/25/2015
784,10/31/2015
793,10/3/2015
793,10/4/2015
793,10/10/2015
793,10/11/2015
793,10/17/2015
793,10/18/2015
793,10/24/2015
793,10/25/2015
793,10/31/2015
804,10/3/2015
804,10/4/2015
804,10/10/2015
804,10/11/2015
804,10/17/2015
804,10/18/2015
804,10/24/2015
804,10/25/2015
804,10/31/2015
812,10/3/2015
812,10/4/2015
812,10/10/2015
812,10/11/2015
812,10/17/2015
812,10/18/2015
812,10/24/2015
812,10/25/2015
812,10/31/2015
817,10/3/2015
817,10/4/2015
817,10/10/2015
817,10/11/2015
817,10/17/2015
817,10/18/2015
817,10/24/2015
817,10/25/2015
817,10/31/2015
826,10/4/2015
826,10/11/2015
826,10/18/2015
826,10/25/2015
836,10/3/2015
836,10/4/2015
836,10/10/2015
836,10/11/2015
836,10/17/2015
836,10/18/2015
836,10/24/2015
836,10/25/2015
836,10/31/2015
840,10/3/2015
840,10/4/2015
840,10/5/2015
840,10/10/2015
840,10/11/2015
840,10/17/2015
840,10/18/2015
840,10/24/2015
840,10/25/2015
840,10/31/2015
841,10/4/2015
841,10/11/2015
841,10/18/2015
841,10/25/2015
842,10/4/2015
842,10/11/2015
842,10/18/2015
842,10/25/2015
843,10/4/2015
843,10/11/2015
843,10/18/2015
843,10/25/2015
857,10/3/2015
857,10/4/2015
857,10/10/2015
857,10/11/2015
857,10/17/2015
857,10/18/2015
857,10/24/2015
857,10/25/2015
857,10/31/2015
875,10/3/2015
875,10/4/2015
875,10/10/2015
875,10/11/2015
875,10/17/2015
875,10/18/2015
875,10/24/2015
875,10/25/2015
875,10/31/2015
889,10/3/2015
889,10/4/2015
889,10/10/2015
889,10/11/2015
889,10/17/2015
889,10/18/2015
889,10/24/2015
889,10/25/2015
889,10/31/2015
901,10/4/2015
901,10/11/2015
901,10/18/2015
901,10/25/2015
902,10/11/2015
903,10/4/2015
903,10/11/2015
903,10/18/2015
903,10/25/2015
927,10/3/2015
927,10/4/2015
927,10/10/2015
927,10/11/2015
927,10/17/2015
927,10/18/2015
927,10/24/2015
927,10/25/2015
927,10/31/2015
930,10/3/2015
930,10/4/2015
930,10/10/2015
930,10/11/2015
930,10/17/2015
930,10/18/2015
930,10/24/2015
930,10/25/2015
930,10/31/2015
931,10/3/2015
931,10/4/2015
931,10/10/2015
931,10/11/2015
931,10/17/2015
931,10/18/2015
931,10/24/2015
931,10/25/2015
931,10/31/2015
933,10/4/2015
933,10/11/2015
933,10/18/2015
933,10/25/2015
937,10/3/2015
937,10/4/2015
937,10/10/2015
937,10/11/2015
937,10/17/2015
937,10/18/2015
937,10/24/2015
937,10/25/2015
937,10/31/2015
969,10/4/2015
969,10/11/2015
969,10/18/2015
969,10/25/2015
970,10/4/2015
970,10/11/2015
970,10/18/2015
970,10/25/2015
990,10/3/2015
990,10/4/2015
990,10/10/2015
990,10/11/2015
990,10/17/2015
990,10/18/2015
990,10/24/2015
990,10/25/2015
990,10/31/2015
992,10/4/2015
992,10/11/2015
992,10/18/2015
992,10/25/2015
