REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,96.72,8/1/2011
384,2,Í15,96.82,8/2/2011
384,3,Í15,96.99,8/3/2011
384,4,Í15,96.94,8/4/2011
384,5,Í15,97.12,8/5/2011
384,6,Í15,97.42,8/6/2011
384,7,Í15,97.45,8/7/2011
384,8,Í15,96.99,8/8/2011
384,9,Í15,97.22,8/9/2011
384,10,Í15,97.52,8/10/2011
384,11,Í15,97.60,8/11/2011
384,12,Í15,97.89,8/12/2011
384,13,Í15,98.08,8/13/2011
384,14,Í15,98.10,8/14/2011
384,15,Í15,97.94,8/15/2011
384,16,Í15,98.13,8/16/2011
384,17,Í15,98.18,8/17/2011
384,18,Í15,98.20,8/18/2011
384,19,Í15,97.33,8/19/2011
384,20,Í15,97.50,8/20/2011
384,21,Í15,97.51,8/21/2011
384,22,Í15,97.37,8/22/2011
384,23,Í15,97.87,8/23/2011
384,24,Í15,98.85,8/24/2011
384,25,Í15,98.93,8/25/2011
384,26,Í15,99.00,8/26/2011
384,27,Í15,99.07,8/27/2011
384,28,Í15,99.08,8/28/2011
384,29,Í15,99.15,8/29/2011
384,30,Í15,97.79,8/30/2011
384,31,Í15,97.97,8/31/2011
384,32,Í16.1,9.60,8/1/2011
384,33,Í16.1,9.46,8/2/2011
384,34,Í16.1,9.40,8/3/2011
384,35,Í16.1,9.34,8/4/2011
384,36,Í16.1,9.27,8/5/2011
384,37,Í16.1,9.21,8/6/2011
384,38,Í16.1,9.20,8/7/2011
384,39,Í16.1,9.18,8/8/2011
384,40,Í16.1,9.15,8/9/2011
384,41,Í16.1,9.04,8/10/2011
384,42,Í16.1,9.01,8/11/2011
384,43,Í16.1,9.02,8/12/2011
384,44,Í16.1,8.98,8/13/2011
384,45,Í16.1,8.97,8/14/2011
384,46,Í16.1,8.92,8/15/2011
384,47,Í16.1,8.84,8/16/2011
384,48,Í16.1,8.81,8/17/2011
384,49,Í16.1,8.75,8/18/2011
384,50,Í16.1,9.35,8/19/2011
384,51,Í16.1,9.31,8/20/2011
384,52,Í16.1,9.31,8/21/2011
384,53,Í16.1,9.25,8/22/2011
384,54,Í16.1,8.94,8/23/2011
384,55,Í16.1,4.02,8/24/2011
384,56,Í16.1,4.04,8/25/2011
384,57,Í16.1,4.02,8/26/2011
384,58,Í16.1,4.01,8/27/2011
384,59,Í16.1,4.01,8/28/2011
384,60,Í16.1,3.99,8/29/2011
384,61,Í16.1,4.29,8/30/2011
384,62,Í16.1,4.43,8/31/2011
604,1,Í3,49.28,8/1/2011
604,2,Í3,49.71,8/2/2011
684,1,Í10.1,4.09,8/2/2011
684,2,Í10.1,4.09,8/3/2011
684,3,Í10.1,4.09,8/4/2011
825,1,Í1,10.60,8/10/2011
1309,1,Í3,47.50,8/11/2011
1309,2,Í3,44.90,8/25/2011
2746,1,Í2,8.53,8/19/2011
2746,2,Í2,8.05,8/22/2011
2746,3,Í2,7.08,8/24/2011
2746,4,Í2,7.06,8/25/2011
2746,5,Í2,5.30,8/26/2011
2746,6,Í2,1.41,8/29/2011
2746,7,Í2,1.01,8/30/2011
2746,8,Í3,48.98,8/16/2011
2746,9,Í3,46.91,8/17/2011
2746,10,Í3,43.31,8/18/2011
2746,11,Í3,41.51,8/19/2011
2746,12,Í3,42.13,8/22/2011
2746,13,Í3,48.54,8/23/2011
2746,14,Í3,35.90,8/24/2011
2746,15,Í3,35.65,8/25/2011
2746,16,Í3,19.52,8/26/2011
2746,17,Í3,14.75,8/29/2011
2746,18,Í3,11.98,8/30/2011
2816,1,Í3,47.78,8/16/2011
2816,2,Í3,49.05,8/17/2011
2816,3,Í3,48.99,8/18/2011
