REGN,C1_4,C2_4,C3_4,C4_4
384,1,Í15,97.25,6/1/2011
384,2,Í15,97.28,6/2/2011
384,3,Í15,97.34,6/3/2011
384,4,Í15,97.60,6/4/2011
384,5,Í15,97.62,6/5/2011
384,6,Í15,97.76,6/6/2011
384,7,Í15,98.02,6/7/2011
384,8,Í15,98.23,6/8/2011
384,9,Í15,98.20,6/9/2011
384,10,Í15,98.26,6/10/2011
384,11,Í15,98.43,6/11/2011
384,12,Í15,98.48,6/13/2011
384,13,Í15,99.09,6/14/2011
384,14,Í15,99.21,6/15/2011
384,15,Í15,99.24,6/16/2011
384,16,Í15,98.31,6/17/2011
384,17,Í15,98.48,6/18/2011
384,18,Í15,98.49,6/19/2011
384,19,Í15,98.55,6/20/2011
384,20,Í15,98.70,6/21/2011
384,21,Í15,98.71,6/22/2011
384,22,Í15,98.75,6/23/2011
384,23,Í15,98.85,6/24/2011
384,24,Í15,98.97,6/25/2011
384,25,Í15,98.97,6/26/2011
384,26,Í15,99.39,6/27/2011
384,27,Í15,99.26,6/28/2011
384,28,Í15,99.29,6/29/2011
384,29,Í15,97.41,6/30/2011
384,30,Í16.1,14.41,6/1/2011
384,31,Í16.1,14.42,6/2/2011
384,32,Í16.1,14.30,6/3/2011
384,33,Í16.1,14.19,6/4/2011
384,34,Í16.1,14.18,6/5/2011
384,35,Í16.1,12.46,6/6/2011
384,36,Í16.1,12.33,6/7/2011
384,37,Í16.1,12.20,6/8/2011
384,38,Í16.1,12.12,6/9/2011
384,39,Í16.1,8.84,6/10/2011
384,40,Í16.1,8.79,6/11/2011
384,41,Í16.1,8.78,6/13/2011
384,42,Í16.1,8.62,6/14/2011
384,43,Í16.1,8.54,6/15/2011
384,44,Í16.1,8.48,6/16/2011
384,45,Í16.1,9.03,6/17/2011
384,46,Í16.1,8.98,6/18/2011
384,47,Í16.1,8.97,6/19/2011
384,48,Í16.1,8.94,6/20/2011
384,49,Í16.1,8.84,6/21/2011
384,50,Í16.1,8.77,6/22/2011
384,51,Í16.1,8.71,6/23/2011
384,52,Í16.1,8.64,6/24/2011
384,53,Í16.1,8.60,6/25/2011
384,54,Í16.1,8.60,6/26/2011
384,55,Í16.1,8.44,6/27/2011
384,56,Í16.1,8.37,6/28/2011
384,57,Í16.1,8.43,6/29/2011
384,58,Í16.1,9.55,6/30/2011
914,1,Í3,47.56,6/9/2011
1300,1,Í1,7.59,6/1/2011
1300,2,Í1,7.32,6/2/2011
1300,3,Í1,7.32,6/3/2011
1300,4,Í1,7.31,6/6/2011
1300,5,Í1,7.26,6/7/2011
1300,6,Í1,7.25,6/8/2011
1300,7,Í1,7.19,6/9/2011
1300,8,Í1,7.18,6/10/2011
1300,9,Í1,7.11,6/14/2011
1300,10,Í1,7.09,6/15/2011
1300,11,Í1,7.04,6/16/2011
1300,12,Í1,7.02,6/17/2011
1300,13,Í1,6.91,6/20/2011
1300,14,Í1,7.71,6/21/2011
1300,15,Í1,7.72,6/22/2011
1300,16,Í1,7.70,6/23/2011
1300,17,Í1,7.68,6/24/2011
1300,18,Í1,7.56,6/27/2011
1300,19,Í1,7.56,6/28/2011
1300,20,Í1,7.56,6/29/2011
1300,21,Í1,7.24,6/30/2011
1300,22,Í7,887.95,6/1/2011
1300,23,Í7,923.53,6/2/2011
1300,24,Í7,924.25,6/3/2011
1300,25,Í7,923.74,6/6/2011
1300,26,Í7,924.41,6/7/2011
1300,27,Í7,927.75,6/8/2011
1300,28,Í7,936.32,6/9/2011
1300,29,Í7,936.48,6/10/2011
1300,30,Í7,945.18,6/14/2011
1300,31,Í7,947.69,6/15/2011
1300,32,Í7,954.72,6/16/2011
1300,33,Í7,956.47,6/17/2011
1300,34,Í7,969.93,6/20/2011
1300,35,Í7,859.14,6/21/2011
1300,36,Í7,857.00,6/22/2011
1300,37,Í7,858.61,6/23/2011
1300,38,Í7,817.23,6/24/2011
1300,39,Í7,873.46,6/27/2011
1300,40,Í7,875.08,6/28/2011
1300,41,Í7,856.74,6/29/2011
1300,42,Í7,922.54,6/30/2011
1300,43,Í10.1,3.52,6/1/2011
1300,44,Í10.1,3.65,6/2/2011
1300,45,Í10.1,3.66,6/3/2011
1300,46,Í10.1,3.65,6/6/2011
1300,47,Í10.1,3.65,6/7/2011
1300,48,Í10.1,3.67,6/8/2011
1300,49,Í10.1,3.70,6/9/2011
1300,50,Í10.1,3.71,6/10/2011
1300,51,Í10.1,3.74,6/14/2011
1300,52,Í10.1,3.75,6/15/2011
1300,53,Í10.1,3.78,6/16/2011
1300,54,Í10.1,3.79,6/17/2011
1300,55,Í10.1,3.86,6/20/2011
1300,56,Í10.1,3.46,6/21/2011
1300,57,Í10.1,3.47,6/22/2011
1300,58,Í10.1,3.48,6/23/2011
1300,59,Í10.1,3.48,6/24/2011
1300,60,Í10.1,3.54,6/27/2011
1300,61,Í10.1,3.55,6/28/2011
1300,62,Í10.1,3.55,6/29/2011
1300,63,Í10.1,3.73,6/30/2011
1300,64,Í12,41.95,6/1/2011
1300,65,Í12,41.95,6/2/2011
1300,66,Í12,41.99,6/3/2011
1300,67,Í12,42.09,6/6/2011
1300,68,Í12,42.12,6/7/2011
1300,69,Í12,42.26,6/8/2011
1300,70,Í12,42.71,6/9/2011
1300,71,Í12,42.73,6/10/2011
1300,72,Í12,43.13,6/14/2011
1300,73,Í12,43.24,6/15/2011
1300,74,Í12,43.56,6/16/2011
1300,75,Í12,43.69,6/17/2011
1300,76,Í12,44.53,6/20/2011
1300,77,Í12,39.94,6/21/2011
1300,78,Í12,40.06,6/22/2011
1300,79,Í12,40.13,6/23/2011
1300,80,Í12,40.07,6/24/2011
1300,81,Í12,40.84,6/27/2011
1300,82,Í12,40.92,6/28/2011
1300,83,Í12,40.98,6/29/2011
1300,84,Í12,42.97,6/30/2011
2174,1,Í2,11.94,6/3/2011
2174,2,Í2,10.83,6/6/2011
2174,3,Í2,3.05,6/7/2011
2174,4,Í2,1.09,6/8/2011
2174,5,Í2,2.71,6/9/2011
2174,6,Í2,3.37,6/10/2011
2174,7,Í2,3.31,6/14/2011
2174,8,Í2,4.82,6/15/2011
2174,9,Í2,2.55,6/16/2011
2174,10,Í2,2.28,6/17/2011
2174,11,Í2,1.15,6/20/2011
2174,12,Í2,1.02,6/21/2011
2174,13,Í2,0.81,6/22/2011
2174,14,Í2,0.72,6/23/2011
2174,15,Í2,0.72,6/24/2011
2174,16,Í2,0.71,6/27/2011
2174,17,Í2,0.62,6/28/2011
2174,18,Í2,0.62,6/29/2011
2174,19,Í2,0.79,6/30/2011
2174,20,Í3,45.64,6/1/2011
2174,21,Í3,45.20,6/2/2011
2174,22,Í3,39.95,6/3/2011
2174,23,Í3,39.01,6/6/2011
2174,24,Í3,34.72,6/7/2011
2174,25,Í3,31.54,6/8/2011
2174,26,Í3,32.70,6/9/2011
2174,27,Í3,33.47,6/10/2011
2174,28,Í3,35.57,6/14/2011
2174,29,Í3,37.16,6/15/2011
2174,30,Í3,35.29,6/16/2011
2174,31,Í3,36.21,6/17/2011
2174,32,Í3,35.25,6/20/2011
2174,33,Í3,35.45,6/21/2011
2174,34,Í3,35.37,6/22/2011
2174,35,Í3,36.13,6/23/2011
2174,36,Í3,30.14,6/24/2011
2174,37,Í3,29.98,6/27/2011
2174,38,Í3,28.64,6/28/2011
2174,39,Í3,28.47,6/29/2011
2174,40,Í3,28.01,6/30/2011
2388,1,Í10.1,4.23,6/20/2011
2388,2,Í10.1,4.22,6/21/2011
2793,1,Í2,3.55,6/1/2011
2793,2,Í2,14.12,6/17/2011
2793,3,Í2,12.66,6/20/2011
2793,4,Í2,4.18,6/21/2011
2793,5,Í2,2.54,6/22/2011
2793,6,Í2,1.51,6/23/2011
2793,7,Í2,1.54,6/24/2011
2793,8,Í2,1.45,6/27/2011
2793,9,Í2,1.44,6/28/2011
2793,10,Í2,1.70,6/29/2011
2793,11,Í2,2.22,6/30/2011
2793,12,Í3,5.12,6/1/2011
2793,13,Í3,32.94,6/2/2011
2793,14,Í3,32.27,6/3/2011
2793,15,Í3,31.50,6/6/2011
2793,16,Í3,34.94,6/7/2011
2793,17,Í3,31.97,6/8/2011
2793,18,Í3,30.91,6/9/2011
2793,19,Í3,29.19,6/10/2011
2793,20,Í3,28.94,6/14/2011
2793,21,Í3,29.79,6/15/2011
2793,22,Í3,29.21,6/16/2011
2793,23,Í3,27.77,6/17/2011
2793,24,Í3,23.50,6/20/2011
2793,25,Í3,16.29,6/21/2011
2793,26,Í3,15.10,6/22/2011
2793,27,Í3,14.17,6/23/2011
2793,28,Í3,2.03,6/24/2011
2793,29,Í3,1.95,6/27/2011
2793,30,Í3,1.95,6/28/2011
2793,31,Í3,2.15,6/29/2011
2793,32,Í3,2.63,6/30/2011
3136,1,Í10.1,3.29,6/7/2011
3136,2,Í10.1,3.29,6/8/2011
3136,3,Í10.1,3.29,6/9/2011
3136,4,Í10.1,3.29,6/10/2011
3136,5,Í10.1,3.29,6/14/2011
3136,6,Í10.1,3.27,6/15/2011
3136,7,Í10.1,3.27,6/16/2011
3136,8,Í10.1,3.27,6/17/2011
3136,9,Í10.1,3.27,6/20/2011
3136,10,Í10.1,3.27,6/21/2011
3136,11,Í10.1,3.27,6/22/2011
3136,12,Í10.1,3.25,6/23/2011
3136,13,Í10.1,3.27,6/24/2011
3136,14,Í10.1,3.26,6/27/2011
3136,15,Í10.1,3.25,6/28/2011
3136,16,Í10.1,3.24,6/29/2011
