REGN,C1_3,C2_3
1,Í1,13.10
1,Í2,81.09
1,Í3,62.47
1,Í4,103.37
1,Í7,165.79
1,Í9.1,0.00
1,Ò1,834.00
1,Ò2,101.00
1,Í10.1,0.21
1,Í12,15.32
1,Í17,49.01
1,Í18,101.49
1,Í19,0.00
2,Í1,43.13
2,Í2,49.20
2,Í3,78.40
2,Í4,67.26
2,Í7,144.04
2,Í9.1,0.10
2,Í10.1,0.07
2,Í12,0.00
5,Í1,12.62
5,Í2,73.17
5,Í3,88.34
5,Í4,68.07
5,Í7,294.86
5,Í9.1,1.53
5,Í10.1,2.27
5,Í12,0.00
18,Í1,12.41
18,Í2,62.74
18,Í3,50.48
18,Í4,45.49
18,Í7,351.23
18,Í9.1,0.00
18,Í10.1,0.97
18,Í12,0.00
21,Í1,17.68
21,Í2,80.62
21,Í3,104.29
21,Í4,95.90
21,Í7,268.47
21,Í9.1,0.00
21,Í10.1,0.90
21,Í12,0.00
23,Í1,13.52
23,Í2,46.22
23,Í3,158.92
23,Í4,54.72
23,Í7,527.86
23,Í9.1,0.01
23,Í10.1,0.67
23,Í12,0.00
52,Í1,11.82
52,Í2,63.27
52,Í3,70.73
52,Í4,54.68
52,Í7,460.57
52,Í9.1,2.31
52,Í10.1,0.65
52,Í12,0.00
53,Í1,11.35
53,Í2,44.32
53,Í3,52.38
53,Í4,87.75
53,Í7,548.34
53,Í9.1,0.04
53,Í10.1,1.00
53,Í12,0.00
55,Í1,12.90
55,Í2,52.96
55,Í3,68.44
55,Í4,81.23
55,Í7,392.38
55,Í9.1,10.06
55,Í10.1,1.02
55,Í12,0.00
65,Í1,12.71
65,Í2,30.23
65,Í3,70.63
65,Í4,80.93
65,Í7,370.72
65,Í9.1,0.00
65,Í10.1,2.82
65,Í12,0.00
67,Í1,21.75
67,Í2,38.39
67,Í3,63.91
67,Í4,119.51
67,Í7,238.93
67,Í9.1,0.00
67,Í10.1,0.23
67,Í12,0.00
77,Í1,11.85
77,Í2,34.36
77,Í3,74.92
77,Í4,64.53
77,Í7,543.63
77,Í9.1,0.00
77,Í10.1,0.82
77,Í12,0.00
84,Í1,11.99
84,Í2,55.53
84,Í3,63.11
84,Í4,97.23
84,Í7,98.43
84,Í9.1,3.84
84,Í10.1,1.69
84,Í12,0.00
85,Í1,17.31
85,Í2,74.57
85,Í3,105.91
85,Í4,59.65
85,Í7,320.97
85,Í9.1,0.00
85,Í10.1,2.06
85,Í12,0.00
96,Í1,21.07
96,Í2,75.72
96,Í3,112.04
96,Í4,55.85
96,Í7,277.48
96,Í9.1,0.00
96,Í10.1,2.87
96,Í12,0.00
101,Í1,21.16
101,Í2,44.10
101,Í3,65.16
101,Í4,1.00
101,Í7,278.39
101,Í9.1,2.65
101,Í10.1,0.92
101,Í12,0.00
103,Í1,29.39
103,Í2,45.67
103,Í3,86.78
103,Í4,41.49
103,Í7,205.05
103,Í9.1,0.00
103,Í10.1,2.12
103,Í12,0.00
106,Í1,28.49
106,Í2,89.72
106,Í3,73.97
106,Í4,35.65
106,Í7,228.27
106,Í9.1,11.67
106,Í10.1,1.72
107,Í1,13.12
107,Í2,62.15
107,Í3,87.90
107,Í4,69.34
107,Í7,390.86
107,Í9.1,8.03
107,Í10.1,0.14
107,Í12,1.71
121,Í1,37.83
121,Í2,121.98
121,Í3,128.28
121,Í4,8.77
121,Í7,103.83
121,Í9.1,0.00
121,Í10.1,0.07
121,Í12,0.21
138,Í1,12.36
138,Í2,42.38
138,Í3,75.14
138,Í4,74.27
138,Í7,280.84
138,Í9.1,0.00
138,Í10.1,0.74
138,Í12,0.00
142,Í1,83.86
142,Í2,116.02
142,Í3,125.36
142,Í4,43.37
142,Í7,42.03
142,Í9.1,3.52
142,Í10.1,2.90
142,Í12,0.00
149,Í1,68.49
149,Í2,152.83
149,Í3,150.80
149,Í4,66.57
149,Í7,20.79
149,Í9.1,0.00
149,Í10.1,0.00
149,Í12,0.00
153,Í1,16.80
153,Í2,49.81
153,Í3,81.08
153,Í4,65.75
153,Í7,310.76
153,Í9.1,0.61
153,Í10.1,1.24
153,Í12,0.00
155,Í1,27.96
155,Í2,28.61
155,Í3,79.98
155,Í4,13.88
155,Í7,74.62
155,Í9.1,0.00
155,Í10.1,0.00
155,Í12,0.00
170,Í1,42.68
170,Í2,206.94
170,Í3,88.21
170,Í4,84.73
170,Í7,79.10
170,Í9.1,0.00
170,Í10.1,0.14
170,Í12,0.00
184,Í1,60.38
184,Í2,113.14
184,Í3,122.54
184,Í4,11.91
184,Í7,76.26
184,Í9.1,0.00
184,Í10.1,0.00
184,Í12,0.02
197,Í1,11.17
197,Í2,23.43
197,Í3,50.97
197,Í4,77.03
197,Í7,549.25
197,Í9.1,0.06
197,Í10.1,1.37
197,Í12,0.01
208,Í1,35.31
208,Í2,67.41
208,Í3,92.36
208,Í4,25.05
208,Í7,102.06
208,Í9.1,0.00
208,Í10.1,0.61
208,Í12,0.00
210,Í1,11.42
210,Í2,28.27
210,Í3,59.23
210,Í4,90.29
210,Í7,571.67
210,Í9.1,0.08
210,Í10.1,0.31
210,Í12,0.00
212,Í1,10.75
212,Í2,94.76
212,Í3,98.63
212,Í4,41.16
212,Í7,531.44
212,Í9.1,0.01
212,Í10.1,0.28
212,Í12,0.00
226,Í1,14.70
226,Í2,263.91
226,Í3,287.37
226,Í4,55.16
226,Í7,380.28
226,Í9.1,0.00
226,Í10.1,1.81
226,Í12,0.00
232,Í1,13.72
232,Í2,45.90
232,Í3,65.89
232,Í4,79.38
232,Í7,328.26
232,Í9.1,0.00
232,Í10.1,1.31
232,Í12,0.00
236,Í1,54.79
236,Í2,100.49
236,Í3,107.86
236,Í4,12.39
236,Í7,56.25
236,Í9.1,2.48
236,Í10.1,2.60
236,Í12,0.00
249,Í1,12.17
249,Í2,61.19
249,Í3,122.19
249,Í4,80.38
249,Í7,260.18
249,Í9.1,4.37
249,Í10.1,1.64
249,Í12,0.00
254,Í1,13.35
254,Í2,41.08
254,Í3,90.23
254,Í4,46.84
254,Í7,260.65
254,Í9.1,0.00
254,Í10.1,1.81
254,Í12,0.00
256,Í1,21.82
256,Í2,61.93
256,Í3,103.33
256,Í4,78.66
256,Í7,359.46
256,Í9.1,0.00
256,Í10.1,0.41
256,Í12,0.00
272,Í1,35.45
272,Í2,104.67
272,Í3,129.03
272,Í4,3.46
272,Í7,138.29
272,Í9.1,0.00
272,Í10.1,1.05
272,Í12,0.00
286,Í1,21.50
286,Í2,102.27
286,Í3,100.92
286,Í4,3.24
286,Í7,377.59
286,Í9.1,0.00
286,Í10.1,0.00
286,Í12,0.00
312,Í1,13.21
312,Í2,91.28
312,Í3,120.78
312,Í4,29.64
312,Í7,336.76
312,Í9.1,7.75
312,Í10.1,0.75
312,Í12,6.93
316,Í1,16.68
316,Í2,163.07
316,Í3,193.25
316,Í4,41.56
316,Í7,14.06
316,Í9.1,0.00
316,Í10.1,0.31
316,Í12,0.00
323,Í1,12.72
323,Í2,69.75
323,Í3,76.18
323,Í4,78.44
323,Í7,199.43
323,Í9.1,0.00
323,Í10.1,1.15
323,Í12,0.73
324,Í1,61.46
324,Í2,154.49
324,Í3,262.23
324,Í4,34.37
324,Í7,36.59
324,Í9.1,0.00
324,Í10.1,0.19
324,Í12,0.90
328,Í1,12.91
328,Í2,54.10
328,Í3,57.86
328,Í4,79.95
328,Í7,519.50
328,Í9.1,0.00
328,Í10.1,0.38
328,Í12,7.02
330,Í1,40.58
330,Í2,106.40
330,Í3,300.22
330,Í4,31.22
330,Í7,136.32
330,Í9.1,0.00
330,Í10.1,0.51
330,Í12,0.00
347,Í1,88.74
347,Í2,145.29
347,Í3,163.63
347,Í4,40.94
347,Í7,34.89
347,Í9.1,0.00
347,Í10.1,0.17
347,Í12,0.00
356,Í1,14.25
356,Í2,68.00
356,Í3,116.54
356,Í4,41.42
356,Í7,404.24
356,Í9.1,2.33
356,Í10.1,2.62
356,Í12,4.28
370,Í1,23.61
370,Í2,76.60
370,Í3,86.21
370,Í4,53.43
370,Í7,160.95
370,Í9.1,0.05
370,Í10.1,2.44
370,Í12,0.00
384,Í1,27.61
384,Í10.1,0.00
384,Í12,0.00
384,Í15,98.85
384,Í16,0.00
384,Í16.1,0.00
384,Í16.2,0.00
385,Í1,23.54
385,Í2,43.58
385,Í3,61.44
385,Í4,40.53
385,Í7,141.29
385,Í9.1,0.00
385,Í10.1,1.21
385,Í12,0.05
391,Í1,12.19
391,Í2,43.06
391,Í3,91.01
391,Í4,65.01
391,Í7,414.89
391,Í9.1,0.01
391,Í10.1,0.65
391,Í12,0.00
404,Í1,12.64
404,Í2,84.63
404,Í3,102.98
404,Í4,51.54
404,Í7,494.89
404,Í9.1,0.00
404,Í10.1,0.45
404,Í12,0.00
410,Í1,23.75
410,Í2,42.37
410,Í3,76.94
410,Í4,28.72
410,Í7,116.28
410,Í10.1,0.44
429,Í1,11.50
429,Í2,67.86
429,Í3,91.51
429,Í4,49.86
429,Í7,367.20
429,Í9.1,0.22
429,Í10.1,0.46
429,Í12,0.00
430,Í1,69.62
430,Í2,501.00
430,Í3,323.57
430,Í4,53.22
430,Í7,0.00
430,Í9.1,3.50
430,Í10.1,0.43
430,Í12,0.00
435,Í1,122.04
435,Í2,287.72
435,Í3,2412.15
435,Í4,0.05
435,Í7,0.00
435,Í9.1,0.00
435,Í10.1,0.05
435,Í12,0.00
436,Í1,12.49
436,Í2,34.58
436,Í3,69.89
436,Í4,71.93
436,Í7,370.45
436,Í9.1,0.02
436,Í10.1,0.75
436,Í12,13.29
438,Í1,15.30
438,Í2,26.34
438,Í3,54.16
438,Í4,108.01
438,Í7,97.40
438,Í9.1,0.86
438,Í10.1,1.14
438,Í12,0.00
444,Í1,46.74
444,Í2,83.01
444,Í3,129.34
444,Í4,23.87
444,Í7,78.33
444,Í9.1,31.67
444,Í10.1,1.64
444,Í12,0.00
456,Í1,11.90
456,Í2,97.05
456,Í3,105.97
456,Í4,92.13
456,Í7,531.13
456,Í9.1,20.34
456,Í10.1,1.77
466,Í1,94.27
466,Í2,182.98
466,Í3,240.61
466,Í4,10.65
466,Í7,14.72
466,Í9.1,0.00
466,Í10.1,0.00
466,Í12,0.00
467,Í1,15.31
467,Í2,51.50
467,Í3,65.69
467,Í4,55.30
467,Í7,463.25
467,Í9.1,0.05
467,Í10.1,1.08
467,Í12,0.00
469,Í1,28.31
469,Í2,64.04
469,Í3,82.12
469,Í4,0.00
469,Í7,279.01
469,Í9.1,0.00
469,Í10.1,0.11
469,Í12,0.00
474,Í1,15.96
474,Í2,47.43
474,Í3,66.52
474,Í4,107.49
474,Í7,233.67
474,Í9.1,0.00
474,Í10.1,0.97
474,Í12,0.00
478,Í1,32.92
478,Í2,87.18
478,Í3,72.20
478,Í4,33.00
478,Í7,173.33
478,Í9.1,2.60
478,Í10.1,0.51
478,Í12,0.00
480,Í1,39.00
480,Í2,53.26
480,Í3,59.78
480,Í4,100.85
480,Í7,124.02
480,Í9.1,0.00
480,Í10.1,1.23
480,Í12,0.00
481,Í1,33.96
481,Í2,104.80
481,Í3,65.74
481,Í4,34.48
481,Í7,152.99
481,Í9.1,0.00
481,Í10.1,0.46
481,Í12,0.00
485,Í1,19.17
485,Í2,41.73
485,Í3,79.06
485,Í4,78.18
485,Í7,102.74
485,Í9.1,0.00
485,Í10.1,1.11
485,Í12,0.00
492,Í1,11.91
492,Í2,50.57
492,Í3,84.81
492,Í4,33.51
492,Í7,493.96
492,Í9.1,1.59
492,Í10.1,0.36
492,Í12,0.00
493,Í1,17.81
493,Í2,96.31
493,Í3,106.54
493,Í4,43.99
493,Í7,107.28
493,Í9.1,0.19
493,Í10.1,1.13
493,Í12,0.00
503,Í1,17.65
503,Í2,52.29
503,Í3,75.60
503,Í4,100.04
503,Í7,217.29
503,Í9.1,0.00
503,Í10.1,0.61
503,Í12,6.46
507,Í1,29.59
507,Í2,104.40
507,Í3,137.31
507,Í4,75.14
507,Í7,170.91
507,Í9.1,0.00
507,Í10.1,1.90
507,Í12,0.00
514,Í1,11.32
514,Í2,33.42
514,Í3,50.22
514,Í4,49.09
514,Í7,387.07
514,Í9.1,0.09
514,Í10.1,0.72
514,Í12,0.00
518,Í1,11.15
518,Í2,77.00
518,Í3,101.70
518,Í4,82.50
518,Í7,118.67
518,Í9.1,0.00
518,Í10.1,1.38
518,Í12,3.15
520,Í1,21.04
520,Í2,109.75
520,Í3,105.86
520,Í4,91.33
520,Í7,173.44
520,Í9.1,0.92
520,Í10.1,1.49
520,Í12,0.00
524,Í1,15.05
524,Í2,44.37
524,Í3,65.04
524,Í4,70.93
524,Í7,459.26
524,Í9.1,0.04
524,Í10.1,1.43
524,Í12,0.00
531,Í1,50.08
531,Í2,88.14
531,Í3,74.55
531,Í4,21.35
531,Í7,181.19
531,Í9.1,0.00
531,Í10.1,0.39
531,Í12,0.00
532,Í1,28.48
532,Í2,115.76
532,Í3,154.06
532,Í4,84.97
532,Í7,247.52
532,Í9.1,1.21
532,Í10.1,1.08
532,Í12,0.00
533,Í1,39.94
533,Í2,85.70
533,Í3,105.95
533,Í4,44.89
533,Í7,100.70
533,Í9.1,0.00
533,Í10.1,0.79
533,Í12,0.00
537,Í1,16.67
537,Í2,76.50
537,Í3,127.88
537,Í4,65.76
537,Í7,312.10
537,Í9.1,0.00
537,Í10.1,2.13
537,Í12,0.00
538,Í1,51.43
538,Í2,26.18
538,Í3,99.58
538,Í4,20.21
538,Í7,122.20
538,Í9.1,0.00
538,Í10.1,0.18
538,Í12,0.00
539,Í1,17.81
539,Í2,35.27
539,Í3,65.52
539,Í4,54.69
539,Í7,157.80
539,Í9.1,0.00
539,Í10.1,1.21
539,Í12,0.00
543,Í1,40.71
543,Í2,51.41
543,Í3,72.80
543,Í4,0.00
543,Í7,0.00
543,Í9.1,0.00
543,Í10.1,0.00
543,Í12,0.00
545,Í1,23.13
545,Í2,44.79
545,Í3,81.76
545,Í4,94.03
545,Í7,324.23
545,Í9.1,0.18
545,Í10.1,1.57
545,Í12,0.00
546,Í1,45.55
546,Í2,64.06
546,Í3,65.57
546,Í4,23.92
546,Í7,25.06
546,Í9.1,21.16
546,Í10.1,0.00
546,Í12,0.00
548,Í1,11.41
548,Í2,25.80
548,Í3,153.47
548,Í4,24.22
548,Í7,643.70
548,Í9.1,13.11
548,Í10.1,0.76
548,Í12,1.42
554,Í1,16.34
554,Í2,59.82
554,Í3,87.26
554,Í4,114.45
554,Í7,311.30
554,Í9.1,1.93
554,Í10.1,2.25
554,Í12,0.00
558,Í1,11.89
558,Í2,59.49
558,Í3,77.13
558,Í4,68.30
558,Í7,152.16
558,Í9.1,1.12
558,Í10.1,2.37
558,Í12,0.00
567,Í1,16.17
567,Í2,62.61
567,Í3,76.31
567,Í4,65.23
567,Í7,251.06
567,Í9.1,0.00
567,Í10.1,1.42
567,Í12,0.00
568,Í1,24.81
568,Í2,55.15
568,Í3,73.77
568,Í4,70.30
568,Í7,211.01
568,Í9.1,0.92
568,Í10.1,2.12
568,Í12,0.00
570,Í1,64.75
570,Í2,120.05
570,Í3,148.13
570,Í4,4.85
570,Í7,18.89
570,Í9.1,0.00
570,Í10.1,0.00
570,Í12,0.00
574,Í1,49.50
574,Í2,113.83
574,Í3,149.97
574,Í4,24.45
574,Í7,100.53
574,Í9.1,0.00
