REGN,C1_2,C2_2
1,Н1,15.87
1,Н2,114.29
1,Н3,54.29
1,Н4,101.31
1,Н7,147.54
1,Н9.1,0.00
1,Н10.1,0.16
1,Н12,0.46
1,Ариск0,116972060.00
1,ЛАт,119906184.00
1,ОВм,98913198.00
2,Н1,38.50
2,Н2,32.99
2,Н3,73.99
2,Н4,112.02
2,Н7,178.84
2,Н9.1,0.00
2,Н10.1,0.07
2,Н12,0.00
2,Ариск0,63836.00
2,ЛАт,236476.00
2,ОВм,314643.00
23,Н1,16.17
23,Н2,30.24
23,Н3,79.10
23,Н4,59.58
23,Н7,431.11
23,Н9.1,0.03
23,Н10.1,0.45
23,Н12,0.00
23,Ариск0,682244.00
23,ЛАт,2810191.00
23,ОВм,2518322.00
52,Н1,14.78
52,Н2,68.12
52,Н3,70.52
52,Н4,17.50
52,Н7,358.94
52,Н9.1,0.12
52,Н10.1,1.41
52,Н12,0.00
52,Ариск0,864165.00
52,ЛАт,2947651.00
52,ОВм,3791763.00
53,Н1,12.16
53,Н2,62.64
53,Н3,83.85
53,Н4,68.21
53,Н7,489.67
53,Н9.1,0.05
53,Н10.1,1.47
53,Н12,0.00
53,Ариск0,848231.00
53,ЛАт,2658339.00
53,ОВм,2726498.00
55,Н1,15.18
55,Н2,72.86
55,Н3,87.15
55,Н4,42.30
55,Н7,373.22
55,Н9.1,0.00
55,Н10.1,0.21
55,Н12,7.66
55,Ариск0,1281062.00
55,ЛАт,2288174.00
55,ОВм,2390681.00
67,Н1,23.58
67,Н2,30.04
67,Н3,60.37
67,Н4,103.53
67,Н7,246.47
67,Н9.1,0.00
67,Н10.1,0.13
67,Н12,0.00
67,Ариск0,570233.00
67,ЛАт,1336306.00
67,ОВм,1863211.00
84,Н1,11.20
84,Н2,56.42
84,Н3,111.07
84,Н4,88.44
84,Н7,89.30
84,Н9.1,0.00
84,Н10.1,1.61
84,Н12,0.00
84,Ариск0,4437911.00
84,ЛАт,5599798.00
84,ОВм,6389911.00
85,Н1,22.30
85,Н2,38.58
85,Н3,59.93
85,Н4,112.05
85,Н7,261.83
85,Н9.1,0.35
85,Н10.1,1.94
85,Н12,0.00
85,Ариск0,120523.00
85,ЛАт,213711.00
85,ОВм,314293.00
96,Н1,24.87
