REGN,C1_4,C2_4,C3_4,C4_4
155,1,Í2,1.24,8/29/2013
3000,1,Í10.1,3.90,8/1/2013
3000,2,Í10.1,3.90,8/2/2013
3000,3,Í10.1,3.92,8/5/2013
3000,4,Í10.1,3.91,8/6/2013
3000,5,Í10.1,3.94,8/7/2013
3000,6,Í10.1,3.95,8/8/2013
3000,7,Í10.1,4.01,8/9/2013
3000,8,Í10.1,4.02,8/12/2013
3000,9,Í10.1,4.23,8/13/2013
3000,10,Í10.1,4.24,8/14/2013
3000,11,Í10.1,4.24,8/15/2013
3000,12,Í10.1,4.27,8/16/2013
3000,13,Í10.1,4.23,8/19/2013
3000,14,Í10.1,4.22,8/20/2013
3000,15,Í10.1,4.23,8/21/2013
3000,16,Í10.1,4.23,8/22/2013
3000,17,Í10.1,4.24,8/23/2013
3000,18,Í10.1,4.23,8/26/2013
3000,19,Í10.1,4.19,8/27/2013
3000,20,Í10.1,4.21,8/28/2013
3000,21,Í10.1,4.18,8/29/2013
3000,22,Í10.1,4.01,8/30/2013
3324,1,Í1,9.51,8/1/2013
3324,2,Í1,9.55,8/2/2013
3324,3,Í1,9.59,8/3/2013
3324,4,Í1,9.59,8/4/2013
3324,5,Í1,9.79,8/5/2013
3324,6,Í1,9.83,8/6/2013
3324,7,Í1,9.77,8/7/2013
3324,8,Í1,9.78,8/8/2013
3324,9,Í1,9.80,8/9/2013
3324,10,Í1,9.84,8/10/2013
3324,11,Í1,9.88,8/11/2013
3324,12,Í1,9.86,8/12/2013
3324,13,Í1,9.64,8/13/2013
3324,14,Í1,9.53,8/14/2013
3324,15,Í1,9.57,8/15/2013
3324,16,Í1,9.42,8/16/2013
3324,17,Í1,9.46,8/17/2013
3324,18,Í1,9.50,8/18/2013
3324,19,Í1,9.51,8/19/2013
3324,20,Í1,9.49,8/20/2013
3324,21,Í1,9.51,8/21/2013
3324,22,Í1,9.51,8/22/2013
3324,23,Í1,9.55,8/23/2013
3324,24,Í1,9.60,8/24/2013
3324,25,Í1,9.64,8/25/2013
3324,26,Í1,9.67,8/26/2013
3324,27,Í1,9.71,8/27/2013
3324,28,Í1,9.73,8/28/2013
3324,29,Í1,9.78,8/29/2013
3324,30,Í1,9.32,8/30/2013
3324,31,Í1,9.35,8/31/2013
3499,1,Í3,27.02,8/1/2013
3499,2,Í3,27.71,8/2/2013
3499,3,Í3,27.69,8/3/2013
