REGN,C1_4,C2_4,C3_4,C4_4
149,1,Í16.1,74.93,3/1/2015
149,2,Í16.1,74.92,3/2/2015
149,3,Í16.1,74.85,3/3/2015
149,4,Í16.1,74.85,3/4/2015
149,5,Í16.1,74.97,3/5/2015
149,6,Í16.1,74.60,3/6/2015
149,7,Í16.1,74.78,3/7/2015
149,8,Í16.1,74.78,3/8/2015
149,9,Í16.1,74.77,3/9/2015
149,10,Í16.1,74.77,3/10/2015
149,11,Í16.1,74.64,3/11/2015
149,12,Í16.1,74.24,3/12/2015
149,13,Í16.1,74.69,3/13/2015
149,14,Í16.1,75.18,3/14/2015
149,15,Í16.1,75.17,3/15/2015
149,16,Í16.1,75.09,3/16/2015
149,17,Í16.1,75.42,3/17/2015
149,18,Í16.1,75.45,3/18/2015
149,19,Í16.1,74.65,3/19/2015
149,20,Í16.1,74.53,3/20/2015
149,21,Í16.1,74.51,3/21/2015
149,22,Í16.1,74.50,3/22/2015
149,23,Í16.1,73.87,3/23/2015
149,24,Í16.1,73.86,3/24/2015
149,25,Í16.1,73.73,3/25/2015
149,26,Í16.1,73.83,3/26/2015
149,27,Í16.1,73.82,3/27/2015
149,28,Í16.1,73.67,3/28/2015
149,29,Í16.1,73.65,3/29/2015
149,30,Í16.1,73.63,3/30/2015
149,31,Í16.1,74.89,3/31/2015
520,1,Í1.0,0.00,3/1/2015
520,2,Í1.0,0.00,3/2/2015
520,3,Í1.0,0.00,3/3/2015
520,4,Í1.0,0.00,3/4/2015
520,5,Í1.0,0.00,3/5/2015
520,6,Í1.0,0.00,3/6/2015
520,7,Í1.0,0.00,3/7/2015
520,8,Í1.0,0.00,3/9/2015
520,9,Í1.0,0.00,3/10/2015
520,10,Í1.0,0.00,3/11/2015
520,11,Í1.0,0.00,3/12/2015
520,12,Í1.0,0.00,3/13/2015
520,13,Í1.0,0.00,3/14/2015
520,14,Í1.0,0.00,3/15/2015
520,15,Í1.0,0.00,3/16/2015
520,16,Í1.0,0.00,3/17/2015
520,17,Í1.0,0.00,3/18/2015
520,18,Í1.0,0.00,3/19/2015
520,19,Í1.0,0.00,3/20/2015
520,20,Í1.0,0.00,3/21/2015
520,21,Í1.0,0.00,3/22/2015
520,22,Í1.0,0.00,3/23/2015
520,23,Í1.0,0.00,3/24/2015
520,24,Í1.0,0.00,3/25/2015
520,25,Í1.0,0.00,3/26/2015
520,26,Í1.0,0.00,3/27/2015
520,27,Í1.0,0.00,3/28/2015
520,28,Í1.0,0.00,3/29/2015
520,29,Í1.0,0.00,3/30/2015
520,30,Í1.0,0.00,3/31/2015
520,31,Í1.1,0.00,3/1/2015
