REGN,C1_4,C2_4,C3_4,C4_4
149,1,Í16.1,62.59,12/1/2015
149,2,Í16.1,62.63,12/2/2015
149,3,Í16.1,62.56,12/3/2015
149,4,Í16.1,62.68,12/4/2015
149,5,Í16.1,62.64,12/5/2015
149,6,Í16.1,62.64,12/6/2015
149,7,Í16.1,62.29,12/7/2015
149,8,Í16.1,62.22,12/8/2015
149,9,Í16.1,62.15,12/9/2015
149,10,Í16.1,62.14,12/10/2015
149,11,Í16.1,62.10,12/11/2015
149,12,Í16.1,62.09,12/12/2015
149,13,Í16.1,62.59,12/13/2015
149,14,Í16.1,62.47,12/14/2015
149,15,Í16.1,62.68,12/15/2015
149,16,Í16.1,62.58,12/16/2015
149,17,Í16.1,62.63,12/17/2015
149,18,Í16.1,62.62,12/18/2015
149,19,Í16.1,62.56,12/19/2015
149,20,Í16.1,62.55,12/20/2015
149,21,Í16.1,62.58,12/21/2015
149,22,Í16.1,61.03,12/22/2015
149,23,Í16.1,61.01,12/23/2015
149,24,Í16.1,61.01,12/24/2015
149,25,Í16.1,61.40,12/25/2015
149,26,Í16.1,61.33,12/26/2015
149,27,Í16.1,61.33,12/27/2015
149,28,Í16.1,61.26,12/28/2015
149,29,Í16.1,61.22,12/29/2015
149,30,Í16.1,59.59,12/30/2015
149,31,Í16.1,59.96,12/31/2015
312,1,Í1.0,0.00,12/1/2015
312,2,Í1.0,0.00,12/2/2015
312,3,Í1.0,0.00,12/3/2015
312,4,Í1.0,0.00,12/4/2015
312,5,Í1.0,0.00,12/5/2015
312,6,Í1.0,0.00,12/7/2015
312,7,Í1.0,0.00,12/8/2015
312,8,Í1.0,0.00,12/9/2015
312,9,Í1.0,0.00,12/10/2015
312,10,Í1.0,0.00,12/11/2015
312,11,Í1.0,0.00,12/12/2015
312,12,Í1.0,0.00,12/14/2015
312,13,Í1.0,0.00,12/15/2015
312,14,Í1.0,0.00,12/16/2015
312,15,Í1.0,0.00,12/17/2015
312,16,Í1.0,0.00,12/18/2015
312,17,Í1.0,0.00,12/19/2015
312,18,Í1.0,0.00,12/21/2015
312,19,Í1.0,0.00,12/22/2015
312,20,Í1.0,0.00,12/23/2015
312,21,Í1.0,0.00,12/24/2015
312,22,Í1.0,0.00,12/25/2015
312,23,Í1.0,0.00,12/26/2015
312,24,Í1.0,0.00,12/28/2015
312,25,Í1.0,0.00,12/29/2015
312,26,Í1.0,0.00,12/30/2015
312,27,Í1.0,0.00,12/31/2015
312,28,Í1.1,0.00,12/1/2015
312,29,Í1.1,0.00,12/2/2015
312,30,Í1.1,0.00,12/3/2015
312,31,Í1.1,0.00,12/4/2015
312,32,Í1.1,0.00,12/5/2015
312,33,Í1.1,0.00,12/7/2015
312,34,Í1.1,0.00,12/8/2015
312,35,Í1.1,0.00,12/9/2015
312,36,Í1.1,0.00,12/10/2015
312,37,Í1.1,0.00,12/11/2015
312,38,Í1.1,0.00,12/12/2015
312,39,Í1.1,0.00,12/14/2015
312,40,Í1.1,0.00,12/15/2015
312,41,Í1.1,0.00,12/16/2015
312,42,Í1.1,0.00,12/17/2015
312,43,Í1.1,0.00,12/18/2015
312,44,Í1.1,0.00,12/19/2015
312,45,Í1.1,0.00,12/21/2015
312,46,Í1.1,0.00,12/22/2015
312,47,Í1.1,0.00,12/23/2015
312,48,Í1.1,0.00,12/24/2015
312,49,Í1.1,0.00,12/25/2015
312,50,Í1.1,0.00,12/26/2015
312,51,Í1.1,0.00,12/28/2015
312,52,Í1.1,0.00,12/29/2015
312,53,Í1.1,0.00,12/30/2015
312,54,Í1.1,0.00,12/31/2015
312,55,Í1.2,0.00,12/1/2015
312,56,Í1.2,0.00,12/2/2015
312,57,Í1.2,0.00,12/3/2015
312,58,Í1.2,0.00,12/4/2015
312,59,Í1.2,0.00,12/5/2015
312,60,Í1.2,0.00,12/7/2015
312,61,Í1.2,0.00,12/8/2015
312,62,Í1.2,0.00,12/9/2015
312,63,Í1.2,0.00,12/10/2015
312,64,Í1.2,0.00,12/11/2015
312,65,Í1.2,0.00,12/12/2015
312,66,Í1.2,0.00,12/14/2015
312,67,Í1.2,0.00,12/15/2015
312,68,Í1.2,0.00,12/16/2015
312,69,Í1.2,0.00,12/17/2015
312,70,Í1.2,0.00,12/18/2015
312,71,Í1.2,0.00,12/19/2015
312,72,Í1.2,0.00,12/21/2015
312,73,Í1.2,0.00,12/22/2015
312,74,Í1.2,0.00,12/23/2015
312,75,Í1.2,0.00,12/24/2015
312,76,Í1.2,0.00,12/25/2015
312,77,Í1.2,0.00,12/26/2015
312,78,Í1.2,0.00,12/28/2015
312,79,Í1.2,0.00,12/29/2015
312,80,Í1.2,0.00,12/30/2015
312,81,Í1.2,0.00,12/31/2015
312,82,Í4,0.00,12/1/2015
312,83,Í4,0.00,12/2/2015
312,84,Í4,0.00,12/3/2015
312,85,Í4,0.00,12/4/2015
312,86,Í4,0.00,12/5/2015
312,87,Í4,0.00,12/7/2015
312,88,Í4,0.00,12/8/2015
312,89,Í4,0.00,12/9/2015
312,90,Í4,0.00,12/10/2015
312,91,Í4,0.00,12/11/2015
312,92,Í4,0.00,12/12/2015
312,93,Í4,0.00,12/14/2015
312,94,Í4,0.00,12/15/2015
312,95,Í4,0.00,12/16/2015
312,96,Í4,0.00,12/17/2015
312,97,Í4,0.00,12/18/2015
312,98,Í4,0.00,12/19/2015
312,99,Í4,0.00,12/21/2015
312,100,Í4,0.00,12/22/2015
312,101,Í4,0.00,12/23/2015
312,102,Í4,0.00,12/24/2015
312,103,Í4,0.00,12/25/2015
312,104,Í4,0.00,12/26/2015
312,105,Í4,0.00,12/28/2015
312,106,Í4,0.00,12/29/2015
312,107,Í4,0.00,12/30/2015
312,108,Í4,0.00,12/31/2015
312,109,Í7,0.00,12/1/2015
312,110,Í7,0.00,12/2/2015
312,111,Í7,0.00,12/3/2015
312,112,Í7,0.00,12/4/2015
312,113,Í7,0.00,12/5/2015
312,114,Í7,0.00,12/7/2015
312,115,Í7,0.00,12/8/2015
312,116,Í7,0.00,12/9/2015
312,117,Í7,0.00,12/10/2015
312,118,Í7,0.00,12/11/2015
312,119,Í7,0.00,12/12/2015
312,120,Í7,0.00,12/14/2015
312,121,Í7,0.00,12/15/2015
312,122,Í7,0.00,12/16/2015
312,123,Í7,0.00,12/17/2015
312,124,Í7,0.00,12/18/2015
312,125,Í7,0.00,12/19/2015
312,126,Í7,0.00,12/21/2015
312,127,Í7,0.00,12/22/2015
312,128,Í7,0.00,12/23/2015
312,129,Í7,0.00,12/24/2015
312,130,Í7,0.00,12/25/2015
312,131,Í7,0.00,12/26/2015
312,132,Í7,0.00,12/28/2015
312,133,Í7,0.00,12/29/2015
312,134,Í7,0.00,12/30/2015
312,135,Í7,0.00,12/31/2015
312,136,Í10.1,0.00,12/1/2015
312,137,Í10.1,0.00,12/2/2015
312,138,Í10.1,0.00,12/3/2015
312,139,Í10.1,0.00,12/4/2015
312,140,Í10.1,0.00,12/5/2015
312,141,Í10.1,0.00,12/7/2015
312,142,Í10.1,0.00,12/8/2015
312,143,Í10.1,0.00,12/9/2015
312,144,Í10.1,0.00,12/10/2015
312,145,Í10.1,0.00,12/11/2015
312,146,Í10.1,0.00,12/12/2015
312,147,Í10.1,0.00,12/14/2015
312,148,Í10.1,0.00,12/15/2015
312,149,Í10.1,0.00,12/16/2015
312,150,Í10.1,0.00,12/17/2015
312,151,Í10.1,0.00,12/18/2015
312,152,Í10.1,0.00,12/19/2015
312,153,Í10.1,0.00,12/21/2015
312,154,Í10.1,0.00,12/22/2015
312,155,Í10.1,0.00,12/23/2015
312,156,Í10.1,0.00,12/24/2015
312,157,Í10.1,0.00,12/25/2015
312,158,Í10.1,0.00,12/26/2015
312,159,Í10.1,0.00,12/28/2015
312,160,Í10.1,0.00,12/29/2015
312,161,Í10.1,0.00,12/30/2015
312,162,Í10.1,0.00,12/31/2015
312,163,Í12,0.00,12/1/2015
312,164,Í12,0.00,12/2/2015
312,165,Í12,0.00,12/3/2015
312,166,Í12,0.00,12/4/2015
312,167,Í12,0.00,12/5/2015
312,168,Í12,0.00,12/7/2015
312,169,Í12,0.00,12/8/2015
312,170,Í12,0.00,12/9/2015
312,171,Í12,0.00,12/10/2015
312,172,Í12,0.00,12/11/2015
312,173,Í12,0.00,12/12/2015
312,174,Í12,0.00,12/14/2015
312,175,Í12,0.00,12/15/2015
312,176,Í12,0.00,12/16/2015
312,177,Í12,0.00,12/17/2015
312,178,Í12,0.00,12/18/2015
312,179,Í12,0.00,12/19/2015
312,180,Í12,0.00,12/21/2015
312,181,Í12,0.00,12/22/2015
312,182,Í12,0.00,12/23/2015
312,183,Í12,0.00,12/24/2015
312,184,Í12,0.00,12/25/2015
312,185,Í12,0.00,12/26/2015
312,186,Í12,0.00,12/28/2015
312,187,Í12,0.00,12/29/2015
312,188,Í12,0.00,12/30/2015
312,189,Í12,0.00,12/31/2015
520,1,Í1.0,0.00,12/1/2015
520,2,Í1.0,0.00,12/2/2015
520,3,Í1.0,0.00,12/3/2015
520,4,Í1.0,0.00,12/4/2015
520,5,Í1.0,0.00,12/5/2015
520,6,Í1.0,0.00,12/6/2015
520,7,Í1.0,0.00,12/7/2015
520,8,Í1.0,0.00,12/8/2015
520,9,Í1.0,0.00,12/9/2015
520,10,Í1.0,0.00,12/10/2015
520,11,Í1.0,0.00,12/11/2015
520,12,Í1.0,0.00,12/12/2015
520,13,Í1.0,0.00,12/13/2015
520,14,Í1.0,0.00,12/14/2015
520,15,Í1.0,0.00,12/15/2015
520,16,Í1.0,0.00,12/16/2015
520,17,Í1.0,0.00,12/17/2015
