REGN,C1_2,C2_2
1,Ар,471976296.00
1,Ар1,0.00
1,Ар2,32692470.00
1,Ар3,0.00
1,Ар4,439283826.00
1,Ар5,0.00
1,Ариск0,18945312.00
1,К,111366612.00
1,Кф,1.00
1,Кинс,7742614.00
1,Крас,0.00
1,Крд,263431297.00
1,Крис,202015.00
1,КРС,12121731.00
1,КРВ,122530746.00
1,Кскр,181661328.00
1,ЛАм,65997444.00
1,ЛАт,134397809.00
1,ОД,97521881.00
1,ОР,4105471.00
1,ОВм,165144652.00
1,ОВт,262472967.00
1,ПК,137552815.00
1,Приз,3.00
1,И,3.00
1,РР,30555933.00
1,ПР,1712243.33
1,ОПР,1129925.87
1,СПР,582317.46
1,ФР,929113.69
1,ОФР,619409.13
1,СФР,309704.56
1,ВР,4142362.60
1,99,4.12
2,Ар,253764.00
2,Ар1,0.00
2,Ар2,3448.00
2,Ар3,0.00
2,Ар4,250316.00
2,Ар5,0.00
2,Ариск0,77444.00
2,К,685757.00
2,Кф,0.65
2,Кинс,0.00
2,Крас,671.00
2,Крд,647316.00
2,Крис,1113.00
2,КРВ,25442.00
2,Кскр,1186151.00
2,ЛАм,90324.00
2,ЛАт,244229.00
2,ОД,4465.00
2,ОР,28446.00
2,ОВм,371630.00
2,ОВт,372484.00
2,ПК,1447944.00
2,РР,42822.00
2,ПР,0.00
2,ОПР,0.00
2,СПР,0.00
2,ФР,0.00
2,ОФР,0.00
2,СФР,0.00
2,ВР,42822.30
2,99,0.00
5,Ар,5319428.00
5,Ар1,0.00
5,Ар2,180717.00
5,Ар3,0.00
5,Ар4,5138711.00
5,Ар5,0.00
5,Ариск0,1419600.00
5,К,832449.00
5,Кф,0.89
5,Кинс,0.00
5,Крас,9090.00
5,Крд,1680584.00
5,Крис,11527.00
5,КРС,802.00
5,КРВ,82496.00
5,Кскр,2612261.00
5,ЛАм,1436931.00
5,ЛАт,1959407.00
5,ОД,1976053.00
5,ОР,58659.00
5,ОВм,2508208.00
5,ОВт,2735132.00
5,ПК,404800.00
5,РР,88956.00
5,ПР,8895.58
5,ОПР,6465.56
5,СПР,2430.02
5,ФР,0.00
5,ОФР,0.00
5,СФР,0.00
5,ВР,0.00
5,99,10.60
18,Ар,10805253.00
18,Ар1,0.00
18,Ар2,689404.00
18,Ар3,8409.00
18,Ар4,10107440.00
18,Ар5,0.00
18,Ариск0,3607592.00
18,К,3317991.00
18,Кф,0.90
18,Кинс,0.00
18,Крас,0.00
18,Крд,4604263.00
18,Крис,36753.00
18,КРС,0.00
18,КРВ,2356222.00
18,Кскр,7508978.00
18,ЛАм,4898384.00
18,ЛАт,7342692.00
18,ОД,4395347.00
18,ОР,141717.00
18,ОВм,4915591.00
18,ОВт,10736214.00
18,ПК,10446432.00
18,РР,2429100.00
18,ПР,242910.00
18,ОПР,83113.00
18,СПР,159797.00
18,ФР,0.00
18,ОФР,0.00
18,СФР,0.00
18,ВР,0.00
18,99,0.00
21,Ар,108295.00
21,Ар1,0.00
21,Ар2,63848.00
21,Ар3,0.00
21,Ар4,44447.00
21,Ар5,0.00
21,Ариск0,147425.00
21,К,213452.00
21,Кф,0.81
21,Кинс,0.00
21,Крас,0.00
21,Крд,253941.00
21,Крис,5587.00
21,КРС,0.00
21,КРВ,9796.00
21,Кскр,530722.00
21,ЛАм,396559.00
21,ЛАт,587713.00
21,ОД,81274.00
21,ОР,19234.00
21,ОВм,613238.00
21,ОВт,625634.00
21,ПК,755589.00
21,РР,14356.00
21,ПР,0.00
21,ОПР,0.00
21,СПР,0.00
21,ФР,0.00
21,ОФР,0.00
21,СФР,0.00
21,ВР,14356.09
21,99,0.00
23,Ар,21000651.00
23,Ар1,0.00
23,Ар2,214647.00
23,Ар3,124001.00
23,Ар4,20662004.00
23,Ар5,0.00
23,Ариск0,1656291.00
23,К,3118807.00
23,Кф,0.86
23,Кинс,172533.00
23,Крас,295.00
23,Крд,7462134.00
23,Крис,23794.00
23,КРС,0.00
23,КРВ,22996.00
23,Кскр,17557748.00
23,ЛАм,1414343.00
23,ЛАт,6079450.00
23,ОД,1900565.00
23,ОР,141727.00
23,ОВм,3687118.00
23,ОВт,6004597.00
23,ПК,2659909.00
23,РР,0.00
23,ПР,0.00
23,ОПР,0.00
23,СПР,0.00
23,ФР,0.00
23,ОФР,0.00
23,СФР,0.00
23,ВР,0.00
23,99,2.99
52,Ар,6945158.00
52,Ар1,0.00
52,Ар2,688523.00
52,Ар3,0.00
52,Ар4,6256635.00
52,Ар5,0.00
52,Ариск0,1970898.00
52,К,1353360.00
52,Кф,1.08
52,Кинс,0.00
52,Крас,899.00
52,Крд,1580455.00
52,Крис,17297.00
52,КРВ,537599.00
52,Кскр,4313980.00
52,ЛАм,4905731.00
52,ЛАт,5828065.00
52,ОД,925916.00
52,ОР,131810.00
52,ОВм,6439671.00
52,ОВт,6865974.00
52,ПК,1032508.00
52,РР,48821.00
52,ПР,0.00
52,ОПР,0.00
52,СПР,0.00
52,ФР,0.00
52,ОФР,0.00
52,СФР,0.00
52,ВР,48821.00
52,99,0.00
53,Ар,8715901.00
53,Ар1,0.00
53,Ар2,464510.00
53,Ар3,0.00
53,Ар4,8251391.00
53,Ар5,0.00
53,Ариск0,2223026.00
53,К,1360512.00
53,Кф,0.92
53,Кинс,0.00
53,Крас,515.00
53,Крд,1118535.00
53,Крис,10645.00
53,КРС,0.00
53,КРВ,1495353.00
53,Кскр,7758465.00
53,ЛАм,3241766.00
53,ЛАт,4776150.00
53,ОД,261081.00
53,ОР,80250.00
53,ОВм,5731056.00
53,ОВт,6077080.00
53,ПК,931868.00
53,РР,56779.00
53,ПР,5677.92
53,ОПР,2618.26
53,СПР,3059.66
53,ФР,0.00
53,ОФР,0.00
53,СФР,0.00
53,ВР,0.00
53,99,1.76
55,Ар,3333016.00
55,Ар1,0.00
55,Ар2,85067.00
55,Ар3,0.00
55,Ар4,3247944.00
55,Ар5,5.00
55,Ариск0,1103360.00
55,К,781802.00
55,Кф,0.86
55,Кинс,0.00
55,Крас,15619.00
55,Крд,497380.00
55,Крис,3835.00
55,КРС,0.00
55,КРВ,427378.00
55,Кскр,3102947.00
55,ЛАм,1205705.00
55,ЛАт,1579004.00
55,ОД,252809.00
55,ОР,76023.00
55,ОВм,2434337.00
55,ОВт,2637459.00
55,ПК,1814677.00
55,РР,0.00
55,ПР,0.00
55,ОПР,0.00
55,СПР,0.00
55,ФР,0.00
55,ОФР,0.00
55,СФР,0.00
55,ВР,0.00
55,99,2.59
65,Ар,17786223.00
65,Ар1,0.00
65,Ар2,140742.00
65,Ар3,0.00
65,Ар4,17645481.00
65,Ар5,0.00
65,Ариск0,2919554.00
65,К,3559944.00
65,Кф,0.89
65,Кинс,0.00
65,Крас,0.00
65,Крд,12604091.00
65,Крис,73083.00
65,КРС,37.00
65,КРВ,59102.00
65,Кскр,9270876.00
65,ЛАм,2459319.00
65,ЛАт,5019773.00
65,ОД,13452722.00
65,ОР,177858.00
65,ОВм,6854422.00
65,ОВт,7829782.00
65,ПК,7585711.00
65,РР,3884861.00
65,ПР,347555.07
65,ОПР,27988.18
65,СПР,319566.89
65,ФР,40931.07
65,ОФР,27287.38
65,СФР,13643.69
65,ВР,0.00
65,99,8.53
67,Ар,8514869.00
67,Ар1,0.00
67,Ар2,60235.00
67,Ар4,8454634.00
67,Ариск0,768412.00
67,К,3257887.00
67,Кф,0.73
67,Крас,153982.00
67,Крд,8486962.00
67,Крис,18890.00
67,КРВ,515977.00
67,Кскр,7201932.00
67,ЛАм,784433.00
67,ЛАт,1917230.00
67,ОД,4585768.00
67,ОР,153687.00
67,ОВм,3130493.00
67,ОВт,3530123.00
67,ПК,3350839.00
67,ПР,0.00
67,ОПР,0.00
67,СПР,0.00
67,ФР,0.00
67,ОФР,0.00
67,СФР,0.00
67,ВР,0.00
67,99,2.69
77,Ар,10444128.00
77,Ар1,0.00
77,Ар2,304803.00
77,Ар3,0.00
77,Ар4,10139325.00
77,Ар5,0.00
77,Ариск0,1834238.00
77,К,2118282.00
77,Кф,0.68
77,Кинс,4792.00
77,Крас,0.00
77,Крд,3048263.00
77,Крис,9088.00
77,КРС,17890.00
77,КРВ,2609118.00
77,Кскр,11823774.00
77,ЛАм,2831320.00
77,ЛАт,4464219.00
77,ОД,1175234.00
77,ОР,137429.00
77,ОВм,5485785.00
77,ОВт,8022930.00
77,ПК,1112300.00
77,РР,2460490.00
77,ПР,236998.80
77,ОПР,55808.18
77,СПР,181190.62
77,ФР,1848.51
77,ОФР,1232.34
77,СФР,616.17
77,ВР,72016.49
77,99,11.18
85,Ар,632621.00
85,Ар1,0.00
85,Ар2,16239.00
85,Ар3,0.00
85,Ар4,616382.00
85,Ар5,0.00
85,Ариск0,131326.00
85,К,190512.00
85,Кф,0.93
85,Кинс,0.00
85,Крас,0.00
85,Крд,428062.00
85,Крис,3537.00
85,КРС,0.00
85,КРВ,20307.00
85,Кскр,525661.00
85,ЛАм,230988.00
85,ЛАт,285493.00
85,ОД,322609.00
85,ОР,21662.00
85,ОВм,307598.00
85,ОВт,319299.00
85,ПК,375237.00
85,РР,5302.00
85,ПР,0.00
85,ОПР,0.00
85,СПР,0.00
85,ФР,0.00
85,ОФР,0.00
85,СФР,0.00
85,ВР,5302.32
85,99,1.56
96,Ар,946510.00
96,Ар1,0.00
96,Ар2,18707.00
96,Ар4,927803.00
96,Ариск0,433584.00
96,К,222589.00
96,Кф,0.84
96,Крд,310162.00
96,Крис,5397.00
96,Кскр,612476.00
96,ЛАм,420247.00
96,ЛАт,602279.00
96,ОД,430606.00
96,ОР,20631.00
96,ОВм,494234.00
96,ОВт,569830.00
96,ПР,0.00
96,ОПР,0.00
96,СПР,0.00
96,ФР,0.00
96,ОФР,0.00
96,СФР,0.00
96,ВР,0.00
96,99,0.00
101,Ар,229288.00
101,Ар1,0.00
101,Ар2,57071.00
101,Ар3,0.00
101,Ар4,172217.00
101,Ар5,0.00
101,Ариск0,3914289.00
101,К,2032339.00
101,Кф,0.96
101,Кинс,0.00
101,Крас,1585.00
101,Крд,90103.00
101,Крис,15590.00
101,КРС,18559.00
101,КРВ,0.00
101,Кскр,8487170.00
101,ЛАм,3904879.00
101,ЛАт,7748061.00
101,ОД,131513.00
101,ОР,54720.00
101,ОВм,8481573.00
101,ОВт,8767304.00
101,ПК,722467.00
101,РР,5473099.00
101,ПР,546946.92
101,ОПР,183213.29
101,СПР,363733.63
101,ФР,363.00
101,ОФР,242.00
101,СФР,121.00
101,ВР,0.00
101,99,14.64
103,Ар,3140412.00
103,Ар1,0.00
103,Ар2,411968.00
103,Ар3,0.00
103,Ар4,2728444.00
103,Ар5,0.00
103,Ариск0,4209791.00
103,К,2663176.00
103,Кф,0.75
103,Кинс,0.00
103,Крас,0.00
103,Крд,1698736.00
103,Крис,79278.00
103,КРС,0.00
103,КРВ,103145.00
103,Кскр,4359499.00
103,ЛАм,1888117.00
103,ЛАт,4038174.00
103,ОД,832030.00
103,ОР,77342.00
103,ОВм,3857191.00
103,ОВт,4402426.00
103,ПК,4040121.00
103,РР,484176.00
103,ПР,0.00
103,ОПР,0.00
103,СПР,0.00
103,ФР,48417.60
103,ОФР,32278.40
103,СФР,16139.20
103,ВР,0.00
103,99,0.00
106,Ар,532010.00
106,Ар1,0.00
106,Ар2,63229.00
106,Ар4,468781.00
106,Ариск0,91871.00
106,К,262629.00
106,Кф,0.76
106,Крд,199007.00
106,Крис,1477.00
106,КРВ,8484.00
106,Кскр,487602.00
106,ЛАм,313336.00
106,ЛАт,450655.00
106,ОД,94561.00
106,ОР,14894.00
106,ОВм,448563.00
106,ОВт,499192.00
106,ПК,147963.00
106,ПР,0.00
106,ОПР,0.00
106,СПР,0.00
106,ФР,0.00
106,ОФР,0.00
106,СФР,0.00
106,ВР,0.00
106,99,0.00
107,Ар,32879693.00
107,Ар1,0.00
107,Ар2,1007256.00
107,Ар3,513.00
107,Ар4,31871924.00
107,Ар5,0.00
107,Ариск0,3719529.00
107,К,6533562.00
107,Кф,0.94
107,Кинс,85881.00
107,Крас,382620.00
107,Крд,7696653.00
107,Крис,13028.00
107,КРС,0.00
107,КРВ,1492085.00
107,Кскр,20420902.00
107,ЛАм,4798553.00
107,ЛАт,11504651.00
107,ОД,5213107.00
107,ОР,485607.00
107,ОВм,10425853.00
107,ОВт,18565675.00
107,ПК,20757616.00
107,РР,228222.00
107,ПР,22822.22
107,ОПР,971.22
107,СПР,21851.00
107,ФР,0.00
107,ОФР,0.00
107,СФР,0.00
107,ВР,0.00
107,99,2.97
121,Ар,8099214.00
121,Ар1,0.00
121,Ар2,621282.00
121,Ар3,0.00
121,Ар4,7477520.00
121,Ар5,413.00
121,Ариск0,17818071.00
121,К,18005835.00
121,Кф,0.69
121,Кинс,0.00
121,Крас,1188020.00
121,Крд,3046488.00
121,Крис,13417.00
121,КРС,59023.00
121,КРВ,1829129.00
121,Кскр,16982315.00
121,ЛАм,7974941.00
121,ЛАт,15190542.00
121,ОД,6321.00
121,ОР,835204.00
121,ОВм,6822316.00
121,ОВт,10082773.00
121,ПК,11071577.00
121,РР,27225695.00
121,ПР,1961932.00
121,ОПР,1351573.00
121,СПР,610359.00
121,ФР,675419.00
121,ОФР,450279.00
121,СФР,225140.00
121,ВР,852185.00
121,99,43.97
138,Ар,2774287.00
138,Ар1,0.00
138,Ар2,1615.00
138,Ар3,0.00
138,Ар4,2772672.00
138,Ар5,0.00
138,Ариск0,861689.00
138,К,613781.00
138,Кф,0.89
138,Кинс,0.00
138,Крас,0.00
138,Крд,810066.00
138,Крис,4283.00
138,КРВ,20305.00
138,Кскр,1505576.00
138,ЛАм,887541.00
138,ЛАт,1089439.00
138,ОД,801828.00
138,ОР,40819.00
138,ОВм,1273419.00
138,ОВт,1640505.00
138,ПК,2750292.00
138,РР,68811.00
138,ПР,6881.06
138,ОПР,5321.37
138,СПР,1559.69
138,ФР,0.00
138,ОФР,0.00
138,СФР,0.00
138,ВР,0.00
138,99,3.91
142,Ар,283229.00
142,Ар1,0.00
142,Ар2,271.00
142,Ар4,282958.00
142,Ариск0,39512.00
142,К,221889.00
142,Кф,0.77
142,Крас,2898.00
142,Крд,183762.00
142,Крис,5488.00
142,КРВ,7000.00
142,Кскр,226494.00
142,ЛАм,32830.00
142,ЛАт,59936.00
142,ОР,11121.00
142,ОВм,104638.00
142,ОВт,104699.00
142,ПК,28044.00
142,ПР,0.00
142,ОПР,0.00
142,СПР,0.00
142,ФР,0.00
142,ОФР,0.00
142,СФР,0.00
142,ВР,0.00
142,99,0.00
149,Ар,98538.00
149,Ар1,0.00
149,Ар2,9186.00
149,Ар4,89352.00
149,Ариск0,53355.00
149,К,193109.00
149,Крд,96067.00
149,Кскр,21414.00
149,ЛАм,51996.00
149,ЛАт,125455.00
149,ОД,33569.00
149,ОР,7109.00
149,ОВм,23630.00
149,ОВт,23725.00
149,ПК,82610.00
149,РР,11324.00
149,ПР,0.00
149,ОПР,0.00
149,СПР,0.00
149,ФР,0.00
149,ОФР,0.00
149,СФР,0.00
149,ВР,11323.81
149,99,0.00
153,Ар,1450356.00
153,Ар1,0.00
153,Ар2,82128.00
153,Ар4,1368228.00
153,Ариск0,303165.00
153,К,330010.00
153,Кф,0.86
153,Кинс,1.00
153,Крд,448689.00
153,Крис,4022.00
153,КРВ,14995.00
153,Кскр,943521.00
153,ЛАм,999413.00
153,ЛАт,1184876.00
153,ОД,314683.00
153,ОР,32302.00
153,ОВм,860567.00
153,ОВт,887918.00
153,ПК,278711.00
153,РР,22900.00
153,ПР,1955.00
153,ОПР,1380.00
153,СПР,575.00
153,ФР,335.00
153,ОФР,223.00
153,СФР,112.00
153,ВР,0.00
153,99,6.53
155,Ар,1181959.00
155,Ар1,0.00
155,Ар2,54565.00
155,Ар3,0.00
155,Ар4,1127394.00
155,Ар5,0.00
155,Ариск0,154535.00
155,К,475264.00
155,Кф,0.00
155,Кинс,0.00
155,Крас,0.00
155,Крд,66225.00
155,Крис,0.00
155,КРС,25158.00
155,КРВ,78951.00
155,Кскр,562408.00
155,ЛАм,144786.00
155,ЛАт,483120.00
155,ОД,2078.00
155,ОР,33559.00
155,ОВм,898317.00
155,ОВт,898327.00
155,ПК,133370.00
155,РР,253375.00
155,ПР,10418.36
155,ОПР,1241.00
155,СПР,9177.36
155,ФР,11854.08
155,ОФР,7902.72
155,СФР,3951.36
