REGN,C1_2,C2_2
1,Ар,332987051.00
1,Ар1,64030725.00
1,Ар1.1,0.00
1,Ар2,26346024.00
1,Ар3,1301381.00
1,Ар4,305339646.00
1,Ар5,0.00
1,Ариск0,64030725.00
1,К,118617362.00
1,Кф,1.00
1,Кинс,7576895.00
1,Крас,0.00
1,Крд,268354408.00
1,Крис,195250.00
1,КРС,12917326.00
1,КРВ,87323528.00
1,Кскр,144353600.00
1,Лам,81804743.00
1,Лат,217630350.00
1,ОД,161614954.00
1,ОР,4951625.00
1,ОВм,171064763.00
1,ОВт,313332166.00
1,ПК,336217364.00
1,И,3.00
1,Приз,3.00
1,РР,19856325.00
1,ПР,1024839.57
1,ОПР,965109.03
1,СПР,59730.54
1,ФР,0.00
1,ОФР,0.00
1,СФР,0.00
1,ВР,7045829.95
2,Ар,330255.00
2,Ар1,81498.00
2,Ар2,4235.00
2,Ар3,0.00
2,Ар4,326020.00
2,Ар5,0.00
2,Ариск0,81498.00
2,К,700872.00
2,Кф,0.66
2,Кинс,0.00
2,Крас,698.00
2,Крд,757540.00
2,Крис,1202.00
2,КРВ,49671.00
2,Кскр,1294872.00
2,Лам,130337.00
2,Лат,270088.00
2,ОД,11442.00
2,ОР,28446.00
2,ОВм,419739.00
2,ОВт,429209.00
2,ПК,1249665.00
2,РР,17629.00
2,ПР,0.00
2,ОПР,0.00
2,СПР,0.00
2,ФР,0.00
2,ОФР,0.00
2,СФР,0.00
2,ВР,17629.35
5,Ар,5888585.00
5,Ар1,2150024.00
5,Ар1.1,0.00
5,Ар2,225212.00
5,Ар3,0.00
5,Ар4,5663373.00
5,Ар5,0.00
5,Ариск0,2150024.00
5,К,1050935.00
5,Кф,0.90
5,Кинс,0.00
5,Крас,10270.00
5,Крд,1615694.00
5,Крис,12397.00
5,КРС,0.00
5,КРВ,43868.00
5,Кскр,2780815.00
5,Лам,1344525.00
5,Лат,2710539.00
5,ОД,2290675.00
5,ОР,76777.00
5,ОВм,2720285.00
5,ОВт,2812217.00
5,ПК,913288.00
5,РР,346242.00
5,ПР,25859.51
5,ОПР,14055.41
5,СПР,11804.10
5,ФР,0.00
5,ОФР,0.00
5,СФР,0.00
5,ВР,22998.06
18,Ар,8261375.00
18,Ар1,3645552.00
18,Ар1.1,0.00
18,Ар2,574862.00
18,Ар3,0.00
18,Ар4,7686513.00
18,Ар5,0.00
18,Ариск0,3645552.00
18,К,3207866.00
18,Кф,1.10
18,Кинс,0.00
18,Крас,0.00
18,Крд,4155500.00
18,Крис,76674.00
18,КРС,0.00
18,КРВ,1110861.00
18,Кскр,4692136.00
18,Лам,3182869.00
18,Лат,5520342.00
18,ОД,3115852.00
18,ОР,141717.00
18,ОВм,4548597.00
18,ОВт,7102199.00
18,ПК,13045851.00
18,РР,1247113.00
18,ПР,99769.00
18,ОПР,20234.00
18,СПР,79535.00
18,ФР,0.00
18,ОФР,0.00
18,СФР,0.00
18,ВР,0.00
21,Ар,266838.00
21,Ар1,239881.00
21,Ар2,67566.00
21,Ар3,0.00
21,Ар4,199272.00
21,Ар5,0.00
21,Ариск0,239881.00
21,К,228686.00
21,Кф,0.79
21,Кинс,0.00
21,Крас,0.00
21,Крд,285631.00
21,Крис,5188.00
21,КРС,0.00
21,КРВ,28110.00
21,Кскр,330222.00
21,Лам,479523.00
21,Лат,648123.00
21,ОД,48936.00
21,ОР,22987.00
21,ОВм,489037.00
21,ОВт,518238.00
21,ПК,479864.00
21,РР,10201.00
21,ПР,0.00
21,ОПР,0.00
21,СПР,0.00
21,ФР,0.00
21,ОФР,0.00
21,СФР,0.00
21,ВР,10201.48
23,Ар,23823460.00
23,Ар1,2926126.00
23,Ар2,231897.00
23,Ар3,112159.00
23,Ар4,23479405.00
23,Ариск0,2926126.00
23,К,3266472.00
23,Кф,0.88
23,Кинс,172533.00
23,Крас,227.00
23,Крд,9094940.00
23,Крис,48662.00
23,КРВ,63337.00
23,Кскр,17762166.00
23,Лам,3099052.00
23,Лат,5694689.00
23,ОД,1774885.00
23,ОР,143508.00
23,ОВм,5027269.00
23,ОВт,7899620.00
23,ПК,1835989.00
23,ПР,0.00
23,ОПР,0.00
23,СПР,0.00
23,ФР,0.00
23,ОФР,0.00
23,СФР,0.00
23,ВР,0.00
52,Ар,8400268.00
52,Ар1,1893441.00
52,Ар2,912734.00
52,Ар3,15752.00
52,Ар4,7471782.00
52,Ариск0,1893441.00
52,К,1469319.00
52,Кф,1.20
52,Крас,1176.00
52,Крд,2034551.00
52,Крис,38077.00
52,КРВ,616592.00
52,Кскр,5418269.00
52,Лам,6131663.00
52,Лат,6734414.00
52,ОД,2303364.00
52,ОР,199726.00
52,ОВм,7428031.00
52,ОВт,7773773.00
52,ПК,919424.00
52,ПР,0.00
52,ОПР,0.00
52,СПР,0.00
52,ФР,0.00
52,ОФР,0.00
52,СФР,0.00
52,ВР,0.00
53,Ар,8846887.00
53,Ар1,1428433.00
53,Ар2,574115.00
53,Ар4,8272772.00
53,Ариск0,1428433.00
53,К,1423494.00
53,Кф,0.92
53,Крд,1188032.00
53,Крис,10924.00
53,КРВ,1164520.00
53,Кскр,8360263.00
53,Лам,3325691.00
53,Лат,4531379.00
53,ОД,671517.00
53,ОР,80250.00
53,ОВм,6076024.00
53,ОВт,7011990.00
53,ПК,1513251.00
53,РР,57892.00
53,ПР,4631.36
53,ОПР,2414.82
53,СПР,2216.54
53,ФР,0.00
53,ОФР,0.00
53,СФР,0.00
53,ВР,0.00
55,Ар,4314934.00
55,Ар1,1481330.00
55,Ар1.1,0.00
55,Ар2,116087.00
55,Ар3,17016.00
55,Ар4,4181524.00
55,Ар5,308.00
55,Ариск0,1481330.00
55,К,1068561.00
55,Кф,0.88
55,Кинс,0.00
55,Крас,65.00
55,Крд,459087.00
55,Крис,1873.00
55,КРС,0.00
55,КРВ,323185.00
55,Кскр,3083122.00
55,Лам,1888229.00
55,Лат,2515248.00
55,ОД,764919.00
55,ОР,75858.00
55,ОВм,3029459.00
55,ОВт,3365505.00
55,ПК,2526360.00
55,РР,169616.00
55,ПР,12712.11
55,ОПР,8171.01
55,СПР,4541.10
55,ФР,857.20
55,ОФР,431.91
55,СФР,425.29
55,ВР,0.00
65,Ар,23293008.00
65,Ар1,3258998.00
65,Ар2,325819.00
65,Ар3,168057.00
65,Ар4,22799133.00
65,Ар5,0.00
65,Ариск0,3258998.00
65,К,4104965.00
65,Кф,0.91
65,Кинс,0.00
65,Крас,0.00
65,Крд,15088453.00
65,Крис,75115.00
65,КРС,0.00
65,КРВ,18797.00
65,Кскр,8112782.00
65,Лам,4337641.00
65,Лат,7638447.00
65,ОД,15691662.00
65,ОР,285494.00
65,ОВм,8870596.00
65,ОВт,10035310.00
65,ПК,7614347.00
65,РР,61839.00
65,ПР,4947.13
65,ОПР,417.51
65,СПР,4529.62
65,ФР,0.00
65,ОФР,0.00
65,СФР,0.00
65,ВР,0.00
67,Ар,6152668.00
67,Ар1,1372432.00
67,Ар2,45066.00
67,Ар4,6107602.00
67,Ариск0,1372432.00
67,К,3283918.00
67,Кф,0.72
67,Крас,26408.00
67,Крд,7412253.00
67,Крис,12154.00
67,КРВ,162328.00
67,Кскр,7543148.00
67,Лам,1398000.00
67,Лат,2601051.00
67,ОД,3342821.00
67,ОР,176349.00
67,ОВм,3877010.00
67,ОВт,4205794.00
67,ПК,5730367.00
67,ПР,0.00
67,ОПР,0.00
67,СПР,0.00
67,ФР,0.00
67,ОФР,0.00
67,СФР,0.00
67,ВР,0.00
77,Ар,11741220.00
77,Ар1,902813.00
77,Ар1.1,0.00
77,Ар2,139695.00
77,Ар3,245.00
77,Ар4,11601280.00
77,Ар5,0.00
77,Ариск0,1250755.00
77,К,2181429.00
77,Кф,0.75
77,Кинс,8642.00
77,Крас,0.00
77,Крд,2850037.00
77,Крис,10428.00
77,КРС,8940.00
77,КРВ,2667088.00
77,Кскр,11272148.00
77,Лам,1441375.00
77,Лат,3303181.00
77,ОД,1575417.00
77,ОР,164483.00
77,ОВм,4831554.00
77,ОВт,5494242.00
77,ПК,223316.00
77,РР,2117231.00
77,ПР,157775.07
77,ОПР,27653.48
77,СПР,130121.59
77,ФР,749.94
77,ОФР,374.97
77,СФР,374.97
77,ВР,135667.89
85,Ар,494445.00
85,Ар1,204325.00
85,Ар2,36291.00
85,Ар3,0.00
85,Ар4,458154.00
85,Ар5,0.00
85,Ариск0,204325.00
85,К,192465.00
85,Кф,0.93
85,Кинс,0.00
85,Крас,0.00
85,Крд,452150.00
85,Крис,4218.00
85,КРС,0.00
85,КРВ,36761.00
85,Кскр,532617.00
85,Лам,391125.00
85,Лат,407477.00
85,ОД,232242.00
85,ОР,24680.00
85,ОВм,436893.00
85,ОВт,466143.00
85,ПК,399014.00
85,РР,5227.00
85,ПР,0.00
85,ОПР,0.00
85,СПР,0.00
85,ФР,0.00
85,ОФР,0.00
85,СФР,0.00
85,ВР,5227.00
96,Ар,927331.00
96,Ар1,441837.00
96,Ар2,56077.00
96,Ар4,871254.00
96,Ариск0,441837.00
96,К,244134.00
96,Кф,1.00
96,Крд,210650.00
96,Крис,5330.00
96,КРВ,41641.00
96,Кскр,655649.00
96,Лам,677747.00
96,Лат,1004904.00
96,ОД,330943.00
96,ОР,24483.00
96,ОВм,586005.00
96,ОВт,662428.00
96,ПК,9750.00
96,ПР,0.00
96,ОПР,0.00
96,СПР,0.00
96,ФР,0.00
96,ОФР,0.00
96,СФР,0.00
96,ВР,0.00
101,Ар,852971.00
101,Ар1,5493168.00
101,Ар2,185907.00
101,Ар3,0.00
101,Ар4,667064.00
101,Ар5,0.00
101,Ариск0,7559322.00
101,К,2121280.00
101,Кф,0.92
101,Кинс,0.00
101,Крас,55871.00
101,Крд,204508.00
101,Крис,12870.00
101,КРС,4418.00
101,КРВ,1072.00
101,Кскр,9030221.00
101,Лам,6528956.00
101,Лат,11838001.00
101,ОД,153400.00
101,ОР,73985.00
101,ОВм,10180858.00
101,ОВт,13012364.00
101,ПК,1049936.00
101,РР,7462365.00
101,ПР,596495.60
101,ОПР,212543.76
101,СПР,383951.84
101,ФР,493.60
101,ОФР,246.80
101,СФР,246.80
101,ВР,0.00
103,Ар,4682541.00
103,Ар1,4184620.00
103,Ар1.1,0.00
103,Ар2,426761.00
103,Ар3,3796.00
103,Ар4,4251984.00
103,Ар5,0.00
103,Ариск0,4184620.00
103,К,3130663.00
103,Кф,0.78
103,Кинс,0.00
103,Крас,0.00
103,Крд,1046786.00
103,Крис,74777.00
103,КРС,0.00
103,КРВ,274634.00
103,Кскр,5540997.00
103,Лам,2765696.00
103,Лат,4654828.00
103,ОД,519723.00
103,ОР,100021.00
103,ОВм,5359538.00
103,ОВт,5375586.00
103,ПК,6084543.00
103,РР,0.00
103,ПР,0.00
103,ОПР,0.00
103,СПР,0.00
103,ФР,0.00
103,ОФР,0.00
103,СФР,0.00
103,ВР,0.00
106,Ар,585170.00
106,Ар1,88872.00
106,Ар2,16365.00
106,Ар3,0.00
106,Ар4,568805.00
106,Ар5,0.00
106,Ариск0,88872.00
106,К,261158.00
106,Кф,0.75
106,Кинс,0.00
106,Крас,0.00
106,Крд,263544.00
106,Крис,1882.00
106,КРС,0.00
106,КРВ,7419.00
106,Кскр,656689.00
106,Лам,98562.00
106,Лат,254318.00
106,ОД,80289.00
106,ОР,14828.00
106,ОВм,311249.00
106,ОВт,341187.00
106,ПК,216613.00
106,РР,0.00
106,ПР,0.00
106,ОПР,0.00
106,СПР,0.00
106,ФР,0.00
106,ОФР,0.00
106,СФР,0.00
106,ВР,0.00
107,Ар,38036967.00
107,Ар1,3458250.00
107,Ар1.1,0.00
107,Ар2,430507.00
107,Ар3,8.00
107,Ар4,37606452.00
