REGN,C1_4,C2_4,C3_4,C4_4
149,1,Í16.1,67.39,7/1/2015
149,2,Í16.1,67.42,7/2/2015
149,3,Í16.1,67.40,7/3/2015
149,4,Í16.1,67.39,7/4/2015
149,5,Í16.1,67.39,7/5/2015
149,6,Í16.1,67.34,7/6/2015
149,7,Í16.1,66.86,7/7/2015
149,8,Í16.1,66.79,7/8/2015
149,9,Í16.1,66.77,7/9/2015
149,10,Í16.1,66.57,7/10/2015
149,11,Í16.1,66.58,7/11/2015
149,12,Í16.1,66.57,7/12/2015
149,13,Í16.1,66.43,7/13/2015
149,14,Í16.1,66.41,7/14/2015
149,15,Í16.1,66.67,7/15/2015
149,16,Í16.1,66.69,7/16/2015
149,17,Í16.1,66.59,7/17/2015
149,18,Í16.1,66.59,7/18/2015
149,19,Í16.1,66.58,7/19/2015
149,20,Í16.1,66.37,7/20/2015
149,21,Í16.1,66.37,7/21/2015
149,22,Í16.1,65.83,7/22/2015
149,23,Í16.1,65.80,7/23/2015
149,24,Í16.1,65.74,7/24/2015
149,25,Í16.1,65.67,7/25/2015
149,26,Í16.1,65.65,7/26/2015
149,27,Í16.1,65.28,7/27/2015
149,28,Í16.1,65.18,7/28/2015
149,29,Í16.1,65.02,7/29/2015
149,30,Í16.1,65.05,7/30/2015
149,31,Í16.1,66.01,7/31/2015
520,1,Í1.0,0.00,7/1/2015
520,2,Í1.0,0.00,7/2/2015
520,3,Í1.0,0.00,7/3/2015
520,4,Í1.0,0.00,7/4/2015
520,5,Í1.0,0.00,7/5/2015
520,6,Í1.0,0.00,7/6/2015
520,7,Í1.0,0.00,7/7/2015
520,8,Í1.0,0.00,7/8/2015
520,9,Í1.0,0.00,7/9/2015
520,10,Í1.0,0.00,7/10/2015
520,11,Í1.0,0.00,7/11/2015
520,12,Í1.0,0.00,7/12/2015
520,13,Í1.0,0.00,7/13/2015
520,14,Í1.0,0.00,7/14/2015
520,15,Í1.0,0.00,7/15/2015
520,16,Í1.0,0.00,7/16/2015
520,17,Í1.0,0.00,7/17/2015
520,18,Í1.0,0.00,7/18/2015
520,19,Í1.0,0.00,7/19/2015
520,20,Í1.0,0.00,7/20/2015
520,21,Í1.0,0.00,7/21/2015
520,22,Í1.0,0.00,7/22/2015
520,23,Í1.0,0.00,7/23/2015
520,24,Í1.0,0.00,7/24/2015
520,25,Í1.0,0.00,7/25/2015
520,26,Í1.0,0.00,7/26/2015
520,27,Í1.0,0.00,7/27/2015
520,28,Í1.0,0.00,7/28/2015
520,29,Í1.0,0.00,7/29/2015
520,30,Í1.0,0.00,7/30/2015
520,31,Í1.0,0.00,7/31/2015
520,32,Í1.1,0.00,7/1/2015
520,33,Í1.1,0.00,7/2/2015
520,34,Í1.1,0.00,7/3/2015
