REGN,C1_5
1,11/1/2014
1,11/2/2014
1,11/3/2014
1,11/4/2014
1,11/8/2014
1,11/9/2014
1,11/15/2014
1,11/16/2014
1,11/22/2014
1,11/23/2014
1,11/29/2014
1,11/30/2014
5,11/3/2014
5,11/4/2014
21,11/2/2014
21,11/4/2014
21,11/9/2014
21,11/16/2014
21,11/23/2014
21,11/30/2014
23,11/1/2014
23,11/2/2014
23,11/3/2014
23,11/4/2014
23,11/8/2014
23,11/9/2014
23,11/15/2014
23,11/16/2014
23,11/22/2014
23,11/23/2014
23,11/29/2014
23,11/30/2014
55,11/1/2014
55,11/2/2014
55,11/3/2014
55,11/4/2014
55,11/8/2014
55,11/9/2014
55,11/15/2014
55,11/16/2014
55,11/22/2014
55,11/23/2014
55,11/29/2014
65,11/3/2014
65,11/4/2014
67,11/1/2014
67,11/2/2014
67,11/3/2014
67,11/4/2014
67,11/6/2014
67,11/8/2014
67,11/9/2014
67,11/15/2014
67,11/16/2014
67,11/22/2014
67,11/23/2014
67,11/29/2014
67,11/30/2014
77,11/1/2014
77,11/2/2014
77,11/3/2014
77,11/4/2014
77,11/8/2014
77,11/9/2014
77,11/15/2014
77,11/16/2014
77,11/22/2014
77,11/23/2014
77,11/29/2014
77,11/30/2014
85,11/1/2014
85,11/2/2014
85,11/3/2014
85,11/4/2014
85,11/8/2014
85,11/9/2014
85,11/15/2014
85,11/16/2014
85,11/22/2014
85,11/23/2014
85,11/29/2014
85,11/30/2014
96,11/2/2014
96,11/3/2014
96,11/4/2014
96,11/9/2014
96,11/16/2014
96,11/23/2014
96,11/30/2014
103,11/1/2014
103,11/2/2014
103,11/3/2014
103,11/4/2014
103,11/8/2014
103,11/9/2014
103,11/15/2014
103,11/16/2014
103,11/22/2014
103,11/23/2014
103,11/29/2014
103,11/30/2014
106,11/2/2014
106,11/3/2014
106,11/4/2014
106,11/9/2014
106,11/16/2014
106,11/23/2014
142,11/1/2014
142,11/2/2014
142,11/3/2014
142,11/4/2014
142,11/8/2014
142,11/9/2014
142,11/15/2014
142,11/16/2014
142,11/22/2014
142,11/23/2014
142,11/29/2014
142,11/30/2014
149,11/1/2014
149,11/2/2014
149,11/3/2014
149,11/4/2014
149,11/8/2014
149,11/9/2014
149,11/15/2014
149,11/16/2014
149,11/22/2014
149,11/23/2014
149,11/29/2014
149,11/30/2014
153,11/1/2014
153,11/2/2014
153,11/3/2014
153,11/4/2014
153,11/8/2014
153,11/9/2014
153,11/15/2014
153,11/16/2014
153,11/22/2014
153,11/23/2014
153,11/29/2014
153,11/30/2014
170,11/1/2014
170,11/2/2014
170,11/3/2014
170,11/4/2014
170,11/8/2014
170,11/9/2014
170,11/15/2014
170,11/16/2014
170,11/22/2014
170,11/23/2014
170,11/29/2014
170,11/30/2014
197,11/1/2014
197,11/2/2014
197,11/3/2014
197,11/4/2014
197,11/8/2014
197,11/9/2014
197,11/15/2014
197,11/16/2014
197,11/22/2014
197,11/23/2014
197,11/29/2014
197,11/30/2014
208,11/1/2014
208,11/2/2014
208,11/3/2014
208,11/4/2014
208,11/8/2014
208,11/9/2014
208,11/15/2014
208,11/16/2014
208,11/22/2014
208,11/23/2014
208,11/29/2014
208,11/30/2014
232,11/2/2014
232,11/4/2014
232,11/9/2014
232,11/16/2014
232,11/23/2014
232,11/30/2014
236,11/2/2014
236,11/3/2014
236,11/4/2014
236,11/9/2014
236,11/16/2014
236,11/23/2014
236,11/30/2014
249,11/2/2014
249,11/3/2014
249,11/4/2014
249,11/9/2014
249,11/16/2014
249,11/23/2014
249,11/30/2014
256,11/1/2014
256,11/2/2014
256,11/3/2014
256,11/4/2014
256,11/8/2014
256,11/9/2014
256,11/15/2014
256,11/16/2014
256,11/22/2014
256,11/23/2014
256,11/29/2014
256,11/30/2014
272,11/1/2014
272,11/2/2014
272,11/3/2014
272,11/4/2014
272,11/8/2014
272,11/9/2014
272,11/15/2014
272,11/16/2014
272,11/22/2014
272,11/23/2014
272,11/29/2014
272,11/30/2014
312,11/2/2014
312,11/3/2014
312,11/4/2014
312,11/9/2014
312,11/16/2014
312,11/23/2014
312,11/30/2014
324,11/1/2014
324,11/2/2014
324,11/3/2014
324,11/4/2014
324,11/9/2014
324,11/16/2014
324,11/23/2014
324,11/30/2014
330,11/1/2014
330,11/2/2014
330,11/3/2014
330,11/4/2014
330,11/8/2014
330,11/9/2014
330,11/15/2014
330,11/16/2014
330,11/22/2014
330,11/23/2014
330,11/29/2014
330,11/30/2014
354,11/1/2014
354,11/2/2014
354,11/3/2014
354,11/4/2014
354,11/8/2014
354,11/9/2014
354,11/15/2014
354,11/16/2014
354,11/22/2014
354,11/23/2014
354,11/29/2014
354,11/30/2014
356,11/1/2014
356,11/2/2014
356,11/3/2014
356,11/4/2014
356,11/8/2014
356,11/9/2014
356,11/15/2014
356,11/16/2014
356,11/22/2014
356,11/23/2014
356,11/29/2014
356,11/30/2014
370,11/1/2014
370,11/2/2014
370,11/3/2014
370,11/4/2014
370,11/8/2014
370,11/9/2014
370,11/15/2014
370,11/16/2014
370,11/22/2014
370,11/23/2014
370,11/29/2014
370,11/30/2014
384,11/2/2014
384,11/3/2014
384,11/4/2014
384,11/9/2014
384,11/16/2014
