REGN,C1_5
1,6/4/2011
1,6/5/2011
1,6/11/2011
1,6/12/2011
1,6/13/2011
1,6/18/2011
1,6/19/2011
1,6/25/2011
1,6/26/2011
18,6/5/2011
18,6/12/2011
18,6/13/2011
18,6/19/2011
18,6/26/2011
21,6/5/2011
21,6/11/2011
21,6/12/2011
21,6/13/2011
21,6/19/2011
21,6/26/2011
23,6/4/2011
23,6/5/2011
23,6/11/2011
23,6/12/2011
23,6/13/2011
23,6/18/2011
23,6/19/2011
23,6/25/2011
23,6/26/2011
65,6/12/2011
65,6/13/2011
67,6/4/2011
67,6/5/2011
67,6/11/2011
67,6/12/2011
67,6/18/2011
67,6/19/2011
67,6/25/2011
67,6/26/2011
77,6/4/2011
77,6/5/2011
77,6/11/2011
77,6/12/2011
77,6/13/2011
77,6/18/2011
77,6/19/2011
77,6/25/2011
77,6/26/2011
84,6/5/2011
84,6/12/2011
84,6/13/2011
84,6/19/2011
84,6/26/2011
85,6/4/2011
85,6/5/2011
85,6/11/2011
85,6/12/2011
85,6/13/2011
85,6/18/2011
85,6/19/2011
85,6/25/2011
85,6/26/2011
96,6/4/2011
96,6/5/2011
96,6/11/2011
96,6/12/2011
96,6/13/2011
96,6/18/2011
96,6/19/2011
96,6/25/2011
96,6/26/2011
101,6/5/2011
101,6/12/2011
101,6/13/2011
101,6/19/2011
101,6/26/2011
103,6/4/2011
103,6/5/2011
103,6/11/2011
103,6/12/2011
103,6/13/2011
103,6/18/2011
103,6/19/2011
103,6/25/2011
103,6/26/2011
106,6/5/2011
106,6/11/2011
106,6/12/2011
106,6/13/2011
106,6/19/2011
106,6/26/2011
142,6/4/2011
142,6/5/2011
142,6/11/2011
142,6/12/2011
142,6/13/2011
142,6/18/2011
142,6/19/2011
142,6/25/2011
142,6/26/2011
149,6/4/2011
149,6/5/2011
149,6/11/2011
149,6/12/2011
149,6/13/2011
149,6/18/2011
149,6/19/2011
149,6/25/2011
149,6/26/2011
155,6/4/2011
155,6/5/2011
155,6/11/2011
155,6/12/2011
155,6/13/2011
155,6/18/2011
155,6/19/2011
155,6/25/2011
155,6/26/2011
170,6/4/2011
